# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       7.305901709231e+11       1.416081258837e-21       6.344034773065e-07       1.151616037594e+18       1.417428100818e+04       1.940113838412e-08       1.035559038449e+16       3.662734959084e-07       7.839247429362e+35       9.559473911496e+26       5.206685136980e+27       3.518813247345e-08       5.422947489455e+35       1.326219498044e+36       4.389180622654e-06       3.185701367521e+00 
       7.255115897945e+11       1.435975784433e-21       6.388454494299e-07       1.135661134337e+18       1.417428100817e+04       1.953694635281e-08       1.028360514845e+16       3.688374103775e-07       7.623536606811e+35       9.361502996629e+26       5.098857841301e+27       3.518813247345e-08       5.273725453266e+35       1.289726212043e+36       4.486717969813e-06       3.116446989972e+00 
       7.204683116132e+11       1.456149808219e-21       6.433165253839e-07       1.119927276054e+18       1.417428100817e+04       1.967370497727e-08       1.021212030630e+16       3.714192722478e-07       7.413761450838e+35       9.167631939505e+26       4.993263583608e+27       3.518813247345e-08       5.128609526554e+35       1.254237103649e+36       4.584255316972e-06       3.050139607213e+00 
       7.154600909763e+11       1.476607256865e-21       6.478203431470e-07       1.104411400309e+18       1.417428100817e+04       1.981142091211e-08       1.014113237964e+16       3.740192071511e-07       7.209758631031e+35       8.977775834553e+26       4.889856119038e+27       3.518813247345e-08       4.987486722422e+35       1.219724541133e+36       4.681792664130e-06       2.986595032069e+00 
       7.104866841870e+11       1.497352112206e-21       6.523550837301e-07       1.089110487094e+18       1.417428100816e+04       1.995010085849e-08       1.007063791424e+16       3.766373415987e-07       7.011369311302e+35       8.791851534545e+26       4.788590160428e+27       3.518813247345e-08       4.850247163006e+35       1.186161653099e+36       4.779330011289e-06       2.925644113055e+00 
       7.055478492422e+11       1.518388412019e-21       6.569207471330e-07       1.074021558241e+18       1.417428100816e+04       2.008975156449e-08       1.000063347987e+16       3.792738029874e-07       6.818439026223e+35       8.609777614183e+26       4.689421358487e+27       3.518813247345e-08       4.716783993928e+35       1.153522307566e+36       4.876867358447e-06       2.867131230802e+00 
       7.006433458214e+11       1.539720250809e-21       6.615191523451e-07       1.059141676841e+18       1.417428100815e+04       2.023037982544e-08       9.931115670179e+15       3.819287196058e-07       6.630817560755e+35       8.431474334435e+26       4.592306282372e+27       3.518813247345e-08       4.586993301098e+35       1.121781091621e+36       4.974404705606e-06       2.810912971383e+00 
       6.957729352744e+11       1.561351780601e-21       6.661502993666e-07       1.044467946676e+18       1.417428100815e+04       2.037199248421e-08       9.862081102458e+15       3.846022206404e-07       6.448358833293e+35       8.256863607619e+26       4.497202400664e+27       3.518813247345e-08       4.460774029805e+35       1.090913291633e+36       5.071942052765e-06       2.756856952711e+00 
       6.909363806101e+11       1.583287211755e-21       6.708141881973e-07       1.029997511652e+18       1.417428100814e+04       2.051459643159e-08       9.793526417531e+15       3.872944361822e-07       6.270920781928e+35       8.085868963200e+26       4.404068062745e+27       3.518813247345e-08       4.338027906041e+35       1.060894874010e+36       5.169479399923e-06       2.704840783802e+00 
       6.861334464847e+11       1.605530813781e-21       6.755089998478e-07       1.015727555246e+18       1.417428100814e+04       2.065819860661e-08       9.725448279570e+15       3.900054972328e-07       6.098365253835e+35       7.918415514301e+26       4.312862480556e+27       3.518813247345e-08       4.218659359979e+35       1.031702466486e+36       5.267016747083e-06       2.654751139667e+00 
