# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.450529028022e-10       4.704928432117e-15       3.807981337523e-13       2.572479881861e-19       8.654750237934e-09       4.767789157889e-10      -2.002779526429e-12 
    3       1.371608465276e-10       6.386734900371e-15       4.377517746606e-13       5.145553498368e-19       5.321104854487e-09       3.385937931736e-10      -1.569230969267e-12 
    4       1.296436656016e-10       5.875206431611e-15       4.176870720919e-13       8.577251013919e-19       3.701295388251e-09       2.567401374811e-10      -1.076144556524e-12 
    5       1.239573134303e-10       4.180424797956e-15       3.623782958087e-13       1.286838849917e-18       2.764565084403e-09       2.029417246118e-10      -6.436760544226e-13 
    6       1.200041944710e-10       2.466402084042e-15       2.967078726873e-13       1.802000479485e-18       2.160885557472e-09       1.651930600564e-10      -3.084806971839e-13 
    7       1.174433946932e-10       1.340336275005e-15       2.356562980056e-13       2.403337099494e-18       1.744405914307e-09       1.375277033863e-10      -7.845155239504e-14 
    8       1.159021950568e-10       8.153758373829e-16       1.864381814197e-13       3.090999902845e-18       1.442449155675e-09       1.165342606684e-10       5.517842553026e-14 
    9       1.151357021340e-10       6.308096339338e-16       1.514728307891e-13       3.865164808081e-18       1.215017528651e-09       1.001323124423e-10       1.108519620725e-13 
   10       1.149405302239e-10       5.494912046372e-16       1.302332232057e-13       4.726032759031e-18       1.038627200326e-09       8.707326256531e-11       1.116058800103e-13 
   11       1.151913740301e-10       4.726092299665e-16       1.204810988395e-13       5.673829562433e-18       8.759490749188e-10       7.686788460450e-11       8.091261537706e-14 
   12       1.158216794807e-10       4.032864662036e-16       1.192241090759e-13       6.708805158303e-18       7.655934177287e-10       6.810228226186e-11       3.858214538763e-14 
   13       1.167037341449e-10       3.671690304479e-16       1.234289868799e-13       7.831232238950e-18       6.749801201161e-10       6.085777414007e-11      -6.510942677814e-16 
   14       1.177531786092e-10       3.683835056704e-16       1.306336998147e-13       9.041404159646e-18       5.995662601593e-10       5.453829961903e-11      -2.860051546834e-14 
   15       1.189948984147e-10       3.923310160660e-16       1.391622596971e-13       1.033963211585e-17       5.360735790845e-10       4.921900512890e-11      -4.210872689133e-14 
   16       1.204336701326e-10       4.262182903754e-16       1.479281970382e-13       1.172624159711e-17       4.820783223495e-10       4.470826052528e-11      -4.271036884093e-14 
   17       1.219331748686e-10       4.699392481606e-16       1.564486061693e-13       1.320156816469e-17       4.357494350715e-10       4.080936357727e-11      -3.449263659791e-14 
   18       1.235429588006e-10       5.321995878245e-16       1.648057224265e-13       1.476595303948e-17       3.955295421707e-10       3.730420226944e-11      -2.267542643036e-14 
   19       1.252780811302e-10       6.177933051950e-16       1.732620033590e-13       1.641973580072e-17       3.607831062956e-10       3.418944843437e-11      -1.102046757525e-14 
   20       1.270646482204e-10       7.287041357652e-16       1.821094030978e-13       1.816325305828e-17       3.301742446782e-10       3.146318512679e-11      -3.010230736963e-15 
   21       1.289175893948e-10       8.631030709555e-16       1.914978102019e-13       1.999682738091e-17       3.032240692029e-10       2.908853962032e-11       3.886397879087e-16 
   22       1.308454551895e-10       1.017499528415e-15       2.014599418878e-13       2.192076644536e-17       2.792893753175e-10       2.697428574822e-11      -5.682718393449e-16 
   23       1.328345604033e-10       1.192066508441e-15       2.117597458821e-13       2.393535324666e-17       2.580421864346e-10       2.507341353043e-11      -4.611028772871e-15 
