# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.842850768176e-10       3.962898955103e-15       3.720714890937e-13       2.611809865005e-19       6.644457683351e-09       5.573476072397e-10      -1.781898271151e-12 
    3       1.765939492429e-10       5.495905209123e-15       4.161375196882e-13       5.223725442077e-19       4.041677623465e-09       4.256491752259e-10      -1.421855387391e-12 
    4       1.680908740769e-10       5.212091802470e-15       3.963125432631e-13       8.706474201438e-19       2.803220458212e-09       3.446169495445e-10      -9.933335144025e-13 
    5       1.612592942826e-10       3.839201362736e-15       3.479284288359e-13       1.306027934471e-18       2.093152959932e-09       2.859273953694e-10      -6.053815946883e-13 
    6       1.549173533138e-10       2.338070318491e-15       2.913315208360e-13       1.828548618948e-18       1.638128720479e-09       2.386719324741e-10      -2.949766049118e-13 
    7       1.502458681096e-10       1.282164295354e-15       2.386349558322e-13       2.438260019273e-18       1.325361709400e-09       2.015719376427e-10      -7.379315667423e-14 
    8       1.469642235423e-10       7.523647307786e-16       1.949283950872e-13       3.135232679603e-18       1.098754044296e-09       1.736248380064e-10       6.143519138263e-14 
    9       1.451482263981e-10       5.576155380749e-16       1.613053405967e-13       3.919561042993e-18       9.278049813319e-10       1.519787374934e-10       1.239759577208e-13 
   10       1.443264177036e-10       4.842662490999e-16       1.373875468058e-13       4.791366994811e-18       7.954322892685e-10       1.351427514650e-10       1.329427823498e-13 
   11       1.426633107100e-10       4.211817955578e-16       1.227990736363e-13       5.750802783540e-18       6.753207318451e-10       1.228019413759e-10       1.099561792641e-13 
   12       1.416188751170e-10       3.551832227580e-16       1.163080172056e-13       6.798053074666e-18       5.927413790704e-10       1.130251889084e-10       7.088496216630e-14 
   13       1.419303390242e-10       3.101294038761e-16       1.157989016607e-13       7.933335927738e-18       5.245328685604e-10       1.040276417494e-10       3.146510353156e-14 
   14       1.417671055817e-10       2.988790449892e-16       1.194362223425e-13       9.156902532735e-18       4.677958067341e-10       9.548273468913e-11       2.373384362825e-16 
   15       1.415542317544e-10       3.137265912170e-16       1.257577144913e-13       1.046903559765e-17       4.196864060830e-10       8.677725915818e-11      -1.937670553258e-14 
   16       1.417054476931e-10       3.411521317289e-16       1.337759724467e-13       1.187004634222e-17       3.789483199377e-10       7.942282571507e-11      -2.770159984777e-14 
   17       1.417919150116e-10       3.752757814347e-16       1.428832310831e-13       1.336027011992e-17       3.436216897139e-10       7.286164771036e-11      -2.685382051698e-14 
   18       1.420185701900e-10       4.194629245168e-16       1.522772402783e-13       1.494006151615e-17       3.129712357105e-10       6.680875794751e-11      -1.979588815617e-14 
   19       1.424296496169e-10       4.784100021758e-16       1.616193165647e-13       1.660978378235e-17       2.865708907661e-10       6.125330644295e-11      -9.430070002174e-15 
   20       1.428925662058e-10       5.561169881591e-16       1.707725084075e-13       1.836980927828e-17       2.631970187498e-10       5.609338904787e-11       7.925449690472e-16 
   21       1.435991655777e-10       6.521059048962e-16       1.800305357111e-13       2.022050078697e-17       2.425310161209e-10       5.156247899689e-11       8.734846720552e-15 
   22       1.447952329053e-10       7.641448522222e-16       1.898142712382e-13       2.216221289677e-17       2.242009446152e-10       4.789580395285e-11       1.281761912004e-14 
   23       1.464934830070e-10       8.927081035100e-16       2.001419504877e-13       2.419527388883e-17       2.079206756276e-10       4.487524286016e-11       1.305263268033e-14 
   24       1.485317441196e-10       1.038814538274e-15       2.107716841045e-13       2.631998702371e-17       1.932348613106e-10       4.211590419739e-11       1.029016015291e-14 
   25       1.505471475661e-10       1.202265834295e-15       2.210275109264e-13       2.853661423271e-17       1.799894898230e-10       3.966079424310e-11       5.852113014521e-15 
   26       1.521484400494e-10       1.382563965745e-15       2.301242392229e-13       3.084537721625e-17       1.679982301986e-10       3.759907158461e-11       1.348231814993e-15 
   27       1.535151189645e-10       1.580893167896e-15       2.379685388644e-13       3.324644606683e-17       1.571487504329e-10       3.561975978662e-11      -2.281567608245e-15 
   28       1.549841978232e-10       1.798912904445e-15       2.447255627971e-13       3.573994040934e-17       1.472758216414e-10       3.333978558426e-11      -4.369303875039e-15 
   29       1.566255948269e-10       2.037630537880e-15       2.505940780458e-13       3.832592922487e-17       1.383211726960e-10       3.096012946332e-11      -4.955001206457e-15 
   30       1.584055681486e-10       2.297807344112e-15       2.558447773830e-13       4.100442395402e-17       1.301674153056e-10       2.892562323040e-11      -4.397098289287e-15 
   31       1.602658521513e-10       2.580180385475e-15       2.607425498568e-13       4.377538174110e-17       1.226285511398e-10       2.762577527934e-11      -3.177934343693e-15 
   32       1.621678567225e-10       2.885659146281e-15       2.652094133381e-13       4.663873248551e-17       1.156750047962e-10       2.683118119978e-11      -1.772643449460e-15 
   33       1.640600289101e-10       3.215197083341e-15       2.690319879861e-13       4.959435478558e-17       1.092791749902e-10       2.603366401460e-11      -7.495463541999e-16 
