# Matter power spectrum P(k) at redshift z=0
# for k=1.0421e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 614
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.042102152150e-05       5.040987782061e+01 
       2.326555763243e-05       1.096246493998e+02 
       3.615501122171e-05       1.679168544707e+02 
       4.912386620918e-05       2.258671521865e+02 
       6.220717370241e-05       2.838126633045e+02 
       7.544086277972e-05       3.420100761565e+02 
       8.886206115716e-05       4.006815074704e+02 
       1.025094299823e-04       4.600333748320e+02 
       1.164235170299e-04       5.202661387472e+02 
       1.306471326088e-04       5.815802609269e+02 
       1.452257524954e-04       6.441803925350e+02 
       1.602079521527e-04       7.082786765924e+02 
       1.756458763257e-04       7.740975987446e+02 
       1.915957477441e-04       8.418726180449e+02 
       2.081184180315e-04       9.118547080406e+02 
       2.252799628821e-04       9.843128817236e+02 
       2.431523219552e-04       1.059536737386e+03 
       2.618139815540e-04       1.137839034350e+03 
       2.813506947223e-04       1.219558281517e+03 
       3.018562286028e-04       1.305061293780e+03 
       3.234331223764e-04       1.394745638685e+03 
       3.461934304598e-04       1.489041856232e+03 
       3.702594145012e-04       1.588415286771e+03 
       3.957641338254e-04       1.693367285013e+03 
       4.228518673465e-04       1.804435532841e+03 
       4.516782810659e-04       1.922193093151e+03 
       4.824102353688e-04       2.047245777633e+03 
       5.152251078363e-04       2.180227344603e+03 
       5.503094940853e-04       2.321792015532e+03 
       5.878571468512e-04       2.472603823845e+03 
       6.280660292452e-04       2.633322414306e+03 
       6.711343996017e-04       2.804585123337e+03 
       7.172559190570e-04       2.986985509269e+03 
       7.666138811576e-04       3.181048966056e+03 
       8.193747996696e-04       3.387206610910e+03 
       8.756817396081e-04       3.605769209768e+03 
       9.356479091041e-04       3.836903378431e+03 
       9.993511104816e-04       4.080612533249e+03 
       1.066829644293e-03       4.336724938970e+03 
       1.138080151350e-03       4.604890647949e+03 
       1.213057671939e-03       4.884588178074e+03 
       1.291677934086e-03       5.175140584336e+03 
       1.373821609718e-03       5.475739380739e+03 
       1.459340057464e-03       5.785473836637e+03 
       1.477104874446e-03       5.849405429214e+03 
       1.548061945675e-03       6.103362720945e+03 
       1.639800132871e-03       6.428385677500e+03 
       1.734358260354e-03       6.759511986671e+03 
       1.831536649519e-03       7.095725266818e+03 
       1.931137255592e-03       7.436043432623e+03 
       2.032967577964e-03       7.779522809068e+03 
       2.136843544782e-03       8.125291854834e+03 
       2.242591468925e-03       8.472552563960e+03 
       2.350049215819e-03       8.820567076982e+03 
       2.459066738250e-03       9.168666494668e+03 
       2.569506128263e-03       9.516248923259e+03 
       2.681241319609e-03       9.862776231434e+03 
       2.794157552347e-03       1.020777000962e+04 
       2.908150688546e-03       1.055080705514e+04 
       3.023126446953e-03       1.089151462477e+04 
       3.138999606478e-03       1.122956567812e+04 
       3.255693213559e-03       1.156467431514e+04 
       3.373137816917e-03       1.189659154043e+04 
       3.491270744476e-03       1.222510139516e+04 
       3.610035430799e-03       1.255001741421e+04 
       3.729380798792e-03       1.287117940925e+04 
       3.849260696346e-03       1.318845058345e+04 
       3.969633386433e-03       1.350171496920e+04 
       4.090461087955e-03       1.381087515933e+04 
       4.211709563843e-03       1.411585027421e+04 
       4.333347752587e-03       1.441657411501e+04 
       4.455347439282e-03       1.471299349092e+04 
       4.577682962354e-03       1.500506670534e+04 
       4.700330952322e-03       1.529276222211e+04 
       4.823270099198e-03       1.557605775167e+04 
       4.946480945409e-03       1.585493849338e+04 
       5.069945701410e-03       1.612939652016e+04 
       5.193648081432e-03       1.639942994332e+04 
       5.317573157093e-03       1.666504060434e+04 
       5.441707226813e-03       1.692623726584e+04 
       5.566037699252e-03       1.718303309341e+04 
       5.690552989151e-03       1.743544398482e+04 
       5.815242424168e-03       1.768348910360e+04 
       5.940096161447e-03       1.792719051406e+04 
       6.065105112841e-03       1.816657285975e+04 
       6.190260877787e-03       1.840166306973e+04 
       6.315555682994e-03       1.863249008313e+04 
       6.440982328187e-03       1.885908463677e+04 
       6.566534137227e-03       1.908147892734e+04 
       6.692204914037e-03       1.929970644545e+04 
       6.817988902798e-03       1.951380176647e+04 
       6.943880751968e-03       1.972380034911e+04 
       7.069875481708e-03       1.992973837537e+04 
       7.195968454367e-03       2.013165260758e+04 
       7.322155347697e-03       2.032958026829e+04 
       7.448432130524e-03       2.052355895287e+04 
       7.574795040622e-03       2.071362654819e+04 
       7.701240564565e-03       2.089982118071e+04 
       7.827765419362e-03       2.108218116840e+04 
       7.954366535701e-03       2.126074498005e+04 
       8.081041042642e-03       2.143555120392e+04 
       8.207786253614e-03       2.160663850339e+04 
       8.334599653602e-03       2.177404558406e+04 
       8.461478887407e-03       2.193781114480e+04 
       8.588421748870e-03       2.209797383156e+04 
       8.715426170987e-03       2.225457219092e+04 
       8.842490216820e-03       2.240764461469e+04 
       8.969612071137e-03       2.255722930172e+04 
       9.096790032720e-03       2.270336420890e+04 
       9.224022507271e-03       2.284608702627e+04 
       9.351308000877e-03       2.298543514949e+04 
       9.478645113973e-03       2.312144567478e+04 
       9.606032535774e-03       2.325415539964e+04 
       9.733469039116e-03       2.338360083031e+04 
       9.860953475702e-03       2.350981819865e+04 
       9.988484771685e-03       2.363284347092e+04 
       1.011606192359e-02       2.375271236716e+04 
       1.024368399452e-02       2.386946036488e+04 
       1.037135011067e-02       2.398312270687e+04 
       1.049905945805e-02       2.409373439339e+04 
       1.062681127947e-02       2.420133017517e+04 
       1.075460487174e-02       2.430594453089e+04 
       1.088243958305e-02       2.440761164532e+04 
       1.101031481059e-02       2.450636538499e+04 
       1.113822999823e-02       2.460223927230e+04 
       1.126618463451e-02       2.469526646958e+04 
       1.139417825061e-02       2.478547976729e+04 
       1.152221041861e-02       2.487291158650e+04 
       1.165028074976e-02       2.495759399008e+04 
       1.177838889293e-02       2.503955870844e+04 
       1.190653453317e-02       2.511883716966e+04 
       1.203471739032e-02       2.519546054459e+04 
       1.216293721777e-02       2.526945977714e+04 
       1.229119380129e-02       2.534086562470e+04 
       1.241948695792e-02       2.540970868665e+04 
       1.254781653500e-02       2.547601942360e+04 
       1.267618240919e-02       2.553982817576e+04 
       1.280458448561e-02       2.560116516546e+04 
       1.293302269704e-02       2.566006049420e+04 
       1.306149700318e-02       2.571654412084e+04 
       1.319000738994e-02       2.577064571080e+04 
       1.331855386880e-02       2.582239425522e+04 
       1.344713647627e-02       2.587181763533e+04 
       1.357575527327e-02       2.591894280142e+04 
       1.370441034470e-02       2.596379675297e+04 
       1.383310179896e-02       2.600640638224e+04 
       1.396182976753e-02       2.604680027384e+04 
       1.409059440462e-02       2.608500560630e+04 
       1.421939588679e-02       2.612104978082e+04 
       1.434823441270e-02       2.615495985109e+04 
       1.447711020276e-02       2.618676257063e+04 
       1.460602349898e-02       2.621648442953e+04 
       1.473497456466e-02       2.624415167861e+04 
       1.477104874446e-02       2.625152600095e+04 
       1.486396368430e-02       2.626979034485e+04 
       1.499299116337e-02       2.629342624076e+04 
       1.512205732822e-02       2.631508497050e+04 
       1.525116252595e-02       2.633479193471e+04 
       1.538030712436e-02       2.635257233403e+04 
       1.550949151185e-02       2.636845117106e+04 
       1.563871609742e-02       2.638245325452e+04 
       1.576798131065e-02       2.639460320068e+04 
       1.589728760168e-02       2.640492543632e+04 
       1.602663544128e-02       2.641344420044e+04 
       1.615602532086e-02       2.642018354648e+04 
       1.628545775254e-02       2.642516734430e+04 
       1.641493326929e-02       2.642841928227e+04 
       1.654445242496e-02       2.642996286889e+04 
       1.667401579445e-02       2.642982143487e+04 
       1.680362397384e-02       2.642801813458e+04 
       1.693327758053e-02       2.642457594792e+04 
       1.706297725346e-02       2.641951768204e+04 
       1.719272365325e-02       2.641286597293e+04 
       1.732251746246e-02       2.640464328665e+04 
       1.745235938578e-02       2.639487192115e+04 
       1.758225015029e-02       2.638357400784e+04 
       1.771219050572e-02       2.637077151132e+04 
       1.784218122473e-02       2.635648623286e+04 
       1.797222310320e-02       2.634073980999e+04 
       1.810231696053e-02       2.632355371823e+04 
       1.823246363999e-02       2.630494927166e+04 
       1.836266400903e-02       2.628494762420e+04 
       1.849291895970e-02       2.626356977054e+04 
       1.862322940896e-02       2.624083654675e+04 
       1.875359629910e-02       2.621676863100e+04 
       1.888402059817e-02       2.619138654541e+04 
       1.901450330040e-02       2.616471065467e+04 
       1.914504542661e-02       2.613676116871e+04 
       1.927564802473e-02       2.610755814213e+04 
       1.940631217024e-02       2.607712147498e+04 
       1.953703896671e-02       2.604547091456e+04 
       1.966782954627e-02       2.601262605290e+04 
       1.979868507018e-02       2.597860633018e+04 
       1.992960672938e-02       2.594343103429e+04 
       2.006059574507e-02       2.590711930002e+04 
       2.019165336930e-02       2.586969011101e+04 
       2.032278088557e-02       2.583116229963e+04 
       2.045397960952e-02       2.579155454603e+04 
       2.058525088953e-02       2.575088537991e+04 
       2.071659610742e-02       2.570917318013e+04 
       2.084801667919e-02       2.566643617473e+04 
       2.097951405567e-02       2.562269244145e+04 
       2.111108972336e-02       2.557795990779e+04 
       2.124274520511e-02       2.553225635099e+04 
       2.137448206099e-02       2.548559939727e+04 
       2.150630188909e-02       2.543800652392e+04 
       2.163820632635e-02       2.538949505801e+04 
       2.177019704946e-02       2.534008217618e+04 
       2.190227577574e-02       2.528978490492e+04 
       2.203444426412e-02       2.523862012120e+04 
       2.216670431603e-02       2.518660455154e+04 
       2.229905777645e-02       2.513375477291e+04 
       2.243150653491e-02       2.508008721137e+04 
       2.256405252654e-02       2.502561814284e+04 
       2.269669773315e-02       2.497036369412e+04 
       2.282944418440e-02       2.491433984030e+04 
       2.296229395887e-02       2.485756240599e+04 
       2.309524918533e-02       2.480004706602e+04 
       2.322831204394e-02       2.474180934418e+04 
       2.336148476752e-02       2.468286461330e+04 
       2.349476964284e-02       2.462322809486e+04 
       2.362816901202e-02       2.456291485981e+04 
       2.376168527385e-02       2.450193982772e+04 
       2.389532088532e-02       2.444031776701e+04 
       2.402907836300e-02       2.437806329339e+04 
       2.416296028467e-02       2.431519087186e+04 
       2.429696929081e-02       2.425171481596e+04 
       2.443110808631e-02       2.418764928605e+04 
       2.456537944209e-02       2.412300829022e+04 
       2.469978619690e-02       2.405780568540e+04 
       2.483433125905e-02       2.399205517544e+04 
       2.496901760832e-02       2.392577031125e+04 
       2.510384829784e-02       2.385896449119e+04 
       2.523882645611e-02       2.379165095933e+04 
       2.537395528899e-02       2.372384280899e+04 
       2.550923808187e-02       2.365555297831e+04 
       2.564467820182e-02       2.358679425235e+04 
       2.578027909988e-02       2.351757926209e+04 
       2.591604431336e-02       2.344792048591e+04 
       2.605197746829e-02       2.337783024677e+04 
       2.618808228193e-02       2.330732071523e+04 
       2.632436256530e-02       2.323640390489e+04 
       2.646082222595e-02       2.316509167676e+04 
       2.659746527064e-02       2.309339573755e+04 
       2.673429580828e-02       2.302132763827e+04 
       2.687131805287e-02       2.294889877557e+04 
       2.700853632660e-02       2.287612039079e+04 
       2.714595506304e-02       2.280300357009e+04 
       2.728357881043e-02       2.272955924475e+04 
       2.742141223512e-02       2.265579819019e+04 
       2.755946012514e-02       2.258173102597e+04 
       2.769772739390e-02       2.250736821705e+04 
       2.783621908395e-02       2.243272007137e+04 
       2.797494037103e-02       2.235779674142e+04 
       2.811389656815e-02       2.228260822379e+04 
       2.825309312989e-02       2.220716435840e+04 
       2.839253565683e-02       2.213147482858e+04 
       2.853222990016e-02       2.205554916232e+04 
       2.867218176650e-02       2.197939672938e+04 
       2.881239732287e-02       2.190302674352e+04 
       2.895288280191e-02       2.182644826212e+04 
       2.909364460721e-02       2.174967018400e+04 
       2.923468931899e-02       2.167270125227e+04 
       2.937602369988e-02       2.159555005191e+04 
       2.951765470106e-02       2.151822500970e+04 
       2.965958946853e-02       2.144073439595e+04 
       2.980183534976e-02       2.136308632231e+04 
       2.994439990052e-02       2.128528874219e+04 
       3.008729089207e-02       2.120734945064e+04 
       3.023051631862e-02       2.112927608468e+04 
       3.037408440514e-02       2.105107612215e+04 
       3.051800361546e-02       2.097275688126e+04 
       3.066228266080e-02       2.089432552200e+04 
       3.080693050862e-02       2.081578904467e+04 
       3.095195639186e-02       2.073715428806e+04 
       3.109736981867e-02       2.065842793271e+04 
       3.124318058247e-02       2.057961649724e+04 
       3.138939877261e-02       2.050072634050e+04 
       3.153603478538e-02       2.042176365861e+04 
       3.168309933564e-02       2.034273448618e+04 
       3.183060346897e-02       2.026364469703e+04 
       3.197855857436e-02       2.018449999979e+04 
       3.212697639759e-02       2.010530594136e+04 
       3.227586905516e-02       2.002606790416e+04 
       3.242524904902e-02       1.994679110663e+04 
       3.257512928192e-02       1.986748060095e+04 
       3.272552307358e-02       1.978814127347e+04 
       3.287644417773e-02       1.970877784516e+04 
       3.302790679988e-02       1.962939486759e+04 
       3.317992561616e-02       1.954999672515e+04 
       3.333251579305e-02       1.947058763143e+04 
       3.348569300816e-02       1.939117163013e+04 
       3.363947347215e-02       1.931175259427e+04 
       3.379387395179e-02       1.923233422220e+04 
       3.394891179434e-02       1.915292003884e+04 
       3.410460495313e-02       1.907351339376e+04 
       3.426097201475e-02       1.899411745948e+04 
       3.441803222761e-02       1.891473522881e+04 
       3.457580553220e-02       1.883536951578e+04 
       3.473431259309e-02       1.875602295065e+04 
       3.489357483273e-02       1.867669797985e+04 
       3.505361446731e-02       1.859739686440e+04 
       3.521445454470e-02       1.851812167478e+04 
       3.537611898470e-02       1.843887429257e+04 
       3.553863262172e-02       1.835965640297e+04 
       3.570202125009e-02       1.828046949770e+04 
       3.586631167224e-02       1.820131486656e+04 
       3.603153174982e-02       1.812219359815e+04 
       3.619771045819e-02       1.804310657314e+04 
       3.636487794441e-02       1.796405446314e+04 
       3.653306558894e-02       1.788503772669e+04 
       3.670230607157e-02       1.780605660325e+04 
       3.687263344169e-02       1.772711110826e+04 
       3.704408319338e-02       1.764820103229e+04 
       3.721669234562e-02       1.756932593169e+04 
       3.739049952826e-02       1.749048512224e+04 
       3.756554507388e-02       1.741167767756e+04 
       3.774187111642e-02       1.733290241955e+04 
       3.791952169689e-02       1.725415791080e+04 
       3.809854287698e-02       1.717544244855e+04 
       3.827898286109e-02       1.709675405561e+04 
       3.846089212772e-02       1.701809047263e+04 
       3.864432357096e-02       1.693944914759e+04 
       3.882933265307e-02       1.686082722561e+04 
       3.901597756918e-02       1.678222153885e+04 
       3.920431942534e-02       1.670362859520e+04 
       3.939442243107e-02       1.662504455914e+04 
       3.958635410806e-02       1.654646524851e+04 
       3.978018551644e-02       1.646788611129e+04 
       3.997599150056e-02       1.638930221179e+04 
       4.017385095621e-02       1.631070821345e+04 
       4.037384712167e-02       1.623209835796e+04 
       4.057606789498e-02       1.615346644575e+04 
       4.078060618044e-02       1.607480581140e+04 
       4.098756026752e-02       1.599610930157e+04 
       4.119703424585e-02       1.591736924398e+04 
       4.140913846047e-02       1.583857741985e+04 
       4.162399001201e-02       1.575972503077e+04 
       4.184171330721e-02       1.568080266299e+04 
       4.206244066590e-02       1.560180024695e+04 
       4.228631299134e-02       1.552270701346e+04 
       4.251348051207e-02       1.544351144762e+04 
       4.274410360437e-02       1.536420123359e+04 
       4.297835370594e-02       1.528476319579e+04 
       4.321641433302e-02       1.520518323452e+04 
       4.345848221510e-02       1.512544624969e+04 
       4.370476856367e-02       1.504553606266e+04 
       4.395550049403e-02       1.496543532314e+04 
       4.421092262257e-02       1.488512540522e+04 
