# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3100, i.e. number of multipoles equal to 3099
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.842846198878e-10       3.962637773952e-15       3.720714927189e-13       0.000000000000e+00       6.644457683351e-09       5.573476072397e-10      -1.781898271151e-12 
    3       1.765930369537e-10       5.495382834956e-15       4.161375358393e-13       0.000000000000e+00       4.041677623465e-09       4.256491752259e-10      -1.421855387391e-12 
    4       1.680893570496e-10       5.211221147062e-15       3.963125896545e-13       0.000000000000e+00       2.803220458212e-09       3.446169495445e-10      -9.933335144025e-13 
    5       1.612570251350e-10       3.837895307402e-15       3.479285344723e-13       0.000000000000e+00       2.093152959932e-09       2.859273953694e-10      -6.053815946883e-13 
    6       1.549141870779e-10       2.336241694990e-15       2.913317284406e-13       0.000000000000e+00       1.638128720479e-09       2.386719324741e-10      -2.949766049118e-13 
    7       1.502416625994e-10       1.279725860659e-15       2.386353240366e-13       0.000000000000e+00       1.325361709400e-09       2.015719376427e-10      -7.379315667423e-14 
    8       1.469588396644e-10       7.492291358483e-16       1.949290003531e-13       0.000000000000e+00       1.098754044296e-09       1.736248380064e-10       6.143519138263e-14 
    9       1.451415284014e-10       5.536952913966e-16       1.613062788503e-13       0.000000000000e+00       9.278049813319e-10       1.519787374934e-10       1.239759577208e-13 
   10       1.443182733649e-10       4.794736763484e-16       1.373889347751e-13       0.000000000000e+00       7.954322892685e-10       1.351427514650e-10       1.329427823498e-13 
   11       1.426535914553e-10       4.154289972648e-16       1.228010498905e-13       0.000000000000e+00       6.753207318451e-10       1.228019413759e-10       1.099561792641e-13 
   12       1.416074560798e-10       3.483820323394e-16       1.163107429056e-13       0.000000000000e+00       5.927413790704e-10       1.130251889084e-10       7.088496216630e-14 
   13       1.419170990430e-10       3.021913486936e-16       1.158025610383e-13       0.000000000000e+00       5.245328685604e-10       1.040276417494e-10       3.146510353156e-14 
   14       1.417519271433e-10       2.897153133066e-16       1.194410229307e-13       0.000000000000e+00       4.677958067341e-10       9.548273468913e-11       2.373384362825e-16 
   15       1.415370008882e-10       3.032480079263e-16       1.257638871360e-13       0.000000000000e+00       4.196864060830e-10       8.677725915818e-11      -1.937670553258e-14 
   16       1.416860538242e-10       3.292691455537e-16       1.337837711312e-13       0.000000000000e+00       3.789483199377e-10       7.942282571507e-11      -2.770159984777e-14 
   17       1.417702507817e-10       3.618984659794e-16       1.428929325999e-13       0.000000000000e+00       3.436216897139e-10       7.286164771036e-11      -2.685382051698e-14 
   18       1.419945312517e-10       4.045009935469e-16       1.522891437647e-13       0.000000000000e+00       3.129712357105e-10       6.680875794751e-11      -1.979588815617e-14 
   19       1.424031344332e-10       4.617728491481e-16       1.616337430291e-13       0.000000000000e+00       2.865708907661e-10       6.125330644295e-11      -9.430070002174e-15 
   20       1.428634758035e-10       5.377137276211e-16       1.707898000208e-13       0.000000000000e+00       2.631970187498e-10       5.609338904787e-11       7.925449690472e-16 
   21       1.435674033644e-10       6.318454492465e-16       1.800510552813e-13       0.000000000000e+00       2.425310161209e-10       5.156247899689e-11       8.734846720552e-15 
   22       1.447607044349e-10       7.419359884887e-16       1.898384014245e-13       0.000000000000e+00       2.242009446152e-10       4.789580395285e-11       1.281761912004e-14 
   23       1.464560958367e-10       8.684595958360e-16       2.001700932187e-13       0.000000000000e+00       2.079206756276e-10       4.487524286016e-11       1.305263268033e-14 
   24       1.484914076141e-10       1.012435231003e-15       2.108042597285e-13       0.000000000000e+00       1.932348613106e-10       4.211590419739e-11       1.029016015291e-14 
