# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3100, i.e. number of multipoles equal to 3099
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.450503447957e-10       4.704196844652e-15       3.806457021095e-13       0.000000000000e+00       8.630075841876e-09       4.769328729261e-10      -2.003249482353e-12 
    3       1.371568581843e-10       6.387440547627e-15       4.378178312663e-13       0.000000000000e+00       5.325695944698e-09       3.386734010141e-10      -1.569309707150e-12 
    4       1.296421211779e-10       5.876164904700e-15       4.178116779840e-13       0.000000000000e+00       3.704022058844e-09       2.567410475095e-10      -1.076210596816e-12 
    5       1.239581365968e-10       4.181550558147e-15       3.625810472445e-13       0.000000000000e+00       2.765106203530e-09       2.029208907019e-10      -6.437738322774e-13 
    6       1.200067915005e-10       2.467362368266e-15       2.970110227041e-13       0.000000000000e+00       2.160789239033e-09       1.651697273074e-10      -3.085601279294e-13 
    7       1.174467386046e-10       1.340839456122e-15       2.360514832313e-13       0.000000000000e+00       1.744008654068e-09       1.375116809867e-10      -7.851939129365e-14 
    8       1.159068966264e-10       8.152456949069e-16       1.869314388347e-13       0.000000000000e+00       1.442110159600e-09       1.165379235287e-10       5.511601103503e-14 
    9       1.151415765409e-10       6.299206960867e-16       1.520784046541e-13       0.000000000000e+00       1.215032307727e-09       1.001529449703e-10       1.107952389466e-13 
   10       1.149472556747e-10       5.477775882979e-16       1.309463811054e-13       0.000000000000e+00       1.038995493251e-09       8.709442616150e-11       1.115589766299e-13 
   11       1.151986416664e-10       4.700707288904e-16       1.213123711029e-13       0.000000000000e+00       8.758542756981e-10       7.687249618825e-11       8.087427254881e-14 
   12       1.158283786049e-10       3.999877262895e-16       1.201705364861e-13       0.000000000000e+00       7.655063012979e-10       6.809982708298e-11       3.852824252669e-14 
   13       1.167106694718e-10       3.632479883829e-16       1.244938246993e-13       0.000000000000e+00       6.748997192934e-10       6.085109747030e-11      -7.366379584781e-16 
   14       1.177597892149e-10       3.639975239746e-16       1.318241147302e-13       0.000000000000e+00       5.994916234606e-10       5.452980992417e-11      -2.872117534155e-14 
   15       1.190022120657e-10       3.876635057336e-16       1.404597528354e-13       0.000000000000e+00       5.360039065740e-10       4.921042919462e-11      -4.224288531137e-14 
   16       1.204394792778e-10       4.215056577282e-16       1.493326526420e-13       0.000000000000e+00       4.820130665387e-10       4.469930017847e-11      -4.283372066090e-14 
   17       1.219392757159e-10       4.653929618111e-16       1.579770358869e-13       0.000000000000e+00       4.356881015188e-10       4.080004156642e-11      -3.459499971415e-14 
   18       1.235484713567e-10       5.280376140141e-16       1.664380702898e-13       0.000000000000e+00       3.954716074384e-10       3.729644336142e-11      -2.276488379238e-14 
   19       1.252817614765e-10       6.142745921229e-16       1.749922047946e-13       0.000000000000e+00       3.607285455583e-10       3.418478912713e-11      -1.111230052278e-14 
   20       1.270665800902e-10       7.261256248005e-16       1.839614090469e-13       0.000000000000e+00       3.301226555232e-10       3.146165766056e-11      -3.121383993041e-15 
   21       1.289178983028e-10       8.617463116002e-16       1.934614225018e-13       0.000000000000e+00       3.031750701666e-10       2.908891286182e-11       2.488977219931e-16 
   22       1.308439000400e-10       1.017614878649e-15       2.034779648288e-13       0.000000000000e+00       2.792427792751e-10       2.697428225413e-11      -7.337238718106e-16 
   23       1.328309600776e-10       1.193935474862e-15       2.138138010550e-13       0.000000000000e+00       2.579978309133e-10       2.507118618611e-11      -4.791834014546e-15 
   24       1.348413504243e-10       1.391757363544e-15       2.241386615167e-13       0.000000000000e+00       2.389501824069e-10       2.332912285568e-11      -1.000781664677e-14 
   25       1.368969802659e-10       1.610834112914e-15       2.340672600207e-13       0.000000000000e+00       2.218768187156e-10       2.175292151415e-11      -1.480853633092e-14 
   26       1.390186841467e-10       1.850515948010e-15       2.431716103868e-13       0.000000000000e+00       2.064698156194e-10       2.034626429773e-11      -1.773921553192e-14 
   27       1.411921166658e-10       2.111526342704e-15       2.511850052082e-13       0.000000000000e+00       1.925449530118e-10       1.908331279408e-11      -1.843999479950e-14 
   28       1.433840226467e-10       2.395192158534e-15       2.579173195667e-13       0.000000000000e+00       1.798626650968e-10       1.792147895291e-11      -1.704977297524e-14 
   29       1.456023532968e-10       2.703516571612e-15       2.633689500667e-13       0.000000000000e+00       1.683584964326e-10       1.685342455390e-11      -1.423360855384e-14 
