#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       8.244486815250e+01       2.047327813267e-04       8.369150336394e-01      -1.190886741605e-01      -4.285480407065e-03      -1.070735111730e-02      -2.161881305614e-05      -2.141544042644e-03       6.265574491422e-01      -1.190947144417e-01       9.926628023731e-02       9.009548896447e-02      -6.849961715289e-01      -2.779737007025e-02      -3.303865348350e-01      -9.259159506873e+00       1.027164396428e-01 
       8.249549492263e+01       2.048750016430e-04       8.444659788170e-01      -1.189329710043e-01      -4.285917900112e-03      -1.070852246248e-02      -2.165084066108e-05      -2.141778841231e-03       6.322209708041e-01      -1.189392923388e-01       9.911362740745e-02       8.997484635569e-02      -6.836067663303e-01      -2.766667872910e-02      -3.296772313949e-01      -9.264721102147e+00       1.026953350563e-01 
       8.254619210226e+01       2.050174400477e-04       8.520185136932e-01      -1.187763067617e-01      -4.286324269867e-03      -1.070967230436e-02      -2.168307189347e-05      -2.142009215999e-03       6.378856993537e-01      -1.187829120931e-01       9.896120228678e-02       8.985444735626e-02      -6.822226147803e-01      -2.753606752090e-02      -3.289651576367e-01      -9.270288126787e+00       1.026741778757e-01 
       8.259695984696e+01       2.051600970626e-04       8.595725709300e-01      -1.186186786291e-01      -4.286698880201e-03      -1.071079027469e-02      -2.171543396412e-05      -2.142233142172e-03       6.435515843726e-01      -1.186255725755e-01       9.880900583511e-02       8.973429258953e-02      -6.808437277170e-01      -2.740553872086e-02      -3.282503167747e-01      -9.275860589249e+00       1.026529681245e-01 
       8.264779831281e+01       2.053029732113e-04       8.671280827020e-01      -1.184600835953e-01      -4.287041023293e-03      -1.071186758396e-02      -2.174787502474e-05      -2.142448891417e-03       6.492185750573e-01      -1.184672741040e-01       9.865703900298e-02       8.961438267224e-02      -6.794701158904e-01      -2.727509460579e-02      -3.275327121106e-01      -9.281438498041e+00       1.026317058331e-01 
       8.269870765642e+01       2.054460690193e-04       8.746849806974e-01      -1.183005182467e-01      -4.287349979738e-03      -1.071289671424e-02      -2.178035705528e-05      -2.142654978028e-03       6.548866201994e-01      -1.183080198585e-01       9.850530273402e-02       8.949471821455e-02      -6.781017899610e-01      -2.714473745408e-02      -3.268123470339e-01      -9.287021861727e+00       1.026103910398e-01 
       8.274968803492e+01       2.055893850138e-04       8.822431961573e-01      -1.181399783955e-01      -4.287625051648e-03      -1.071387118875e-02      -2.181285132959e-05      -2.142850117458e-03       6.605556681763e-01      -1.181478186580e-01       9.835379797745e-02       8.937529982913e-02      -6.767387604625e-01      -2.701446955474e-02      -3.260892250222e-01      -9.292610688897e+00       1.025890237811e-01 
       8.280073960595e+01       2.057329217240e-04       8.898026600299e-01      -1.179784583719e-01      -4.287865581172e-03      -1.071478539414e-02      -2.184533550040e-05      -2.143033193558e-03       6.662256669901e-01      -1.179866903852e-01       9.820252573209e-02       8.925612816676e-02      -6.753810376575e-01      -2.688429324305e-02      -3.253633496429e-01      -9.298204988059e+00       1.025676040565e-01 
       8.285186252768e+01       2.058766796808e-04       8.973633028697e-01      -1.178159495527e-01      -4.288070962255e-03      -1.071563443980e-02      -2.187779170460e-05      -2.143203232131e-03       6.718965640440e-01      -1.178246764040e-01       9.805148700915e-02       8.913720388538e-02      -6.740286316572e-01      -2.675421086984e-02      -3.246347245532e-01      -9.303804767733e+00       1.025461318585e-01 
       8.290305695882e+01       2.060206594171e-04       9.049250548279e-01      -1.176524375624e-01      -4.288240651855e-03      -1.071641404359e-02      -2.191020531428e-05      -2.143359379115e-03       6.775683058473e-01      -1.176618597135e-01       9.790068281619e-02       8.901852763663e-02      -6.726815524748e-01      -2.662422478797e-02      -3.239033535013e-01      -9.309410036489e+00       1.025246071871e-01 
       8.295432305859e+01       2.061648614675e-04       9.124878457402e-01      -1.174878969191e-01      -4.288374188150e-03      -1.071712043665e-02      -2.194256409914e-05      -2.143500882156e-03       6.832408375280e-01      -1.174984037055e-01       9.775011415804e-02       8.890010006610e-02      -6.713398100235e-01      -2.649433735238e-02      -3.231692403268e-01      -9.315020802949e+00       1.025030300488e-01 
       8.300566098674e+01       2.063092863686e-04       9.200516052977e-01      -1.173222807804e-01      -4.288471225999e-03      -1.071775028151e-02      -2.197485765317e-05      -2.143627074602e-03       6.889141019003e-01      -1.173346263230e-01       9.759978203846e-02       8.878192181364e-02      -6.700034141147e-01      -2.636455092028e-02      -3.224323889610e-01      -9.320637075783e+00       1.024814004568e-01 
       8.305707090354e+01       2.064539346588e-04       9.276162526751e-01      -1.171561420343e-01      -4.288529211481e-03      -1.071830090339e-02      -2.200707690722e-05      -2.143737421994e-03       6.945880956051e-01      -1.171664958127e-01       9.744968736044e-02       8.866399350373e-02      -6.686723744950e-01      -2.623486784400e-02      -3.216928034277e-01      -9.326258863743e+00       1.024597184382e-01 
       8.310855296980e+01       2.065988068783e-04       9.351817297857e-01      -1.169886369377e-01      -4.288550834882e-03      -1.071876928562e-02      -2.203921410797e-05      -2.143831321291e-03       7.002626886447e-01      -1.170001102983e-01       9.729983123406e-02       8.854631576459e-02      -6.673467007701e-01      -2.610529048478e-02      -3.209504878433e-01      -9.331886175602e+00       1.024379840202e-01 
       8.316010734687e+01       2.067439035694e-04       9.427479593320e-01      -1.168200472381e-01      -4.288534610470e-03      -1.071915322190e-02      -2.207126226148e-05      -2.143908331401e-03       7.059378523811e-01      -1.168334035035e-01       9.715021460137e-02       8.842888921821e-02      -6.660264024429e-01      -2.597582120554e-02      -3.202054464179e-01      -9.337519020187e+00       1.024161972369e-01 
       8.321173419661e+01       2.068892252760e-04       9.503148584310e-01      -1.166509528203e-01      -4.288477944794e-03      -1.071945088712e-02      -2.210321507949e-05      -2.143968087392e-03       7.116135849470e-01      -1.166621565869e-01       9.700083834401e-02       8.831171446858e-02      -6.647114889599e-01      -2.584646236210e-02      -3.194576834552e-01      -9.343157406412e+00       1.023943581385e-01 
       8.326343368143e+01       2.070347725441e-04       9.578823682244e-01      -1.164804704585e-01      -4.288383761212e-03      -1.071965995729e-02      -2.213506709411e-05      -2.144010124515e-03       7.172897513265e-01      -1.164927405947e-01       9.685170357324e-02       8.819479213409e-02      -6.634019695812e-01      -2.571721632950e-02      -3.187072033536e-01      -9.348801343186e+00       1.023724667649e-01 
       8.331520596427e+01       2.071805459216e-04       9.654504096669e-01      -1.163089041990e-01      -4.288250539762e-03      -1.071977885057e-02      -2.216681319268e-05      -2.144034126425e-03       7.229663239986e-01      -1.163229325529e-01       9.670281127650e-02       8.807812287107e-02      -6.620978532829e-01      -2.558808552925e-02      -3.179540106068e-01      -9.354450839336e+00       1.023505231181e-01 
       8.336705120861e+01       2.073265459581e-04       9.730188995757e-01      -1.161367712464e-01      -4.288075959236e-03      -1.071980623916e-02      -2.219844866750e-05      -2.144039827566e-03       7.286432946198e-01      -1.161489756313e-01       9.655416240937e-02       8.796170733165e-02      -6.607991489225e-01      -2.545907238953e-02      -3.171981098048e-01      -9.360105903733e+00       1.023285272024e-01 
       8.341896957846e+01       2.074727732054e-04       9.805877764146e-01      -1.159632729994e-01      -4.287862686408e-03      -1.071974028705e-02      -2.222996936187e-05      -2.144026860738e-03       7.343205345554e-01      -1.159766164108e-01       9.640575812226e-02       8.784554617090e-02      -6.595058652097e-01      -2.533017934696e-02      -3.164395056345e-01      -9.365766545276e+00       1.023064790223e-01 
       8.347096123837e+01       2.076192282170e-04       9.881569601788e-01      -1.157886778732e-01      -4.287609364641e-03      -1.071957978303e-02      -2.226137128223e-05      -2.143994983688e-03       7.399980120034e-01      -1.158038938564e-01       9.625759940502e-02       8.772964003797e-02      -6.582180107409e-01      -2.520140884005e-02      -3.156782028803e-01      -9.371432772911e+00       1.022843785892e-01 
       8.352302635345e+01       2.077659115483e-04       9.957263649253e-01      -1.156135688773e-01      -4.287313439531e-03      -1.071932376490e-02      -2.229265065388e-05      -2.143944003969e-03       7.456757236404e-01      -1.156265846489e-01       9.610968718405e-02       8.761398956400e-02      -6.569355940460e-01      -2.507276330021e-02      -3.149142064246e-01      -9.377104595676e+00       1.022622259302e-01 
       8.357516508933e+01       2.079128237569e-04       1.003295929196e+00      -1.154370533247e-01      -4.286977979592e-03      -1.071897063140e-02      -2.232380413440e-05      -2.143873601317e-03       7.513535307447e-01      -1.154511013224e-01       9.596202260574e-02       8.749859538482e-02      -6.556586234977e-01      -2.494424516822e-02      -3.141475212482e-01      -9.382782022625e+00       1.022400210718e-01 
       8.362737761219e+01       2.080599654020e-04       1.010865570548e+00      -1.152594468904e-01      -4.286601462245e-03      -1.071851943804e-02      -2.235482840057e-05      -2.143783586825e-03       7.570314047371e-01      -1.152751463254e-01       9.581460663381e-02       8.738345812926e-02      -6.543871073568e-01      -2.481585688572e-02      -3.133781524311e-01      -9.388465062872e+00       1.022177640480e-01 
       8.367966408877e+01       2.082073370449e-04       1.018435203382e+00      -1.150812144478e-01      -4.286181788666e-03      -1.071796937403e-02      -2.238572026719e-05      -2.143673798320e-03       7.627093304532e-01      -1.150953547744e-01       9.566744019451e-02       8.726857841034e-02      -6.531210538063e-01      -2.468760088849e-02      -3.126061051526e-01      -9.394153725610e+00       1.021954549076e-01 
       8.373202468633e+01       2.083549392489e-04       1.026004761925e+00      -1.149016264702e-01      -4.285721438554e-03      -1.071731909127e-02      -2.241647685544e-05      -2.143543966173e-03       7.683871826110e-01      -1.149169517400e-01       9.552052439022e-02       8.715395684258e-02      -6.518604708823e-01      -2.455947961910e-02      -3.118313846924e-01      -9.399848020066e+00       1.021730937009e-01 
       8.378445957270e+01       2.085027725791e-04       1.033574163349e+00      -1.147209266399e-01      -4.285219169045e-03      -1.071656776161e-02      -2.244709526091e-05      -2.143393924743e-03       7.740649249497e-01      -1.147381621632e-01       9.537386019239e-02       8.703959404852e-02      -6.506053664458e-01      -2.443149553562e-02      -3.110539964307e-01      -9.405547955478e+00       1.021506804715e-01 
       8.383696891626e+01       2.086508376028e-04       1.041143318051e+00      -1.145397276414e-01      -4.284672309463e-03      -1.071571477747e-02      -2.247757261988e-05      -2.143223552503e-03       7.797425550438e-01      -1.145545678420e-01       9.522744855379e-02       8.692549067626e-02      -6.493557481094e-01      -2.430365113337e-02      -3.102739458493e-01      -9.411253541041e+00       1.021282152339e-01 
       8.388955288594e+01       2.087991348890e-04       1.048712162576e+00      -1.143570888684e-01      -4.284084178414e-03      -1.071475879196e-02      -2.250790637369e-05      -2.143032580063e-03       7.854199268487e-01      -1.143728983514e-01       9.508129067096e-02       8.681164738836e-02      -6.481116232797e-01      -2.417594892673e-02      -3.094912385327e-01      -9.416964785942e+00       1.021056979923e-01 
       8.394221165121e+01       2.089476650088e-04       1.056280610905e+00      -1.141733545508e-01      -4.283453145923e-03      -1.071369912009e-02      -2.253809384284e-05      -2.142820870417e-03       7.910970123905e-01      -1.141906612801e-01       9.493538754515e-02       8.669806483987e-02      -6.468729992429e-01      -2.404839143054e-02      -3.087058801684e-01      -9.422681699425e+00       1.020831287588e-01 
       8.399494538211e+01       2.090964285354e-04       1.063848575794e+00      -1.139889036408e-01      -4.282777438552e-03      -1.071253511809e-02      -2.256813239569e-05      -2.142588294799e-03       7.967737866236e-01      -1.140051216184e-01       9.478974015840e-02       8.658474367163e-02      -6.456398831913e-01      -2.392098115492e-02      -3.079178765479e-01      -9.428404290808e+00       1.020605075583e-01 
       8.404775424924e+01       2.092454260437e-04       1.071415986546e+00      -1.138031243497e-01      -4.282059127206e-03      -1.071126566542e-02      -2.259801959069e-05      -2.142334629095e-03       8.024501323437e-01      -1.138206391443e-01       9.464434963778e-02       8.647168452414e-02      -6.444122821670e-01      -2.379372061542e-02      -3.071272335667e-01      -9.434132569448e+00       1.020378344191e-01 
       8.410063842375e+01       2.093946581109e-04       1.078982757995e+00      -1.136162124039e-01      -4.281297152257e-03      -1.070989005987e-02      -2.262775290266e-05      -2.142059732849e-03       8.081260066955e-01      -1.136357898759e-01       9.449921698685e-02       8.635888803267e-02      -6.431902030799e-01      -2.366661232937e-02      -3.063339572251e-01      -9.439866544753e+00       1.020151093757e-01 
       8.415359807736e+01       2.095441253160e-04       1.086548795505e+00      -1.134288718236e-01      -4.280488461898e-03      -1.070840786970e-02      -2.265732975723e-05      -2.141763519705e-03       8.138014137232e-01      -1.134455215396e-01       9.435434311426e-02       8.624635481225e-02      -6.419736527674e-01      -2.353965880455e-02      -3.055380536289e-01      -9.445606226227e+00       1.019923324804e-01 
       8.420663338234e+01       2.096938282401e-04       1.094114034879e+00      -1.132400223736e-01      -4.279636969406e-03      -1.070681777414e-02      -2.268674786799e-05      -2.141445725498e-03       8.194761911946e-01      -1.132575327586e-01       9.420972919905e-02       8.613408548609e-02      -6.407626378799e-01      -2.341286256014e-02      -3.047395289896e-01      -9.451351623385e+00       1.019695037827e-01 
       8.425974451154e+01       2.098437674664e-04       1.101678385460e+00      -1.130500761749e-01      -4.278740763832e-03      -1.070511921179e-02      -2.271600474056e-05      -2.141106237942e-03       8.251503151768e-01      -1.130688563742e-01       9.406537619216e-02       8.602208066849e-02      -6.395571649475e-01      -2.328622611408e-02      -3.039383896249e-01      -9.457102745809e+00       1.019466233410e-01 
       8.431293163836e+01       2.099939435798e-04       1.109241763948e+00      -1.128589933440e-01      -4.277799700128e-03      -1.070331139991e-02      -2.274509795799e-05      -2.140744900475e-03       8.308237193320e-01      -1.128797550223e-01       9.392128512944e-02       8.591034098744e-02      -6.383572402889e-01      -2.315975200607e-02      -3.031346419599e-01      -9.462859603073e+00       1.019236912006e-01 
       8.436619493679e+01       2.101443571677e-04       1.116804074162e+00      -1.126674439366e-01      -4.276810835227e-03      -1.070139392367e-02      -2.277402500062e-05      -2.140361630126e-03       8.364964033524e-01      -1.126854332314e-01       9.377745697320e-02       8.579886709333e-02      -6.371628699721e-01      -2.303344280947e-02      -3.023282925277e-01      -9.468622204723e+00       1.019007073808e-01 
       8.441953458136e+01       2.102950088191e-04       1.124365249253e+00      -1.124743918279e-01      -4.275777943555e-03      -1.069936550273e-02      -2.280278361149e-05      -2.139956170814e-03       8.421682070613e-01      -1.124932536329e-01       9.363389294990e-02       8.568765964833e-02      -6.359740598557e-01      -2.290730111314e-02      -3.015193479701e-01      -9.474390560302e+00       1.018776718937e-01 
       8.447295074720e+01       2.104458991254e-04       1.131925196731e+00      -1.122802339967e-01      -4.274699158280e-03      -1.069722558930e-02      -2.283137131438e-05      -2.139528412975e-03       8.478391037862e-01      -1.123003658395e-01       9.349059406620e-02       8.557671930585e-02      -6.347908156683e-01      -2.278132950495e-02      -3.007078150387e-01      -9.480164679416e+00       1.018545847604e-01 
       8.452644361001e+01       2.105970286798e-04       1.139483831120e+00      -1.120849330340e-01      -4.273574323783e-03      -1.069497341637e-02      -2.285978569555e-05      -2.139078203194e-03       8.535090258009e-01      -1.121070143495e-01       9.334756138486e-02       8.546604671128e-02      -6.336131430058e-01      -2.265553057210e-02      -2.998937005951e-01      -9.485944571732e+00       1.018314460105e-01 
       8.458001334604e+01       2.107483980777e-04       1.147041053977e+00      -1.118891508278e-01      -4.272400503642e-03      -1.069260857972e-02      -2.288802422650e-05      -2.138605460618e-03       8.591779706437e-01      -1.119084753517e-01       9.320479584770e-02       8.535564249236e-02      -6.324410473681e-01      -2.252990689387e-02      -2.990770116115e-01      -9.491730247003e+00       1.018082556896e-01 
       8.463366013216e+01       2.109000079165e-04       1.154596796152e+00      -1.116918575747e-01      -4.271181478483e-03      -1.069012980376e-02      -2.291608463419e-05      -2.138109930121e-03       8.648457764605e-01      -1.117120452881e-01       9.306229865372e-02       8.524550728405e-02      -6.312745340598e-01      -2.240446105991e-02      -2.982577551712e-01      -9.497521715001e+00       1.017850138407e-01 
