#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       2.274995434552e+02       6.953183768146e-04      -1.419431915052e+00       6.160756906355e-05       2.900539795606e-05       7.251349489015e-05       2.093455635037e-08       1.450269897803e-05      -1.064573997407e+00       6.160953528592e-05       6.008830706064e-01       6.475616346533e-01      -1.419415342039e+00       6.137477112655e-05       1.930321758007e-03      -1.064585462349e+00       6.179235244237e-05 
       2.276438618337e+02       6.958892607075e-04      -1.419517819839e+00       6.164328163869e-05       2.911410044642e-05       7.278525111606e-05       2.109596223945e-08       1.455705022321e-05      -1.064638426281e+00       6.164525909092e-05       6.008806391471e-01       6.475431230172e-01      -1.419501201983e+00       6.141001007000e-05       1.932679012896e-03      -1.064649917627e+00       6.182835569325e-05 
       2.277887471971e+02       6.964625529811e-04      -1.419604030514e+00       6.167913146326e-05       2.922400435799e-05       7.306001089497e-05       2.125997862459e-08       1.461200217899e-05      -1.064703084574e+00       6.168112029424e-05       6.008781628796e-01       6.475245482839e-01      -1.419587367549e+00       6.144538376632e-05       1.935046882452e-03      -1.064714602469e+00       6.186449760413e-05 
       2.279342071295e+02       6.970382856046e-04      -1.419690552306e+00       6.171512042880e-05       2.933520436057e-05       7.333801090142e-05       2.142671856963e-08       1.466760218028e-05      -1.064767976209e+00       6.171712079037e-05       6.008756407762e-01       6.475059093225e-01      -1.419673843960e+00       6.148089407454e-05       1.937425506493e-03      -1.064779520798e+00       6.190078008545e-05 
       2.280802493188e+02       6.976164910018e-04      -1.419777390851e+00       6.175125046857e-05       2.944775169385e-05       7.361937923462e-05       2.159626309801e-08       1.472387584692e-05      -1.064833105411e+00       6.175326251536e-05       6.008730718333e-01       6.474872049026e-01      -1.419760636850e+00       6.151654289488e-05       1.939815026892e-03      -1.064844676843e+00       6.193720508959e-05 
       2.282268815014e+02       6.981972018312e-04      -1.419864550034e+00       6.178752344403e-05       2.956165738452e-05       7.390414346131e-05       2.176866505159e-08       1.478082869226e-05      -1.064898475094e+00       6.178954733348e-05       6.008704554396e-01       6.474684342336e-01      -1.419847750098e+00       6.155233205538e-05       1.942215586662e-03      -1.064910073518e+00       6.197377449732e-05 
       2.283741115453e+02       6.987804513175e-04      -1.419952032608e+00       6.182394119217e-05       2.967693589454e-05       7.419233973634e-05       2.194398125908e-08       1.483846794727e-05      -1.064964087323e+00       6.182597708466e-05       6.008677912253e-01       6.474495968104e-01      -1.419935186454e+00       6.158826335905e-05       1.944627331329e-03      -1.064975712892e+00       6.201049016528e-05 
       2.285219474743e+02       6.993662733469e-04      -1.420039841834e+00       6.186050560733e-05       2.979358000898e-05       7.448395002245e-05       2.212225421833e-08       1.489679000449e-05      -1.065029944544e+00       6.186255366627e-05       6.008650786860e-01       6.474306920049e-01      -1.420022949176e+00       6.162433866555e-05       1.947050409333e-03      -1.065041597412e+00       6.204735400789e-05 
       2.286703974301e+02       6.999547023198e-04      -1.420127981519e+00       6.189721863486e-05       2.991156596068e-05       7.477891490170e-05       2.230351690175e-08       1.495578298034e-05      -1.065096049613e+00       6.189927902690e-05       6.008623171044e-01       6.474117190549e-01      -1.420111042068e+00       6.166055988504e-05       1.949484971422e-03      -1.065107729937e+00       6.208436799092e-05 
       2.288194696742e+02       7.005457731590e-04      -1.420216456042e+00       6.193408227255e-05       3.003098030056e-05       7.507745075140e-05       2.248788555460e-08       1.501549015028e-05      -1.065162405814e+00       6.193615516768e-05       6.008595056450e-01       6.473926770592e-01      -1.420199469502e+00       6.169692897954e-05       1.951931170689e-03      -1.065174113750e+00       6.212153413295e-05 
       2.289691726173e+02       7.011395214267e-04      -1.420305270381e+00       6.197109857884e-05       3.015187995242e-05       7.537969988106e-05       2.267545404405e-08       1.507593997621e-05      -1.065229016879e+00       6.197318415024e-05       6.008566434583e-01       6.473735649695e-01      -1.420288236455e+00       6.173344797098e-05       1.954389163067e-03      -1.065240752589e+00       6.215885451353e-05 
       2.291195148202e+02       7.017359833297e-04      -1.420394430154e+00       6.200826967470e-05       3.027426816194e-05       7.568567040485e-05       2.286627769306e-08       1.513713408097e-05      -1.065295887024e+00       6.201036809878e-05       6.008537295511e-01       6.473543815814e-01      -1.420377348539e+00       6.177011894311e-05       1.956859107351e-03      -1.065307650670e+00       6.219633127512e-05 
       2.292705049995e+02       7.023351957439e-04      -1.420483941627e+00       6.204559774526e-05       3.039815809070e-05       7.599539522676e-05       2.306042124041e-08       1.519907904535e-05      -1.065363020946e+00       6.204770920182e-05       6.008507627592e-01       6.473351255326e-01      -1.420466812017e+00       6.180694404316e-05       1.959341165310e-03      -1.065374812693e+00       6.223396662478e-05 
       2.294221520314e+02       7.029371962294e-04      -1.420573810104e+00       6.208308496509e-05       3.052355432099e-05       7.630888580247e-05       2.325794481914e-08       1.526177716049e-05      -1.065430422625e+00       6.208520963744e-05       6.008477421143e-01       6.473157957044e-01      -1.420556632188e+00       6.184392540709e-05       1.961835501752e-03      -1.065442242639e+00       6.227176275947e-05 
       2.295744649532e+02       7.035420230406e-04      -1.420664038881e+00       6.212073344912e-05       3.065042899754e-05       7.662607249386e-05       2.345888675377e-08       1.532521449877e-05      -1.065498094532e+00       6.212287152430e-05       6.008446670241e-01       6.472963914846e-01      -1.420646812344e+00       6.188106511049e-05       1.964342284570e-03      -1.065509942984e+00       6.230972181692e-05 
       2.297274529356e+02       7.041497150142e-04      -1.420754631596e+00       6.215854535686e-05       3.077885419420e-05       7.694713548551e-05       2.366336373713e-08       1.538942709710e-05      -1.065566039396e+00       6.216069702580e-05       6.008415367931e-01       6.472769121785e-01      -1.420737356118e+00       6.191836527294e-05       1.966861684280e-03      -1.065577916457e+00       6.234784597992e-05 
       2.298811253122e+02       7.047603116902e-04      -1.420845592501e+00       6.219652291197e-05       3.090890801571e-05       7.727227003927e-05       2.387149703087e-08       1.545445400785e-05      -1.065634260407e+00       6.219868836929e-05       6.008383507125e-01       6.472573569421e-01      -1.420828267758e+00       6.195582807728e-05       1.969393874530e-03      -1.065646166250e+00       6.238613749568e-05 
       2.300354915992e+02       7.053738533894e-04      -1.420936926508e+00       6.223466840858e-05       3.104059351825e-05       7.760148379563e-05       2.408335198762e-08       1.552029675913e-05      -1.065702761248e+00       6.223684785271e-05       6.008351079413e-01       6.472377247705e-01      -1.420919552172e+00       6.199345577605e-05       1.971939032426e-03      -1.065714696050e+00       6.242459868244e-05 
       2.301905614927e+02       7.059903812079e-04      -1.421028639222e+00       6.227298421249e-05       3.117392227433e-05       7.793480568583e-05       2.429900304058e-08       1.558696113717e-05      -1.065771546122e+00       6.227517784581e-05       6.008318074452e-01       6.472180144900e-01      -1.421011214959e+00       6.203125069260e-05       1.974497338519e-03      -1.065783510063e+00       6.246323193056e-05 
       2.303463448461e+02       7.066099369248e-04      -1.421120736959e+00       6.231147275683e-05       3.130891766743e-05       7.827229416856e-05       2.451853590363e-08       1.565445883371e-05      -1.065840619768e+00       6.231368078580e-05       6.008284480175e-01       6.471982247532e-01      -1.421103262431e+00       6.206921521689e-05       1.977068976431e-03      -1.065852613028e+00       6.250203969819e-05 
       2.305028517077e+02       7.072325631562e-04      -1.421213226786e+00       6.235013655248e-05       3.144555233452e-05       7.861388083630e-05       2.474199942825e-08       1.572277616726e-05      -1.065909987485e+00       6.235235918784e-05       6.008250282368e-01       6.471783540295e-01      -1.421195701649e+00       6.210735181579e-05       1.979654133497e-03      -1.065922010248e+00       6.254102452179e-05 
       2.306600922975e+02       7.078583032629e-04      -1.421306114905e+00       6.238897810659e-05       3.158386562834e-05       7.895966407085e-05       2.496949816969e-08       1.579193281417e-05      -1.065979653924e+00       6.239121556360e-05       6.008215467994e-01       6.471584010084e-01      -1.421288538812e+00       6.214566295161e-05       1.982253000390e-03      -1.065991706378e+00       6.258018893459e-05 
       2.308180770001e+02       7.084872013244e-04      -1.421399405202e+00       6.242799985237e-05       3.172395764534e-05       7.930989411335e-05       2.520118513856e-08       1.586197882267e-05      -1.066049622002e+00       6.243025235071e-05       6.008180030212e-01       6.471383649629e-01      -1.421381777800e+00       6.218415101190e-05       1.984865771020e-03      -1.066061704335e+00       6.261953539627e-05 
       2.309768164307e+02       7.091193024050e-04      -1.421493101939e+00       6.246720429058e-05       3.186584581622e-05       7.966461454055e-05       2.543714969309e-08       1.593292290811e-05      -1.066119894914e+00       6.246947205440e-05       6.008143961891e-01       6.471182450776e-01      -1.421475422869e+00       6.222281845069e-05       1.987492643639e-03      -1.066132007318e+00       6.265906643466e-05 
       2.311363214167e+02       7.097546524786e-04      -1.421587210097e+00       6.250659400164e-05       3.200954654071e-05       8.002386635177e-05       2.567748323013e-08       1.600477327035e-05      -1.066190476395e+00       6.250887725969e-05       6.008107253996e-01       6.470980403622e-01      -1.421569478994e+00       6.226166780075e-05       1.990133820537e-03      -1.066202619065e+00       6.269878465783e-05 
       2.312966029554e+02       7.103932982665e-04      -1.421681735386e+00       6.254617163715e-05       3.215508666270e-05       8.038771665675e-05       2.592228810735e-08       1.607754333135e-05      -1.066261370729e+00       6.254847062296e-05       6.008069895681e-01       6.470777496482e-01      -1.421663951883e+00       6.230070166514e-05       1.992789507381e-03      -1.066273543863e+00       6.273869274551e-05 
       2.314576722538e+02       7.110352873948e-04      -1.421776684310e+00       6.258593993134e-05       3.230244210957e-05       8.075610527393e-05       2.617162880658e-08       1.615122105479e-05      -1.066332582794e+00       6.258825488340e-05       6.008031873931e-01       6.470573715741e-01      -1.421758848031e+00       6.233992272863e-05       1.995459913876e-03      -1.066344786592e+00       6.277879346068e-05 
       2.316195407518e+02       7.116806684907e-04      -1.421872064223e+00       6.262590170910e-05       3.245161781865e-05       8.112904454662e-05       2.642559795069e-08       1.622580890932e-05      -1.066404118104e+00       6.262823287122e-05       6.007993172621e-01       6.470369045715e-01      -1.421854174788e+00       6.237933376565e-05       1.998145254172e-03      -1.066416352771e+00       6.281908965763e-05 
       2.317822200866e+02       7.123294910407e-04      -1.421967883233e+00       6.266605987381e-05       3.260274347172e-05       8.150685867929e-05       2.668439063289e-08       1.630137173586e-05      -1.066475982742e+00       6.266840749510e-05       6.007953774785e-01       6.470163468877e-01      -1.421949940256e+00       6.241893762810e-05       2.000845746287e-03      -1.066488248483e+00       6.285958426969e-05 
       2.319457221378e+02       7.129818055754e-04      -1.422064147788e+00       6.270641730255e-05       3.275585466279e-05       8.188963665699e-05       2.694812684217e-08       1.637792733140e-05      -1.066548181544e+00       6.270878163734e-05       6.007913668187e-01       6.469956971920e-01      -1.422046150876e+00       6.245873714043e-05       2.003561612883e-03      -1.066560478569e+00       6.290028020444e-05 
       2.321100590108e+02       7.136376636028e-04      -1.422160862423e+00       6.274697683024e-05       3.291096094292e-05       8.227740235730e-05       2.721690881504e-08       1.645548047146e-05      -1.066620717910e+00       6.274935813832e-05       6.007872844520e-01       6.469749546363e-01      -1.422142811179e+00       6.249873508388e-05       2.006293080993e-03      -1.066633046432e+00       6.294118032799e-05 
       2.322752430209e+02       7.142971175486e-04      -1.422258032316e+00       6.278774136731e-05       3.306808087231e-05       8.267020218078e-05       2.749084976134e-08       1.653404043616e-05      -1.066693595725e+00       6.279013991411e-05       6.007831293631e-01       6.469541182176e-01      -1.422239926337e+00       6.253893431419e-05       2.009040381777e-03      -1.066705955960e+00       6.298228758254e-05 
       2.324412867312e+02       7.149602209098e-04      -1.422355663480e+00       6.282871391715e-05       3.322722442569e-05       8.306806106422e-05       2.777005933660e-08       1.661361221284e-05      -1.066766819498e+00       6.283112997396e-05       6.007789003186e-01       6.469331867303e-01      -1.422337502354e+00       6.257933777892e-05       2.011803751174e-03      -1.066779211665e+00       6.302360500395e-05 
       2.326082029736e+02       7.156270283398e-04      -1.422453762822e+00       6.286989758354e-05       3.338838114830e-05       8.347095287075e-05       2.805463496792e-08       1.669419057415e-05      -1.066840394408e+00       6.287233142785e-05       6.007745957978e-01       6.469121587516e-01      -1.422435546132e+00       6.261994852485e-05       2.014583430270e-03      -1.066852818730e+00       6.306513572927e-05 
       2.327760048381e+02       7.162975956106e-04      -1.422552338172e+00       6.291129557008e-05       3.355167126122e-05       8.387917815306e-05       2.834478635478e-08       1.677583563061e-05      -1.066914326331e+00       6.291374748567e-05       6.007702141044e-01       6.468910326339e-01      -1.422534065495e+00       6.266076969730e-05       2.017379665145e-03      -1.066926783033e+00       6.310688299603e-05 
       2.329447056770e+02       7.169719796289e-04      -1.422651398335e+00       6.295291118330e-05       3.371713594660e-05       8.429283986650e-05       2.864065905802e-08       1.685856797330e-05      -1.066988621869e+00       6.295538146023e-05       6.007657534137e-01       6.468698064926e-01      -1.422633069241e+00       6.270180454330e-05       2.020192706961e-03      -1.067001111181e+00       6.314885014538e-05 
       2.331143190922e+02       7.176502383917e-04      -1.422750952283e+00       6.299474779161e-05       3.388480101693e-05       8.471200254232e-05       2.894238986068e-08       1.694240050846e-05      -1.067063287750e+00       6.299723672642e-05       6.007612118352e-01       6.468484784079e-01      -1.422732566334e+00       6.274305637050e-05       2.023022811782e-03      -1.067075809906e+00       6.319104058107e-05 
       2.332848589457e+02       7.183324310275e-04      -1.422851005923e+00       6.303680867342e-05       3.405470223311e-05       8.513675558277e-05       2.925012801452e-08       1.702735111655e-05      -1.067138328406e+00       6.303931656937e-05       6.007565881488e-01       6.468270472318e-01      -1.422832562676e+00       6.278452839538e-05       2.025870240757e-03      -1.067150883642e+00       6.323345761757e-05 
       2.334563393932e+02       7.190186179356e-04      -1.422951564880e+00       6.307909715672e-05       3.422683573485e-05       8.556708933712e-05       2.956399330315e-08       1.711341786742e-05      -1.067213748055e+00       6.308162432398e-05       6.007518811636e-01       6.468055118945e-01      -1.422933063884e+00       6.282622388256e-05       2.028735260702e-03      -1.067226336612e+00       6.327610461978e-05 
       2.336287748895e+02       7.197088608112e-04      -1.423052635726e+00       6.312161667894e-05       3.440116518052e-05       8.600291295129e-05       2.988408391709e-08       1.720058259026e-05      -1.067289551627e+00       6.312416343512e-05       6.007470893379e-01       6.467838710968e-01      -1.423034076522e+00       6.286814620486e-05       2.031618144224e-03      -1.067302173748e+00       6.331898506293e-05 
       2.338021802145e+02       7.204032227508e-04      -1.423154226035e+00       6.316437079542e-05       3.457784244071e-05       8.644460610178e-05       3.021066498540e-08       1.728892122036e-05      -1.067365744803e+00       6.316693746572e-05       6.007422109207e-01       6.467621232965e-01      -1.423135608158e+00       6.291029885142e-05       2.034519170169e-03      -1.067378400737e+00       6.336210254104e-05 
       2.339765704509e+02       7.211017681669e-04      -1.423256344421e+00       6.320736317636e-05       3.475693323167e-05       8.689233307917e-05       3.054392907262e-08       1.737846661583e-05      -1.067442334042e+00       6.320995009346e-05       6.007372440742e-01       6.467402666995e-01      -1.423237667397e+00       6.295268542477e-05       2.037438623286e-03      -1.067455024041e+00       6.340546076376e-05 
       2.341519609613e+02       7.218045627004e-04      -1.423359000591e+00       6.325059760463e-05       3.493844947876e-05       8.734612369689e-05       3.088402714173e-08       1.746922473938e-05      -1.067519326625e+00       6.325320510897e-05       6.007321866736e-01       6.467182992448e-01      -1.423340263938e+00       6.299530963871e-05       2.040376793870e-03      -1.067532050945e+00       6.344906355422e-05 
       2.343283674261e+02       7.225116733741e-04      -1.423462205087e+00       6.329407797152e-05       3.512242297818e-05       8.780605744544e-05       3.123113310336e-08       1.756121148909e-05      -1.067596730458e+00       6.329670641162e-05       6.007270363594e-01       6.466962186707e-01      -1.423443408315e+00       6.303817531399e-05       2.043333978422e-03      -1.067609489360e+00       6.349291484490e-05 
       2.345058059122e+02       7.232231688732e-04      -1.423565965753e+00       6.333780812265e-05       3.530888208817e-05       8.827220522042e-05       3.158542326573e-08       1.765444104408e-05      -1.067674551426e+00       6.334045785537e-05       6.007217913557e-01       6.466740233991e-01      -1.423547108366e+00       6.308128622392e-05       2.046310480831e-03      -1.067687345174e+00       6.353701852367e-05 
       2.346842929973e+02       7.239391200468e-04      -1.423670289121e+00       6.338179195096e-05       3.549779422296e-05       8.874448555739e-05       3.194702653169e-08       1.774889711148e-05      -1.067752794427e+00       6.338446334197e-05       6.007164501005e-01       6.466517121925e-01      -1.423651370612e+00       6.312464618698e-05       2.049306614483e-03      -1.067765623290e+00       6.358137852708e-05 
       2.348638456467e+02       7.246595994196e-04      -1.423775182777e+00       6.342603348328e-05       3.568927958622e-05       8.922319896554e-05       3.231621517082e-08       1.784463979311e-05      -1.067831465151e+00       6.342872690740e-05       6.007110107487e-01       6.466292835588e-01      -1.423756202631e+00       6.316825915374e-05       2.052322700238e-03      -1.067844329402e+00       6.362599892667e-05 
       2.350444811661e+02       7.253846810052e-04      -1.423880655423e+00       6.347053687310e-05       3.588342571000e-05       8.970856427501e-05       3.269323564185e-08       1.794171285500e-05      -1.067910570124e+00       6.347325271428e-05       6.007054713329e-01       6.466067357352e-01      -1.423861613116e+00       6.321212919971e-05       2.055359065661e-03      -1.067923470042e+00       6.367088392156e-05 
       2.352262172742e+02       7.261144406024e-04      -1.423986717000e+00       6.351530642230e-05       3.608025463903e-05       9.020063659759e-05       3.307828172465e-08       1.804012731952e-05      -1.067990116802e+00       6.351804507392e-05       6.006998295881e-01       6.465840666599e-01      -1.423967612000e+00       6.325626054687e-05       2.058416046284e-03      -1.068003052670e+00       6.371603786035e-05 
       2.354090721023e+02       7.268489557972e-04      -1.424093378760e+00       6.356034658464e-05       3.627979815680e-05       9.069949539199e-05       3.347156308847e-08       1.813989907840e-05      -1.068070113625e+00       6.356310844988e-05       6.006940829026e-01       6.465612739526e-01      -1.424074210525e+00       6.330065756716e-05       2.061493985634e-03      -1.068083085731e+00       6.376146524476e-05 
       2.355930641868e+02       7.275883059396e-04      -1.424200652967e+00       6.360566194983e-05       3.648209378984e-05       9.120523447461e-05       3.387330162374e-08       1.824104689492e-05      -1.068150569790e+00       6.360844744203e-05       6.006882284013e-01       6.465383549909e-01      -1.424181420944e+00       6.334532476656e-05       2.064593235154e-03      -1.068163578425e+00       6.380717071358e-05 
       2.357782124877e+02       7.283325722185e-04      -1.424308548938e+00       6.365125705708e-05       3.668710884349e-05       9.171777210872e-05       3.428366252619e-08       1.834355442174e-05      -1.068231492287e+00       6.365406660027e-05       6.006822637704e-01       6.465153078984e-01      -1.424289252567e+00       6.339026659859e-05       2.067714154533e-03      -1.068244537749e+00       6.385315885637e-05 
       2.359645364004e+02       7.290818377186e-04      -1.424417074442e+00       6.369713646447e-05       3.689496703205e-05       9.223741758013e-05       3.470296488523e-08       1.844748351603e-05      -1.068312886941e+00       6.369997049377e-05       6.006761869741e-01       6.464921311976e-01      -1.424397713151e+00       6.343548753360e-05       2.070857111956e-03      -1.068325969533e+00       6.389943428280e-05 
       2.361520557842e+02       7.298361875365e-04      -1.424526238462e+00       6.374330488827e-05       3.710577022349e-05       9.276442555872e-05       3.513151259201e-08       1.855288511174e-05      -1.068394760489e+00       6.374616384997e-05       6.006699958393e-01       6.464688231182e-01      -1.424506811668e+00       6.348099219788e-05       2.074022484611e-03      -1.068407880520e+00       6.394600176198e-05 
       2.363407909622e+02       7.305957087862e-04      -1.424636051333e+00       6.378976720951e-05       3.731954289981e-05       9.329885724952e-05       3.556954516535e-08       1.865977144990e-05      -1.068477120685e+00       6.379265156141e-05       6.006636878633e-01       6.464453815632e-01      -1.424616558446e+00       6.352678538027e-05       2.077210658732e-03      -1.068490278468e+00       6.399286622909e-05 
       2.365307627351e+02       7.313604906622e-04      -1.424746524843e+00       6.383652848187e-05       3.753631986036e-05       9.384079965090e-05       3.601732094141e-08       1.876815993018e-05      -1.068559976367e+00       6.383943869376e-05       6.006572601483e-01       6.464218040847e-01      -1.424726965258e+00       6.357287203996e-05       2.080422029890e-03      -1.068573172222e+00       6.404003279333e-05 
       2.367219924103e+02       7.321306245600e-04      -1.424857672332e+00       6.388359394307e-05       3.775614438729e-05       9.439036096823e-05       3.647511532752e-08       1.887807219365e-05      -1.068643337543e+00       6.388653049723e-05       6.006507094031e-01       6.463980878588e-01      -1.424838045435e+00       6.361925731790e-05       2.083657003522e-03      -1.068656571794e+00       6.408750674942e-05 
       2.369145018014e+02       7.329062040800e-04      -1.424969507685e+00       6.393096896603e-05       3.797898372620e-05       9.494745931550e-05       3.694314098379e-08       1.898949186310e-05      -1.068727214626e+00       6.393393235777e-05       6.006440321014e-01       6.463742299379e-01      -1.424949812850e+00       6.366594648778e-05       2.086915994972e-03      -1.068740487603e+00       6.413529352874e-05 
       2.371083132161e+02       7.336873249869e-04      -1.425082040765e+00       6.397865883546e-05       3.820497420592e-05       9.551243551481e-05       3.742178495396e-08       1.910248710296e-05      -1.068811615013e+00       6.398164957374e-05       6.006372255332e-01       6.463502283923e-01      -1.425062277355e+00       6.371294473281e-05       2.090199429340e-03      -1.068824927054e+00       6.418339847602e-05 
       2.373034495779e+02       7.344740857038e-04      -1.425195281149e+00       6.402666895464e-05       3.843422414967e-05       9.608556037418e-05       3.791141451062e-08       1.921711207484e-05      -1.068896545887e+00       6.402968756214e-05       6.006302871938e-01       6.463260813787e-01      -1.425175448514e+00       6.376025735177e-05       2.093507743574e-03      -1.068909897334e+00       6.423182705608e-05 
       2.374999343655e+02       7.352665870771e-04      -1.425309239935e+00       6.407500491951e-05       3.866675884593e-05       9.666689711483e-05       3.841232673839e-08       1.933337942297e-05      -1.068982015572e+00       6.407805193315e-05       6.006232141893e-01       6.463017866872e-01      -1.425289337413e+00       6.380788983346e-05       2.096841385511e-03      -1.068995406776e+00       6.428058492808e-05 
       2.376977916248e+02       7.360649324298e-04      -1.425423929854e+00       6.412367252659e-05       3.890262591727e-05       9.725656479319e-05       3.892485231519e-08       1.945131295864e-05      -1.069068033617e+00       6.412674849815e-05       6.006160031804e-01       6.462773417140e-01      -1.425403956771e+00       6.385584786457e-05       2.100200814128e-03      -1.069081464933e+00       6.432967795339e-05 
       2.378970460174e+02       7.368692277661e-04      -1.425539365402e+00       6.417267779043e-05       3.914186581880e-05       9.785466454699e-05       3.944932642957e-08       1.957093290940e-05      -1.069154610895e+00       6.417578328707e-05       6.006086503767e-01       6.462527434287e-01      -1.425519321071e+00       6.390413734692e-05       2.103586500435e-03      -1.069168082685e+00       6.437911221322e-05 
       2.380977228344e+02       7.376795818329e-04      -1.425655562842e+00       6.422202694637e-05       3.938444041348e-05       9.846110103371e-05       3.998601922848e-08       1.969222020674e-05      -1.069241759601e+00       6.422516255149e-05       6.006011514385e-01       6.462279883755e-01      -1.425635446561e+00       6.395276440020e-05       2.106998927766e-03      -1.069255272234e+00       6.442889401145e-05 
       2.382998480162e+02       7.384961062084e-04      -1.425772536193e+00       6.427172626060e-05       3.963052879391e-05       9.907632198478e-05       4.053543340231e-08       1.981526439696e-05      -1.069329490251e+00       6.427489257442e-05       6.005935024666e-01       6.462030736752e-01      -1.425752347247e+00       6.400173517184e-05       2.110438592183e-03      -1.069343044104e+00       6.447902968469e-05 
       2.385034483268e+02       7.393189160159e-04      -1.425890296400e+00       6.432178202746e-05       3.988021632376e-05       9.970054080941e-05       4.109798747055e-08       1.994010816188e-05      -1.069417811054e+00       6.432497966733e-05       6.005857003848e-01       6.461779972363e-01      -1.425870034062e+00       6.405105583360e-05       2.113906005502e-03      -1.069431406512e+00       6.452952559989e-05 
