# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3100, i.e. number of multipoles equal to 3099
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.438916242584e-10       4.629091044189e-15       3.791247970865e-13       0.000000000000e+00       8.598849040099e-09       4.697613670490e-10      -1.989191410638e-12 
    3       1.362409425036e-10       6.283305381106e-15       4.345225259320e-13       0.000000000000e+00       5.318554703214e-09       3.342998580516e-10      -1.560516280136e-12 
    4       1.289022614327e-10       5.778402797768e-15       4.137571386320e-13       0.000000000000e+00       3.708717107761e-09       2.534898346256e-10      -1.071489619868e-12 
    5       1.233662188099e-10       4.103163727135e-15       3.578842682392e-13       0.000000000000e+00       2.771648095364e-09       2.003624034688e-10      -6.421766627066e-13 
    6       1.195037311654e-10       2.403959519648e-15       2.915234780010e-13       0.000000000000e+00       2.166207774176e-09       1.630496688149e-10      -3.088891834615e-13 
    7       1.169642019874e-10       1.284223135229e-15       2.296209051453e-13       0.000000000000e+00       1.747295248379e-09       1.356553205890e-10      -7.970737758123e-14 
    8       1.154772560779e-10       7.607442759488e-16       1.793727721890e-13       0.000000000000e+00       1.443039435574e-09       1.148907518259e-10       5.389936547776e-14 
    9       1.147277038217e-10       5.773784229388e-16       1.432970544999e-13       0.000000000000e+00       1.214269569713e-09       9.873888967456e-11       1.101091903688e-13 
   10       1.145430060054e-10       4.984846066312e-16       1.209018383054e-13       0.000000000000e+00       1.037722178948e-09       8.590946311355e-11       1.116863348599e-13 
   11       1.148091558207e-10       4.237860403782e-16       1.099081152694e-13       0.000000000000e+00       8.756540818005e-10       7.590219952595e-11       8.192411049561e-14 
   12       1.154232474170e-10       3.540862603196e-16       1.073577517798e-13       0.000000000000e+00       7.652009230762e-10       6.714546886523e-11       4.021521018697e-14 
   13       1.162733371757e-10       3.136559001675e-16       1.103627278672e-13       0.000000000000e+00       6.745107935928e-10       5.997424839279e-11       1.419708730837e-15 
   14       1.173487737617e-10       3.064212195866e-16       1.165190169945e-13       0.000000000000e+00       5.990578785656e-10       5.390689777547e-11      -2.611226126798e-14 
   15       1.186033188238e-10       3.180916379522e-16       1.240198520059e-13       0.000000000000e+00       5.355439158019e-10       4.857810548609e-11      -3.966278264845e-14 
   16       1.199773665353e-10       3.361662231688e-16       1.318141588313e-13       0.000000000000e+00       4.815367972362e-10       4.406595282476e-11      -4.040113797342e-14 
   17       1.214816995089e-10       3.604523879786e-16       1.395509873721e-13       0.000000000000e+00       4.352045531127e-10       4.020053763607e-11      -3.235477535623e-14 
   18       1.230902253915e-10       3.993954779400e-16       1.471732207975e-13       0.000000000000e+00       3.949890107380e-10       3.678985071307e-11      -2.061490023551e-14 
   19       1.248026709613e-10       4.577854683705e-16       1.549570393976e-13       0.000000000000e+00       3.602523892966e-10       3.378129753277e-11      -8.959531356799e-15 
   20       1.265760583633e-10       5.377501735377e-16       1.632768596874e-13       0.000000000000e+00       3.296572041497e-10       3.108909635492e-11      -9.674290890904e-16 
   21       1.284217656412e-10       6.373211115323e-16       1.722358887901e-13       0.000000000000e+00       3.027233378826e-10       2.871347244964e-11       2.378132086612e-15 
   22       1.303356244708e-10       7.528226387584e-16       1.817905234738e-13       0.000000000000e+00       2.788065189652e-10       2.663640400486e-11       1.350630294969e-15 
   23       1.323142388160e-10       8.844343798863e-16       1.917686536527e-13       0.000000000000e+00       2.575782417838e-10       2.479192218748e-11      -2.729532792369e-15 
   24       1.343339697538e-10       1.033225163385e-15       2.018816330351e-13       0.000000000000e+00       2.385481156176e-10       2.308406166728e-11      -7.893536010838e-15 
   25       1.364015541830e-10       1.198791371894e-15       2.117493493377e-13       0.000000000000e+00       2.214923723488e-10       2.152990236976e-11      -1.257270491533e-14 
   26       1.385168604108e-10       1.380272605539e-15       2.209409404283e-13       0.000000000000e+00       2.061023615104e-10       2.015969698344e-11      -1.535401696802e-14 
   27       1.406775266384e-10       1.578219217566e-15       2.292113150661e-13       0.000000000000e+00       1.921939219627e-10       1.893369002324e-11      -1.598630961675e-14 
   28       1.428707394045e-10       1.793793515437e-15       2.363953424935e-13       0.000000000000e+00       1.795278361104e-10       1.778588417139e-11      -1.471593713404e-14 
   29       1.451019796961e-10       2.028817167706e-15       2.424853383311e-13       0.000000000000e+00       1.680395413595e-10       1.671552133643e-11      -1.213549473679e-14 
   30       1.473696837244e-10       2.285547397553e-15       2.475541470383e-13       0.000000000000e+00       1.576056315485e-10       1.573605720796e-11      -9.128505133853e-15 
   31       1.496616961621e-10       2.566220258693e-15       2.517031931411e-13       0.000000000000e+00       1.480132642102e-10       1.485235197446e-11      -6.654715541486e-15 
   32       1.519824146798e-10       2.871742459687e-15       2.549874531110e-13       0.000000000000e+00       1.392131109421e-10       1.405610132547e-11      -5.050789061614e-15 
   33       1.543331198477e-10       3.202494877920e-15       2.574660907635e-13       0.000000000000e+00       1.311432536459e-10       1.332683343096e-11      -4.474196483727e-15 
   34       1.567083439591e-10       3.558798814099e-15       2.591838394269e-13       0.000000000000e+00       1.236910653664e-10       1.263978431872e-11      -4.985275708894e-15 
   35       1.591124869290e-10       3.941423132304e-15       2.600333051798e-13       0.000000000000e+00       1.168183911681e-10       1.199307092677e-11      -6.208569866634e-15 
   36       1.615472726301e-10       4.351243257262e-15       2.598423081656e-13       0.000000000000e+00       1.104699620439e-10       1.138911844495e-11      -7.539115285981e-15 
   37       1.640098211144e-10       4.789104048942e-15       2.584331632342e-13       0.000000000000e+00       1.045630415896e-10       1.082779082780e-11      -8.373098217603e-15 
   38       1.665041380101e-10       5.255817772751e-15       2.557094420131e-13       0.000000000000e+00       9.908244751518e-11       1.030852705135e-11      -8.629622910884e-15 
   39       1.690322145394e-10       5.752160363241e-15       2.515964260559e-13       0.000000000000e+00       9.401094523292e-11       9.828401045301e-12      -8.397745832944e-15 
   40       1.715901695731e-10       6.278868109820e-15       2.460177403451e-13       0.000000000000e+00       8.930035185729e-11       9.381189648984e-12      -7.799820556586e-15 
   41       1.741710205811e-10       6.836628090699e-15       2.389142388303e-13       0.000000000000e+00       8.488834427352e-11       8.959471371825e-12      -6.984602168571e-15 
   42       1.767755517391e-10       7.426053015184e-15       2.303082884307e-13       0.000000000000e+00       8.076195605136e-11       8.562420601345e-12      -6.098128771855e-15 
   43       1.794039542390e-10       8.047693090464e-15       2.202602482275e-13       0.000000000000e+00       7.691020536586e-11       8.190077198890e-12      -5.307374290956e-15 
   44       1.820523768281e-10       8.702038433394e-15       2.088524789212e-13       0.000000000000e+00       7.330503568741e-11       7.841069894433e-12      -4.810424996091e-15 
   45       1.847157460714e-10       9.389556718617e-15       1.961583202078e-13       0.000000000000e+00       6.991133866452e-11       7.513237211284e-12      -4.778224417702e-15 
   46       1.873981263461e-10       1.011082774766e-14       1.821351285860e-13       0.000000000000e+00       6.672379903931e-11       7.205988923707e-12      -5.154963883404e-15 
   47       1.901048119129e-10       1.086644318939e-14       1.667013082057e-13       0.000000000000e+00       6.373875279226e-11       6.918450398924e-12      -5.800958825348e-15 
   48       1.928392063142e-10       1.165696786010e-14       1.497651241390e-13       0.000000000000e+00       6.094307584746e-11       6.648712084707e-12      -6.545772595192e-15 
   49       1.956026273628e-10       1.248293861123e-14       1.312240493544e-13       0.000000000000e+00       5.831348034264e-11       6.393754363713e-12      -7.186491533708e-15 
   50       1.983949231152e-10       1.334481400417e-14       1.109835894607e-13       0.000000000000e+00       5.582353571763e-11       6.150345154919e-12      -7.541349253120e-15 
   51       2.012169693332e-10       1.424280981138e-14       8.902129587539e-14       0.000000000000e+00       5.346861138156e-11       5.918194288324e-12      -7.631761092936e-15 
