# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       9.261382558544e+11       8.812197646874e-22       5.004549166188e-07       1.850596131669e+18       1.344872918311e+04       1.452129754719e-08       1.245538258912e+16       2.889372576986e-07       2.024334923490e+36       1.947331947221e+27       8.838652629000e+25       1.596002954107e+23       4.658090416723e+35       1.552696805574e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.345620628440e+35       3.424706042546e+36       1.250406470304e+28       1.175366585801e+05       9.479087882812e-07       1.303241468590e+01 
       9.197003533807e+11       8.936000211597e-22       5.039564712206e-07       1.824957306497e+18       1.344872918311e+04       1.462294663001e-08       1.236880098224e+16       2.909598185015e-07       1.968631751037e+36       1.907003882025e+27       8.655609486317e+25       1.562950699571e+23       4.529914781961e+35       1.509971593987e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.088459270647e+35       3.330469170536e+36       1.224511309632e+28       1.165822746951e+05       1.034082314482e-06       1.194638012869e+01 
       9.133072029599e+11       9.061542078550e-22       5.074853106635e-07       1.799673690841e+18       1.344872918310e+04       1.472530725642e-08       1.228282123360e+16       2.929965372300e-07       1.914461350352e+36       1.867510986634e+27       8.476357056257e+25       1.530582937207e+23       4.405266127545e+35       1.468422042515e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.838374164562e+35       3.238825393506e+36       1.199152422053e+28       1.156383043916e+05       1.120255840681e-06       1.102742781104e+01 
       9.069584935054e+11       9.188847683190e-22       5.110377969686e-07       1.774740363501e+18       1.344872918310e+04       1.482838440721e-08       1.219743915948e+16       2.950475129896e-07       1.861781544497e+36       1.828835965188e+27       8.300816835456e+25       1.498885491598e+23       4.284047402344e+35       1.428015800781e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.595170594547e+35       3.149703357841e+36       1.174318701677e+28       1.147045712860e+05       1.206429366880e-06       1.023975439592e+01 
       9.006539160926e+11       9.317941804267e-22       5.146139301360e-07       1.750152471457e+18       1.344872918310e+04       1.493218309806e-08       1.211265060524e+16       2.971128455794e-07       1.810551317107e+36       1.790961880011e+27       8.128911946309e+25       1.467844480890e+23       4.166164225759e+35       1.388721408586e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.358659202909e+35       3.063033673346e+36       1.149999272610e+28       1.137809030827e+05       1.292602893078e-06       9.557104102819e+00 
       8.943931639450e+11       9.448849568650e-22       5.182173481444e-07       1.725905228922e+18       1.344872918309e+04       1.503670837974e-08       1.202845144512e+16       2.991926354973e-07       1.760730780454e+36       1.753872144199e+27       7.960567103300e+25       1.437446310713e+23       4.051524814244e+35       1.350508271415e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.128655842468e+35       2.978748859221e+36       1.126183484188e+28       1.128671314665e+05       1.378776419275e-06       8.959785096354e+00 
       8.881759324180e+11       9.581596456212e-22       5.218444130151e-07       1.701993916417e+18       1.344872918309e+04       1.514196533840e-08       1.194483758204e+16       3.012869839446e-07       1.712281144393e+36       1.717550514352e+27       7.795708580029e+25       1.407677668230e+23       3.940039909839e+35       1.313346636613e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.904981433181e+35       2.896783291520e+36       1.102860906321e+28       1.119630919985e+05       1.464949945471e-06       8.432738914181e+00 
       8.820019189850e+11       9.716208304795e-22       5.254969437374e-07       1.678413879845e+18       1.344872918309e+04       1.524795909576e-08       1.186180494740e+16       3.033959928310e-07       1.665164686159e+36       1.681981083460e+27       7.634264176925e+25       1.378525516302e+23       3.831622710676e+35       1.277207570225e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.687461822712e+35       2.817073152056e+36       1.080021324915e+28       1.110686240147e+05       1.551123471666e-06       7.964253418917e+00 
       8.758708232224e+11       9.852711315238e-22       5.291749403113e-07       1.655160529591e+18       1.344872918308e+04       1.535469480943e-08       1.177934950089e+16       3.055197647796e-07       1.619344720994e+36       1.647148273939e+27       7.476163189629e+25       1.349977087784e+23       3.726188803395e+35       1.242062934465e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.475927650835e+35       2.739556378715e+36       1.057654737408e+28       1.101835705275e+05       1.637296997860e-06       7.545082186313e+00 
       8.697823467948e+11       9.991132056472e-22       5.328802217264e-07       1.632229339624e+18       1.344872918308e+04       1.546217767309e-08       1.169746723028e+16       3.076584031318e-07       1.574785573587e+36       1.613036830806e+27       7.321336378023e+25       1.322019879930e+23       3.623656097417e+35       1.207885365806e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.270214217572e+35       2.664172617130e+36       1.035751348381e+28       1.093077781292e+05       1.723470524054e-06       7.167828076971e+00 
       8.637361934407e+11       1.013149747070e-21       5.366109689930e-07       1.609615846621e+18       1.344872918307e+04       1.557041291680e-08       1.161615415122e+16       3.098120119524e-07       1.531452550299e+36       1.579631815000e+27       7.169715935913e+25       1.294641648918e+23       3.523944761034e+35       1.174648253678e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.070161354957e+35       2.590863173692e+36       1.014301565274e+28       1.084410968993e+05       1.809644050246e-06       6.826502930424e+00 
       8.577320689579e+11       1.027383487862e-21       5.403671821114e-07       1.587315649092e+18       1.344872918307e+04       1.567940580722e-08       1.153540630706e+16       3.119806960347e-07       1.489311912145e+36       1.546918596840e+27       7.021235461327e+25       1.267830404488e+23       3.426977159249e+35       1.142325719750e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.875613302329e+35       2.519570969853e+36       9.932959941844e+27       1.075833803133e+05       1.895817576438e-06       6.516207342656e+00 
       8.517696811895e+11       1.041817198479e-21       5.441488610813e-07       1.565324406530e+18       1.344872918307e+04       1.578916164786e-08       1.145521976868e+16       3.141645609055e-07       1.448330848529e+36       1.514882849614e+27       6.875829927441e+25       1.241574404692e+23       3.332677793328e+35       1.110892597776e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.686418585061e+35       2.450240497679e+36       9.727254357496e+27       1.067344851542e+05       1.981991102629e-06       6.232893979912e+00 
       8.458487400094e+11       1.056453688296e-21       5.479578248924e-07       1.543637838561e+18       1.344872918306e+04       1.589968577939e-08       1.137559063423e+16       3.163637128304e-07       1.408477451697e+36       1.483510543310e+27       6.733435654094e+25       1.215862150749e+23       3.240973242021e+35       1.080324414007e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.502429896619e+35       2.382817776638e+36       9.525808811211e+27       1.058942714267e+05       2.068164628820e-06       5.973190064064e+00 
       8.399689573082e+11       1.071295806159e-21       5.517940735444e-07       1.522251724114e+18       1.344872918306e+04       1.601098357985e-08       1.129651502903e+16       3.185782588188e-07       1.369720691895e+36       1.452787938469e+27       6.593990279905e+25       1.190682382013e+23       3.151792104392e+35       1.050597368131e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.323503983868e+35       2.317250311568e+36       9.328535080181e+27       1.050626022736e+05       2.154338155010e-06       5.734262461486e+00 
       8.341300469793e+11       1.086346440935e-21       5.556557880482e-07       1.501161900597e+18       1.344872918305e+04       1.612306046490e-08       1.121798910529e+16       3.208083066290e-07       1.332030393205e+36       1.422701580166e+27       6.457432734958e+25       1.166024071036e+23       3.065064944231e+35       1.021688314744e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.149501535539e+35       2.253487051805e+36       9.135346768639e+27       1.042393438944e+05       2.240511681199e-06       5.513713905260e+00 
       8.283317249049e+11       1.101608522078e-21       5.595466063824e-07       1.480364263090e+18       1.344872918305e+04       1.623592188815e-08       1.114000904199e+16       3.230539647738e-07       1.295377210056e+36       1.393238292122e+27       6.323703214059e+25       1.141876418745e+23       2.980724235987e+35       9.935747453290e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.980287073760e+35       2.191478351433e+36       8.946159270021e+27       1.034243654659e+05       2.326685207387e-06       5.309502279127e+00 
       8.225737089423e+11       1.117085020200e-21       5.634628905682e-07       1.459854763541e+18       1.344872918305e+04       1.634957334137e-08       1.106257104467e+16       3.253153425256e-07       1.259732604370e+36       1.364385170928e+27       6.192743150543e+25       1.118228849708e+23       2.898704312195e+35       9.662347707316e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.815728848573e+35       2.131175930634e+36       8.760889729916e+27       1.026175390655e+05       2.412858733575e-06       5.119877197718e+00 
       8.168557189098e+11       1.132778947643e-21       5.674064595951e-07       1.439629409985e+18       1.344872918304e+04       1.646402035475e-08       1.098567134525e+16       3.275925499216e-07       1.225068823346e+36       1.336129580398e+27       6.064495190624e+25       1.095071007502e+23       2.818941312347e+35       9.396471041156e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.655698735356e+35       2.072532838093e+36       8.579457009775e+27       1.018187395958e+05       2.499032259763e-06       4.943329708131e+00 
       8.111774765738e+11       1.148693359073e-21       5.713791324524e-07       1.419684265759e+18       1.344872918304e+04       1.657926849723e-08       1.090930620184e+16       3.298856977694e-07       1.191358877851e+36       1.308459146035e+27       5.938903168279e+25       1.072392750183e+23       2.741373133170e+35       9.137910443901e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.500072135060e+35       2.015503414444e+36       8.401781651380e+27       1.010278447124e+05       2.585205785949e-06       4.778552051185e+00 
       8.055387056343e+11       1.164831352068e-21       5.753790901508e-07       1.400015448744e+18       1.344872918304e+04       1.669532337671e-08       1.083347189854e+16       3.321948976520e-07       1.158576521405e+36       1.281361749609e+27       5.815912080651e+25       1.050184145838e+23       2.665939380274e+35       8.886464600915e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.348727877204e+35       1.960043256721e+36       8.227785842047e+27       1.002447347520e+05       2.671379312135e-06       4.624405210817e+00 
       7.999391317122e+11       1.181196067727e-21       5.794063326903e-07       1.380619130601e+18       1.344872918303e+04       1.681219064034e-08       1.075816474532e+16       3.345202619338e-07       1.126696229748e+36       1.254825523851e+27       5.695468063956e+25       1.028435468238e+23       2.592581321127e+35       8.641937737092e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.201548125527e+35       1.906109183783e+36       8.057393380541e+27       9.946929266422e+04       2.757552838321e-06       4.479892547973e+00 
       7.943784823358e+11       1.197790691276e-21       5.834626790602e-07       1.361491536035e+18       1.344872918303e+04       1.692987597482e-08       1.068338107777e+16       3.368619037655e-07       1.095693180964e+36       1.228838847256e+27       5.577518369898e+25       1.007137192578e+23       2.521241839328e+35       8.404139464425e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       5.058418286239e+35       1.853659202696e+36       7.890529643712e+27       9.870140394407e+04       2.843726364506e-06       4.344138228332e+00 
       7.888564869273e+11       1.214618452691e-21       5.875463102711e-07       1.342628942052e+18       1.344872918302e+04       1.704838510664e-08       1.060911725697e+16       3.392199370899e-07       1.065543236156e+36       1.203390338994e+27       5.462011342566e+25       9.862799913074e+22       2.451865390132e+35       8.172884633775e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.919226918807e+35       1.802652476035e+36       7.727121553809e+27       9.794095656653e+04       2.929899890691e-06       4.216369456907e+00 
       7.833728767897e+11       1.231682627325e-21       5.916590453126e-07       1.324027677238e+18       1.344872918302e+04       1.716772380238e-08       1.053536966928e+16       3.415944766476e-07       1.036222920653e+36       1.178468853925e+27       5.348896395811e+25       9.658547300429e+22       2.384397957211e+35       7.947993190705e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.783865649178e+35       1.753049290091e+36       7.567097546478e+27       9.718784092314e+04       3.016073416875e-06       4.095901758135e+00 
       7.779273850940e+11       1.248986536549e-21       5.958008841844e-07       1.305684121044e+18       1.344872918301e+04       1.728789786899e-08       1.046213472619e+16       3.439856379822e-07       1.007709405730e+36       1.154063477718e+27       5.238123991094e+25       9.458524635682e+22       2.318787010590e+35       7.729290035300e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.652229085406e+35       1.704811023947e+36       7.410387539418e+27       9.644194976004e+04       3.102246943059e-06       3.982126709296e+00 
       7.725197468659e+11       1.266533548393e-21       5.999718268868e-07       1.287594703083e+18       1.344872918301e+04       1.740891315407e-08       1.038940886414e+16       3.463935374460e-07       9.799804908362e+35       1.130163522070e+27       5.129645615787e+25       9.262644319176e+22       2.254981465749e+35       7.516604885829e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.524214735591e+35       1.657900119409e+36       7.256922901689e+27       9.570317811782e+04       3.188420469243e-06       3.874501663098e+00 
       7.671496989730e+11       1.284327078207e-21       6.041718734195e-07       1.269755902433e+18       1.344872918301e+04       1.753077554615e-08       1.031718854433e+16       3.488182922061e-07       9.530145863068e+35       1.106758520029e+27       5.023413761932e+25       9.070820565386e+22       2.192931643850e+35       7.309772146166e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.399722928079e+35       1.612280051763e+36       7.106636423661e+27       9.497142327294e+04       3.274593995426e-06       3.772541093016e+00 
       7.618169801122e+11       1.302370589320e-21       6.084010237828e-07       1.252164246950e+18       1.344872918300e+04       1.765349097496e-08       1.024547025255e+16       3.512600202494e-07       9.267906965561e+35       1.083838221404e+27       4.919381905429e+25       8.882969365357e+22       2.132589233056e+35       7.108630776854e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.278656733860e+35       1.567915301340e+36       6.959462287568e+27       9.424658468071e+04       3.360767521609e-06       3.675809270119e+00 
       7.565213307965e+11       1.320667593720e-21       6.126592779765e-07       1.234816312597e+18       1.344872918300e+04       1.777706541178e-08       1.017425049906e+16       3.537188403889e-07       9.012884037291e+35       1.061392588282e+27       4.817504485665e+25       8.699008449905e+22       2.073907250918e+35       6.913024169727e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.160921891097e+35       1.524771325856e+36       6.815336038696e+27       9.352856391990e+04       3.446941047792e-06       3.583914038368e+00 
       7.512624933431e+11       1.339221652735e-21       6.169484549901e-07       1.217708722773e+18       1.344872918299e+04       1.790150486966e-08       1.010352581832e+16       3.561948722694e-07       8.764878518041e+35       1.039411790627e+27       4.717736885562e+25       8.518857253594e+22       2.016840007790e+35       6.722800025967e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.046426731736e+35       1.482814533517e+36       6.674194557146e+27       9.281726463871e+04       3.533114573974e-06       3.496501500849e+00 
       7.460402118600e+11       1.358036377725e-21       6.212667358341e-07       1.200838147659e+18       1.344872918299e+04       1.802681540375e-08       1.003329276894e+16       3.586882363730e-07       8.523697311334e+35       1.017886201979e+27       4.620035412031e+25       8.342436879447e+22       1.961343071260e+35       6.537810237532e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.935082110130e+35       1.442012256872e+36       6.535976030195e+27       9.211259250234e+04       3.619288100156e-06       3.413251465118e+00 
