# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.403009923109e+06       3.836728818238e-10       3.301523790105e-01       4.252173490780e+06       1.421784772394e+04       1.013381114127e-02       1.994779565979e+10       1.905908800447e-01       1.066162199918e+13       6.770109199355e+09       3.072852759330e+08       5.548676124384e+05       2.453289666506e+12       8.177632145161e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.922084450154e+12       1.808097939569e+13       3.690588537874e+10       9.653278330948e-02       1.887894107688e-04       7.726250038334e-02 
       1.393257075066e+06       3.890609157348e-10       3.324620393487e-01       4.193297801336e+06       1.421784541428e+04       1.020474646350e-02       1.980912793348e+10       1.919240445307e-01       1.036824729801e+13       6.629903749683e+09       3.009215572659e+08       5.433765920102e+05       2.385782759848e+12       7.952609124028e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.786643983890e+12       1.758374645069e+13       3.614158363665e+10       9.586113583265e-02       1.888911762568e-04       7.724575253454e-02 
       1.383572022393e+06       3.945245999400e-10       3.347878475761e-01       4.135237550147e+06       1.421784308847e+04       1.027617831394e-02       1.967142413381e+10       1.932665275333e-01       1.008294534848e+13       6.492601878120e+09       2.946896277288e+08       5.321235443246e+05       2.320133431531e+12       7.733778030682e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.654930414463e+12       1.710018959614e+13       3.539311016523e+10       9.519415721881e-02       1.889929746505e-04       7.722919653536e-02 
       1.373954293819e+06       4.000649962749e-10       3.371299164501e-01       4.077981441551e+06       1.421784074640e+04       1.034811016803e-02       1.953467756020e+10       1.946183940911e-01       9.805494013946e+12       6.358143453209e+09       2.885867580433e+08       5.211035411008e+05       2.256290566864e+12       7.520968482822e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.526841189440e+12       1.662993263763e+13       3.466013716997e+10       9.453181501320e-02       1.890948061979e-04       7.721283338539e-02 
       1.364403421354e+06       4.056831814718e-10       3.394883595174e-01       4.021518336371e+06       1.421783838795e+04       1.042054552553e-02       1.939888155863e+10       1.959797096950e-01       9.535677270281e+12       6.226469588781e+09       2.826102754530e+08       5.103117561200e+05       2.194204457671e+12       7.314014786530e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.402276578306e+12       1.617260972977e+13       3.394234364479e+10       9.387407698664e-02       1.891966711485e-04       7.719666409165e-02 
       1.354918940258e+06       4.113802473692e-10       3.418632911107e-01       3.965837249744e+06       1.421783601302e+04       1.049348791067e-02       1.926402952136e+10       1.973505402916e-01       9.273285037642e+12       6.097522618164e+09       2.767575625528e+08       4.997434631117e+05       2.133826763588e+12       7.112755807255e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.281139594813e+12       1.572786509146e+13       3.323941523145e+10       9.322091113402e-02       1.892985697540e-04       7.718068966861e-02 
       1.345500389020e+06       4.171573011232e-10       3.442548263611e-01       3.910927348983e+06       1.421783362149e+04       1.056694087238e-02       1.913011488657e+10       1.987309522867e-01       9.018113016920e+12       5.971246068931e+09       2.710260561425e+08       4.893940336835e+05       2.075110474423e+12       6.917034844361e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.163335921470e+12       1.529535272902e+13       3.255104408190e+10       9.257228567267e-02       1.894005022678e-04       7.716491113827e-02 
       1.336147309342e+06       4.230154654226e-10       3.466630812036e-01       3.856777951469e+06       1.421783121323e+04       1.064090798441e-02       1.899713113807e+10       2.001210125479e-01       8.769962530671e+12       5.847584638165e+09       2.654132461041e+08       4.792589352944e+05       2.018009873557e+12       6.726699509115e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       4.048773836099e+12       1.487473616693e+13       3.187692872344e+10       9.192816904090e-02       1.895024689451e-04       7.714932953018e-02 
       1.326859246106e+06       4.289558787062e-10       3.490881723756e-01       3.803378522572e+06       1.421782878814e+04       1.071539284553e-02       1.886507180493e+10       2.015207884079e-01       8.528640368423e+12       5.726484168241e+09       2.599166743029e+08       4.693337292699e+05       1.962480502345e+12       6.541601606038e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.937364140428e+12       1.446568818596e+13       3.121677392669e+10       9.128852989636e-02       1.896044700433e-04       7.713394588151e-02 
       1.317635747363e+06       4.349796953840e-10       3.515302174328e-01       3.750718673604e+06       1.421782634610e+04       1.079039907968e-02       1.873393046124e+10       2.029303476682e-01       8.293958636241e+12       5.607891623107e+09       2.545339335107e+08       4.596140688577e+05       1.908479125505e+12       6.361597017520e+11       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       3.829020090640e+12       1.406789056852e+13       3.057029057632e+10       9.065333711463e-02       1.897065058215e-04       7.711876123709e-02 
