#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       3.517173132671e+01       8.077196350568e-05       2.107988176938e-01       1.438732805361e+00       7.470563608512e-03       1.859876783656e-02       5.433489381671e-05       3.720025427218e-03       1.591942228607e-01       1.438665260311e+00       4.893494111953e-03       4.938608472199e-03      -5.889863873984e-02       4.072793174668e-02       1.497258019608e-02      -2.088202425368e+01       2.891709529424e-01 
       3.517905411241e+01       8.078979806002e-05       1.967857835644e-01       1.439054571313e+00       7.475987753737e-03       1.861381405955e-02       5.440465826920e-05       3.723035149991e-03       1.486849227181e-01       1.438984784030e+00       4.902174775875e-03       4.947591131445e-03      -5.925947421308e-02       4.054535499932e-02       1.514871387676e-02      -2.088411474015e+01       2.891429795968e-01 
       3.518638013224e+01       8.080764091501e-05       1.827635186213e-01       1.439351633128e+00       7.481290955385e-03       1.862856217859e-02       5.447361178053e-05       3.725985248339e-03       1.381686881185e-01       1.439289502386e+00       4.910856861838e-03       4.956573010426e-03      -5.961869502858e-02       4.036081483869e-02       1.532392350094e-02      -2.088620595946e+01       2.891150762475e-01 
       3.519370938840e+01       8.082549207662e-05       1.687322537456e-01       1.439625791584e+00       7.486472474295e-03       1.864301131480e-02       5.454175060291e-05       3.728875546460e-03       1.276456652462e-01       1.439545369395e+00       4.919540218522e-03       4.965553942075e-03      -5.997628124296e-02       4.017431933846e-02       1.549819962408e-02      -2.088829791307e+01       2.890872429495e-01 
       3.520104188313e+01       8.084335155081e-05       1.546922153237e-01       1.439873708197e+00       7.491532651995e-03       1.865716053588e-02       5.460907100007e-05       3.731705857874e-03       1.171160722706e-01       1.439813519268e+00       4.928224691602e-03       4.974533759139e-03      -6.033221296613e-02       3.998587668869e-02       1.567153283464e-02      -2.089039060246e+01       2.890594797575e-01 
       3.520837761863e+01       8.086121934356e-05       1.406436364571e-01       1.440098100294e+00       7.496470559377e-03       1.867100897916e-02       5.467556922788e-05       3.734476010020e-03       1.065800436028e-01       1.440042953770e+00       4.936910129722e-03       4.983512294209e-03      -6.068647036251e-02       3.979549519477e-02       1.584391375464e-02      -2.089248402912e+01       2.890317867248e-01 
       3.521571659715e+01       8.087909546087e-05       1.265867475879e-01       1.440298384119e+00       7.501285962029e-03       1.868455574884e-02       5.474124155074e-05       3.737185823715e-03       9.603776006840e-02       1.440243811658e+00       4.945596379511e-03       4.992489379707e-03      -6.103903365224e-02       3.960318327786e-02       1.601533304024e-02      -2.089457819453e+01       2.890041639041e-01 
       3.522305882090e+01       8.089697990872e-05       1.125217799426e-01       1.440474116500e+00       7.505978597621e-03       1.869779995377e-02       5.480608423570e-05       3.739835120705e-03       8.548940103526e-02       1.440423629309e+00       4.954283287415e-03       5.001464847892e-03      -6.138988311246e-02       3.940894947464e-02       1.618578138238e-02      -2.089667310016e+01       2.889766113470e-01 
       3.523040429212e+01       8.091487269312e-05       9.844896663799e-02       1.440626097511e+00       7.510547943424e-03       1.871074071969e-02       5.487009355064e-05       3.742423726115e-03       7.493512903357e-02       1.440566947423e+00       4.962970700290e-03       5.010438530865e-03      -6.173899907845e-02       3.921280243692e-02       1.635524950733e-02      -2.089876874751e+01       2.889491291042e-01 
       3.523775301305e+01       8.093277382005e-05       8.436853874157e-02       1.440752451701e+00       7.514994041947e-03       1.872337714602e-02       5.493326577118e-05       3.744951459803e-03       6.437514437883e-02       1.440707805675e+00       4.971658463308e-03       5.019410260561e-03      -6.208636194500e-02       3.901475093201e-02       1.652372817735e-02      -2.090086513806e+01       2.889217172259e-01 
       3.524510498590e+01       8.095068329554e-05       7.028073172360e-02       1.440855051136e+00       7.519316147332e-03       1.873570837676e-02       5.499559716955e-05       3.747418150547e-03       5.380959561733e-02       1.440810934270e+00       4.980346423396e-03       5.028379868775e-03      -6.243195216747e-02       3.881480384173e-02       1.669120819123e-02      -2.090296227330e+01       2.888943757609e-01 
       3.525246021293e+01       8.096860112560e-05       5.618577886131e-02       1.440932955273e+00       7.523514108023e-03       1.874773352817e-02       5.505708402624e-05       3.749823621575e-03       4.323867099833e-02       1.440893091248e+00       4.989034425729e-03       5.037347187143e-03      -6.277575026316e-02       3.861297016295e-02       1.685768038491e-02      -2.090506015472e+01       2.888671047572e-01 
       3.525981869637e+01       8.098652731625e-05       4.208391596710e-02       1.440987115243e+00       7.527587374676e-03       1.875945174070e-02       5.511772262178e-05       3.752167700954e-03       3.266253285098e-02       1.440936068235e+00       4.997722316249e-03       5.046312047156e-03      -6.311773681245e-02       3.840925900691e-02       1.702313563209e-02      -2.090715878382e+01       2.888399042621e-01 
       3.526718043846e+01       8.100446187351e-05       2.797537626538e-02       1.441015289454e+00       7.531536074024e-03       1.877086212279e-02       5.517750924584e-05       3.754450210344e-03       2.208138856975e-02       1.440980670466e+00       5.006409938941e-03       5.055274280151e-03      -6.345789246014e-02       3.820367959965e-02       1.718756484483e-02      -2.090925816209e+01       2.888127743219e-01 
       3.527454544144e+01       8.102240480343e-05       1.386039861201e-02       1.441020203332e+00       7.535359284530e-03       1.878196384123e-02       5.523644018289e-05       3.756670983082e-03       1.149537664295e-02       1.440975922233e+00       5.015097140210e-03       5.064233717337e-03      -6.379619791654e-02       3.799624128079e-02       1.735095897411e-02      -2.091135829102e+01       2.887857149819e-01 
       3.528191370756e+01       8.104035611202e-05      -2.607829389434e-04       1.440999201548e+00       7.539057223902e-03       1.879275600660e-02       5.529451173061e-05       3.758829841260e-03       9.047112167126e-04       1.440970272955e+00       5.023783763337e-03       5.073190189767e-03      -6.413263395885e-02       3.778695350455e-02       1.751330901047e-02      -2.091345917212e+01       2.887587262869e-01 
       3.528928523906e+01       8.105831580536e-05      -1.438792898974e-02       1.440954311048e+00       7.542629120797e-03       1.880323778483e-02       5.535172018223e-05       3.760926618037e-03      -9.690458539497e-03       1.440925682820e+00       5.032469653875e-03       5.082143528373e-03      -6.446718143227e-02       3.757582583838e-02       1.767460598461e-02      -2.091556080689e+01       2.887318082801e-01 
       3.529666003820e+01       8.107628388947e-05      -2.852080264011e-02       1.440884471729e+00       7.546074858719e-03       1.881340831104e-02       5.540806184032e-05       3.762961140418e-03      -2.028993982583e-02       1.440861139750e+00       5.041154655485e-03       5.091093563944e-03      -6.479982125134e-02       3.736286796353e-02       1.783484096796e-02      -2.091766319683e+01       2.887049610045e-01 
       3.530403810722e+01       8.109426037042e-05      -4.265916481390e-02       1.440790169345e+00       7.549393995335e-03       1.882326674104e-02       5.546353300876e-05       3.764933239535e-03      -3.089356099796e-02       1.440767092214e+00       5.049838612424e-03       5.100040127142e-03      -6.513053440111e-02       3.714808967441e-02       1.799400507328e-02      -2.091976634344e+01       2.886781845017e-01 
       3.531141944839e+01       8.111224525427e-05      -5.680277684552e-02       1.440670878015e+00       7.552586304343e-03       1.883281222285e-02       5.551812999731e-05       3.766842744974e-03      -4.150113578656e-02       1.440652671208e+00       5.058521368175e-03       5.108983048498e-03      -6.545930193839e-02       3.693150087859e-02       1.815208945529e-02      -2.092187024823e+01       2.886514788127e-01 
       3.531880406394e+01       8.113023854710e-05      -7.095139848176e-02       1.440527039096e+00       7.555651355807e-03       1.884204391887e-02       5.557184911826e-05       3.768689489184e-03      -5.211249100380e-02       1.440509163855e+00       5.067202766508e-03       5.117922158422e-03      -6.578610499301e-02       3.671311159633e-02       1.830908531124e-02      -2.092397491270e+01       2.886248439775e-01 
       3.532619195615e+01       8.114824025496e-05      -8.510478983082e-02       1.440358137878e+00       7.558588924351e-03       1.885096098437e-02       5.562468668989e-05       3.770473303199e-03      -6.272743960700e-02       1.440345505897e+00       5.075882650452e-03       5.126857287198e-03      -6.611092476903e-02       3.649293196054e-02       1.846498388149e-02      -2.092608033838e+01       2.885982800352e-01 
       3.533358312727e+01       8.116625038395e-05      -9.926270939464e-02       1.440164649700e+00       7.561398575864e-03       1.885956258930e-02       5.567663903317e-05       3.772194020986e-03      -7.334580797106e-02       1.440152376695e+00       5.084560863343e-03       5.135788264997e-03      -6.643374254600e-02       3.627097221628e-02       1.861977645017e-02      -2.092818652676e+01       2.885717870240e-01 
       3.534097757956e+01       8.118426894015e-05      -1.134249160698e-01       1.439946067975e+00       7.564080086572e-03       1.886784789631e-02       5.572770247535e-05       3.773851475047e-03      -8.396740824657e-02       1.439938573754e+00       5.093237247765e-03       5.144714921867e-03      -6.675453968017e-02       3.604724272076e-02       1.877345434571e-02      -2.093029347936e+01       2.885453649813e-01 
       3.534837531529e+01       8.120229592965e-05      -1.275911672007e-01       1.439702827539e+00       7.566633034060e-03       1.887581608221e-02       5.577787334664e-05       3.775445500723e-03      -9.459206533565e-02       1.439695542742e+00       5.101911646588e-03       5.153637087750e-03      -6.707329760576e-02       3.582175394279e-02       1.892600894148e-02      -2.093240119770e+01       2.885190139434e-01 
       3.535577633673e+01       8.122033135855e-05      -1.417612205291e-01       1.439434385343e+00       7.569057205723e-03       1.888346631661e-02       5.582714798375e-05       3.776975931909e-03      -1.052195899644e-01       1.439432764420e+00       5.110583901948e-03       5.162554592486e-03      -6.738999783610e-02       3.559451646208e-02       1.907743165634e-02      -2.093450968329e+01       2.884927339452e-01 
       3.536318064613e+01       8.123837523295e-05      -1.559348320822e-01       1.439141304275e+00       7.571352155007e-03       1.889079778523e-02       5.587552272627e-05       3.778442605726e-03      -1.158498079368e-01       1.439139343834e+00       5.119253856439e-03       5.171467265895e-03      -6.770462196460e-02       3.536554096526e-02       1.922771395528e-02      -2.093661893765e+01       2.884665250166e-01 
       3.537058824578e+01       8.125642755897e-05      -1.701117585351e-01       1.438822929796e+00       7.573517696512e-03       1.889780966391e-02       5.592299392094e-05       3.779845357319e-03      -1.264825275088e-01       1.438826827342e+00       5.127921351820e-03       5.180374937723e-03      -6.801715166617e-02       3.513483824831e-02       1.937684734996e-02      -2.093872896231e+01       2.884403871849e-01 
       3.537799913794e+01       8.127448834271e-05      -1.842917546701e-01       1.438479893026e+00       7.575553372274e-03       1.890450114673e-02       5.596955791726e-05       3.781184025477e-03      -1.371175745572e-01       1.438483083426e+00       5.136586230330e-03       5.189277437622e-03      -6.832756869848e-02       3.490241921752e-02       1.952482339930e-02      -2.094083975877e+01       2.884143204764e-01 
       3.538541332489e+01       8.129255759031e-05      -1.984745760691e-01       1.438111466728e+00       7.577459015945e-03       1.891087141632e-02       5.601521107235e-05       3.782458446704e-03      -1.477547554195e-01       1.438121007788e+00       5.145248333271e-03       5.198174595147e-03      -6.863585490333e-02       3.466829488946e-02       1.967163371009e-02      -2.094295132857e+01       2.883883249165e-01 
       3.539283080890e+01       8.131063530789e-05      -2.126599762210e-01       1.437718410013e+00       7.579234145403e-03       1.891691967590e-02       5.605994974592e-05       3.783668461618e-03      -1.583938968974e-01       1.437726133569e+00       5.153907502536e-03       5.207066239761e-03      -6.894199220776e-02       3.443247639037e-02       1.981726993758e-02      -2.094506367323e+01       2.883624005295e-01 
       3.540025159227e+01       8.132872150158e-05      -2.268477097608e-01       1.437299791790e+00       7.580878641500e-03       1.892264511355e-02       5.610377030614e-05       3.784813907812e-03      -1.690348015710e-01       1.437315119007e+00       5.162563578908e-03       5.215952200837e-03      -6.924596262537e-02       3.419497495618e-02       1.996172378606e-02      -2.094717679427e+01       2.883365473389e-01 
       3.540767567725e+01       8.134681617753e-05      -2.410375280049e-01       1.436857372131e+00       7.582391810999e-03       1.892804695160e-02       5.614666912176e-05       3.785894629726e-03      -1.796773094768e-01       1.436855101890e+00       5.171216404413e-03       5.224832307669e-03      -6.954774825748e-02       3.395580193165e-02       2.010498700944e-02      -2.094929069323e+01       2.883107653668e-01 
       3.541510306615e+01       8.136491934188e-05      -2.552291868475e-01       1.436387867588e+00       7.583774042228e-03       1.893312435949e-02       5.618864257634e-05       3.786910461224e-03      -1.903211891730e-01       1.436406029328e+00       5.179865818173e-03       5.233706389455e-03      -6.984733129446e-02       3.371496877082e-02       2.024705141190e-02      -2.095140537163e+01       2.882850546350e-01 
       3.542253376124e+01       8.138303100078e-05      -2.694224353957e-01       1.435894087997e+00       7.585024420464e-03       1.893787657932e-02       5.622968704805e-05       3.787861250702e-03      -2.009662946294e-01       1.435915746979e+00       5.188511662380e-03       5.242574275328e-03      -7.014469401686e-02       3.347248703575e-02       2.038790884840e-02      -2.095352083100e+01       2.882594151638e-01 
       3.542996776481e+01       8.140115116039e-05      -2.836170257500e-01       1.435375358632e+00       7.586142778856e-03       1.894230281797e-02       5.626979892724e-05       3.788746839512e-03      -2.116124302970e-01       1.435396221569e+00       5.197153777163e-03       5.251435794336e-03      -7.043981879669e-02       3.322836839676e-02       2.052755122531e-02      -2.095563707288e+01       2.882338469724e-01 
       3.543740507916e+01       8.141927982688e-05      -2.978127094919e-01       1.434830965475e+00       7.587128961138e-03       1.894640228588e-02       5.630897461028e-05       3.789567069718e-03      -2.222593996312e-01       1.434860140371e+00       5.205792002438e-03       5.260290775454e-03      -7.073268809867e-02       3.298262463202e-02       2.066597050100e-02      -2.095775409879e+01       2.882083500797e-01 
       3.544484570657e+01       8.143741700641e-05      -3.120092352825e-01       1.434262504125e+00       7.587982316991e-03       1.895017422374e-02       5.634721049538e-05       3.790321789432e-03      -2.329070382549e-01       1.434277740561e+00       5.214426179172e-03       5.269139047594e-03      -7.102328448140e-02       3.273526762673e-02       2.080315868643e-02      -2.095987191028e+01       2.881829245028e-01 
       3.545228964933e+01       8.145556270517e-05      -3.262063557410e-01       1.433667163581e+00       7.588703144448e-03       1.895361782645e-02       5.638450299500e-05       3.791010837610e-03      -2.435551191640e-01       1.433700260436e+00       5.223056145776e-03       5.277980439589e-03      -7.131159059865e-02       3.248630937350e-02       2.093910784570e-02      -2.096199050888e+01       2.881575702584e-01 
       3.545973690975e+01       8.147371692933e-05      -3.404038171411e-01       1.433047790215e+00       7.589290527721e-03       1.895673235715e-02       5.642084851751e-05       3.791634066855e-03      -2.542034948145e-01       1.433074976454e+00       5.231681743518e-03       5.286814780221e-03      -7.159758920052e-02       3.223576197104e-02       2.107381009668e-02      -2.096410989614e+01       2.881322873619e-01 
       3.546718749013e+01       8.149187968508e-05      -3.546013703938e-01       1.432402171108e+00       7.589744640464e-03       1.895951702583e-02       5.645624348699e-05       3.792191319142e-03      -2.648519457894e-01       1.432442137738e+00       5.240302810759e-03       5.295641898199e-03      -7.188126313476e-02       3.198363762474e-02       2.120725761157e-02      -2.096623007357e+01       2.881070758281e-01 
       3.547464139275e+01       8.151005097863e-05      -3.687987618071e-01       1.431732052111e+00       7.590064806611e-03       1.896197109160e-02       5.649068432672e-05       3.792682446269e-03      -2.755003081946e-01       1.431769275804e+00       5.248919187814e-03       5.304461622187e-03      -7.216259534787e-02       3.172994864529e-02       2.133944261747e-02      -2.096835104274e+01       2.880819356702e-01 
       3.548209861994e+01       8.152823081616e-05      -3.829957403858e-01       1.431036023851e+00       7.590251031113e-03       1.896409378204e-02       5.652416747246e-05       3.793107293723e-03      -2.861483731218e-01       1.431081881785e+00       5.257530713119e-03       5.313273780782e-03      -7.244156888646e-02       3.147470744914e-02       2.147035739699e-02      -2.097047280519e+01       2.880568669011e-01 
       3.548955917398e+01       8.154641920389e-05      -3.971920514384e-01       1.430315752697e+00       7.590302658065e-03       1.896588436393e-02       5.655668936106e-05       3.793465714841e-03      -2.967959747589e-01       1.430348981690e+00       5.266137226591e-03       5.322078202543e-03      -7.271816689831e-02       3.121792655730e-02       2.159999428883e-02      -2.097259536245e+01       2.880318695321e-01 
       3.549702305719e+01       8.156461614803e-05      -4.113874441729e-01       1.429568592812e+00       7.590219963404e-03       1.896734205933e-02       5.658824644419e-05       3.793757554009e-03      -3.074428858582e-01       1.429618763567e+00       5.274738565653e-03       5.330874715967e-03      -7.299237263378e-02       3.095961859576e-02       2.172834568832e-02      -2.097471871607e+01       2.880069435742e-01 
       3.550449027188e+01       8.158282165480e-05      -4.255816620901e-01       1.428796932683e+00       7.590002138952e-03       1.896846615196e-02       5.661883517118e-05       3.793982667943e-03      -3.180889500317e-01       1.428847025376e+00       5.283334570265e-03       5.339663149518e-03      -7.326416944685e-02       3.069979629414e-02       2.185540404804e-02      -2.097684286760e+01       2.879820890366e-01 
       3.551196082035e+01       8.160103573042e-05      -4.397744518991e-01       1.427999529579e+00       7.589649161990e-03       1.896925588857e-02       5.664845200520e-05       3.794140905972e-03      -3.287339590779e-01       1.428056213356e+00       5.291925078266e-03       5.348443331611e-03      -7.353354079645e-02       3.043847248601e-02       2.198116187838e-02      -2.097896781859e+01       2.879573059284e-01 
       3.551943470493e+01       8.161925838113e-05      -4.539655576899e-01       1.427177177149e+00       7.589160571974e-03       1.896971054354e-02       5.667709341287e-05       3.794232122947e-03      -3.393777332426e-01       1.427231420613e+00       5.300509928424e-03       5.357215090628e-03      -7.380047024761e-02       3.017566010792e-02       2.210561174813e-02      -2.098109357058e+01       2.879325942569e-01 
       3.552691192793e+01       8.163748961317e-05      -4.681547249277e-01       1.426328829835e+00       7.588536307917e-03       1.896982937471e-02       5.670475587157e-05       3.794256170412e-03      -3.500200663034e-01       1.426391480489e+00       5.309088958353e-03       5.365978254909e-03      -7.406494147274e-02       2.991137219936e-02       2.222874628500e-02      -2.098322012513e+01       2.879079540291e-01 
       3.553439249167e+01       8.165572943277e-05      -4.823416957911e-01       1.425456128569e+00       7.587775729498e-03       1.896961167512e-02       5.673143586109e-05       3.794212906949e-03      -3.606607897474e-01       1.425505977370e+00       5.317662006954e-03       5.374732652772e-03      -7.432693825274e-02       2.964562190177e-02       2.235055817629e-02      -2.098534748379e+01       2.878833852506e-01 
       3.554187639846e+01       8.167397784619e-05      -4.965262163892e-01       1.424556409289e+00       7.586879130504e-03       1.896905669307e-02       5.675712987690e-05       3.794102182193e-03      -3.712996735837e-01       1.424623419186e+00       5.326228910651e-03       5.383478112494e-03      -7.458644447833e-02       2.937842245882e-02       2.247104016935e-02      -2.098747564811e+01       2.878588879262e-01 
       3.554936365063e+01       8.169223485969e-05      -5.107080270656e-01       1.423632099698e+00       7.585845703880e-03       1.896816373967e-02       5.678183441259e-05       3.793923858343e-03      -3.819365596990e-01       1.423698995120e+00       5.334789508452e-03       5.392214462337e-03      -7.484344415115e-02       2.910978721504e-02       2.259018507223e-02      -2.098960461966e+01       2.878344620597e-01 
       3.555685425050e+01       8.171050047952e-05      -5.248868714702e-01       1.422681936396e+00       7.584675444239e-03       1.896693208839e-02       5.680554597650e-05       3.793677790068e-03      -3.925712371976e-01       1.422755550926e+00       5.343343637225e-03       5.400941530535e-03      -7.509792138502e-02       2.883972961611e-02       2.270798575423e-02      -2.099173439997e+01       2.878101076540e-01 
       3.556434820040e+01       8.172877471195e-05      -5.390624905848e-01       1.421706752260e+00       7.583367893687e-03       1.896536104133e-02       5.682826108097e-05       3.793363837762e-03      -4.032035245738e-01       1.421777532311e+00       5.351891134816e-03       5.409659145307e-03      -7.534986040713e-02       2.856826320778e-02       2.282443514644e-02      -2.099386499062e+01       2.877858247108e-01 
       3.557184550267e+01       8.174705756327e-05      -5.532346269078e-01       1.420705433263e+00       7.581923018955e-03       1.896344988288e-02       5.684997625005e-05       3.792981858282e-03      -4.138332122702e-01       1.420785052501e+00       5.360431837871e-03       5.418367134851e-03      -7.559924555924e-02       2.829540163587e-02       2.293952624233e-02      -2.099599639315e+01       2.877616132311e-01 
       3.557934615962e+01       8.176534903975e-05      -5.674030196006e-01       1.419679610834e+00       7.580340192401e-03       1.896119793370e-02       5.687068801081e-05       3.792531715730e-03      -4.244601293926e-01       1.419747961516e+00       5.368965584376e-03       5.427065327361e-03      -7.584606129884e-02       2.802115864519e-02       2.305325209831e-02      -2.099812860913e+01       2.877374732146e-01 
       3.558685017360e+01       8.178364914768e-05      -5.815674115819e-01       1.418626816351e+00       7.578619679731e-03       1.895860447197e-02       5.689039290636e-05       3.792013265723e-03      -4.350840463427e-01       1.418711176620e+00       5.377492209961e-03       5.435753551014e-03      -7.609029220042e-02       2.774554807955e-02       2.316560583428e-02      -2.100026164013e+01       2.877134046604e-01 
       3.559435754694e+01       8.180195789335e-05      -5.957275404310e-01       1.417549263446e+00       7.576760730518e-03       1.895566883452e-02       5.690908747936e-05       3.791426375600e-03      -4.457047997770e-01       1.417633917086e+00       5.386011552715e-03       5.444431634068e-03      -7.633192295624e-02       2.746858387698e-02       2.327658063419e-02      -2.100239548769e+01       2.876894075624e-01 
       3.560186828198e+01       8.182027528306e-05      -6.098831466737e-01       1.416445857006e+00       7.574763316102e-03       1.895239032488e-02       5.692676828728e-05       3.790770906042e-03      -4.563221788918e-01       1.416535970494e+00       5.394523448870e-03       5.453099404840e-03      -7.657093837762e-02       2.719028007033e-02       2.338616974658e-02      -2.100453015339e+01       2.876654819107e-01 
       3.560938238106e+01       8.183860132312e-05      -6.240339686668e-01       1.415317131133e+00       7.572627055299e-03       1.894876827016e-02       5.694343189318e-05       3.790046722447e-03      -4.669359957143e-01       1.415407320576e+00       5.403027735408e-03       5.461756691653e-03      -7.680732339626e-02       2.691065078926e-02       2.349436648514e-02      -2.100666563879e+01       2.876416276940e-01 
       3.561689984651e+01       8.185693601984e-05      -6.381797454558e-01       1.414162498768e+00       7.570351813341e-03       1.894480198938e-02       5.695907487100e-05       3.789253688594e-03      -4.775460459328e-01       1.414258468060e+00       5.411524248572e-03       5.470403322837e-03      -7.704106306553e-02       2.662971026010e-02       2.360116422922e-02      -2.100880194545e+01       2.876178449002e-01 
       3.562442068070e+01       8.187527937954e-05      -6.523202143707e-01       1.412982570296e+00       7.567937196468e-03       1.894049082026e-02       5.697369380130e-05       3.788391672002e-03      -4.881521419446e-01       1.413078023998e+00       5.420012825127e-03       5.479039126734e-03      -7.727214256156e-02       2.634747280503e-02       2.370655642442e-02      -2.101093907495e+01       2.875941335160e-01 
       3.563194488595e+01       8.189363140855e-05      -6.664551136399e-01       1.411776642208e+00       7.565383099757e-03       1.893583409025e-02       5.698728527619e-05       3.787460538137e-03      -4.987540770510e-01       1.411878630889e+00       5.428493301001e-03       5.487663931697e-03      -7.750054718448e-02       2.606395284178e-02       2.381053658315e-02      -2.101307702883e+01       2.875704935270e-01 
       3.563947246463e+01       8.191199211318e-05      -6.805841794483e-01       1.410545529256e+00       7.562689088898e-03       1.893083114930e-02       5.699984589398e-05       3.786460156966e-03      -5.093516658611e-01       1.410645187636e+00       5.436965512824e-03       5.496277566100e-03      -7.772626235954e-02       2.577916488274e-02       2.391309828513e-02      -2.101521580869e+01       2.875469249179e-01 
       3.564700341908e+01       8.193036149979e-05      -6.947071494417e-01       1.409288201748e+00       7.559855134791e-03       1.892548133100e-02       5.701137226579e-05       3.785390395181e-03      -5.199446963029e-01       1.409396309105e+00       5.445429296103e-03       5.504879858330e-03      -7.794927363834e-02       2.549312353480e-02       2.401423517800e-02      -2.101735541607e+01       2.875234276721e-01 
       3.565453775165e+01       8.194873957472e-05      -7.088237580870e-01       1.408006242877e+00       7.556880639062e-03       1.891978400423e-02       5.702186100712e-05       3.784251126535e-03      -5.305329932740e-01       1.408102882148e+00       5.453884487647e-03       5.513470636809e-03      -7.816956669991e-02       2.520584349819e-02       2.411394097779e-02      -2.101949585257e+01       2.875000017722e-01 
       3.566207546471e+01       8.196712634431e-05      -7.229337436410e-01       1.406697168656e+00       7.553765895660e-03       1.891373849575e-02       5.703130875079e-05       3.783042216351e-03      -5.411163232101e-01       1.406810092259e+00       5.462330921949e-03       5.522049729972e-03      -7.838712735199e-02       2.491733956664e-02       2.421220946953e-02      -2.102163711973e+01       2.874766471996e-01 
       3.566961656061e+01       8.198552181492e-05      -7.370368389603e-01       1.405363242099e+00       7.550510161496e-03       1.890734419246e-02       5.703971213015e-05       3.781763541990e-03      -5.516945200481e-01       1.405476436712e+00       5.470768435955e-03       5.530616966298e-03      -7.860194153205e-02       2.462762662593e-02       2.430903450775e-02      -2.102377921915e+01       2.874533639347e-01 
       3.567716104171e+01       8.200392599292e-05      -7.511327799862e-01       1.404003345062e+00       7.547113436108e-03       1.890060044717e-02       5.704706779482e-05       3.780414973985e-03      -5.622673690526e-01       1.404122168312e+00       5.479196864678e-03       5.539172174290e-03      -7.881399530857e-02       2.433671965398e-02       2.440441001702e-02      -2.102592215238e+01       2.874301519568e-01 
       3.568470891037e+01       8.202233888467e-05      -7.652213004520e-01       1.402618052929e+00       7.543575350163e-03       1.889350663748e-02       5.705337240106e-05       3.778996387836e-03      -5.728346793702e-01       1.402736629020e+00       5.487616043939e-03       5.547715182494e-03      -7.902327488210e-02       2.404463371978e-02       2.449832999250e-02      -2.102806592101e+01       2.874070112441e-01 
       3.569226016895e+01       8.204076049655e-05      -7.793021349395e-01       1.401206712434e+00       7.539895806128e-03       1.888606213192e-02       5.705862261752e-05       3.777507657220e-03      -5.833962422295e-01       1.401331593715e+00       5.496025808789e-03       5.556245819493e-03      -7.922976658648e-02       2.375138398308e-02       2.459078850048e-02      -2.103021052661e+01       2.873839417740e-01 
       3.569981481984e+01       8.205919083494e-05      -7.933750161295e-01       1.399770075379e+00       7.536074400259e-03       1.887826632057e-02       5.706281512032e-05       3.775948660131e-03      -5.939518686459e-01       1.399893208931e+00       5.504425994942e-03       5.564763913917e-03      -7.943345688991e-02       2.345698569343e-02       2.468177967887e-02      -2.103235597075e+01       2.873609435226e-01 
       3.570737286539e+01       8.207762990622e-05      -8.074396780348e-01       1.398307212788e+00       7.532111100347e-03       1.887011857918e-02       5.706594659909e-05       3.774319271695e-03      -6.045013452303e-01       1.398438291436e+00       5.512816437103e-03       5.573269294440e-03      -7.963433239616e-02       2.316145418993e-02       2.477129773777e-02      -2.103450225501e+01       2.873380164651e-01 
       3.571493430797e+01       8.209607771680e-05      -8.214958516067e-01       1.396819713661e+00       7.528005322774e-03       1.886161831820e-02       5.706801374902e-05       3.772619373975e-03      -6.150444943593e-01       1.396937747705e+00       5.521196971245e-03       5.581761789793e-03      -7.983237984563e-02       2.286480490009e-02       2.485933695999e-02      -2.103664938098e+01       2.873151605754e-01 
       3.572249914996e+01       8.211453427307e-05      -8.355432718672e-01       1.395304885242e+00       7.523757428423e-03       1.885276490334e-02       5.706901328415e-05       3.770848840092e-03      -6.255810766893e-01       1.395440560699e+00       5.529567430931e-03       5.590241228750e-03      -8.002758611660e-02       2.256705333980e-02       2.494589170153e-02      -2.103879735022e+01       2.872923758267e-01 
       3.573006739374e+01       8.213299958144e-05      -8.495816679636e-01       1.393765240298e+00       7.519366634706e-03       1.884355776653e-02       5.706894191908e-05       3.769007556406e-03      -6.361109272176e-01       1.393900822284e+00       5.537927652453e-03       5.598707440156e-03      -8.021993822620e-02       2.226821511196e-02       2.503095639216e-02      -2.104094616432e+01       2.872696621910e-01 
       3.573763904168e+01       8.215147364832e-05      -8.636107726197e-01       1.392199491598e+00       7.514832998003e-03       1.883399630068e-02       5.706779638662e-05       3.767095401474e-03      -6.466338261151e-01       1.392341903834e+00       5.546277469958e-03       5.607160252907e-03      -8.040942333165e-02       2.196830590643e-02       2.511452553592e-02      -2.104309582486e+01       2.872470196392e-01 
       3.574521409617e+01       8.216995648014e-05      -8.776303158690e-01       1.390608526821e+00       7.510156097799e-03       1.882407992957e-02       5.706557342626e-05       3.765112260026e-03      -6.571495844564e-01       1.390747550614e+00       5.554616718689e-03       5.615599495970e-03      -8.059602873135e-02       2.166734149884e-02       2.519659371161e-02      -2.104524633341e+01       2.872244481412e-01 
