# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.438913275505e-10       4.629299533832e-15       3.791182861895e-13       2.495455141420e-19       8.602740290406e-09       4.697594833162e-10      -1.989207503848e-12 
    3       1.362417506712e-10       6.283800424548e-15       4.345225995021e-13       4.991250782190e-19       5.318733846738e-09       3.342810068269e-10      -1.560517625679e-12 
    4       1.289038990524e-10       5.779201975074e-15       4.137551086222e-13       8.319530001151e-19       3.708589791183e-09       2.534793645541e-10      -1.071496519420e-12 
    5       1.233687321690e-10       4.104394400444e-15       3.578827169515e-13       1.248080661037e-18       2.771549640214e-09       2.003567479923e-10      -6.421761037153e-13 
    6       1.195072528610e-10       2.405668549459e-15       2.915187571475e-13       1.747577067928e-18       2.166270025978e-09       1.630463727336e-10      -3.088886922576e-13 
    7       1.169688773147e-10       1.286509454822e-15       2.296140988569e-13       2.330531537782e-18       1.747429711249e-09       1.356535466833e-10      -7.970689079351e-14 
    8       1.154832461153e-10       7.636965905046e-16       1.793640554939e-13       2.997056450093e-18       1.443114003262e-09       1.148899266342e-10       5.389985836938e-14 
    9       1.147351405722e-10       5.810813513512e-16       1.432861957040e-13       3.747289852947e-18       1.214262449161e-09       9.873834514312e-11       1.101096741080e-13 
   10       1.145520230298e-10       5.030221679195e-16       1.208886193516e-13       4.581397704118e-18       1.037621599008e-09       8.590801011516e-11       1.116868711382e-13 
   11       1.148199006589e-10       4.292415224876e-16       1.098923568420e-13       5.499575536019e-18       8.756555789222e-10       7.590158441429e-11       8.192474159438e-14 
   12       1.154358661735e-10       3.605421382478e-16       1.073392232274e-13       6.502049352443e-18       7.652023005196e-10       6.714501251092e-11       4.021608603204e-14 
   13       1.162879649593e-10       3.211940986637e-16       1.103411247336e-13       7.589075594978e-18       6.745120686091e-10       5.997406278142e-11       1.420792727547e-15 
