# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       8.458487400096e+11       1.056085146832e-21       5.477668310050e-07       1.544176520959e+18       1.417854795393e+04       1.676250998937e-08       1.199290692201e+16       3.162533500684e-07       1.408477451698e+36       1.483510543311e+27       6.733435654098e+24       1.215862150750e+23       3.240973242023e+35       1.080324414008e+35       4.340214740019e+04       4.296782675168e+04       1.261911319394e+00       3.500028081119e-08       6.519063424497e+35       2.384481127880e+36       8.039722170990e+27       1.076651798543e+03       2.343986231131e-06       5.973190064173e+00 
       8.399689573084e+11       1.070922087056e-21       5.516012606677e-07       1.522782943408e+18       1.417854795392e+04       1.687984755930e-08       1.190954014102e+16       3.184671235175e-07       1.369720691896e+36       1.452787938469e+27       6.593990279909e+24       1.190682382013e+23       3.151792104394e+35       1.050597368131e+35       4.442695394804e+04       4.398236570075e+04       1.283394959669e+00       3.500028081119e-08       6.339679810671e+35       2.318867892735e+36       7.873224394209e+27       1.068196747528e+03       2.441652324084e-06       5.734262461592e+00 
       8.341300469795e+11       1.085967471453e-21       5.554629751714e-07       1.501685760185e+18       1.417854795392e+04       1.699800649221e-08       1.182675287092e+16       3.206963933807e-07       1.332030393206e+36       1.422701580167e+27       6.457432734962e+24       1.166024071037e+23       3.065064944233e+35       1.021688314744e+35       4.350689863963e+04       4.307149142708e+04       1.239404996219e+00       3.500028081119e-08       6.165232255725e+35       2.255060122342e+36       7.710174685542e+27       1.059827185875e+03       2.539318417036e-06       5.513713905364e+00 
       8.283317249051e+11       1.101224228456e-21       5.593501555268e-07       1.480880864934e+18       1.417854795391e+04       1.711699253765e-08       1.174454108333e+16       3.229412681329e-07       1.295377210057e+36       1.393238292122e+27       6.323703214063e+24       1.141876418746e+23       2.980724235989e+35       9.935747453298e+34       4.639987301858e+04       4.593551611829e+04       1.323516148787e+00       3.500028081119e-08       5.995584935228e+35       2.193008136129e+36       7.550501637589e+27       1.051541784196e+03       2.636984509988e-06       5.309502279229e+00 
       8.225737089424e+11       1.116695327637e-21       5.632664397126e-07       1.460364208194e+18       1.417854795391e+04       1.723681148541e-08       1.166290077788e+16       3.252018570084e-07       1.259732604371e+36       1.364385170928e+27       6.192743150547e+24       1.118228849708e+23       2.898704312197e+35       9.662347707324e+34       4.732276109132e+04       4.684915544651e+04       1.341347848563e+00       3.500028081119e-08       5.830605762201e+35       2.132663620575e+36       7.394135321750e+27       1.043339242574e+03       2.734650602939e-06       5.119877197818e+00 
       8.168557189100e+11       1.132383780290e-21       5.672081897501e-07       1.440131796605e+18       1.417854795391e+04       1.735746916580e-08       1.158182798200e+16       3.274782700059e-07       1.225068823347e+36       1.336129580399e+27       6.064495190628e+24       1.095071007503e+23       2.818941312349e+35       9.396471041164e+34       4.634273537087e+04       4.587891051411e+04       1.295371464378e+00       3.500028081119e-08       5.670166284270e+35       2.073979591592e+36       7.241007257607e+27       1.035218289796e+03       2.832316695890e-06       4.943329708230e+00 
       8.111774765739e+11       1.148292640014e-21       5.711790436180e-07       1.420179692131e+18       1.417854795390e+04       1.747897144996e-08       1.150131875074e+16       3.297706178944e-07       1.191358877852e+36       1.308459146036e+27       5.938903168283e+24       1.072392750184e+23       2.741373133173e+35       9.137910443909e+34       4.909841034553e+04       4.860700833368e+04       1.374552146055e+00       3.500028081119e-08       5.514141583659e+35       2.016910357941e+36       7.091050382928e+27       1.027177682619e+03       2.929982788840e-06       4.778552051281e+00 
       8.055387056345e+11       1.164425003308e-21       5.751771823270e-07       1.400504011297e+18       1.417854795390e+04       1.760132425010e-08       1.142136916657e+16       3.320790122180e-07       1.158576521406e+36       1.281361749610e+27       5.815912080655e+24       1.050184145839e+23       2.665939380277e+35       8.886464600923e+34       4.992640095976e+04       4.942669909123e+04       1.389130815571e+00       3.500028081119e-08       5.362410179926e+35       1.961411485658e+36       6.944199024299e+27       1.019216205044e+03       3.027648881789e-06       4.624405210911e+00 
       7.999391317124e+11       1.180784010174e-21       5.792044248665e-07       1.381100924430e+18       1.417854795389e+04       1.772453351985e-08       1.134197533920e+16       3.344035653019e-07       1.126696229749e+36       1.254825523852e+27       5.695468063960e+24       1.028435468238e+23       2.592581321130e+35       8.641937737100e+34       5.255638583231e+04       5.203036465318e+04       1.464708451457e+00       3.500028081119e-08       5.214853935377e+35       1.907439763461e+36       6.800388868365e+27       1.011332667619e+03       3.125314974738e-06       4.479892548065e+00 
       7.943784823360e+11       1.197372844728e-21       5.832589522470e-07       1.361966654915e+18       1.417854795389e+04       1.784860525448e-08       1.126313340535e+16       3.367443902573e-07       1.095693180965e+36       1.228838847257e+27       5.577518369902e+24       1.007137192579e+23       2.521241839330e+35       8.404139464434e+34       5.146797491329e+04       5.095281750566e+04       1.414503716714e+00       3.500028081119e-08       5.071357963088e+35       1.854953169101e+36       6.659556933660e+27       1.003525906753e+03       3.222981067687e-06       4.344138228422e+00 
