# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.470247318588e-10       7.112334280448e-15       4.703849187427e-13       2.192856566840e-19       8.429937207679e-09       4.807173130260e-10      -2.449729684399e-12 
    3       1.384810701892e-10       1.205865971145e-14       5.927384619190e-13       4.387111903641e-19       5.280039477815e-09       3.435519182917e-10      -2.156798502679e-12 
    4       1.300237013625e-10       1.407207895034e-14       6.122942190284e-13       7.314931855282e-19       3.682271918587e-09       2.612941576803e-10      -1.721853458397e-12 
    5       1.232870318665e-10       1.299436344220e-14       5.723097263834e-13       1.097809947525e-18       2.749772814938e-09       2.070011809216e-10      -1.278384309182e-12 
    6       1.183812144473e-10       9.996335633505e-15       5.021928962052e-13       1.537877456062e-18       2.147263995509e-09       1.686966569573e-10      -8.731638428755e-13 
    7       1.150340935600e-10       6.587929222895e-15       4.218840259001e-13       2.051945013282e-18       1.730217651681e-09       1.404270938727e-10      -5.304396389571e-13 
    8       1.127000399597e-10       3.852636334858e-15       3.435511459081e-13       2.640290263373e-18       1.427718073371e-09       1.188381967034e-10      -2.609774205371e-13 
    9       1.112222738748e-10       2.190268450571e-15       2.741144720015e-13       3.303213706257e-18       1.200905923700e-09       1.019446612230e-10      -6.642468195120e-14 
   10       1.106051373541e-10       1.449662133960e-15       2.177616443302e-13       4.041032840769e-18       1.026170103151e-09       8.854835116004e-11       5.838785322157e-14 
   11       1.105120955905e-10       1.235357087339e-15       1.763292057910e-13       4.854076082320e-18       8.650295995738e-10       7.796106536392e-11       1.226244486929e-13 
   12       1.107823752949e-10       1.184508319301e-15       1.491295418199e-13       5.742676606116e-18       7.559120477271e-10       6.903253864475e-11       1.408601238455e-13 
   13       1.113969309714e-10       1.103533766028e-15       1.347278938250e-13       6.707166269299e-18       6.661185219791e-10       6.159646079071e-11       1.263852416749e-13 
   14       1.122155975264e-10       9.639524961505e-16       1.308026715606e-13       7.747869763870e-18       5.914994752184e-10       5.522241194197e-11       9.187731470206e-14 
   15       1.131985383291e-10       8.234462959813e-16       1.340095368074e-13       8.865099146760e-18       5.286956079775e-10       4.990109560471e-11       4.964089819106e-14 
   16       1.144815346156e-10       7.410620851096e-16       1.415509849618e-13       1.005914888411e-17       4.753042967089e-10       4.541641248479e-11       8.390795740590e-15 
   17       1.158941511139e-10       7.319714068583e-16       1.510428720707e-13       1.133029153381e-17       4.295028643013e-10       4.155171353027e-11      -2.577857152296e-14 
