# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       9.133072029600e+11       9.058380980181e-22       5.073070497019e-07       1.800301721964e+18       1.418436699462e+04       1.553077316004e-08       1.295468454563e+16       2.928943260533e-07       1.914461350353e+36       1.867510986635e+27       8.476357056259e+24       1.530582937208e+23       4.405266127547e+35       1.468422042516e+35       2.712854866107e+04       2.440401596556e+04       9.273640815512e+01       3.513140662029e-08       8.860983150032e+35       3.241086290107e+36       1.012077032517e+28       1.175711824742e+04       1.273507258876e-06       1.102742781117e+01 
       9.069584935054e+11       9.185642174553e-22       5.108595360070e-07       1.775359693651e+18       1.418436699462e+04       1.563948857216e-08       1.286463212078e+16       2.949445863347e-07       1.861781544498e+36       1.828835965188e+27       8.300816835458e+24       1.498885491599e+23       4.284047402345e+35       1.428015800782e+35       2.864378637914e+04       2.576606337102e+04       9.724365766998e+01       3.513140662029e-08       8.617157453608e+35       3.151902041841e+36       9.911175301535e+27       1.166219393969e+04       1.371469355705e-06       1.023975439605e+01 
       9.006539160927e+11       9.314691261443e-22       5.144356691744e-07       1.750763221180e+18       1.418436699461e+04       1.574896499216e-08       1.277520568101e+16       2.970091984380e-07       1.810551317108e+36       1.790961880011e+27       8.128911946312e+24       1.467844480891e+23       4.166164225761e+35       1.388721408587e+35       2.805059091177e+04       2.523048470444e+04       9.391784092876e+01       3.513140662029e-08       8.380041054474e+35       3.065171856636e+36       9.705920863894e+27       1.156829261033e+04       1.469431452533e-06       9.557104102945e+00 
       8.943931639451e+11       9.445553358952e-22       5.180354492040e-07       1.726507517095e+18       1.418436699461e+04       1.585920774710e-08       1.268640087488e+16       2.990882628260e-07       1.760730780455e+36       1.753872144200e+27       7.960567103302e+24       1.437446310714e+23       4.051524814246e+35       1.350508271415e+35       3.156623472813e+04       2.839272942191e+04       1.057224436392e+02       3.513140662029e-08       8.149449334394e+35       2.980828206586e+36       9.504917121341e+27       1.147539715620e+04       1.567393549360e-06       8.959785096478e+00 
       8.881759324181e+11       9.578253938069e-22       5.216625140747e-07       1.702587860269e+18       1.418436699460e+04       1.597022220133e-08       1.259821338121e+16       3.011818806647e-07       1.712281144394e+36       1.717550514353e+27       7.795708580031e+24       1.407677668230e+23       3.940039909841e+35       1.313346636614e+35       3.294655613482e+04       2.963316053485e+04       1.096028478548e+02       3.513140662029e-08       7.925202755230e+35       2.898805421935e+36       9.308076044556e+27       1.138349086796e+04       1.665355646187e-06       8.432738914303e+00 
       8.820019189852e+11       9.712818827619e-22       5.253132258076e-07       1.678999594981e+18       1.418436699460e+04       1.608201375673e-08       1.251063890884e+16       3.032901538282e-07       1.665164686160e+36       1.681981083461e+27       7.634264176928e+24       1.378525516302e+23       3.831622710678e+35       1.277207570226e+35       3.226425291185e+04       2.901724509598e+04       1.058541804820e+02       3.513140662029e-08       7.707126719154e+35       2.819039639948e+36       9.115311427250e+27       1.129255741983e+04       1.763317743013e-06       7.964253419037e+00 
       8.758708232226e+11       9.849274219301e-22       5.289912223816e-07       1.655738130015e+18       1.418436699460e+04       1.619458785303e-08       1.242367319646e+16       3.054131849038e-07       1.619344720995e+36       1.647148273940e+27       7.476163189632e+24       1.349977087785e+23       3.726188803397e+35       1.242062934466e+35       3.560779717619e+04       3.202440730926e+04       1.168933629353e+02       3.513140662029e-08       7.495051432709e+35       2.741468755186e+36       8.926538848419e+27       1.120258085955e+04       1.861279839837e-06       7.545082186431e+00 
       8.697823467949e+11       9.987646672779e-22       5.326946848072e-07       1.632798937761e+18       1.418436699459e+04       1.630794996799e-08       1.233731201237e+16       3.075510771969e-07       1.574785573588e+36       1.613036830807e+27       7.321336378026e+24       1.322019879931e+23       3.623656097419e+35       1.207885365806e+35       3.686229655640e+04       3.315145635720e+04       1.202133159573e+02       3.513140662029e-08       7.288811774607e+35       2.666032371153e+36       8.741675635361e+27       1.111354559859e+04       1.959241936661e-06       7.167828077087e+00 
       8.637361934408e+11       1.012796312085e-21       5.364236130845e-07       1.610177553336e+18       1.418436699459e+04       1.642210561777e-08       1.225155115429e+16       3.097039347361e-07       1.531452550300e+36       1.579631815001e+27       7.169715935916e+24       1.294641648919e+23       3.523944761036e+35       1.174648253679e+35       4.005503834416e+04       3.602292705478e+04       1.307141879832e+02       3.513140662029e-08       7.088247167164e+35       2.592671753267e+36       8.560640827482e+27       1.102543640274e+04       2.057204033485e-06       6.826502930538e+00 
       8.577320689581e+11       1.027025087471e-21       5.401780072134e-07       1.587869573717e+18       1.418436699459e+04       1.653706035709e-08       1.216638644914e+16       3.118718622779e-07       1.489311912146e+36       1.546918596840e+27       7.021235461330e+24       1.267830404489e+23       3.426977159251e+35       1.142325719750e+35       3.922552276000e+04       3.527425376602e+04       1.262433059387e+02       3.513140662029e-08       6.893201451277e+35       2.521329783136e+36       8.383355140826e+27       1.093823838278e+04       2.155166130307e-06       6.516207342768e+00 
       8.517696811897e+11       1.041453762921e-21       5.439596861834e-07       1.565870656880e+18       1.418436699458e+04       1.665281977958e-08       1.208181375287e+16       3.140549653126e-07       1.448330848530e+36       1.514882849614e+27       6.875829927444e+24       1.241574404693e+23       3.332677793330e+35       1.110892597777e+35       4.036384987513e+04       3.629665194711e+04       1.290693067832e+02       3.513140662029e-08       6.703522764839e+35       2.451950914078e+36       8.209740933366e+27       1.085193698562e+04       2.253128227129e-06       6.232893980022e+00 
       8.458487400096e+11       1.056085146832e-21       5.477668310050e-07       1.544176520959e+18       1.418436699458e+04       1.676938951804e-08       1.199782895021e+16       3.162533500684e-07       1.408477451698e+36       1.483510543311e+27       6.733435654098e+24       1.215862150750e+23       3.240973242023e+35       1.080324414008e+35       4.340214740019e+04       3.902900465293e+04       1.389196899819e+02       3.513140662029e-08       6.519063424497e+35       2.384481127880e+36       8.039722170990e+27       1.076651798543e+04       2.351090323950e-06       5.973190064173e+00 
       8.399689573084e+11       1.070922087056e-21       5.516012606677e-07       1.522782943408e+18       1.418436699457e+04       1.688677524466e-08       1.191442795453e+16       3.184671235175e-07       1.369720691896e+36       1.452787938469e+27       6.593990279909e+24       1.190682382013e+23       3.151792104394e+35       1.050597368131e+35       4.442695394804e+04       3.994917994107e+04       1.412890914998e+02       3.513140662029e-08       6.339679810671e+35       2.318867892735e+36       7.873224394209e+27       1.068196747528e+04       2.449052420771e-06       5.734262461592e+00 
       8.341300469795e+11       1.085967471453e-21       5.554629751714e-07       1.501685760185e+18       1.418436699457e+04       1.700498267137e-08       1.183160670757e+16       3.206963933807e-07       1.332030393206e+36       1.422701580167e+27       6.457432734962e+24       1.166024071037e+23       3.065064944233e+35       1.021688314744e+35       4.350689863963e+04       3.911898111572e+04       1.364562745952e+02       3.513140662029e-08       6.165232255725e+35       2.255060122342e+36       7.710174685542e+27       1.059827185875e+04       2.547014517590e-06       5.513713905364e+00 
       8.283317249051e+11       1.101224228456e-21       5.593501555268e-07       1.480880864934e+18       1.418436699457e+04       1.712401755006e-08       1.174936117931e+16       3.229412681329e-07       1.295377210057e+36       1.393238292122e+27       6.323703214063e+24       1.141876418746e+23       2.980724235989e+35       9.935747453298e+34       4.639987301858e+04       4.172046211126e+04       1.457146631485e+02       3.513140662029e-08       5.995584935228e+35       2.193008136129e+36       7.550501637589e+27       1.051541784196e+04       2.644976614410e-06       5.309502279229e+00 
       8.225737089424e+11       1.116695327637e-21       5.632664397126e-07       1.460364208194e+18       1.418436699456e+04       1.724388567291e-08       1.166768736773e+16       3.252018570084e-07       1.259732604371e+36       1.364385170928e+27       6.192743150547e+24       1.118228849708e+23       2.898704312197e+35       9.662347707324e+34       4.732276109132e+04       4.254887416258e+04       1.476821647672e+02       3.513140662029e-08       5.830605762201e+35       2.132663620575e+36       7.394135321750e+27       1.043339242574e+04       2.742938711228e-06       5.119877197818e+00 
       8.168557189100e+11       1.132383780290e-21       5.672081897501e-07       1.440131796605e+18       1.418436699456e+04       1.736459287262e-08       1.158658129864e+16       3.274782700059e-07       1.225068823347e+36       1.336129580399e+27       6.064495190628e+24       1.095071007503e+23       2.818941312349e+35       9.396471041164e+34       4.634273537087e+04       4.166470713495e+04       1.426304975748e+02       3.513140662029e-08       5.670166284270e+35       2.073979591592e+36       7.241007257607e+27       1.035218289796e+04       2.840900808046e-06       4.943329708230e+00 
       8.111774765739e+11       1.148292640014e-21       5.711790436180e-07       1.420179692131e+18       1.418436699456e+04       1.748614502272e-08       1.150603902546e+16       3.297706178944e-07       1.191358877852e+36       1.308459146036e+27       5.938903168283e+24       1.072392750184e+23       2.741373133173e+35       9.137910443909e+34       4.909841034553e+04       4.414256767763e+04       1.513464302707e+02       3.513140662029e-08       5.514141583659e+35       2.016910357941e+36       7.091050382928e+27       1.027177682619e+04       2.938862904864e-06       4.778552051281e+00 
       8.055387056345e+11       1.164425003308e-21       5.751771823270e-07       1.400504011297e+18       1.418436699455e+04       1.760854803788e-08       1.142605662905e+16       3.320790122180e-07       1.158576521406e+36       1.281361749610e+27       5.815912080655e+24       1.050184145839e+23       2.665939380277e+35       8.886464600923e+34       4.992640095976e+04       4.488556225112e+04       1.529558401457e+02       3.513140662029e-08       5.362410179926e+35       1.961411485658e+36       6.944199024299e+27       1.019216205044e+04       3.036825001681e-06       4.624405210911e+00 
       7.999391317124e+11       1.180784010174e-21       5.792044248665e-07       1.381100924430e+18       1.418436699455e+04       1.773180787414e-08       1.134663021752e+16       3.344035653019e-07       1.126696229749e+36       1.254825523852e+27       5.695468063960e+24       1.028435468238e+23       2.592581321130e+35       8.641937737100e+34       5.255638583231e+04       4.725040534433e+04       1.612748291754e+02       3.513140662029e-08       5.214853935377e+35       1.907439763461e+36       6.800388868365e+27       1.011332667619e+04       3.134787098497e-06       4.479892548065e+00 
       7.943784823360e+11       1.197372844728e-21       5.832589522470e-07       1.361966654915e+18       1.418436699454e+04       1.785593052925e-08       1.126775592604e+16       3.367443902573e-07       1.095693180965e+36       1.228838847257e+27       5.577518369902e+24       1.007137192579e+23       2.521241839330e+35       8.404139464434e+34       5.146797491329e+04       4.626859581830e+04       1.557580636441e+02       3.513140662029e-08       5.071357963088e+35       1.854953169101e+36       6.659556933660e+27       1.003525906753e+04       3.232749195313e-06       4.344138228422e+00 
       7.888564869275e+11       1.214194735817e-21       5.873407644685e-07       1.343097478460e+18       1.418436699454e+04       1.798092204295e-08       1.118942991662e+16       3.391016009874e-07       1.065543236157e+36       1.203390338995e+27       5.462011342570e+24       9.862799913082e+22       2.451865390135e+35       8.172884633783e+34       5.220868881847e+04       4.693305787531e+04       1.570550437060e+02       3.513140662029e-08       4.931810537455e+35       1.803910836647e+36       6.521641543026e+27       9.957947840527e+03       3.330711292128e-06       4.216369456995e+00 
       7.833728767899e+11       1.231252957655e-21       5.914534995100e-07       1.324489722371e+18       1.418436699453e+04       1.810678849725e-08       1.111164837797e+16       3.414753121925e-07       1.036222920654e+36       1.178468853926e+27       5.348896395815e+24       9.658547300436e+22       2.384397957214e+35       7.947993190713e+34       5.471553111219e+04       4.918706303817e+04       1.649114606765e+02       3.513140662029e-08       4.796103007200e+35       1.754273024666e+36       6.386582296601e+27       9.881381856789e+03       3.428673388943e-06       4.095901758221e+00 
       7.779273850942e+11       1.248550830450e-21       5.955935193924e-07       1.306139764835e+18       1.418436699453e+04       1.823353601673e-08       1.103440752529e+16       3.438656393760e-07       1.007709405731e+36       1.154063477719e+27       5.238123991098e+24       9.458524635690e+22       2.318787010593e+35       7.729290035309e+34       5.358240560215e+04       4.816507249373e+04       1.592701234976e+02       3.513140662029e-08       4.664129710777e+35       1.706001085282e+36       6.254320045368e+27       9.805550217158e+03       3.526635485758e-06       3.982126709380e+00 
       7.725197468661e+11       1.266091721060e-21       5.997626431054e-07       1.288044034218e+18       1.418436699453e+04       1.836117076884e-08       1.095770360008e+16       3.462726988498e-07       9.799804908373e+35       1.130163522071e+27       5.129645615792e+24       9.262644319184e+22       2.254981465751e+35       7.516604885838e+34       5.424191765764e+04       4.875648765328e+04       1.602892831729e+02       3.513140662029e-08       4.535787894109e+35       1.659057434083e+36       6.124796865252e+27       9.730442255601e+03       3.624597582573e-06       3.874501663180e+00 
       7.671496989732e+11       1.283879043643e-21       6.039608706487e-07       1.270199008369e+18       1.418436699452e+04       1.848969896422e-08       1.088153286999e+16       3.486966077398e-07       9.530145863079e+35       1.106758520030e+27       5.023413761936e+24       9.070820565394e+22       2.192931643852e+35       7.309772146174e+34       5.663234661684e+04       5.090572977890e+04       1.677203778221e+02       3.513140662029e-08       4.410977630577e+35       1.613405520860e+36       5.997956031749e+27       9.656047533258e+03       3.722559679387e-06       3.772541093096e+00 
       7.618169801124e+11       1.301916260319e-21       6.081882020226e-07       1.252601213933e+18       1.418436699452e+04       1.861912685696e-08       1.080589162858e+16       3.511374839920e-07       9.267906965572e+35       1.083838221405e+27       4.919381905433e+24       8.882969365365e+22       2.132589233059e+35       7.108630776863e+34       5.720418550592e+04       5.141826156619e+04       1.684296542796e+02       3.513140662029e-08       4.289601743220e+35       1.569009801148e+36       5.873741995084e+27       9.582355832654e+03       3.820521776200e-06       3.675809270197e+00 
       7.565213307968e+11       1.320206881853e-21       6.124446372269e-07       1.235247225679e+18       1.418436699451e+04       1.874946074496e-08       1.073077619521e+16       3.535954463780e-07       9.012884037302e+35       1.061392588283e+27       4.817504485670e+24       8.699008449913e+22       2.073907250921e+35       6.913024169736e+34       5.601952147068e+04       5.034999265204e+04       1.626677446103e+02       3.513140662029e-08       4.171565729076e+35       1.525835708548e+36       5.752100355887e+27       9.509357152062e+03       3.918483873014e-06       3.583914038443e+00 
       7.512624933433e+11       1.338754468328e-21       6.167319952510e-07       1.218133665827e+18       1.418436699451e+04       1.888070697017e-08       1.065618291481e+16       3.560706145006e-07       8.764878518052e+35       1.039411790628e+27       4.717736885566e+24       8.518857253602e+22       2.016840007793e+35       6.722800025976e+34       5.830036977528e+04       5.240063840045e+04       1.697102715762e+02       3.513140662029e-08       4.056777685600e+35       1.483849627822e+36       5.632977841363e+27       9.437041700025e+03       4.016445969827e-06       3.496501500923e+00 
       7.460402118602e+11       1.357562629846e-21       6.210502760950e-07       1.201257203396e+18       1.418436699451e+04       1.901287191895e-08       1.058210815770e+16       3.585631088000e-07       8.523697311345e+35       1.017886201980e+27       4.620035412035e+24       8.342436879455e+22       1.961343071262e+35       6.537810237541e+34       5.880153405293e+04       5.284962389809e+04       1.701980405539e+02       3.513140662029e-08       3.945148239106e+35       1.443018868710e+36       5.516322281967e+27       9.365399890017e+03       4.114408066640e-06       3.413251465189e+00 
       7.408542322345e+11       1.376635027224e-21       6.253976607695e-07       1.184614553552e+18       1.418436699450e+04       1.914596202238e-08       1.050854831946e+16       3.610730505595e-07       8.289152634095e+35       9.968063952348e+26       4.524357276846e+24       8.169670064405e+22       1.907373231553e+35       6.357910771842e+34       6.097709600431e+04       5.480565053174e+04       1.769424073836e+02       3.513140662029e-08       3.836590475186e+35       1.403311640487e+36       5.402082588552e+27       9.294422335257e+03       4.212370163453e-06       3.333873524142e+00 
       7.357043021197e+11       1.395975372713e-21       6.297741492745e-07       1.168202476972e+18       1.418436699450e+04       1.927998375653e-08       1.043549982071e+16       3.636005619112e-07       8.061061870400e+35       9.761631385204e+26       4.430660577888e+24       8.000481145455e+22       1.854888467881e+35       6.182961559604e+34       5.971429727777e+04       5.366705759439e+04       1.708891709307e+02       3.513140662029e-08       3.731019871037e+35       1.364697027203e+36       5.290208729996e+27       9.224099843654e+03       4.310332260265e-06       3.258103671325e+00 
       7.305901709232e+11       1.415587430715e-21       6.341833795886e-07       1.152017779210e+18       1.418436699449e+04       1.941494364282e-08       1.036295910696e+16       3.661457658423e-07       7.839247429362e+35       9.559473911496e+26       4.338904280817e+24       7.834796026546e+22       1.803847915743e+35       6.012826385808e+34       6.015079735939e+04       5.405791992601e+04       1.711868234690e+02       3.513140662029e-08       3.628354229649e+35       1.327144963616e+36       5.180651711293e+27       9.154423412893e+03       4.408294357078e-06       3.185701367523e+00 
       7.255115897945e+11       1.435475018520e-21       6.386217137333e-07       1.136057310079e+18       1.418436699449e+04       1.955084824832e-08       1.029092264841e+16       3.687087862009e-07       7.623536606811e+35       9.361502996629e+26       4.249048201084e+24       7.672542146099e+22       1.754211835090e+35       5.847372783632e+34       6.222814357045e+04       5.592559925704e+04       1.775984323490e+02       3.513140662029e-08       3.528513615810e+35       1.290626211785e+36       5.073363552092e+27       9.085384225654e+03       4.506256453890e-06       3.116446989973e+00 
       7.204683116132e+11       1.455642007045e-21       6.430927896872e-07       1.120317963035e+18       1.418436699448e+04       1.968770418605e-08       1.021938693983e+16       3.712897477020e-07       7.413761450838e+35       9.167631939505e+26       4.161052986340e+24       7.513648445245e+22       1.705941579394e+35       5.686471931313e+34       6.093943640653e+04       5.476379951019e+04       1.715225986999e+02       3.513140662029e-08       3.431420293867e+35       1.255112338299e+36       4.968297265688e+27       9.016973644953e+03       4.604218550702e-06       3.050139607214e+00 
       7.154600909763e+11       1.476092321592e-21       6.475947884610e-07       1.104796674572e+18       1.418436699448e+04       1.982551811535e-08       1.014834850033e+16       3.738887759335e-07       7.209758631031e+35       8.977775834553e+26       4.074880099198e+24       7.358045336699e+22       1.658999565555e+35       5.529998551850e+34       6.131591473750e+04       5.510072444118e+04       1.716523602241e+02       3.513140662029e-08       3.336998667202e+35       1.220575692146e+36       4.865406838440e+27       8.949183209619e+03       4.702180647515e-06       2.986595032071e+00 
       7.104866841870e+11       1.496829942608e-21       6.521277100546e-07       1.089490423629e+18       1.418436699447e+04       1.996429674215e-08       1.007780387321e+16       3.765059973626e-07       7.011369311302e+35       8.791851534546e+26       3.990491800357e+24       7.205664674287e+22       1.613349244638e+35       5.377830815460e+34       6.330031407668e+04       5.688480671955e+04       1.777562221096e+02       3.513140662029e-08       3.245175219372e+35       1.186989383179e+36       4.764647209623e+27       8.882004629880e+03       4.800142744327e-06       2.925644113056e+00 
       7.055478492422e+11       1.517858906461e-21       6.566915544681e-07       1.074396230998e+18       1.418436699447e+04       2.010404681934e-08       1.000774962582e+16       3.791415393417e-07       6.818439026223e+35       8.609777614183e+26       3.907851132073e+24       7.056439723103e+22       1.568955073417e+35       5.229850244724e+34       6.360519973141e+04       5.715734749387e+04       1.776534451693e+02       3.513140662029e-08       3.155878456870e+35       1.154327261182e+36       4.665974251692e+27       8.815429783078e+03       4.898104841140e-06       2.867131230803e+00 
       7.006433458214e+11       1.539183306227e-21       6.612899596803e-07       1.059511158746e+18       1.418436699446e+04       2.024477514707e-08       9.938182349375e+15       3.817955301145e-07       6.630817560755e+35       8.431474334436e+26       3.826921901977e+24       6.910305130277e+22       1.525782486701e+35       5.085941622337e+34       6.228797456843e+04       5.597003786950e+04       1.715755356536e+02       3.513140662029e-08       3.069038853460e+35       1.122563895508e+36       4.569344750958e+27       8.749450709493e+03       4.996066937952e-06       2.810912971384e+00 
       6.957729352745e+11       1.560807292485e-21       6.659174687229e-07       1.044832309646e+18       1.418436699446e+04       2.038648857309e-08       9.869098658760e+15       3.844680988227e-07       6.448358833294e+35       8.256863607620e+26       3.747668667220e+24       6.767196896360e+22       1.483797870422e+35       4.945992901406e+34       6.418485031962e+04       5.767541218926e+04       1.773971459834e+02       3.513140662029e-08       2.984588796042e+35       1.091674555280e+36       4.474716388658e+27       8.684059608279e+03       5.094029034765e-06       2.756856952712e+00 
       6.909363806101e+11       1.582735074125e-21       6.705795385642e-07       1.030356826606e+18       1.418436699446e+04       2.052919399310e-08       9.800495192409e+15       3.871593755119e-07       6.270920781928e+35       8.085868963200e+26       3.670056718954e+24       6.627052347291e+22       1.442968535462e+35       4.809895118205e+34       6.443795559090e+04       5.790144387612e+04       1.771643732786e+02       3.513140662029e-08       2.902462532013e+35       1.061635190135e+36       4.382047722429e+27       8.619248833512e+03       5.191991131577e-06       2.704840783803e+00 
