# Matter power spectrum P(k) at redshift z=0
# for k=1.04224e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 610
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.042244415558e-05       5.309456935212e+01 
       2.348460766993e-05       1.159889470192e+02 
       3.659352655384e-05       1.777009578377e+02 
       4.978547181138e-05       2.389358431382e+02 
       6.309732687896e-05       3.000901947714e+02 
       7.656692578574e-05       3.614591391433e+02 
       9.023340236011e-05       4.232939264625e+02 
       1.041375552500e-04       4.858254111627e+02 
       1.183222335600e-04       5.492760433091e+02 
       1.328327479433e-04       6.138671074518e+02 
       1.477173119870e-04       6.798237364631e+02 
       1.630275186519e-04       7.473788063553e+02 
       1.788188563073e-04       8.167771340346e+02 
       1.951512684563e-04       8.882750627024e+02 
       2.120897604558e-04       9.621483986172e+02 
       2.297050552488e-04       1.038698511669e+03 
       2.480742981394e-04       1.118230348877e+03 
       2.672818076937e-04       1.201093078255e+03 
       2.874198656201e-04       1.287657088679e+03 
       3.085895325794e-04       1.378327269583e+03 
       3.309014688607e-04       1.473539090711e+03 
       3.544767282663e-04       1.573832554881e+03 
       3.794474799738e-04       1.679589638574e+03 
       4.059575963491e-04       1.791421329290e+03 
       4.341630248273e-04       1.909915722209e+03 
       4.642318398748e-04       2.035697166857e+03 
       4.963438486100e-04       2.169309948733e+03 
       5.306896042903e-04       2.311760419008e+03 
       5.674686708995e-04       2.463483993742e+03 
       6.068869868229e-04       2.625199959459e+03 
       6.491532049057e-04       2.797694216428e+03 
       6.944739488507e-04       2.981516265107e+03 
       7.430480277709e-04       3.177363824599e+03 
       7.950597906215e-04       3.385779421624e+03 
       8.506719676565e-04       3.606960724817e+03 
       9.100185105785e-04       3.841282410925e+03 
       9.731980682131e-04       4.088770775880e+03 
       1.040268778204e-03       4.349271289734e+03 
       1.111244985561e-03       4.622560399284e+03 
       1.186096309473e-03       4.908094725745e+03 
       1.264749198301e-03       5.205189637380e+03 
       1.347090796618e-03       5.513031018875e+03 
       1.432974667733e-03       5.830652406845e+03 
       1.477104874446e-03       5.992489271180e+03 
       1.522227729371e-03       6.157035473186e+03 
       1.614657698259e-03       6.491087077403e+03 
       1.710060395074e-03       6.831687331324e+03 
       1.808226400697e-03       7.177793611849e+03 
       1.908946732828e-03       7.528296982698e+03 
       2.012017387398e-03       7.882208808750e+03 
       2.117242733932e-03       8.238529275235e+03 
       2.224437855663e-03       8.596425993939e+03 
       2.333429983773e-03       8.955156418280e+03 
       2.444059198345e-03       9.313923043419e+03 
       2.556178566632e-03       9.672080609739e+03 
       2.669653872257e-03       1.002909623280e+04 
       2.784363064637e-03       1.038441467956e+04 
       2.900195532050e-03       1.073760317901e+04 
       3.017051277370e-03       1.108827421968e+04 
       3.134840054483e-03       1.143603950883e+04 
       3.253480506165e-03       1.178064598356e+04 
       3.372899330720e-03       1.212179458704e+04 
       3.493030494480e-03       1.245929695074e+04 
       3.613814499823e-03       1.279291405181e+04 
       3.735197713069e-03       1.312250183195e+04 
       3.857131753000e-03       1.344790132914e+04 
       3.979572938389e-03       1.376902162505e+04 
       4.102481791433e-03       1.408573678570e+04 
       4.225822593166e-03       1.439802223785e+04 
       4.349562986551e-03       1.470574853905e+04 
       4.473673622850e-03       1.500890300643e+04 
       4.598127846992e-03       1.530738476392e+04 
       4.722901417861e-03       1.560130141347e+04 
       4.847972259749e-03       1.589048591648e+04 
       4.973320241497e-03       1.617498907631e+04 
       5.098926980212e-03       1.645480617669e+04 
       5.224775666741e-03       1.672993697982e+04 
       5.350850910392e-03       1.700033908783e+04 
