# Matter power spectrum P(k) at redshift z=0
# for k=1.03318e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 612
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.033182845475e-05       4.637085327903e+01 
       2.318717055439e-05       1.013571872747e+02 
       3.608728292044e-05       1.554443725034e+02 
       4.906673546409e-05       2.092634163181e+02 
       6.216066536097e-05       2.631028411727e+02 
       7.540508911938e-05       3.172083166476e+02 
       8.883722455911e-05       3.717933566042e+02 
       1.024958269686e-04       4.270316059762e+02 
       1.164215437412e-04       4.816352915139e+02 
       1.306572918242e-04       5.386562443963e+02 
       1.452486623220e-04       5.978526822775e+02 
       1.602443565389e-04       6.575468201116e+02 
       1.756966575718e-04       7.169580340059e+02 
       1.916619412105e-04       7.803350297418e+02 
       2.082012292569e-04       8.458747467375e+02 
       2.253807873344e-04       9.117344733977e+02 
       2.432727676333e-04       9.816273542756e+02 
       2.619558946345e-04       1.054075698230e+03 
       2.815161883924e-04       1.131289946059e+03 
       3.020477151287e-04       1.210278062917e+03 
       3.236533483080e-04       1.295611188843e+03 
       3.464455146495e-04       1.380779631013e+03 
       3.705468882986e-04       1.474557601005e+03 
       3.960909823753e-04       1.573510902325e+03 
       4.232225703497e-04       1.677747508752e+03 
       4.520978506502e-04       1.786438883179e+03 
       4.828842478774e-04       1.899081472220e+03 
       5.157597254135e-04       2.022224554289e+03 
       5.509114710344e-04       2.155272300064e+03 
       5.885338150128e-04       2.292373872267e+03 
       6.288252563479e-04       2.441901096796e+03 
       6.719845149718e-04       2.599368396368e+03 
       7.182056025451e-04       2.768249032964e+03 
       7.676720138985e-04       2.948891542956e+03 
       8.205502793331e-04       3.140208116595e+03 
       8.769832678066e-04       3.343701783749e+03 
       9.370837638341e-04       3.556390743838e+03 
       1.000928920783e-03       3.782472583999e+03 
       1.068556186510e-03       4.019707626948e+03 
       1.139961185534e-03       4.268216238773e+03 
       1.215097832888e-03       4.527425100291e+03 
       1.293880684834e-03       4.797007936967e+03 
       1.376189257511e-03       5.075170119450e+03 
       1.461873824963e-03       5.362023491717e+03 
       1.477104874446e-03       5.412748471573e+03 
       1.550762084805e-03       5.657071655408e+03 
       1.642666066142e-03       5.957687386154e+03 
       1.737388734536e-03       6.264677314696e+03 
       1.834729888667e-03       6.575729480009e+03 
       1.934491103660e-03       6.890412257375e+03 
       2.036479624771e-03       7.208447314128e+03 
       2.140511232279e-03       7.528393612860e+03 
       2.246412177186e-03       7.849758028878e+03 
       2.354020329894e-03       8.171876340955e+03 
       2.463185698029e-03       8.493871224094e+03 
       2.573770463946e-03       8.815582718637e+03 
       2.685648675428e-03       9.135854365648e+03 
       2.798705701036e-03       9.454825721336e+03 
       2.912837538712e-03       9.772058715304e+03 
       3.027950045190e-03       1.008713195762e+04 
       3.143958135702e-03       1.039979245326e+04 
       3.260784988725e-03       1.070961199887e+04 
       3.378361279025e-03       1.101628698310e+04 
       3.496624453548e-03       1.131988806948e+04 
       3.615518058305e-03       1.162015866755e+04 
       3.734991119915e-03       1.191697792743e+04 
       3.854997582300e-03       1.221015836368e+04 
       3.975495797040e-03       1.249955617084e+04 
       4.096448064560e-03       1.278514789183e+04 
       4.217820222645e-03       1.306683043827e+04 
       4.339581278420e-03       1.334456561163e+04 
       4.461703079850e-03       1.361831704402e+04 
       4.584160022917e-03       1.388806261862e+04 
       4.706928790815e-03       1.415366560851e+04 
       4.829988121767e-03       1.441530042178e+04 
       4.953318602332e-03       1.467266738232e+04 
       5.076902483380e-03       1.492597018685e+04 
       5.200723516174e-03       1.517513182622e+04 
       5.324766806278e-03       1.542022465946e+04 
       5.449018683262e-03       1.566130052700e+04 
       5.573466584389e-03       1.591918238990e+04 
       5.698098950687e-03       1.614060776743e+04 
       5.822905133994e-03       1.638712535772e+04 
       5.947875313725e-03       1.658763964661e+04 
       6.073000422253e-03       1.683002486451e+04 
       6.198272077955e-03       1.703105009325e+04 
       6.323682525031e-03       1.726009795512e+04 
       6.449224579379e-03       1.747301402380e+04 
       6.574891579834e-03       1.765921999006e+04 
       6.700677344191e-03       1.785876253048e+04 
       6.826576129503e-03       1.804766290071e+04 
       6.952582596179e-03       1.824821979630e+04 
       7.078691775495e-03       1.845502384800e+04 
       7.204899040142e-03       1.862111411787e+04 
       7.331200077512e-03       1.882371748238e+04 
       7.457590865422e-03       1.898180870146e+04 
       7.584067650041e-03       1.915865205366e+04 
       7.710626925794e-03       1.933384124473e+04 
       7.837265417038e-03       1.949698985617e+04 
       7.963980061345e-03       1.966022419427e+04 
       8.090767994231e-03       1.981739915240e+04 
       8.217626535189e-03       1.997826581884e+04 
       8.344553174907e-03       2.013905528438e+04 
       8.471545563549e-03       2.028053364259e+04 
       8.598601500012e-03       2.043012688181e+04 
       8.725718922060e-03       2.057737939257e+04 
       8.852895897256e-03       2.072149733334e+04 
       8.980130614627e-03       2.084892807280e+04 
       9.107421376981e-03       2.098684865908e+04 
       9.234766593838e-03       2.112125100734e+04 
       9.362164774905e-03       2.125239720042e+04 
       9.489614524057e-03       2.136836005814e+04 
       9.617114533774e-03       2.148658855520e+04 
       9.744663580008e-03       2.160590797256e+04 
       9.872260517423e-03       2.172046435581e+04 
       9.999904275004e-03       2.183538752090e+04 
       1.012759385198e-02       2.195635260820e+04 
       1.025532831403e-02       2.207372882111e+04 
       1.038310678983e-02       2.215262765266e+04 
       1.051092846776e-02       2.226240015805e+04 
       1.063879259291e-02       2.235367625781e+04 
       1.076669846426e-02       2.245097419431e+04 
       1.089464543214e-02       2.255986023934e+04 
       1.102263289574e-02       2.264164319621e+04 
       1.115066030090e-02       2.272453801742e+04 
       1.127872713803e-02       2.280379515190e+04 
       1.140683294016e-02       2.288539159746e+04 
       1.153497728113e-02       2.297397526875e+04 
       1.166315977391e-02       2.304492095783e+04 
       1.179138006903e-02       2.311940619029e+04 
       1.191963785316e-02       2.320695819285e+04 
       1.204793284771e-02       2.326065081848e+04 
       1.217626480762e-02       2.332785236050e+04 
       1.230463352014e-02       2.338875032973e+04 
       1.243303880379e-02       2.345282878871e+04 
       1.256148050733e-02       2.352345451835e+04 
       1.268995850883e-02       2.357525843698e+04 
       1.281847271478e-02       2.362756143189e+04 
       1.294702305933e-02       2.368197454663e+04 
       1.307560950348e-02       2.373194054381e+04 
       1.320423203446e-02       2.378510652887e+04 
       1.333289066506e-02       2.382926188746e+04 
       1.346158543303e-02       2.386977054340e+04 
       1.359031640056e-02       2.391155190331e+04 
       1.371908365381e-02       2.395797389050e+04 
       1.384788730238e-02       2.399459410656e+04 
       1.397672747901e-02       2.403454189861e+04 
       1.410560433909e-02       2.405743747274e+04 
       1.423451806040e-02       2.409029376898e+04 
       1.436346884280e-02       2.412086110525e+04 
       1.449245690789e-02       2.415074772466e+04 
       1.462148249887e-02       2.417417264107e+04 
       1.475054588024e-02       2.419601013209e+04 
       1.477104874446e-02       2.420345127400e+04 
       1.487964733767e-02       2.421881060899e+04 
       1.500878717782e-02       2.424029228736e+04 
       1.513796572823e-02       2.426297119797e+04 
       1.526718333719e-02       2.427664066490e+04 
       1.539644037369e-02       2.429591926236e+04 
       1.552573722733e-02       2.430541204943e+04 
       1.565507430831e-02       2.431283890209e+04 
       1.578445204742e-02       2.432254816041e+04 
       1.591387089601e-02       2.433181053731e+04 
       1.604333132606e-02       2.434256667321e+04 
       1.617283383022e-02       2.434392952607e+04 
       1.630237892186e-02       2.435619627895e+04 
       1.643196713519e-02       2.435529148938e+04 
       1.656159902533e-02       2.435589254176e+04 
       1.669127516843e-02       2.435133251939e+04 
       1.682099616188e-02       2.434031369776e+04 
       1.695076262439e-02       2.434231246890e+04 
       1.708057519618e-02       2.433723160230e+04 
       1.721043453924e-02       2.432255065146e+04 
       1.734034133746e-02       2.431176497193e+04 
       1.747029629689e-02       2.431204653441e+04 
       1.760030014601e-02       2.429829494248e+04 
       1.773035363594e-02       2.427642782799e+04 
       1.786045754077e-02       2.426598172705e+04 
       1.799061265781e-02       2.424519574169e+04 
       1.812081980794e-02       2.422718682340e+04 
       1.825107983592e-02       2.421333947917e+04 
       1.838139361071e-02       2.418682012988e+04 
       1.851176202588e-02       2.416701077061e+04 
       1.864218599997e-02       2.414352547986e+04 
       1.877266647684e-02       2.412116274785e+04 
       1.890320442618e-02       2.409954941470e+04 
       1.903380084383e-02       2.406751973504e+04 
       1.916445675230e-02       2.404895438550e+04 
       1.929517320122e-02       2.401225577876e+04 
       1.942595126781e-02       2.398291051927e+04 
       1.955679205738e-02       2.395236929613e+04 
       1.968769670388e-02       2.391674639695e+04 
       1.981866637039e-02       2.388883434726e+04 
       1.994970224972e-02       2.385140878467e+04 
       2.008080556496e-02       2.381861333683e+04 
       2.021197757011e-02       2.378029636025e+04 
       2.034321955065e-02       2.374196987508e+04 
       2.047453282423e-02       2.370219233060e+04 
       2.060591874129e-02       2.366496765082e+04 
       2.073737868575e-02       2.362553047287e+04 
       2.086891407575e-02       2.358527093578e+04 
       2.100052636432e-02       2.354626873341e+04 
       2.113221704016e-02       2.349820734484e+04 
       2.126398762843e-02       2.345303365828e+04 
       2.139583969151e-02       2.341146346231e+04 
       2.152777482988e-02       2.336088805923e+04 
       2.165979468289e-02       2.331433205324e+04 
       2.179190092972e-02       2.327156386260e+04 
       2.192409529023e-02       2.322325988020e+04 
       2.205637952593e-02       2.316955869902e+04 
       2.218875544091e-02       2.312567299818e+04 
       2.232122488284e-02       2.307286080473e+04 
       2.245378974403e-02       2.301721766662e+04 
       2.258645196242e-02       2.296755970338e+04 
       2.271921352274e-02       2.291820563686e+04 
       2.285207645758e-02       2.286521719212e+04 
       2.298504284856e-02       2.280898990558e+04 
       2.311811482755e-02       2.275631128036e+04 
       2.325129457786e-02       2.270075109567e+04 
       2.338458433557e-02       2.264291570381e+04 
       2.351798639075e-02       2.258409277114e+04 
       2.365150308892e-02       2.252903954870e+04 
       2.378513683235e-02       2.247013669182e+04 
       2.391889008158e-02       2.240828297317e+04 
       2.405276535683e-02       2.234878757860e+04 
       2.418676523959e-02       2.228864588769e+04 
       2.432089237419e-02       2.223050368922e+04 
       2.445514946940e-02       2.217050363988e+04 
       2.458953930018e-02       2.210888220582e+04 
       2.472406470935e-02       2.204832625583e+04 
       2.485872860946e-02       2.198168438990e+04 
       2.499353398457e-02       2.191816135312e+04 
       2.512848389227e-02       2.185367686250e+04 
       2.526358146554e-02       2.179172063556e+04 
       2.539882991492e-02       2.172776501442e+04 
       2.553423253055e-02       2.166408674681e+04 
       2.566979268438e-02       2.159871868575e+04 
       2.580551383246e-02       2.153195741398e+04 
       2.594139951723e-02       2.146352748818e+04 
       2.607745336999e-02       2.139856971460e+04 
       2.621367911340e-02       2.133166691880e+04 
       2.635008056405e-02       2.126357791868e+04 
       2.648666163515e-02       2.119625737913e+04 
       2.662342633931e-02       2.112988129160e+04 
       2.676037879146e-02       2.106072401132e+04 
       2.689752321173e-02       2.099299689751e+04 
       2.703486392866e-02       2.092248127282e+04 
       2.717240538228e-02       2.085276879496e+04 
       2.731015212753e-02       2.078664474673e+04 
       2.744810883760e-02       2.071504542270e+04 
       2.758628030758e-02       2.064360602602e+04 
       2.772467145808e-02       2.057301282365e+04 
       2.786328733912e-02       2.050535148897e+04 
       2.800213313408e-02       2.043170299238e+04 
       2.814121416382e-02       2.036057089766e+04 
       2.828053589102e-02       2.029194887522e+04 
       2.842010392456e-02       2.021983894199e+04 
       2.855992402420e-02       2.014626212455e+04 
       2.870000210535e-02       2.007428528749e+04 
       2.884034424411e-02       2.000395359320e+04 
       2.898095668241e-02       1.993101408439e+04 
       2.912184583346e-02       1.985755349738e+04 
       2.926301828736e-02       1.978512265454e+04 
       2.940448081693e-02       1.971424732407e+04 
       2.954624038382e-02       1.964012287677e+04 
       2.968830414484e-02       1.956741123691e+04 
       2.983067945859e-02       1.949402065573e+04 
       2.997337389232e-02       1.941833035192e+04 
       3.011639522913e-02       1.934767539368e+04 
       3.025975147544e-02       1.927143132541e+04 
       3.040345086878e-02       1.919750468453e+04 
       3.054750188599e-02       1.912482260874e+04 
       3.069191325168e-02       1.904995704153e+04 
       3.083669394714e-02       1.897616811981e+04 
       3.098185321961e-02       1.890373701220e+04 
       3.112740059198e-02       1.882733922343e+04 
       3.127334587291e-02       1.875314563749e+04 
       3.141969916749e-02       1.868026976584e+04 
       3.156647088829e-02       1.860463651062e+04 
       3.171367176699e-02       1.852948944340e+04 
       3.186131286658e-02       1.845515003059e+04 
       3.200940559404e-02       1.838075570396e+04 
       3.215796171377e-02       1.830830181907e+04 
       3.230699336157e-02       1.823145452955e+04 
       3.245651305933e-02       1.815815804099e+04 
       3.260653373049e-02       1.808201236273e+04 
       3.275706871620e-02       1.800746062866e+04 
       3.290813179236e-02       1.793398136403e+04 
       3.305973718754e-02       1.785991251007e+04 
       3.321189960171e-02       1.778280442374e+04 
       3.336463422614e-02       1.770850886731e+04 
       3.351795676414e-02       1.763378196354e+04 
       3.367188345307e-02       1.756066666085e+04 
       3.382643108743e-02       1.748482141497e+04 
       3.398161704327e-02       1.741032502991e+04 
       3.413745930389e-02       1.733624876045e+04 
       3.429397648701e-02       1.726096180194e+04 
       3.445118787345e-02       1.718581549278e+04 
       3.460911343742e-02       1.711059388713e+04 
       3.476777387862e-02       1.703699017398e+04 
       3.492719065607e-02       1.696317208743e+04 
       3.508738602411e-02       1.688755181236e+04 
       3.524838307035e-02       1.681308138771e+04 
       3.541020575609e-02       1.673888383662e+04 
       3.557287895902e-02       1.666312953091e+04 
       3.573642851872e-02       1.658851098402e+04 
       3.590088128482e-02       1.651377042923e+04 
       3.606626516840e-02       1.644089246667e+04 
       3.623260919648e-02       1.636535235519e+04 
       3.639994357019e-02       1.629073213322e+04 
       3.656829972662e-02       1.621671394670e+04 
       3.673771040492e-02       1.614345673434e+04 
       3.690820971669e-02       1.606839652475e+04 
       3.707983322129e-02       1.599395992648e+04 
       3.725261800626e-02       1.592046343647e+04 
       3.742660277343e-02       1.584654945039e+04 
       3.760182793110e-02       1.577180502695e+04 
       3.777833569284e-02       1.569813152750e+04 
       3.795617018354e-02       1.562315816461e+04 
       3.813537755322e-02       1.554949705437e+04 
       3.831600609944e-02       1.547511050377e+04 
       3.849810639901e-02       1.540202994597e+04 
       3.868173144985e-02       1.532799055932e+04 
       3.886693682397e-02       1.525333131880e+04 
       3.905378083264e-02       1.517960945957e+04 
       3.924232470485e-02       1.510632203762e+04 
       3.943263278047e-02       1.503244043462e+04 
       3.962477271946e-02       1.495800892369e+04 
       3.981881572878e-02       1.488386979366e+04 
       4.001483680890e-02       1.481014484393e+04 
       4.021291502174e-02       1.473610559805e+04 
       4.041313378256e-02       1.466329775032e+04 
       4.061558117818e-02       1.458893943318e+04 
       4.082035031447e-02       1.451547589784e+04 
       4.102753969640e-02       1.444010746593e+04 
       4.123725364427e-02       1.436611589240e+04 
       4.144960275039e-02       1.429242820737e+04 
       4.166470438074e-02       1.421850103801e+04 
       4.188268322728e-02       1.414342672510e+04 
       4.210367191680e-02       1.406923570736e+04 
       4.232781168345e-02       1.399550732324e+04 
       4.255525311302e-02       1.392023439372e+04 
       4.278615696807e-02       1.384638927474e+04 
       4.302069510471e-02       1.377112830182e+04 
       4.325905149318e-02       1.369702182956e+04 
       4.350142335650e-02       1.362065945176e+04 
       4.374802244360e-02       1.354548643428e+04 
       4.399907645630e-02       1.347064891308e+04 
       4.425483065230e-02       1.339471014734e+04 
       4.451554965064e-02       1.331883130154e+04 
       4.478151947032e-02       1.324300517132e+04 
       4.505304983852e-02       1.316594610811e+04 
       4.533047681129e-02       1.308971098878e+04 
       4.561416575782e-02       1.301303082999e+04 
       4.590451476899e-02       1.293517698676e+04 
       4.620195856280e-02       1.285697058594e+04 
       4.650697297399e-02       1.277942262286e+04 
       4.682008013269e-02       1.270015668277e+04 
       4.714185445945e-02       1.262145783141e+04 
       4.747292963075e-02       1.254160886792e+04 
       4.781400670360e-02       1.246132924093e+04 
       4.816586362990e-02       1.238013058329e+04 
       4.852936644466e-02       1.229836385595e+04 
       4.890548247904e-02       1.221585747547e+04 
       4.929529603414e-02       1.213245835552e+04 
       4.970002705866e-02       1.204799013287e+04 
       5.012105351034e-02       1.196276691399e+04 
       5.055993825499e-02       1.187646802786e+04 
       5.101846157908e-02       1.178867031987e+04 
       5.149866067400e-02       1.169895168079e+04 
       5.200287780903e-02       1.160868310873e+04 
       5.253381936034e-02       1.151581719688e+04 
       5.309462842253e-02       1.142106222969e+04 
       5.368897440278e-02       1.132388275821e+04 
       5.432116377272e-02       1.122390548412e+04 
       5.499627695992e-02       1.112072992295e+04 
       5.572033702048e-02       1.101446778314e+04 
       5.650051583120e-02       1.090312274931e+04 
       5.734538220461e-02       1.078718983141e+04 
       5.826519183249e-02       1.066439351795e+04 
       5.927220803549e-02       1.053414013380e+04 
       6.038101917898e-02       1.039374624036e+04 
       6.160877419422e-02       1.024105287419e+04 
       6.297518045965e-02       1.007294783155e+04 
       6.450199255833e-02       9.884402029269e+03 
       6.621159172180e-02       9.670492589426e+03 
       6.812422433784e-02       9.424541969769e+03 
       7.025377814536e-02       9.139516682068e+03 
       7.260289222433e-02       8.809843395857e+03 
       7.515949995482e-02       8.433974857551e+03 
       7.789733097020e-02       8.014711952288e+03 
       8.078106566759e-02       7.562522151931e+03 
       8.377373926431e-02       7.092488490355e+03 
       8.684279085970e-02       6.622659807274e+03 
       8.996288154440e-02       6.170423019814e+03 
       9.311593676642e-02       5.750301207098e+03 
       9.628980155926e-02       5.372671988057e+03 
       9.947661091658e-02       5.043044086556e+03 
       1.026713991473e-01       4.762337807555e+03 
       1.058710788253e-01       4.527910781085e+03 
       1.090737483813e-01       4.334207625968e+03 
       1.122782433076e-01       4.173583764901e+03 
       1.154838528750e-01       4.037283175825e+03 
       1.186901441255e-01       3.916431900586e+03 
       1.218968535461e-01       3.802590492330e+03 
       1.251038207785e-01       3.688541920496e+03 
       1.283109481903e-01       3.568837404013e+03 
       1.315181762700e-01       3.440229643637e+03 
       1.347254686696e-01       3.301687097227e+03 
       1.379328031196e-01       3.154226134480e+03 
       1.411401659108e-01       3.000514389055e+03 
       1.443475485445e-01       2.844290632796e+03 
       1.475549456982e-01       2.689765176640e+03 
       1.477104874446e-01       2.682383467624e+03 
       1.507623539898e-01       2.540998062587e+03 
       1.539697712265e-01       2.401488804466e+03 
       1.571771959480e-01       2.273851259255e+03 
       1.603846271487e-01       2.159630773350e+03 
       1.635920641075e-01       2.059326722506e+03 
       1.667995062845e-01       1.972452225256e+03 
       1.700069532572e-01       1.897703659411e+03 
       1.732144046808e-01       1.833177187147e+03 
       1.764218602644e-01       1.776602369362e+03 
       1.796293197550e-01       1.725544473493e+03 
       1.828367829283e-01       1.677785011665e+03 
       1.860442495818e-01       1.631453484364e+03 
       1.892517195307e-01       1.584461976867e+03 
       1.924591926051e-01       1.535587905093e+03 
       1.956666686477e-01       1.484198945852e+03 
       1.988741475123e-01       1.430273949243e+03 
       2.020816290627e-01       1.374330082452e+03 
       2.052891131714e-01       1.317277067518e+03 
