# Matter power spectrum P(k) at redshift z=3
# for k=1.04019e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 614
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.040186328625e-05       5.078346639084e+00 
       2.325721418777e-05       1.105957325546e+01 
       3.615752168169e-05       1.694752408016e+01 
       4.913735678840e-05       2.280100891005e+01 
       6.223185944633e-05       2.865416796742e+01 
       7.547705060541e-05       3.453300463164e+01 
       8.891015425351e-05       4.046002948093e+01 
       1.025699336436e-04       4.645617119297e+01 
       1.164970460218e-04       5.254176344304e+01 
       1.307344201910e-04       5.873714913939e+01 
       1.453276612495e-04       6.506310583512e+01 
       1.603254867896e-04       7.154118181753e+01 
       1.757801986664e-04       7.819398685069e+01 
       1.917481940888e-04       8.504546104784e+01 
       2.082905191423e-04       9.212113509803e+01 
       2.254734668057e-04       9.944838933727e+01 
       2.433692198976e-04       1.070567154412e+02 
       2.620565369801e-04       1.149779816511e+02 
       2.816214757800e-04       1.232466998101e+02 
       3.021581438476e-04       1.319002895512e+02 
       3.237694595885e-04       1.409793316499e+02 
       3.465678980703e-04       1.505277983810e+02 
       3.706761847645e-04       1.605932437335e+02 
       3.962278863651e-04       1.712269302918e+02 
       4.233678310426e-04       1.824838626952e+02 
       4.522522714438e-04       1.944226901248e+02 
       4.830486837131e-04       2.071054327695e+02 
       5.159350772500e-04       2.205969811562e+02 
       5.510986767727e-04       2.349643143732e+02 
       5.887338362176e-04       2.502753855428e+02 
       6.290390602650e-04       2.665976348500e+02 
       6.722130516417e-04       2.839961131161e+02 
       7.184497772942e-04       3.025312362499e+02 
       7.679326561222e-04       3.222562417966e+02 
       8.208281092299e-04       3.432144796513e+02 
       8.772788634419e-04       3.654367297245e+02 
       9.373975314502e-04       3.889387894233e+02 
       1.001261071435e-03       4.137195913803e+02 
       1.068906721764e-03       4.397600921226e+02 
       1.140329894105e-03       4.670231006464e+02 
       1.215484298797e-03       4.954541098020e+02 
       1.294284306263e-03       5.249830637247e+02 
       1.376609274241e-03       5.555246571853e+02 
       1.462309351443e-03       5.869857320871e+02 
       1.477104874446e-03       5.923832716075e+02 
       1.551212145611e-03       6.192682663003e+02 
       1.643129630800e-03       6.522686352497e+02 
       1.737864749339e-03       6.858823923903e+02 
       1.835217303892e-03       7.200066894243e+02 
       1.934988895435e-03       7.545422142653e+02 
       2.036986811497e-03       7.893946442668e+02 
       2.141026886006e-03       8.244756585994e+02 
       2.246935430624e-03       8.597035639340e+02 
       2.354550379877e-03       8.950036045004e+02 
       2.463721806225e-03       9.303080104602e+02 
       2.574311955559e-03       9.655558466441e+02 
       2.686194936511e-03       1.000692703112e+03 
       2.799256174922e-03       1.035670281388e+03 
       2.913391721945e-03       1.070445916491e+03 
       3.028507483253e-03       1.104982062689e+03 
       3.144518418733e-03       1.139245796261e+03 
       3.261347747368e-03       1.173208334660e+03 
       3.378926180503e-03       1.206844591791e+03 
       3.497191198002e-03       1.240132805554e+03 
       3.616086375429e-03       1.273054171043e+03 
       3.735560765886e-03       1.305592551950e+03 
