# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.483298876244e-10       4.458717833323e-15       3.786990303144e-13       0.000000000000e+00       8.819729833040e-09       4.825325706253e-10      -1.973844887645e-12 
    3       1.402201823703e-10       5.748233001924e-15       4.264893501534e-13       0.000000000000e+00       5.414313327356e-09       3.422151036909e-10      -1.497924934294e-12 
    4       1.325714706248e-10       5.018760426826e-15       4.004943258904e-13       0.000000000000e+00       3.763301795365e-09       2.591559709471e-10      -9.847280329186e-13 
    5       1.268257065517e-10       3.399205205054e-15       3.432809088048e-13       0.000000000000e+00       2.809210095964e-09       2.046946421633e-10      -5.523043346516e-13 
    6       1.228604660522e-10       1.947217677819e-15       2.791252544837e-13       0.000000000000e+00       2.194658768419e-09       1.665236726475e-10      -2.330517158151e-13 
    7       1.202506869499e-10       1.084608800171e-15       2.220704099374e-13       0.000000000000e+00       1.770864715139e-09       1.385033240863e-10      -2.856516199293e-14 
    8       1.186941778970e-10       7.109668940435e-16       1.782099631383e-13       0.000000000000e+00       1.463704029832e-09       1.172603111795e-10       7.675415705045e-14 
    9       1.179221698167e-10       5.667411848642e-16       1.488726897623e-13       0.000000000000e+00       1.232425956961e-09       1.007827187798e-10       1.073719244156e-13 
   10       1.176947508029e-10       4.783600583166e-16       1.327053428383e-13       0.000000000000e+00       1.053124176442e-09       8.773462483119e-11       9.051633907675e-14 
   11       1.179419330911e-10       4.014515133729e-16       1.268884813381e-13       0.000000000000e+00       8.881439182528e-10       7.753019154017e-11       5.165449146505e-14 
   12       1.185080335643e-10       3.527839474702e-16       1.282335048645e-13       0.000000000000e+00       7.760558053593e-10       6.855472115835e-11       9.599641938260e-15 
   13       1.193368568949e-10       3.444654837094e-16       1.339116289829e-13       0.000000000000e+00       6.840410036111e-10       6.126853051021e-11      -2.272118306102e-14 
   14       1.203717780536e-10       3.677532735759e-16       1.417367831607e-13       0.000000000000e+00       6.074846926084e-10       5.490865263352e-11      -4.070064279803e-14 
   15       1.216031623528e-10       4.088868471054e-16       1.503613008383e-13       0.000000000000e+00       5.430430889709e-10       4.956661793220e-11      -4.427166134355e-14 
   16       1.229560765519e-10       4.634740799622e-16       1.590865533749e-13       0.000000000000e+00       4.882519168705e-10       4.496691234515e-11      -3.751394448975e-14 
