# Matter power spectrum P(k) at redshift z=0
# for k=1.03197e-05 to 1.59685 h/Mpc,
# number of wavenumbers equal to 564
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.031972656674e-05       5.374437189613e+01 
       2.330726011567e-05       1.176712250491e+02 
       3.634063611539e-05       1.803902150555e+02 
       4.945550434947e-05       2.426181893350e+02 
       6.268810869557e-05       3.047568249682e+02 
       7.607561565057e-05       3.671042827039e+02 
       8.965645345610e-05       4.299139019536e+02 
       1.034706664064e-04       4.934180869699e+02 
       1.175602889553e-04       5.578404772310e+02 
       1.319697442725e-04       6.234032721358e+02 
       1.467462719050e-04       6.903322857278e+02 
       1.619403891273e-04       7.588608577815e+02 
       1.776063903671e-04       8.292331719698e+02 
       1.938028886790e-04       9.017072734310e+02 
       2.105934025094e-04       9.765579491518e+02 
       2.280469898044e-04       1.054079562802e+03 
       2.462389296672e-04       1.134588889835e+03 
       2.652514490386e-04       1.218427963905e+03 
       2.851744879428e-04       1.305966913906e+03 
       3.061064913594e-04       1.397597146086e+03 
       3.281552083226e-04       1.493771273383e+03 
       3.514384689849e-04       1.594950878374e+03 
       3.760848977114e-04       1.701643843342e+03 
       4.022345045461e-04       1.814396762878e+03 
       4.300390787035e-04       1.933782665131e+03 
       4.596622867737e-04       2.060445326831e+03 
       4.912793567393e-04       2.195030029964e+03 
       5.250762097052e-04       2.338194002549e+03 
       5.612478892238e-04       2.490970800651e+03 
       5.999961399426e-04       2.653445851102e+03 
       6.415260112357e-04       2.826905877278e+03 
       6.860414159853e-04       3.011581955858e+03 
       7.337396659678e-04       3.208267170094e+03 
       7.848051336558e-04       3.417414042644e+03 
       8.394023458453e-04       3.639432712882e+03 
       8.976689746290e-04       3.874821081544e+03 
       9.597093210549e-04       4.123364507586e+03 
       1.025588946171e-03       4.385116736640e+03 
       1.095331059891e-03       4.659788159803e+03 
       1.168915118537e-03       4.946911941140e+03 
       1.246277826678e-03       5.245833429688e+03 
       1.327316437746e-03       5.555742093042e+03 
       1.411893966620e-03       5.875721680660e+03 
       1.499845726002e-03       6.204725999581e+03 
       1.590986511752e-03       6.541662585984e+03 
       1.685117791837e-03       6.885410299386e+03 
       1.782034371892e-03       7.234868377642e+03 
       1.881530175924e-03       7.588958217988e+03 
       1.983402952275e-03       7.946639880786e+03 
       2.087457862523e-03       8.306926694530e+03 
       2.193510019334e-03       8.668940221562e+03 
       2.301386105664e-03       9.031848361300e+03 
       2.410925238083e-03       9.394911488672e+03 
       2.521979240715e-03       9.757431837118e+03 
       2.634412483177e-03       1.011884072404e+04 
       2.748101414004e-03       1.047858477757e+04 
       2.862933896303e-03       1.083619627099e+04 
       2.978808428403e-03       1.119126188539e+04 
       3.095633311097e-03       1.154341375095e+04 
       3.213325805456e-03       1.189234808696e+04 
       3.331811311211e-03       1.223777230032e+04 
       3.451022585002e-03       1.257947927580e+04 
       3.570899009873e-03       1.291723878579e+04 
       3.691385921707e-03       1.325089246208e+04 
       3.812433994345e-03       1.358028599550e+04 
       3.933998682507e-03       1.390529897504e+04 
       4.056039719949e-03       1.422583055943e+04 
       4.178520669310e-03       1.454179435653e+04 
       4.301408519599e-03       1.485312473685e+04 
       4.424673327107e-03       1.515976929167e+04 
       4.548287895559e-03       1.546169080112e+04 
       4.672227491508e-03       1.575885098950e+04 
       4.796469591244e-03       1.605123208175e+04 
       4.920993655746e-03       1.633883962497e+04 
       5.045780930567e-03       1.662164747719e+04 
       5.170814267825e-03       1.689966212407e+04 
       5.296077967761e-03       1.717289695211e+04 
       5.421557637618e-03       1.744136676718e+04 
       5.547240065845e-03       1.770438962966e+04 
       5.673113109846e-03       1.796303016595e+04 
       5.799165595721e-03       1.821882764311e+04 
