# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518496470e-22       4.635512595996e-07       2.157256296422e+18       1.420052933383e+04       1.420052933383e-08       1.420052933383e+16       2.676317460040e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.902194177205e+36       4.653754728453e+36       1.328504166928e+28       1.489769980406e+02       6.989661062133e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722171827e-22       4.667963366956e-07       2.127368890899e+18       1.420052933383e+04       1.429993303917e-08       1.410181661751e+16       2.695051682254e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.849851924417e+36       4.525698397966e+36       1.300991650260e+28       1.479414081781e+02       9.751435144294e-08       1.433565615445e+02 
       9.861456399039e+11       7.773417902618e-22       4.700650606537e-07       2.097895556255e+18       1.420052933383e+04       1.440003257044e-08       1.400379008689e+16       2.713917044023e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.798949961721e+36       4.401165764954e+36       1.274048901148e+28       1.469130170536e+02       1.950287028777e-07       7.167828077441e+01 
       9.792906056642e+11       7.882626650729e-22       4.733537934953e-07       2.068830555801e+18       1.420052933382e+04       1.450083279843e-08       1.390644497209e+16       2.732914463324e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.749448656976e+36       4.280059868618e+36       1.247664120052e+28       1.458917746262e+02       2.925430543114e-07       4.778552051658e+01 
       9.724832231024e+11       7.993369672542e-22       4.766679921886e-07       2.040168232330e+18       1.420052933382e+04       1.460233862802e-08       1.380977653633e+16       2.752044864560e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.701309468590e+36       4.162286416210e+36       1.221825751793e+28       1.448776312028e+02       3.900574057440e-07       3.583914038745e+01 
       9.657231609756e+11       8.105668523066e-22       4.800040187547e-07       2.011903007010e+18       1.420052933382e+04       1.470455499841e-08       1.371378007579e+16       2.771309178605e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.654494915511e+36       4.047753709614e+36       1.196522480491e+28       1.438705374360e+02       4.875717571756e-07       2.867131230991e+01 
       9.590100903431e+11       8.219545060140e-22       4.833655111725e-07       1.984029378298e+18       1.420052933381e+04       1.480748688339e-08       1.361845091935e+16       2.790708342847e-07       2.327404011990e+36       2.198245245503e+27       9.813594845994e+23       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.608968548044e+36       3.936372573951e+36       1.171743224612e+28       1.428704443210e+02       5.850861086060e-07       2.389276025819e+01 
       9.523436845512e+11       8.335021448682e-22       4.867488314630e-07       1.956541920876e+18       1.420052933381e+04       1.491113929158e-08       1.352378442835e+16       2.810243301239e-07       2.263361355044e+36       2.152720917869e+27       9.610361240486e+23       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.564694919474e+36       3.828056288147e+36       1.147477132114e+28       1.418773031940e+02       6.826004600354e-07       2.047950879266e+01 
       9.457236192166e+11       8.452120165005e-22       4.901557986159e-07       1.929435284587e+18       1.420052933381e+04       1.501551726661e-08       1.342977599637e+16       2.829915004340e-07       2.201080945601e+36       2.108139371488e+27       9.411336479857e+23       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.521639558464e+36       3.722720517411e+36       1.123713575695e+28       1.408910657293e+02       7.801148114638e-07       1.791957019351e+01 
       9.391495722111e+11       8.570864001192e-22       4.935864126310e-07       1.902704193398e+18       1.420052933380e+04       1.512062588748e-08       1.333642104903e+16       2.849724409361e-07       2.140514292289e+36       2.064481081931e+27       9.216433401478e+23       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.463569184392e-08       1.479768942217e+36       3.620283247576e+36       1.100442148136e+28       1.399116839373e+02       8.776291628911e-07       1.592850683861e+01 
