# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.283317249071e+13       1.101756305257e-25       5.597030394711e-09       1.480165695142e+22       1.415353142942e+04       1.708679144338e-10       1.172381910246e+18       3.230973031764e-09       1.295377210063e+44       1.402597372884e+33       7.612473929117e+33       3.512938580029e-08       8.955132749226e+43       2.190890485076e+44       2.084587757601e-06       5.309502279863e+00 
       8.225737089444e+13       1.117234879589e-25       5.635229172185e-09       1.459658946602e+22       1.415353142942e+04       1.720639898349e-10       1.164232284256e+18       3.253589842986e-09       1.259732604377e+44       1.373550430796e+33       7.454824204656e+33       3.512938580029e-08       8.708716359288e+43       2.130604240394e+44       2.161794711586e-06       5.119877198439e+00 
       8.168557189121e+13       1.132930912413e-25       5.675246939063e-09       1.439436305940e+22       1.415353142942e+04       1.732684377637e-10       1.156139309093e+18       3.276364971887e-09       1.225068823353e+44       1.345105033286e+33       7.300439310506e+33       3.512938580029e-08       8.469080554175e+43       2.071976878857e+44       2.239001665571e-06       4.943329708838e+00 
       8.111774765760e+13       1.148847458801e-25       5.715264705941e-09       1.419493837024e+22       1.415353142942e+04       1.744813168281e-10       1.148102590956e+18       3.299299526690e-09       1.191358877859e+44       1.317248722731e+33       7.149251634008e+33       3.512938580029e-08       8.236038754048e+43       2.014962753348e+44       2.316208619556e-06       4.778552051877e+00 
       8.055387056366e+13       1.164987616750e-25       5.755282472819e-09       1.399827658253e+22       1.415353142942e+04       1.757026860459e-10       1.140121738785e+18       3.322394623376e-09       1.158576521413e+44       1.289969299495e+33       7.001194962722e+33       3.512938580029e-08       8.009409513143e+43       1.959517472810e+44       2.393415573541e-06       4.624405211493e+00 
       7.999391317146e+13       1.181354527777e-25       5.795300239697e-09       1.380433941805e+22       1.415353142942e+04       1.769326048482e-10       1.132196364235e+18       3.345651385740e-09       1.126696229756e+44       1.263254816592e+33       6.856204455425e+33       3.512938580029e-08       7.789016378498e+43       1.905597867687e+44       2.470622527526e-06       4.479892548634e+00 
       7.943784823382e+13       1.197951377538e-25       5.835318006575e-09       1.361308912888e+22       1.415353142942e+04       1.781711330821e-10       1.124326081663e+18       3.369070945440e-09       1.095693180972e+44       1.237093574450e+33       6.714216613718e+33       3.512938580029e-08       7.574687752568e+43       1.853161956308e+44       2.547829481511e-06       4.344138228979e+00 
       7.888564869297e+13       1.214781396441e-25       5.877154762857e-09       1.342448849008e+22       1.415353142942e+04       1.794183310137e-10       1.116510508107e+18       3.392654442058e-09       1.065543236164e+44       1.211474115788e+33       6.575169254216e+33       3.512938580029e-08       7.366256759621e+43       1.802168912204e+44       2.625036435497e-06       4.216369457538e+00 
       7.833728767921e+13       1.231847860280e-25       5.917172529735e-09       1.323850079245e+22       1.415353142942e+04       1.806742593308e-10       1.108749263264e+18       3.416403023152e-09       1.036222920661e+44       1.186385220598e+33       6.439001481313e+33       3.512938580029e-08       7.163561115805e+43       1.752579032318e+44       2.702243389482e-06       4.095901758751e+00 
       7.779273850965e+13       1.249154090869e-25       5.959009286016e-09       1.305508983536e+22       1.415353142942e+04       1.819389791461e-10       1.101041969477e+18       3.440317844314e-09       1.007709405738e+44       1.161815901231e+33       6.305653660515e+33       3.512938580029e-08       6.966443002797e+43       1.704353706093e+44       2.779450343467e-06       3.982126709897e+00 
       7.725197468684e+13       1.266703456691e-25       6.000846042298e-09       1.287421991971e+22       1.415353142942e+04       1.832125520001e-10       1.093388251715e+18       3.464400069224e-09       9.799804908440e+43       1.137755397588e+33       6.175067392322e+33       3.512938580029e-08       6.774748944928e+43       1.657455385410e+44       2.856657297452e-06       3.874501663683e+00 
       7.671496989756e+13       1.284499373554e-25       6.042682798579e-09       1.269585584100e+22       1.415353142942e+04       1.844950398641e-10       1.085787737552e+18       3.488650869708e-09       9.530145863146e+43       1.114193172403e+33       6.047185486651e+33       3.512938580029e-08       6.588329689681e+43       1.611847555354e+44       2.933864251437e-06       3.772541093587e+00 
       7.618169801148e+13       1.302545305253e-25       6.084519554861e-09       1.251996288247e+22       1.415353142942e+04       1.857865051432e-10       1.078240057152e+18       3.513071425796e-09       9.267906965640e+43       1.091118906631e+33       5.921951937793e+33       3.512938580029e-08       6.407040091490e+43       1.567494705783e+44       3.011071205422e-06       3.675809270674e+00 
       7.565213307992e+13       1.320844764247e-25       6.128175300546e-09       1.234650680832e+22       1.415353142942e+04       1.870870106792e-10       1.070744843250e+18       3.537662925776e-09       9.012884037369e+43       1.068522494928e+33       5.799311899882e+33       3.512938580029e-08       6.230738998726e+43       1.524362303678e+44       3.088278159407e-06       3.583914038907e+00 
       7.512624933457e+13       1.339401312339e-25       6.170012056828e-09       1.217545385708e+22       1.415353142942e+04       1.883966197539e-10       1.063301731132e+18       3.562426566257e-09       8.764878518120e+43       1.046394041225e+33       5.679211662878e+33       3.512938580029e-08       6.059289143798e+43       1.482416766259e+44       3.165485113392e-06       3.496501501373e+00 
       7.460402118627e+13       1.358218561376e-25       6.213667802513e-09       1.200677073503e+22       1.415353142942e+04       1.897153960922e-10       1.055910358621e+18       3.587363552220e-09       8.523697311413e+43       1.024723854395e+33       5.561598629041e+33       3.512938580029e-08       5.892557036278e+43       1.441625434835e+44       3.242692067377e-06       3.413251465626e+00 
       7.408542322370e+13       1.377300173945e-25       6.257323548198e-09       1.184042460969e+22       1.415353142942e+04       1.910434038648e-10       1.048570366059e+18       3.612475097085e-09       8.289152634162e+43       1.003502444011e+33       5.446421289901e+33       3.512938580029e-08       5.730412858961e+43       1.401956549377e+44       3.319899021362e-06       3.333873524565e+00 
       7.357043021222e+13       1.396649864089e-25       6.300979293883e-09       1.167638310347e+22       1.415353142942e+04       1.923807076919e-10       1.041281396285e+18       3.637762422765e-09       8.061061870468e+43       9.827205161818e+32       5.333629203695e+33       3.512938580029e-08       5.572730366797e+43       1.363379223790e+44       3.397105975347e-06       3.258103671734e+00 
       7.305901709257e+13       1.416271398029e-25       6.344635039568e-09       1.151461428735e+22       1.415353142942e+04       1.937273726457e-10       1.034043094623e+18       3.663226759724e-09       7.839247429430e+43       9.623689694914e+32       5.223172973281e+33       3.512938580029e-08       5.419386788590e+43       1.325863421864e+44       3.474312929333e-06       3.185701367918e+00 
       7.255115897971e+13       1.436168594900e-25       6.390109774657e-09       1.135508667466e+22       1.415353142942e+04       1.950834642543e-10       1.026855108861e+18       3.688869347042e-09       7.623536606878e+43       9.424388910067e+32       5.115004224499e+33       3.512938580029e-08       5.270262731413e+43       1.289379933890e+44       3.551519883318e-06       3.116446990354e+00 
       7.204683116158e+13       1.456345327490e-25       6.433765520342e-09       1.119776921496e+22       1.415353142942e+04       1.964490485040e-10       1.019717089236e+18       3.714691432471e-09       7.413761450905e+43       9.229215523765e+32       5.009075584990e+33       3.512938580029e-08       5.125242087647e+43       1.253900353915e+44       3.628726837303e-06       3.050139607581e+00 
       7.154600909790e+13       1.476805522995e-25       6.479240255430e-09       1.104263128799e+22       1.415353142942e+04       1.978241918436e-10       1.012628688417e+18       3.740694272498e-09       7.209758631097e+43       9.038084060084e+32       4.905340663449e+33       3.512938580029e-08       4.984211944581e+43       1.219397057626e+44       3.705933791288e-06       2.986595032423e+00 
       7.104866841896e+13       1.497553163788e-25       6.524714990519e-09       1.088964269774e+22       1.415353142942e+04       1.992089611865e-10       1.005589561487e+18       3.766879132405e-09       7.011369311369e+43       8.850910813254e+32       4.803754029303e+33       3.512938580029e-08       4.847062496498e+43       1.185843180844e+44       3.783140745273e-06       2.925644113394e+00 
       7.055478492449e+13       1.518592288186e-25       6.570189725608e-09       1.073877366650e+22       1.415353142942e+04       2.006034239148e-10       9.985993659251e+17       3.793247286332e-09       6.818439026289e+43       8.667613811001e+32       4.704271192824e+33       3.512938580029e-08       4.713686959179e+43       1.153212598603e+44       3.860347699258e-06       2.867131231126e+00 
       7.006433458242e+13       1.539926991242e-25       6.615664460696e-09       1.058999482914e+22       1.415353142942e+04       2.020076478822e-10       9.916577615939e+17       3.819800017336e-09       6.630817560821e+43       8.488112778648e+32       4.606848585634e+33       3.512938580029e-08       4.583981486763e+43       1.121479904813e+44       3.937554653243e-06       2.810912971692e+00 
       6.957729352772e+13       1.561561425542e-25       6.662958185188e-09       1.044327722738e+22       1.415353142942e+04       2.034217014174e-10       9.847644107189e+17       3.846538617457e-09       6.448358833359e+43       8.312329103958e+32       4.511443541634e+33       3.512938580029e-08       4.457845090895e+43       1.090620392479e+44       4.014761607228e-06       2.756856953006e+00 
       6.909363806129e+13       1.583499802010e-25       6.708432920277e-09       1.029859230410e+22       1.415353142942e+04       2.048456533273e-10       9.779189778737e+17       3.873464387779e-09       6.270920781994e+43       8.140185802704e+32       4.418014278312e+33       3.512938580029e-08       4.335179562090e+43       1.060610034461e+44       4.091968561213e-06       2.704840784082e+00 
       6.861334464875e+13       1.605746390728e-25       6.755726644769e-09       1.015591189785e+22       1.415353142942e+04       2.062795729006e-10       9.711211299640e+17       3.900578638493e-09       6.098365253901e+43       7.971607484959e+32       4.326519878446e+33       3.512938580029e-08       4.215889393274e+43       1.031425464769e+44       4.169175515198e-06       2.654751139932e+00 
       6.813638991932e+13       1.628305521771e-25       6.803020369262e-09       1.001520823732e+22       1.415353142942e+04       2.077235299109e-10       9.643705362105e+17       3.927882688962e-09       5.930557897776e+43       7.806520322071e+32       4.236920272186e+33       3.512938580029e-08       4.099881705419e+43       1.003043960370e+44       4.246382469183e-06       2.606482937388e+00 
       6.766275066466e+13       1.651181586046e-25       6.850314093754e-09       9.876453935980e+21       1.415353142942e+04       2.091775946202e-10       9.576668681336e+17       3.955377867785e-09       5.767368059232e+43       7.644852014340e+32       4.149176219505e+33       3.512938580029e-08       3.987066175230e+43       9.754434234953e+43       4.323589423168e-06       2.559938599220e+00 
