# Matter power spectrum P(k) at redshift z=0
# for k=1.04018e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 614
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.040175925610e-05       4.956747550066e+01 
       2.325725832986e-05       1.079484783931e+02 
       3.615771495291e-05       1.654183021428e+02 
       4.913770134233e-05       2.225505851945e+02 
       6.223235866076e-05       2.796781479758e+02 
       7.547770912784e-05       3.370543584108e+02 
       8.891097806537e-05       3.948984508631e+02 
       1.025709301444e-04       4.534141660874e+02 
       1.164982241345e-04       5.127993707035e+02 
       1.307357904903e-04       5.732519397391e+02 
       1.453292361151e-04       6.349738914209e+02 
       1.603272805874e-04       6.981746473457e+02 
       1.757822279596e-04       7.630738466727e+02 
       1.917504778822e-04       8.300311678152e+02 
       2.082930791631e-04       8.990492912593e+02 
       2.254763278234e-04       9.705116925758e+02 
       2.433724100870e-04       1.044704260005e+03 
       2.620600883280e-04       1.121935734709e+03 
       2.816254245386e-04       1.202540257822e+03 
       3.021625310330e-04       1.286879883579e+03 
       3.237743315214e-04       1.375346983168e+03 
       3.465733069522e-04       1.468366417627e+03 
       3.706821892768e-04       1.566397331911e+03 
       3.962345522711e-04       1.669934337965e+03 
       4.233752317646e-04       1.779454260297e+03 
       4.522604885736e-04       1.895791177993e+03 
       4.830578074042e-04       2.019152447061e+03 
       5.159452064235e-04       2.150351832280e+03 
       5.511099190558e-04       2.290197145599e+03 
       5.887463075275e-04       2.438912698987e+03 
       6.290528839447e-04       2.597769055206e+03 
       6.722283570696e-04       2.766950348035e+03 
       7.184666979140e-04       2.947002085646e+03 
       7.679513268907e-04       3.138620340783e+03 
       8.208486635457e-04       3.342198881466e+03 
       8.773014297000e-04       3.557976963053e+03 
       9.374222294461e-04       3.786180000938e+03 
       1.001288008904e-03       4.026613227646e+03 
       1.068935991367e-03       4.279508160195e+03 
       1.140361571142e-03       4.544242981824e+03 
       1.215518439860e-03       4.820294833316e+03 
       1.294320948910e-03       5.106995766046e+03 
       1.376648437672e-03       5.403603240117e+03 
       1.462351038017e-03       5.709173337639e+03 
       1.477104874446e-03       5.761428929741e+03 
       1.551256342979e-03       6.022711573954e+03 
       1.643176314406e-03       6.343258439446e+03 
       1.737913885037e-03       6.669847546616e+03 
       1.835268850474e-03       7.001305785161e+03 
       1.935042806936e-03       7.336862747033e+03 
       2.037043039176e-03       7.675465186812e+03 
       2.141085379978e-03       8.016274074484e+03 
       2.246996141149e-03       8.358513248753e+03 
       2.354613258321e-03       8.701427493636e+03 
       2.463786805754e-03       9.044442639457e+03 
       2.574379031600e-03       9.386911731925e+03 
       2.686264047031e-03       9.728295670868e+03 
       2.799327280566e-03       1.006813671247e+04 
       2.913464786072e-03       1.040602272796e+04 
       3.028582471893e-03       1.074158525821e+04 
       3.144595300495e-03       1.107450355818e+04 
       3.261426493318e-03       1.140450180580e+04 
       3.379006764014e-03       1.173131301659e+04 
       3.497273594602e-03       1.205477935546e+04 
       3.616170562641e-03       1.237467107039e+04 
       3.735646723075e-03       1.269083981522e+04 
       3.855656045230e-03       1.300314665313e+04 
       3.976156903448e-03       1.331149755643e+04 
       4.097111618546e-03       1.361579223378e+04 
       4.218486046579e-03       1.391593930083e+04 
       4.340249211045e-03       1.421188904101e+04 
       4.462372974589e-03       1.450357898181e+04 
       4.584831746366e-03       1.479096978011e+04 
       4.707602221401e-03       1.507404128048e+04 
       4.830663148553e-03       1.535275471973e+04 
       4.953995123953e-03       1.562712219112e+04 
