# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.710413209338e-10       5.796766427485e-15       5.901114876068e-13       0.000000000000e+00       1.098121481369e-08       1.010882576212e-09      -1.960502783899e-12 
    3       2.287527376766e-10       7.303800904626e-15       6.441690973975e-13       0.000000000000e+00       6.667942350564e-09       6.807923767700e-10      -1.372879458823e-12 
    4       1.989165034476e-10       6.214356838643e-15       5.721354323171e-13       0.000000000000e+00       4.578899359350e-09       4.961026412102e-10      -8.326173542636e-13 
    5       1.784517716721e-10       4.065369238071e-15       4.505533278790e-13       0.000000000000e+00       3.378606452747e-09       3.798611442075e-10      -4.342270646534e-13 
    6       1.641636874035e-10       2.205817000108e-15       3.283850916801e-13       0.000000000000e+00       2.610559758901e-09       3.006950683758e-10      -1.641685288167e-13 
    7       1.540157546504e-10       1.129472419472e-15       2.319511631230e-13       0.000000000000e+00       2.084291328501e-09       2.439057223732e-10       2.138441737872e-15 
    8       1.467260651013e-10       6.788428607868e-16       1.670187309308e-13       0.000000000000e+00       1.705311131716e-09       2.016311771840e-10       8.351365964395e-14 
    9       1.414866371714e-10       5.184464821656e-16       1.286335324749e-13       0.000000000000e+00       1.421827672136e-09       1.692346467642e-10       9.978187790315e-14 
   10       1.377300478371e-10       4.328599648528e-16       1.099791428979e-13       0.000000000000e+00       1.203491505188e-09       1.438349402123e-10       7.427922628231e-14 
   11       1.351568132854e-10       3.639499680005e-16       1.049161100372e-13       0.000000000000e+00       1.015939689111e-09       1.239285307722e-10       3.085994248907e-14 
