# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518491240e-22       4.635512595996e-07       2.157256297915e+18       1.259784760210e+04       1.259784760210e-08       1.259784760210e+16       2.676317458188e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754734893e+36       1.971484650202e+28       3.054567297795e+02       4.766754901086e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722166523e-22       4.667963366956e-07       2.127368892382e+18       1.259784760210e+04       1.268603253531e-08       1.251027567239e+16       2.695051680389e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698404273e+36       1.930656397156e+28       3.033333959924e+02       6.650208193714e-08       1.433565615438e+02 
       9.861456399039e+11       7.773417897239e-22       4.700650606537e-07       2.097895557727e+18       1.259784760210e+04       1.277483476306e-08       1.242331248499e+16       2.713917042145e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165771129e+36       1.890673672502e+28       3.012248222220e+02       1.330041638684e-07       7.167828077390e+01 
       9.792906056641e+11       7.882626645274e-22       4.733537934953e-07       2.068830557263e+18       1.259784760209e+04       1.286425860640e-08       1.233695380833e+16       2.732914461433e-07       2.530611196823e+36       2.340676406128e+27       1.044944824164e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059874665e+36       1.851518965859e+28       2.991309058664e+02       1.995062457986e-07       4.778552051612e+01 
       9.724832231024e+11       7.993369667008e-22       4.766679921886e-07       2.040168233782e+18       1.259784760209e+04       1.295430841664e-08       1.225119544024e+16       2.752044862656e-07       2.460976933107e+36       2.292202415423e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286422131e+36       1.813175129477e+28       2.970515450369e+02       2.660083277278e-07       3.583914038703e+01 
       9.657231609755e+11       8.105668517452e-22       4.800040187547e-07       2.011903008451e+18       1.259784760209e+04       1.304498857555e-08       1.216603320779e+16       2.771309176687e-07       2.393258779891e+36       2.244732291707e+27       1.002112630226e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915510e+36       4.047753715413e+36       1.775625370722e+28       2.949866385531e+02       3.325104096559e-07       2.867131230951e+01 
       9.590100903430e+11       8.219545054445e-22       4.833655111725e-07       1.984029379729e+18       1.259784760208e+04       1.313630349558e-08       1.208146296701e+16       2.790708340915e-07       2.327404011989e+36       2.198245245502e+27       9.813594845991e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372579629e+36       1.738853244729e+28       2.929360859379e+02       3.990124915830e-07       2.389276025780e+01 
       9.523436845511e+11       8.335021442903e-22       4.867488314630e-07       1.956541922297e+18       1.259784760208e+04       1.322825762005e-08       1.199748060279e+16       2.810243299293e-07       2.263361355043e+36       2.152720917868e+27       9.610361240483e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919473e+36       3.828056293707e+36       1.702842647194e+28       2.908997874126e+02       4.655145735091e-07       2.047950879229e+01 
       9.457236192165e+11       8.452120159141e-22       4.901557986159e-07       1.929435285998e+18       1.259784760208e+04       1.332085542338e-08       1.191408202859e+16       2.829915002379e-07       2.201080945600e+36       2.108139371487e+27       9.411336479853e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558463e+36       3.722720522856e+36       1.667577807323e+28       2.888776438922e+02       5.320166554342e-07       1.791957019315e+01 
       9.391495722110e+11       8.570863995242e-22       4.935864126310e-07       1.902704194800e+18       1.259784760207e+04       1.341410141134e-08       1.183126318628e+16       2.849724407386e-07       2.140514292288e+36       2.064481081930e+27       9.216433401474e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283252908e+36       1.633043280927e+28       2.868695569805e+02       5.985187373584e-07       1.592850683826e+01 
