# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518499632e-22       4.635512595996e-07       2.157256295520e+18       1.634670887485e+04       1.634670887485e-08       1.634670887485e+16       2.676317461160e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754724560e+36       9.381944394503e+27       7.268572932036e+02       9.602595322740e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722175034e-22       4.667963366956e-07       2.127368890003e+18       1.634670887484e+04       1.646113583697e-08       1.623307733351e+16       2.695051683381e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698394154e+36       9.187650008410e+27       7.218046605604e+02       1.339679916869e-07       1.433565615449e+02 
       9.861456399039e+11       7.773417905870e-22       4.700650606537e-07       2.097895555365e+18       1.634670887484e+04       1.657636378782e-08       1.612023568372e+16       2.713917045158e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165761221e+36       8.997379341376e+27       7.167871504881e+02       2.679359833630e-07       7.167828077472e+01 
       9.792906056642e+11       7.882626654027e-22       4.733537934953e-07       2.068830554918e+18       1.634670887484e+04       1.669239833434e-08       1.600817843467e+16       2.732914464468e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059864962e+36       8.811049064615e+27       7.118045188378e+02       4.019039750379e-07       4.778552051685e+01 
       9.724832231025e+11       7.993369675887e-22       4.766679921886e-07       2.040168231453e+18       1.634670887483e+04       1.680924512267e-08       1.589690013373e+16       2.752044865712e-07       2.460976933109e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286412630e+36       8.628577575033e+27       7.068565231576e+02       5.358719667117e-07       3.583914038770e+01 
       9.657231609756e+11       8.105668526459e-22       4.800040187547e-07       2.011903006138e+18       1.634670887483e+04       1.692690983853e-08       1.578639536617e+16       2.771309179765e-07       2.393258779893e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753706109e+36       8.449884959483e+27       7.019429226811e+02       6.698399583844e-07       2.867131231015e+01 
       9.590100903432e+11       8.219545063583e-22       4.833655111725e-07       1.984029377433e+18       1.634670887483e+04       1.704539820740e-08       1.567665875488e+16       2.790708344015e-07       2.327404011991e+36       2.198245245503e+27       9.813594845996e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372570518e+36       8.274892959774e+27       6.970634783156e+02       8.038079500560e-07       2.389276025842e+01 
       9.523436845513e+11       8.335021452175e-22       4.867488314630e-07       1.956541920017e+18       1.634670887482e+04       1.716471599484e-08       1.556768496015e+16       2.810243302416e-07       2.263361355045e+36       2.152720917869e+27       9.610361240488e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919475e+36       3.828056284785e+36       8.103524938392e+27       6.922179526301e+02       9.377759417265e-07       2.047950879288e+01 
       9.457236192167e+11       8.452120168549e-22       4.901557986159e-07       1.929435283734e+18       1.634670887482e+04       1.728486900681e-08       1.545946867939e+16       2.829915005525e-07       2.201080945602e+36       2.108139371488e+27       9.411336479859e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720514119e+36       7.935705844941e+27       6.874061098445e+02       1.071743933396e-06       1.791957019373e+01 
       9.391495722112e+11       8.570864004789e-22       4.935864126310e-07       1.902704192551e+18       1.634670887482e+04       1.740586308985e-08       1.535200464686e+16       2.849724410555e-07       2.140514292290e+36       2.064481081932e+27       9.216433401481e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283244352e+36       7.771362183273e+27       6.826277158174e+02       1.205711925064e-06       1.592850683883e+01 
