# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518498493e-22       4.635512595996e-07       2.157256295845e+18       1.518925285295e+04       1.518925285295e-08       1.518925285295e+16       2.676317460756e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754725963e+36       1.078508855073e+28       1.504111435235e+03       8.495837976581e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722173878e-22       4.667963366956e-07       2.127368890326e+18       1.518925285294e+04       1.529557762291e-08       1.508366718266e+16       2.695051682975e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698395528e+36       1.056173589899e+28       1.493655844281e+03       1.185273681923e-07       1.433565615448e+02 
       9.861456399039e+11       7.773417904698e-22       4.700650606537e-07       2.097895555686e+18       1.518925285294e+04       1.540264666627e-08       1.497881547434e+16       2.713917044749e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165762566e+36       1.034300874540e+28       1.483272933701e+03       2.370547363749e-07       7.167828077461e+01 
       9.792906056642e+11       7.882626652839e-22       4.733537934953e-07       2.068830555236e+18       1.518925285294e+04       1.551046519293e-08       1.487469262595e+16       2.732914464056e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059866280e+36       1.012881129868e+28       1.472962198271e+03       3.555821045563e-07       4.778552051675e+01 
       9.724832231025e+11       7.993369674681e-22       4.766679921886e-07       2.040168231769e+18       1.518925285293e+04       1.561903844928e-08       1.477129357095e+16       2.752044865297e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286413920e+36       9.919049751357e+27       1.462723136275e+03       4.741094727367e-07       3.583914038761e+01 
       9.657231609756e+11       8.105668525236e-22       4.800040187547e-07       2.011903006452e+18       1.518925285293e+04       1.572837171842e-08       1.466861327800e+16       2.771309179347e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753707372e+36       9.713632238630e+27       1.452555249487e+03       5.926368409159e-07       2.867131231006e+01 
       9.590100903431e+11       8.219545062342e-22       4.833655111725e-07       1.984029377745e+18       1.518925285293e+04       1.583847032045e-08       1.456664675074e+16       2.790708343594e-07       2.327404011990e+36       2.198245245503e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372571756e+36       9.512468798177e+27       1.442458043145e+03       7.111642090940e-07       2.389276025833e+01 
       9.523436845512e+11       8.335021450916e-22       4.867488314630e-07       1.956541920327e+18       1.518925285292e+04       1.594933961269e-08       1.446538902755e+16       2.810243301992e-07       2.263361355044e+36       2.152720917869e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056285997e+36       9.315471330738e+27       1.432431025924e+03       8.296915772711e-07       2.047950879280e+01 
       9.457236192167e+11       8.452120167272e-22       4.901557986159e-07       1.929435284042e+18       1.518925285292e+04       1.606098498997e-08       1.436483518128e+16       2.829915005098e-07       2.201080945601e+36       2.108139371488e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720515306e+36       9.122553561535e+27       1.422473709916e+03       9.482189454471e-07       1.791957019365e+01 
       9.391495722112e+11       8.570864003493e-22       4.935864126310e-07       1.902704192857e+18       1.518925285292e+04       1.617341188490e-08       1.426498031904e+16       2.849724410125e-07       2.140514292290e+36       2.064481081931e+27       9.216433401480e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283245514e+36       8.933631002489e+27       1.412585610604e+03       1.066746313622e-06       1.592850683875e+01 
       9.326212236456e+11       8.691276071867e-22       4.970424924977e-07       1.876343443834e+18       1.518925285291e+04       1.628662576809e-08       1.416581958196e+16       2.869672480987e-07       2.081614238065e+36       2.021726929109e+27       9.025566647808e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470375e+36       3.520664719220e+36       8.748620915217e+27       1.402766246839e+03       1.185273681796e-06       1.433565615483e+01 
       9.261382558546e+11       8.813379809389e-22       5.005204002373e-07       1.850347906121e+18       1.518925285291e+04       1.640063214847e-08       1.406734814494e+16       2.889760188345e-07       2.024334923492e+36       1.979858188897e+27       8.838652629004e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787373687e+36       8.567442274798e+27       1.393015140817e+03       1.303801049969e-06       1.303241468616e+01 
       9.197003533809e+11       8.937198982318e-22       5.040255928179e-07       1.824712519948e+18       1.518925285291e+04       1.651543657350e-08       1.396956121642e+16       2.909988509655e-07       1.968631751038e+36       1.938856524936e+27       8.655609486321e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019080e+36       3.329575780456e+36       8.390015734288e+27       1.383331818055e+03       1.422328418141e-06       1.194638012895e+01 
       9.133072029601e+11       9.062757690806e-22       5.075526132714e-07       1.799432295646e+18       1.518925285290e+04       1.663104462951e-08       1.387245403815e+16       2.930358429213e-07       1.914461350353e+36       1.898703980602e+27       8.476357056261e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.323495226139e+36       3.237956586615e+36       8.216263589972e+27       1.373715807368e+03       1.540855786312e-06       1.102742781130e+01 
       9.069584935055e+11       9.190080373589e-22       5.111050995765e-07       1.774502312675e+18       1.518925285290e+04       1.674746194192e-08       1.377602188495e+16       2.950870938208e-07       1.861781544498e+36       1.859382971143e+27       8.300816835461e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.287076903277e+36       3.148858457690e+36       8.046109747328e+27       1.364166640848e+03       1.659383154482e-06       1.023975439617e+01 
       9.006539160928e+11       9.319191812740e-22       5.146830517333e-07       1.749917718665e+18       1.518925285289e+04       1.686469417551e-08       1.368026006450e+16       2.971527034765e-07       1.810551317108e+36       1.820876275974e+27       8.128911946314e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.251660695281e+36       3.062212022098e+36       7.879479687710e+27       1.354683853837e+03       1.777910522651e-06       9.557104103065e+00 
       8.943931639452e+11       9.450117138499e-22       5.182864697417e-07       1.725673728473e+18       1.518925285289e+04       1.698274703473e-08       1.358516391708e+16       2.992327723998e-07       1.760730780456e+36       1.783167031140e+27       7.960567103305e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.217219027179e+36       2.977949817142e+36       7.716300435704e+27       1.345266984910e+03       1.896437890820e-06       8.959785096597e+00 
       8.881759324182e+11       9.582881834157e-22       5.219135346124e-07       1.701765623251e+18       1.518925285289e+04       1.710162626397e-08       1.349072881536e+16       3.013274018056e-07       1.712281144395e+36       1.746238721928e+27       7.795708580034e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.183725082774e+36       2.896006236479e+36       7.556500527175e+27       1.335915575846e+03       2.014965258987e-06       8.432738914419e+00 
       8.820019189853e+11       9.717511741024e-22       5.255678843241e-07       1.678188749528e+18       1.518925285288e+04       1.722133764782e-08       1.339695016421e+16       3.034366936171e-07       1.665164686161e+36       1.710075175633e+27       7.634264176931e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.151152783764e+36       2.816317479043e+36       7.400009977966e+27       1.326629171613e+03       2.133492627154e-06       7.964253419151e+00 
       8.758708232227e+11       9.854033063450e-22       5.292458808981e-07       1.654938518303e+18       1.518925285288e+04       1.734188701135e-08       1.330382340040e+16       3.055607504713e-07       1.619344720995e+36       1.674660554478e+27       7.476163189635e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.119476769440e+36       2.738821499364e+36       7.246760253251e+27       1.317407320339e+03       2.252019995319e-06       7.545082186543e+00 
       8.697823467951e+11       9.992472373934e-22       5.329511623131e-07       1.632010404154e+18       1.518925285288e+04       1.746328022042e-08       1.321134399245e+16       3.076996757235e-07       1.574785573589e+36       1.639979348679e+27       7.321336378029e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.088672376934e+36       2.663457959267e+36       7.096684237517e+27       1.308249573295e+03       2.370547363484e-06       7.167828077197e+00 
       8.637361934409e+11       1.013285661829e-21       5.366819095798e-07       1.609399944354e+18       1.518925285287e+04       1.758552318196e-08       1.311950744037e+16       3.098535734524e-07       1.531452550301e+36       1.606016369646e+27       7.169715935919e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.058715622024e+36       2.590168180888e+36       6.949716205172e+27       1.299155484871e+03       2.489074731648e-06       6.826502930647e+00 
       8.577320689582e+11       1.027521312089e-21       5.404381226981e-07       1.587102738007e+18       1.518925285287e+04       1.770862184423e-08       1.302830927544e+16       3.120225484653e-07       1.489311912147e+36       1.572756743339e+27       7.021235461334e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.029583180456e+36       2.518895100988e+36       6.805791791764e+27       1.290124612553e+03       2.607602099812e-06       6.516207342875e+00 
       8.517696811898e+11       1.041956959000e-21       5.442216206575e-07       1.565114445185e+18       1.518925285286e+04       1.783258219714e-08       1.293774506001e+16       3.142067063034e-07       1.448330848531e+36       1.540185903748e+27       6.875829927447e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.001252369783e+36       2.449583226526e+36       6.664847965788e+27       1.281156516905e+03       2.726129467974e-06       6.232893980127e+00 
       8.458487400097e+11       1.056595412314e-21       5.480324034579e-07       1.543430786089e+18       1.518925285286e+04       1.795741027251e-08       1.284781038730e+16       3.164061532462e-07       1.408477451699e+36       1.508289586519e+27       6.733435654101e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       9.737011317067e+35       2.382178591448e+36       6.526823001083e+27       1.272250761546e+03       2.844656836136e-06       5.973190064275e+00 
       8.399689573085e+11       1.071439521258e-21       5.518686521100e-07       1.522047540215e+18       1.518925285286e+04       1.808311214442e-08       1.275850088112e+16       3.186209963176e-07       1.369720691897e+36       1.477053822700e+27       6.593990279912e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       9.469080149016e+35       2.316628714674e+36       6.391656449800e+27       1.263406913126e+03       2.963184204298e-06       5.734262461693e+00 
