# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518497979e-22       4.635512595996e-07       2.157256295992e+18       1.490931172580e+04       1.490931172580e-08       1.490931172580e+16       2.676317460574e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754726596e+36       1.141778545993e+28       1.769042131552e+03       8.057916361349e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722173357e-22       4.667963366956e-07       2.127368890472e+18       1.490931172580e+04       1.501367690788e-08       1.480567202164e+16       2.695051682792e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698396148e+36       1.118133003841e+28       1.756744917078e+03       1.124178241224e-07       1.433565615447e+02 
       9.861456399039e+11       7.773417904169e-22       4.700650606537e-07       2.097895555830e+18       1.490931172579e+04       1.511877264623e-08       1.470275275237e+16       2.713917044565e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165763173e+36       1.094977146546e+28       1.744533184731e+03       2.248356482357e-07       7.167828077456e+01 
       9.792906056642e+11       7.882626652303e-22       4.733537934953e-07       2.068830555380e+18       1.490931172579e+04       1.522460405475e-08       1.460054891000e+16       2.732914463870e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059866874e+36       1.072300833031e+28       1.732406340296e+03       3.372534723478e-07       4.778552051671e+01 
       9.724832231024e+11       7.993369674137e-22       4.766679921886e-07       2.040168231912e+18       1.490931172579e+04       1.533117628313e-08       1.449905552135e+16       2.752044865110e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286414502e+36       1.050094132234e+28       1.720363793689e+03       4.496712964587e-07       3.583914038757e+01 
       9.657231609756e+11       8.105668524685e-22       4.800040187547e-07       2.011903006594e+18       1.490931172578e+04       1.543849451711e-08       1.439826764781e+16       2.771309179158e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753707942e+36       1.028347318761e+28       1.708404958925e+03       5.620891205686e-07       2.867131231002e+01 
       9.590100903431e+11       8.219545061782e-22       4.833655111725e-07       1.984029377886e+18       1.490931172578e+04       1.554656397873e-08       1.429818038511e+16       2.790708343405e-07       2.327404011990e+36       2.198245245503e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372572313e+36       1.007050868623e+28       1.696529254097e+03       6.745069446774e-07       2.389276025830e+01 
       9.523436845512e+11       8.335021450348e-22       4.867488314630e-07       1.956541920467e+18       1.490931172578e+04       1.565538992658e-08       1.419878886306e+16       2.810243301801e-07       2.263361355044e+36       2.152720917869e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056286543e+36       9.861954550698e+27       1.684736101339e+03       7.869247687852e-07       2.047950879277e+01 
       9.457236192167e+11       8.452120166696e-22       4.901557986159e-07       1.929435284180e+18       1.490931172577e+04       1.576497765606e-08       1.410008824534e+16       2.829915004905e-07       2.201080945601e+36       2.108139371488e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720515841e+36       9.657719444995e+27       1.673024926804e+03       8.993425928918e-07       1.791957019361e+01 
       9.391495722111e+11       8.570864002908e-22       4.935864126310e-07       1.902704192994e+18       1.490931172577e+04       1.587533249965e-08       1.400207372923e+16       2.849724409931e-07       2.140514292290e+36       2.064481081931e+27       9.216433401479e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283246038e+36       9.457713924634e+27       1.661395160633e+03       1.011760416997e-06       1.592850683871e+01 
       9.326212236456e+11       8.691276071274e-22       4.970424924977e-07       1.876343443971e+18       1.490931172577e+04       1.598645982714e-08       1.390474054541e+16       2.869672480792e-07       2.081614238065e+36       2.021726929109e+27       9.025566647808e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470375e+36       3.520664719733e+36       9.261850397463e+27       1.649846236929e+03       1.124178241102e-06       1.433565615479e+01 
       9.261382558546e+11       8.813379808787e-22       5.005204002373e-07       1.850347906257e+18       1.490931172576e+04       1.609836504593e-08       1.380808395770e+16       2.889760188148e-07       2.024334923491e+36       1.979858188897e+27       8.838652629003e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787374189e+36       9.070043085312e+27       1.638377593728e+03       1.236596065206e-06       1.303241468613e+01 
       9.197003533809e+11       8.937198981707e-22       5.040255928179e-07       1.824712520083e+18       1.490931172576e+04       1.621105360125e-08       1.371209926286e+16       2.909988509456e-07       1.968631751038e+36       1.938856524936e+27       8.655609486321e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019080e+36       3.329575780948e+36       8.882207986424e+27       1.626988672973e+03       1.349013889308e-06       1.194638012891e+01 
       9.133072029601e+11       9.062757690186e-22       5.075526132714e-07       1.799432295780e+18       1.490931172576e+04       1.632453097645e-08       1.361678179032e+16       2.930358429013e-07       1.914461350353e+36       1.898703980602e+27       8.476357056261e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.323495226139e+36       3.237956587097e+36       8.698262838670e+27       1.615678920486e+03       1.461431713410e-06       1.102742781127e+01 
