# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518491248e-22       4.635512595996e-07       2.157256297913e+18       1.259974698243e+04       1.259974698243e-08       1.259974698243e+16       2.676317458191e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754734884e+36       1.970529495520e+28       9.160923104554e+02       4.769504861993e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722166531e-22       4.667963366956e-07       2.127368892379e+18       1.259974698243e+04       1.268794521130e-08       1.251216184948e+16       2.695051680392e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698404263e+36       1.929721023149e+28       9.097242407249e+02       6.654044726730e-08       1.433565615438e+02 
       9.861456399039e+11       7.773417897247e-22       4.700650606537e-07       2.097895557724e+18       1.259974698242e+04       1.277676082778e-08       1.242518555062e+16       2.713917042148e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165771120e+36       1.889757669524e+28       9.034004376171e+02       1.330808945288e-07       7.167828077390e+01 
       9.792906056641e+11       7.882626645282e-22       4.733537934953e-07       2.068830557261e+18       1.259974698242e+04       1.286619815357e-08       1.233881385364e+16       2.732914461436e-07       2.530611196823e+36       2.340676406128e+27       1.044944824164e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059874656e+36       1.850621932748e+28       8.971205934197e+02       1.996213417891e-07       4.778552051612e+01 
       9.724832231024e+11       7.993369667016e-22       4.766679921886e-07       2.040168233779e+18       1.259974698242e+04       1.295626154064e-08       1.225304255575e+16       2.752044862659e-07       2.460976933107e+36       2.292202415423e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286422123e+36       1.812296673378e+28       8.908844025591e+02       2.661617890484e-07       3.583914038703e+01 
       9.657231609755e+11       8.105668517461e-22       4.800040187547e-07       2.011903008449e+18       1.259974698241e+04       1.304695537143e-08       1.216786748336e+16       2.771309176689e-07       2.393258779891e+36       2.244732291707e+27       1.002112630226e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915510e+36       4.047753715404e+36       1.774765106918e+28       8.846915615862e+02       3.327022363067e-07       2.867131230951e+01 
       9.590100903430e+11       8.219545054453e-22       4.833655111725e-07       1.984029379727e+18       1.259974698241e+04       1.313828405902e-08       1.208328449191e+16       2.790708340918e-07       2.327404011989e+36       2.198245245502e+27       9.813594845991e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372579621e+36       1.738010796467e+28       8.785417691611e+02       3.992426835640e-07       2.389276025780e+01 
       9.523436845511e+11       8.335021442912e-22       4.867488314630e-07       1.956541922295e+18       1.259974698241e+04       1.323025204743e-08       1.199928946565e+16       2.810243299296e-07       2.263361355043e+36       2.152720917868e+27       9.610361240483e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919473e+36       3.828056293699e+36       1.702017645524e+28       8.724347260386e+02       4.657831308202e-07       2.047950879229e+01 
       9.457236192165e+11       8.452120159150e-22       4.901557986159e-07       1.929435285996e+18       1.259974698240e+04       1.332286381176e-08       1.191587831742e+16       2.829915002382e-07       2.201080945600e+36       2.108139371487e+27       9.411336479853e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558463e+36       3.722720522848e+36       1.666769890938e+28       8.663701350539e+02       5.323235780755e-07       1.791957019315e+01 
       9.391495722110e+11       8.570863995250e-22       4.935864126310e-07       1.902704194798e+18       1.259974698240e+04       1.341612385844e-08       1.183304698850e+16       2.849724407389e-07       2.140514292288e+36       2.064481081930e+27       9.216433401474e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283252900e+36       1.632252096001e+28       8.603477011075e+02       5.988640253298e-07       1.592850683826e+01 
