# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518495961e-22       4.635512595996e-07       2.157256296568e+18       1.380947740396e+04       1.380947740396e-08       1.380947740396e+16       2.676317459860e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754729081e+36       1.390260022191e+28       3.237817248967e+03       6.717530827248e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722171310e-22       4.667963366956e-07       2.127368891044e+18       1.380947740396e+04       1.390614374579e-08       1.371348302280e+16       2.695051682072e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698398581e+36       1.361468579164e+28       3.215310078300e+03       9.371780063354e-08       1.433565615444e+02 
       9.861456399039e+11       7.773417902094e-22       4.700650606537e-07       2.097895556398e+18       1.380947740396e+04       1.400348675201e-08       1.361815593128e+16       2.713917043840e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165765555e+36       1.333273389483e+28       3.192959362646e+03       1.874356012592e-07       7.167828077436e+01 
       9.792906056642e+11       7.882626650198e-22       4.733537934953e-07       2.068830555944e+18       1.380947740395e+04       1.410151115927e-08       1.352349149084e+16       2.732914463140e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059869207e+36       1.305662105104e+28       3.170764014431e+03       2.811534018838e-07       4.778552051653e+01 
       9.724832231024e+11       7.993369672002e-22       4.766679921886e-07       2.040168232472e+18       1.380947740395e+04       1.420022173738e-08       1.342948509517e+16       2.752044864375e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286416787e+36       1.278622633702e+28       3.148722953644e+03       3.748712025073e-07       3.583914038741e+01 
       9.657231609755e+11       8.105668522519e-22       4.800040187547e-07       2.011903007150e+18       1.380947740395e+04       1.429962328954e-08       1.333613216997e+16       2.771309178418e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753710179e+36       1.252143133375e+28       3.126835107781e+03       4.685890031297e-07       2.867131230987e+01 
       9.590100903431e+11       8.219545059585e-22       4.833655111725e-07       1.984029378438e+18       1.380947740394e+04       1.439972065256e-08       1.324342817276e+16       2.790708342659e-07       2.327404011990e+36       2.198245245503e+27       9.813594845994e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372574504e+36       1.226212007462e+28       3.105099411791e+03       5.623068037510e-07       2.389276025815e+01 
       9.523436845512e+11       8.335021448119e-22       4.867488314630e-07       1.956541921015e+18       1.380947740394e+04       1.450051869713e-08       1.315136859261e+16       2.810243301050e-07       2.263361355044e+36       2.152720917869e+27       9.610361240486e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056288688e+36       1.200817899462e+28       3.083514808030e+03       6.560246043713e-07       2.047950879262e+01 
       9.457236192166e+11       8.452120164433e-22       4.901557986159e-07       1.929435284725e+18       1.380947740394e+04       1.460202232801e-08       1.305994894996e+16       2.829915004149e-07       2.201080945601e+36       2.108139371488e+27       9.411336479857e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720517942e+36       1.175949688057e+28       3.062080246204e+03       7.497424049905e-07       1.791957019347e+01 
       9.391495722111e+11       8.570864000612e-22       4.935864126310e-07       1.902704193535e+18       1.380947740393e+04       1.470423648430e-08       1.296916479638e+16       2.849724409169e-07       2.140514292289e+36       2.064481081931e+27       9.216433401478e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283248095e+36       1.151596482249e+28       3.040794683320e+03       8.434602056088e-07       1.592850683858e+01 
       9.326212236455e+11       8.691276068944e-22       4.970424924977e-07       1.876343444508e+18       1.380947740393e+04       1.480716613969e-08       1.287901171437e+16       2.869672480024e-07       2.081614238064e+36       2.021726929108e+27       9.025566647806e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470375e+36       3.520664721748e+36       1.127747616584e+28       3.019657083636e+03       9.371780062260e-07       1.433565615466e+01 
       9.261382558545e+11       8.813379806422e-22       5.005204002373e-07       1.850347906790e+18       1.380947740393e+04       1.491081630266e-08       1.278948531715e+16       2.889760187375e-07       2.024334923491e+36       1.979858188896e+27       8.838652629001e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787376162e+36       1.104392646482e+28       2.998666418609e+03       1.030895806842e-06       1.303241468600e+01 
       9.197003533808e+11       8.937198979306e-22       5.040255928179e-07       1.824712520612e+18       1.380947740392e+04       1.501519201678e-08       1.270058124841e+16       2.909988508677e-07       1.968631751037e+36       1.938856524935e+27       8.655609486319e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019080e+36       3.329575782880e+36       1.081521343665e+28       2.977821666846e+03       1.124613607458e-06       1.194638012878e+01 
       9.133072029600e+11       9.062757687749e-22       5.075526132714e-07       1.799432296306e+18       1.380947740392e+04       1.512029836089e-08       1.261229518213e+16       2.930358428228e-07       1.914461350352e+36       1.898703980602e+27       8.476357056258e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.323495226138e+36       3.237956588989e+36       1.059123691678e+28       2.957121814054e+03       1.218331408072e-06       1.102742781114e+01 
       9.069584935054e+11       9.190080370484e-22       5.111050995765e-07       1.774502313330e+18       1.380947740392e+04       1.522614044941e-08       1.252462282237e+16       2.950870937215e-07       1.861781544498e+36       1.859382971142e+27       8.300816835458e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.287076903277e+36       3.148858460014e+36       1.037189881498e+28       2.936565852991e+03       1.312049208685e-06       1.023975439602e+01 
       9.006539160927e+11       9.319191809588e-22       5.146830517333e-07       1.749917719315e+18       1.380947740391e+04       1.533272343256e-08       1.243755990304e+16       2.971527033765e-07       1.810551317107e+36       1.820876275974e+27       8.128911946311e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.251660695281e+36       3.062212024374e+36       1.015710307242e+28       2.916152783418e+03       1.405767009298e-06       9.557104102912e+00 
