# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518499266e-22       4.635512595996e-07       2.157256295624e+18       1.589387468239e+04       1.589387468239e-08       1.589387468239e+16       2.676317461030e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754725011e+36       9.833110918138e+27       1.066466544260e+03       9.224793837793e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722174662e-22       4.667963366956e-07       2.127368890107e+18       1.589387468239e+04       1.600513180517e-08       1.578339094577e+16       2.695051683251e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698394596e+36       9.629473146596e+27       1.059053172027e+03       1.286971972304e-07       1.433565615449e+02 
       9.861456399039e+11       7.773417905493e-22       4.700650606537e-07       2.097895555468e+18       1.589387468239e+04       1.611716772780e-08       1.567367521923e+16       2.713917045027e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165761653e+36       9.430052589967e+27       1.051691332670e+03       2.573943944505e-07       7.167828077469e+01 
       9.792906056642e+11       7.882626653645e-22       4.733537934953e-07       2.068830555020e+18       1.589387468238e+04       1.622998790189e-08       1.556472216408e+16       2.732914464335e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059865386e+36       9.234761912284e+27       1.044380667966e+03       3.860915916693e-07       4.778552051682e+01 
       9.724832231025e+11       7.993369675499e-22       4.766679921886e-07       2.040168231555e+18       1.589387468238e+04       1.634359781720e-08       1.545652647872e+16       2.752044865578e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286413045e+36       9.043515586255e+27       1.037120822183e+03       5.147887888871e-07       3.583914038767e+01 
       9.657231609756e+11       8.105668526066e-22       4.800040187547e-07       2.011903006239e+18       1.589387468238e+04       1.645800300192e-08       1.534908289843e+16       2.771309179630e-07       2.393258779893e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753706515e+36       8.856229855806e+27       1.029911442061e+03       6.434859861037e-07       2.867131231012e+01 
       9.590100903432e+11       8.219545063184e-22       4.833655111725e-07       1.984029377534e+18       1.589387468237e+04       1.657320902293e-08       1.524238619506e+16       2.790708343880e-07       2.327404011991e+36       2.198245245503e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372570916e+36       8.672822699402e+27       1.022752176797e+03       7.721831833192e-07       2.389276025839e+01 
       9.523436845513e+11       8.335021451770e-22       4.867488314630e-07       1.956541920117e+18       1.589387468237e+04       1.668922148609e-08       1.513643117682e+16       2.810243302280e-07       2.263361355045e+36       2.152720917869e+27       9.610361240488e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919475e+36       3.828056285175e+36       8.493213794125e+27       1.015642678025e+03       9.008803805337e-07       2.047950879286e+01 
       9.457236192167e+11       8.452120168139e-22       4.901557986159e-07       1.929435283833e+18       1.589387468237e+04       1.680604603649e-08       1.503121268800e+16       2.829915005388e-07       2.201080945602e+36       2.108139371488e+27       9.411336479859e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720514501e+36       8.317324480493e+27       1.008582599801e+03       1.029577577747e-06       1.791957019370e+01 
       9.391495722112e+11       8.570864004372e-22       4.935864126310e-07       1.902704192650e+18       1.589387468236e+04       1.692368835874e-08       1.492672560874e+16       2.849724410417e-07       2.140514292290e+36       2.064481081932e+27       9.216433401480e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283244726e+36       8.145077728016e+27       1.001571598586e+03       1.158274774959e-06       1.592850683880e+01 
       9.326212236456e+11       8.691276072760e-22       4.970424924977e-07       1.876343443629e+18       1.589387468236e+04       1.704215417725e-08       1.482296485475e+16       2.869672481281e-07       2.081614238065e+36       2.021726929109e+27       9.025566647809e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470376e+36       3.520664718448e+36       7.976398101459e+27       9.946093332291e+02       1.286971972171e-06       1.433565615488e+01 
       9.261382558546e+11       8.813379810295e-22       5.005204002373e-07       1.850347905917e+18       1.589387468236e+04       1.716144925649e-08       1.471992537711e+16       2.889760188642e-07       2.024334923492e+36       1.979858188897e+27       8.838652629004e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787372931e+36       7.811211727804e+27       9.876954649505e+02       1.415669169381e-06       1.303241468622e+01 
       9.197003533809e+11       8.937198983238e-22       5.040255928179e-07       1.824712519745e+18       1.589387468235e+04       1.728157940128e-08       1.461760216197e+16       2.909988509953e-07       1.968631751038e+36       1.938856524936e+27       8.655609486322e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019081e+36       3.329575779716e+36       7.649446263900e+27       9.808296573257e+02       1.544366366590e-06       1.194638012899e+01 
       9.133072029601e+11       9.062757691740e-22       5.075526132714e-07       1.799432295445e+18       1.589387468235e+04       1.740255045708e-08       1.451599023035e+16       2.930358429514e-07       1.914461350354e+36       1.898703980603e+27       8.476357056262e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.323495226139e+36       3.237956585891e+36       7.491030864779e+27       9.740115762687e+02       1.673063563799e-06       1.102742781135e+01 
       9.069584935056e+11       9.190080374537e-22       5.111050995765e-07       1.774502312475e+18       1.589387468235e+04       1.752436831028e-08       1.441508463788e+16       2.950870938511e-07       1.861781544499e+36       1.859382971143e+27       8.300816835461e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.287076903278e+36       3.148858456980e+36       7.335896152626e+27       9.672408900159e+02       1.801760761006e-06       1.023975439622e+01 
       9.006539160929e+11       9.319191813703e-22       5.146830517333e-07       1.749917718467e+18       1.589387468234e+04       1.764703888845e-08       1.431488047456e+16       2.971527035071e-07       1.810551317109e+36       1.820876275975e+27       8.128911946315e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.251660695281e+36       3.062212021403e+36       7.183974186402e+27       9.605172691099e+02       1.930457958213e-06       9.557104103112e+00 
       8.943931639452e+11       9.450117139476e-22       5.182864697417e-07       1.725673728276e+18       1.589387468234e+04       1.777056816067e-08       1.421537286450e+16       2.992327724306e-07       1.760730780456e+36       1.783167031141e+27       7.960567103306e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.217219027179e+36       2.977949816462e+36       7.035198432085e+27       9.538403863834e+02       2.059155155418e-06       8.959785096643e+00 
       8.881759324182e+11       9.582881835150e-22       5.219135346124e-07       1.701765623055e+18       1.589387468234e+04       1.789496213779e-08       1.411655696574e+16       3.013274018366e-07       1.712281144395e+36       1.746238721928e+27       7.795708580035e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.183725082774e+36       2.896006235813e+36       6.889503733531e+27       9.472099169434e+02       2.187852352623e-06       8.432738914464e+00 
       8.820019189853e+11       9.717511742032e-22       5.255678843241e-07       1.678188749334e+18       1.589387468233e+04       1.802022687275e-08       1.401842796994e+16       3.034366936484e-07       1.665164686161e+36       1.710075175633e+27       7.634264176932e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.151152783764e+36       2.816317478390e+36       6.746826283942e+27       9.406255381552e+02       2.316549549827e-06       7.964253419196e+00 
       8.758708232227e+11       9.854033064474e-22       5.292458808981e-07       1.654938518110e+18       1.589387468233e+04       1.814636846085e-08       1.392098110223e+16       3.055607505028e-07       1.619344720996e+36       1.674660554478e+27       7.476163189636e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.119476769440e+36       2.738821498725e+36       6.607103597920e+27       9.340869296271e+02       2.445246747030e-06       7.545082186587e+00 
       8.697823467951e+11       9.992472374974e-22       5.329511623131e-07       1.632010403962e+18       1.589387468232e+04       1.827339304008e-08       1.382421162088e+16       3.076996757552e-07       1.574785573590e+36       1.639979348679e+27       7.321336378031e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.088672376934e+36       2.663457958641e+36       6.470274484099e+27       9.275937731945e+02       2.573943944232e-06       7.167828077240e+00 
       8.637361934410e+11       1.013285661935e-21       5.366819095798e-07       1.609399944164e+18       1.589387468232e+04       1.840130679135e-08       1.372811481715e+16       3.098535734844e-07       1.531452550301e+36       1.606016369646e+27       7.169715935920e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.058715622025e+36       2.590168180275e+36       6.336279018354e+27       9.211457529042e+02       2.702641141434e-06       6.826502930689e+00 
       8.577320689582e+11       1.027521312196e-21       5.404381226981e-07       1.587102737818e+18       1.589387468232e+04       1.853011593889e-08       1.363268601504e+16       3.120225484976e-07       1.489311912147e+36       1.572756743339e+27       7.021235461335e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.029583180457e+36       2.518895100388e+36       6.205058517547e+27       9.147425549996e+02       2.831338338634e-06       6.516207342916e+00 
       8.517696811899e+11       1.041956959109e-21       5.442216206575e-07       1.565114444997e+18       1.589387468231e+04       1.865982675046e-08       1.353792057104e+16       3.142067063359e-07       1.448330848531e+36       1.540185903749e+27       6.875829927449e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.001252369783e+36       2.449583225938e+36       6.076555513837e+27       9.083838679049e+02       2.960035535834e-06       6.232893980168e+00 
       8.458487400098e+11       1.056595412424e-21       5.480324034579e-07       1.543430785903e+18       1.589387468231e+04       1.879044553771e-08       1.344381387392e+16       3.164061532790e-07       1.408477451700e+36       1.508289586519e+27       6.733435654102e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       9.737011317070e+35       2.382178590872e+36       5.950713729504e+27       9.020693822105e+02       3.088732733033e-06       5.973190064316e+00 
       8.399689573086e+11       1.071439521371e-21       5.518686521100e-07       1.522047540030e+18       1.589387468231e+04       1.892197865647e-08       1.335036134450e+16       3.186209963507e-07       1.369720691897e+36       1.477053822701e+27       6.593990279913e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       9.469080149019e+35       2.316628714110e+36       5.827478052306e+27       8.957987906573e+02       3.217429930232e-06       5.734262461732e+00 
       8.341300469797e+11       1.086492175203e-21       5.557303666137e-07       1.500960545345e+18       1.589387468230e+04       1.905443250706e-08       1.325755843545e+16       3.208513433239e-07       1.332030393208e+36       1.446464932633e+27       6.457432734967e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       9.208521583143e+35       2.252882558682e+36       5.706794511343e+27       8.895717881221e+02       3.346127127430e-06       5.513713905502e+00 
