# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518499403e-22       4.635512595996e-07       2.157256295585e+18       1.597169719393e+04       1.597169719393e-08       1.597169719393e+16       2.676317461078e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754724843e+36       9.664640602726e+27       1.083782181478e+03       9.377053506522e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722174801e-22       4.667963366956e-07       2.127368890068e+18       1.597169719392e+04       1.608349907428e-08       1.586067248652e+16       2.695051683299e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698394431e+36       9.464491749380e+27       1.076248442352e+03       1.308214065039e-07       1.433565615449e+02 
       9.861456399039e+11       7.773417905634e-22       4.700650606537e-07       2.097895555430e+18       1.597169719392e+04       1.619608356780e-08       1.575041954967e+16       2.713917045076e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165761492e+36       9.268487857564e+27       1.068767072813e+03       2.616428129973e-07       7.167828077470e+01 
       9.792906056642e+11       7.882626653788e-22       4.733537934953e-07       2.068830554982e+18       1.597169719392e+04       1.630945615277e-08       1.564093301853e+16       2.732914464385e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059865227e+36       9.076543087634e+27       1.061337708823e+03       3.924642194896e-07       4.778552051683e+01 
       9.724832231025e+11       7.993369675644e-22       4.766679921886e-07       2.040168231517e+18       1.597169719392e+04       1.642362234584e-08       1.553220756557e+16       2.752044865628e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286412890e+36       8.888573377636e+27       1.053959988874e+03       5.232856259807e-07       3.583914038768e+01 
       9.657231609756e+11       8.105668526213e-22       4.800040187547e-07       2.011903006202e+18       1.597169719391e+04       1.653858770226e-08       1.542423790027e+16       2.771309179680e-07       2.393258779893e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753706363e+36       8.704496406485e+27       1.046633553969e+03       6.541070324707e-07       2.867131231013e+01 
       9.590100903432e+11       8.219545063333e-22       4.833655111725e-07       1.984029377496e+18       1.597169719391e+04       1.665435781617e-08       1.531701876888e+16       2.790708343931e-07       2.327404011991e+36       2.198245245503e+27       9.813594845996e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372570768e+36       8.524231557917e+27       1.039358047609e+03       7.849284389596e-07       2.389276025840e+01 
       9.523436845513e+11       8.335021451921e-22       4.867488314630e-07       1.956541920080e+18       1.597169719390e+04       1.677093832088e-08       1.521054495420e+16       2.810243302330e-07       2.263361355045e+36       2.152720917869e+27       9.610361240488e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919475e+36       3.828056285029e+36       8.347699885183e+27       1.032133115773e+03       9.157498454474e-07       2.047950879287e+01 
       9.457236192167e+11       8.452120168292e-22       4.901557986159e-07       1.929435283796e+18       1.597169719390e+04       1.688833488912e-08       1.510481127527e+16       2.829915005439e-07       2.201080945602e+36       2.108139371488e+27       9.411336479859e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720514358e+36       8.174824076472e+27       1.024958406899e+03       1.046571251934e-06       1.791957019371e+01 
       9.391495722112e+11       8.570864004528e-22       4.935864126310e-07       1.902704192613e+18       1.597169719390e+04       1.700655323334e-08       1.499981258715e+16       2.849724410469e-07       2.140514292290e+36       2.064481081932e+27       9.216433401480e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283244587e+36       8.005528421055e+27       1.017833571871e+03       1.177392658420e-06       1.592850683881e+01 
       9.326212236456e+11       8.691276072918e-22       4.970424924977e-07       1.876343443592e+18       1.597169719389e+04       1.712559910597e-08       1.489554378068e+16       2.869672481333e-07       2.081614238065e+36       2.021726929109e+27       9.025566647809e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470376e+36       3.520664718312e+36       7.839738776125e+27       1.010758263998e+03       1.308214064904e-06       1.433565615489e+01 
       9.261382558546e+11       8.813379810456e-22       5.005204002373e-07       1.850347905881e+18       1.597169719389e+04       1.724547829971e-08       1.479199978220e+16       2.889760188694e-07       2.024334923492e+36       1.979858188897e+27       8.838652629005e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787372797e+36       7.677382534328e+27       1.003732139001e+03       1.439035471388e-06       1.303241468622e+01 
       9.197003533809e+11       8.937198983401e-22       5.040255928179e-07       1.824712519710e+18       1.597169719389e+04       1.736619664781e-08       1.468917555333e+16       2.909988510006e-07       1.968631751038e+36       1.938856524936e+27       8.655609486322e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019081e+36       3.329575779585e+36       7.518388591966e+27       9.967548549927e+02       1.569856877871e-06       1.194638012900e+01 
       9.133072029601e+11       9.062757691905e-22       5.075526132714e-07       1.799432295409e+18       1.597169719388e+04       1.748776002434e-08       1.458706609069e+16       2.930358429567e-07       1.914461350354e+36       1.898703980603e+27       8.476357056262e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.323495226139e+36       3.237956585762e+36       7.362687317853e+27       9.898260724623e+02       1.700678284352e-06       1.102742781136e+01 
       9.069584935056e+11       9.190080374704e-22       5.111050995765e-07       1.774502312440e+18       1.597169719388e+04       1.761017434451e-08       1.448566642571e+16       2.950870938564e-07       1.861781544499e+36       1.859382971143e+27       8.300816835462e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.287076903278e+36       3.148858456854e+36       7.210210522823e+27       9.829454542598e+02       1.831499690833e-06       1.023975439623e+01 
       9.006539160929e+11       9.319191813873e-22       5.146830517333e-07       1.749917718431e+18       1.597169719388e+04       1.773344556491e-08       1.438497162433e+16       2.971527035125e-07       1.810551317109e+36       1.820876275975e+27       8.128911946315e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.251660695281e+36       3.062212021280e+36       7.060891429869e+27       9.761126655784e+02       1.962321097313e-06       9.557104103121e+00 
       8.943931639452e+11       9.450117139649e-22       5.182864697417e-07       1.725673728241e+18       1.597169719387e+04       1.785757968386e-08       1.428497678682e+16       2.992327724361e-07       1.760730780456e+36       1.783167031141e+27       7.960567103306e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.217219027179e+36       2.977949816341e+36       6.914664644893e+27       9.693273739390e+02       2.093142503792e-06       8.959785096651e+00 
       8.881759324183e+11       9.582881835325e-22       5.219135346124e-07       1.701765623021e+18       1.597169719387e+04       1.798258274165e-08       1.418567704748e+16       3.013274018421e-07       1.712281144395e+36       1.746238721928e+27       7.795708580035e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.183725082774e+36       2.896006235695e+36       6.771466128069e+27       9.625892491733e+02       2.223963910270e-06       8.432738914472e+00 
