# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518495260e-22       4.635512595996e-07       2.157256296768e+18       1.361405515633e+04       1.361405515633e-08       1.361405515633e+16       2.676317459612e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754729943e+36       1.476520740173e+28       2.712663036237e+03       6.337337644236e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722170600e-22       4.667963366956e-07       2.127368891242e+18       1.361405515633e+04       1.370935354242e-08       1.351941922178e+16       2.695051681823e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698399426e+36       1.445942889921e+28       2.693806391393e+03       8.841363905333e-08       1.433565615444e+02 
       9.861456399039e+11       7.773417901373e-22       4.700650606537e-07       2.097895556595e+18       1.361405515633e+04       1.380531901722e-08       1.342544113384e+16       2.713917043589e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165766383e+36       1.415998288428e+28       2.675080825512e+03       1.768272780992e-07       7.167828077429e+01 
       9.792906056642e+11       7.882626649467e-22       4.733537934953e-07       2.068830556140e+18       1.361405515632e+04       1.390195625034e-08       1.333211631960e+16       2.732914462887e-07       2.530611196823e+36       2.340676406128e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059870017e+36       1.386673821496e+28       2.656485427420e+03       2.652409171440e-07       4.778552051647e+01 
       9.724832231024e+11       7.993369671261e-22       4.766679921886e-07       2.040168232666e+18       1.361405515632e+04       1.399926994409e-08       1.323944023793e+16       2.752044864120e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286417580e+36       1.357956646513e+28       2.638019292276e+03       3.536545561876e-07       3.583914038735e+01 
       9.657231609755e+11       8.105668521767e-22       4.800040187547e-07       2.011903007343e+18       1.361405515632e+04       1.409726483369e-08       1.314740837927e+16       2.771309178161e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753710956e+36       1.329834186831e+28       2.619681521529e+03       4.420681952303e-07       2.867131230981e+01 
       9.590100903431e+11       8.219545058822e-22       4.833655111725e-07       1.984029378630e+18       1.361405515631e+04       1.419594568753e-08       1.305601626541e+16       2.790708342400e-07       2.327404011990e+36       2.198245245502e+27       9.813594845993e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372575265e+36       1.302294126255e+28       2.601471222874e+03       5.304818342718e-07       2.389276025810e+01 
       9.523436845512e+11       8.335021447344e-22       4.867488314630e-07       1.956541921205e+18       1.361405515631e+04       1.429531730734e-08       1.296525944926e+16       2.810243300789e-07       2.263361355044e+36       2.152720917869e+27       9.610361240485e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056289433e+36       1.275324403655e+28       2.583387510210e+03       6.188954733123e-07       2.047950879257e+01 
       9.457236192166e+11       8.452120163648e-22       4.901557986159e-07       1.929435284914e+18       1.361405515631e+04       1.439538452848e-08       1.287513351465e+16       2.829915003886e-07       2.201080945601e+36       2.108139371488e+27       9.411336479856e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720518671e+36       1.248913207675e+28       2.565429503595e+03       7.073091123518e-07       1.791957019343e+01 
       9.391495722111e+11       8.570863999815e-22       4.935864126310e-07       1.902704193723e+18       1.361405515630e+04       1.449615222018e-08       1.278563407611e+16       2.849724408904e-07       2.140514292289e+36       2.064481081931e+27       9.216433401477e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283248810e+36       1.223048971567e+28       2.547596329201e+03       7.957227513903e-07       1.592850683853e+01 
