# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518494821e-22       4.635512595996e-07       2.157256296893e+18       1.348089338287e+04       1.348089338287e-08       1.348089338287e+16       2.676317459456e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754730484e+36       1.530564238618e+28       3.507582218154e+03       6.121055980641e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722170155e-22       4.667963366956e-07       2.127368891367e+18       1.348089338286e+04       1.357525963654e-08       1.338718310115e+16       2.695051681666e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698399955e+36       1.498867180245e+28       3.483199819280e+03       8.539624436609e-08       1.433565615443e+02 
       9.861456399039e+11       7.773417900922e-22       4.700650606537e-07       2.097895556719e+18       1.348089338286e+04       1.367028645400e-08       1.329412423153e+16       2.713917043431e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165766901e+36       1.467826548754e+28       3.458986910768e+03       1.707924887249e-07       7.167828077425e+01 
       9.792906056642e+11       7.882626649009e-22       4.733537934953e-07       2.068830556262e+18       1.348089338286e+04       1.376597845917e-08       1.320171224581e+16       2.732914462728e-07       2.530611196823e+36       2.340676406128e+27       1.044944824164e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059870524e+36       1.437428749941e+28       3.434942314434e+03       2.561887330827e-07       4.778552051643e+01 
       9.724832231024e+11       7.993369670797e-22       4.766679921886e-07       2.040168232788e+18       1.348089338285e+04       1.386234030838e-08       1.310994264727e+16       2.752044863960e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286418077e+36       1.407660471130e+28       3.411064860281e+03       3.415849774394e-07       3.583914038732e+01 
       9.657231609755e+11       8.105668521296e-22       4.800040187547e-07       2.011903007464e+18       1.348089338285e+04       1.395937669054e-08       1.301881097047e+16       2.771309178000e-07       2.393258779892e+36       2.244732291707e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753711443e+36       1.378508675344e+28       3.387353386447e+03       4.269812217950e-07       2.867131230978e+01 
       9.590100903431e+11       8.219545058344e-22       4.833655111725e-07       1.984029378750e+18       1.348089338285e+04       1.405709232737e-08       1.292831278100e+16       2.790708342238e-07       2.327404011990e+36       2.198245245502e+27       9.813594845993e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372575742e+36       1.349960595592e+28       3.363806739147e+03       5.123774661495e-07       2.389276025806e+01 
       9.523436845512e+11       8.335021446860e-22       4.867488314630e-07       1.956541921324e+18       1.348089338284e+04       1.415549197366e-08       1.283844367527e+16       2.810243300626e-07       2.263361355044e+36       2.152720917869e+27       9.610361240485e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056289900e+36       1.322003729282e+28       3.340423772616e+03       5.977737105030e-07       2.047950879254e+01 
       9.457236192166e+11       8.452120163156e-22       4.901557986159e-07       1.929435285032e+18       1.348089338284e+04       1.425458041747e-08       1.274919928031e+16       2.829915003721e-07       2.201080945601e+36       2.108139371488e+27       9.411336479856e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720519128e+36       1.294625832740e+28       3.317203349052e+03       6.831699548555e-07       1.791957019339e+01 
       9.391495722111e+11       8.570863999316e-22       4.935864126310e-07       1.902704193840e+18       1.348089338284e+04       1.435436248039e-08       1.266057525353e+16       2.849724408739e-07       2.140514292289e+36       2.064481081931e+27       9.216433401477e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283249257e+36       1.267814915853e+28       3.294144338563e+03       7.685661992070e-07       1.592850683850e+01 
       9.326212236455e+11       8.691276067628e-22       4.970424924977e-07       1.876343444811e+18       1.348089338283e+04       1.445484301775e-08       1.257256728255e+16       2.869672479590e-07       2.081614238064e+36       2.021726929108e+27       9.025566647805e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470375e+36       3.520664722885e+36       1.241559236817e+28       3.271245619113e+03       8.539624435575e-07       1.433565615458e+01 
