# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518497343e-22       4.635512595996e-07       2.157256296173e+18       1.455902104999e+04       1.455902104999e-08       1.455902104999e+16       2.676317460349e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754727379e+36       1.220111939078e+28       1.118293948197e+03       7.582938074370e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722172712e-22       4.667963366956e-07       2.127368890652e+18       1.455902104999e+04       1.466093419734e-08       1.445781633564e+16       2.695051682565e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698396915e+36       1.194844159799e+28       1.110520306018e+03       1.057912939957e-07       1.433565615446e+02 
       9.861456399039e+11       7.773417903515e-22       4.700650606537e-07       2.097895556009e+18       1.455902104999e+04       1.476356073672e-08       1.435731512973e+16       2.713917044336e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165763924e+36       1.170099660925e+28       1.102800701074e+03       2.115825879826e-07       7.167828077450e+01 
       9.792906056642e+11       7.882626651639e-22       4.733537934953e-07       2.068830555558e+18       1.455902104998e+04       1.486690566187e-08       1.425751254193e+16       2.732914463640e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059867609e+36       1.145867605636e+28       1.095134757735e+03       3.173738819684e-07       4.778552051665e+01 
       9.724832231024e+11       7.993369673464e-22       4.766679921886e-07       2.040168232088e+18       1.455902104998e+04       1.497097400150e-08       1.415840371591e+16       2.752044864878e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286415222e+36       1.122137381535e+28       1.087522102980e+03       4.231651759531e-07       3.583914038752e+01 
       9.657231609756e+11       8.105668524002e-22       4.800040187547e-07       2.011903006769e+18       1.455902104998e+04       1.507577081951e-08       1.405998382911e+16       2.771309178925e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753708647e+36       1.098898596003e+28       1.079962366381e+03       5.289564699367e-07       2.867131230997e+01 
       9.590100903431e+11       8.219545061089e-22       4.833655111725e-07       1.984029378060e+18       1.455902104997e+04       1.518130121524e-08       1.396224809246e+16       2.790708343170e-07       2.327404011990e+36       2.198245245503e+27       9.813594845994e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372573004e+36       1.076141071645e+28       1.072455180088e+03       6.347477639192e-07       2.389276025825e+01 
       9.523436845512e+11       8.335021449645e-22       4.867488314630e-07       1.956541920639e+18       1.455902104997e+04       1.528757032375e-08       1.386519175020e+16       2.810243301564e-07       2.263361355044e+36       2.152720917869e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056287219e+36       1.053854841832e+28       1.065000178804e+03       7.405390579006e-07       2.047950879272e+01 
       9.457236192167e+11       8.452120165983e-22       4.901557986159e-07       1.929435284352e+18       1.455902104997e+04       1.539458331601e-08       1.376881007964e+16       2.829915004667e-07       2.201080945601e+36       2.108139371488e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720516503e+36       1.032030146341e+28       1.057596999773e+03       8.463303518811e-07       1.791957019357e+01 
       9.391495722111e+11       8.570864002184e-22       4.935864126310e-07       1.902704193165e+18       1.455902104996e+04       1.550234539922e-08       1.367309839090e+16       2.849724409691e-07       2.140514292290e+36       2.064481081931e+27       9.216433401479e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283246687e+36       1.010657427075e+28       1.050245282763e+03       9.521216458605e-07       1.592850683867e+01 
