# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518493536e-22       4.635512595996e-07       2.157256297260e+18       1.320693129431e+04       1.320693129431e-08       1.320693129431e+16       2.676317459001e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754732067e+36       1.688840457877e+28       4.644563685484e+02       5.553460080553e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722168851e-22       4.667963366956e-07       2.127368891731e+18       1.320693129431e+04       1.329937981337e-08       1.311512541639e+16       2.695051681208e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698401505e+36       1.653865594866e+28       4.612277741096e+02       7.747758485074e-08       1.433565615441e+02 
       9.861456399039e+11       7.773417899600e-22       4.700650606537e-07       2.097895557081e+18       1.320693129430e+04       1.339247547206e-08       1.302395771240e+16       2.713917042969e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165768419e+36       1.619615040085e+28       4.580216227308e+02       1.549551696948e-07       7.167828077413e+01 
       9.792906056642e+11       7.882626647668e-22       4.733537934953e-07       2.068830556621e+18       1.320693129430e+04       1.348622280036e-08       1.293342374617e+16       2.732914462263e-07       2.530611196823e+36       2.340676406128e+27       1.044944824164e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059872011e+36       1.586073793549e+28       4.548377584027e+02       2.324327545378e-07       4.778552051632e+01 
       9.724832231024e+11       7.993369669437e-22       4.766679921886e-07       2.040168233145e+18       1.320693129430e+04       1.358062635996e-08       1.284351911238e+16       2.752044863492e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286419532e+36       1.553227165915e+28       4.516760262004e+02       3.099103393797e-07       3.583914038721e+01 
       9.657231609755e+11       8.105668519916e-22       4.800040187547e-07       2.011903007818e+18       1.320693129429e+04       1.367569074448e-08       1.275423943632e+16       2.771309177528e-07       2.393258779892e+36       2.244732291707e+27       1.002112630226e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753712868e+36       1.521060772044e+28       4.485362722760e+02       3.873879242206e-07       2.867131230968e+01 
       9.590100903430e+11       8.219545056944e-22       4.833655111725e-07       1.984029379101e+18       1.320693129429e+04       1.377142057968e-08       1.266558037370e+16       2.790708341763e-07       2.327404011990e+36       2.198245245502e+27       9.813594845992e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548044e+36       3.936372577137e+36       1.489560524708e+28       4.454183438509e+02       4.648655090604e-07       2.389276025797e+01 
       9.523436845511e+11       8.335021445439e-22       4.867488314630e-07       1.956541921674e+18       1.320693129429e+04       1.386782052374e-08       1.257753761043e+16       2.810243300147e-07       2.263361355043e+36       2.152720917868e+27       9.610361240484e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056291267e+36       1.458712628417e+28       4.423220892086e+02       5.423430938992e-07       2.047950879245e+01 
       9.457236192166e+11       8.452120161715e-22       4.901557986159e-07       1.929435285379e+18       1.320693129428e+04       1.396489526740e-08       1.249010686239e+16       2.829915003239e-07       2.201080945600e+36       2.108139371487e+27       9.411336479855e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558463e+36       3.722720520466e+36       1.428503573374e+28       4.392473576874e+02       6.198206787370e-07       1.791957019331e+01 
       9.391495722110e+11       8.570863997853e-22       4.935864126310e-07       1.902704194185e+18       1.320693129428e+04       1.406264953427e-08       1.240328387526e+16       2.849724408253e-07       2.140514292289e+36       2.064481081931e+27       9.216433401476e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942216e+36       3.620283250568e+36       1.398920129564e+28       4.361939996726e+02       6.972982635738e-07       1.592850683841e+01 
