# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518498175e-22       4.635512595996e-07       2.157256295936e+18       1.510271578539e+04       1.510271578539e-08       1.510271578539e+16       2.676317460644e-07       2.751560535470e+36       2.492336125560e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.902194177205e+36       4.653754726354e+36       1.117573814637e+28       5.597995117083e+02       8.221281379108e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722173556e-22       4.667963366956e-07       2.127368890416e+18       1.510271578538e+04       1.520843479588e-08       1.499773166374e+16       2.695051682862e-07       2.675846458098e+36       2.440721353921e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.849851924417e+36       4.525698395911e+36       1.094429537812e+28       5.559081546090e+02       1.146969666465e-07       1.433565615447e+02 
       9.861456399039e+11       7.773417904371e-22       4.700650606537e-07       2.097895555775e+18       1.510271578538e+04       1.531489383945e-08       1.489347732247e+16       2.713917044635e-07       2.602215788101e+36       2.390175492941e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.798949961721e+36       4.401165762941e+36       1.071764564942e+28       5.520438476587e+02       2.293939332835e-07       7.167828077458e+01 
       9.792906056642e+11       7.882626652508e-22       4.733537934953e-07       2.068830555325e+18       1.510271578538e+04       1.542209809632e-08       1.478994768865e+16       2.732914463941e-07       2.530611196823e+36       2.340676406129e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.749448656976e+36       4.280059866646e+36       1.049568969932e+28       5.482064028226e+02       3.440908999195e-07       4.778552051672e+01 
       9.724832231025e+11       7.993369674345e-22       4.766679921886e-07       2.040168231857e+18       1.510271578537e+04       1.553005278299e-08       1.468713772457e+16       2.752044865181e-07       2.460976933108e+36       2.292202415424e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.701309468590e+36       4.162286414279e+36       1.027833032252e+28       5.443956333729e+02       4.587878665543e-07       3.583914038758e+01 
       9.657231609756e+11       8.105668524896e-22       4.800040187547e-07       2.011903006540e+18       1.510271578537e+04       1.563876315247e-08       1.458504242758e+16       2.771309179230e-07       2.393258779892e+36       2.244732291708e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.654494915511e+36       4.047753707724e+36       1.006547232677e+28       5.406113538800e+02       5.734848331880e-07       2.867131231004e+01 
       9.590100903431e+11       8.219545061996e-22       4.833655111725e-07       1.984029377832e+18       1.510271578537e+04       1.574823449454e-08       1.448365682976e+16       2.790708343477e-07       2.327404011990e+36       2.198245245503e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.608968548045e+36       3.936372572100e+36       9.857022491189e+27       5.368533802032e+02       6.881817998207e-07       2.389276025831e+01 
       9.523436845512e+11       8.335021450565e-22       4.867488314630e-07       1.956541920413e+18       1.510271578536e+04       1.585847213599e-08       1.438297599778e+16       2.810243301874e-07       2.263361355044e+36       2.152720917869e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.564694919474e+36       3.828056286334e+36       9.652889525452e+27       5.331215294817e+02       8.028787664523e-07       2.047950879278e+01 
       9.457236192167e+11       8.452120166916e-22       4.901557986159e-07       1.929435284127e+18       1.510271578536e+04       1.596948144094e-08       1.428299503255e+16       2.829915004979e-07       2.201080945601e+36       2.108139371488e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.521639558464e+36       3.722720515636e+36       9.452984029799e+27       5.294156201260e+02       9.175757330828e-07       1.791957019363e+01 
       9.391495722112e+11       8.570864003132e-22       4.935864126310e-07       1.902704192942e+18       1.510271578536e+04       1.608126781103e-08       1.418370906906e+16       2.849724410005e-07       2.140514292290e+36       2.064481081931e+27       9.216433401479e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.479768942217e+36       3.620283245838e+36       9.257218455885e+27       5.257354718089e+02       1.032272699712e-06       1.592850683873e+01 
       9.326212236456e+11       8.691276071501e-22       4.970424924977e-07       1.876343443919e+18       1.510271578535e+04       1.619383668570e-08       1.408511327612e+16       2.869672480867e-07       2.081614238065e+36       2.021726929109e+27       9.025566647808e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.439050470375e+36       3.520664719537e+36       9.065507068439e+27       5.220809054564e+02       1.146969666341e-06       1.433565615481e+01 
       9.261382558546e+11       8.813379809017e-22       5.005204002373e-07       1.850347906205e+18       1.510271578535e+04       1.630719354250e-08       1.398720285612e+16       2.889760188224e-07       2.024334923492e+36       1.979858188897e+27       8.838652629003e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.399452439639e+36       3.423787373997e+36       8.877765907714e+27       5.184517432398e+02       1.261666632968e-06       1.303241468614e+01 
       9.197003533809e+11       8.937198981941e-22       5.040255928179e-07       1.824712520031e+18       1.510271578534e+04       1.642134389729e-08       1.388997304481e+16       2.909988509532e-07       1.968631751038e+36       1.938856524936e+27       8.655609486321e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.520282070399e-08       1.360944019080e+36       3.329575780760e+36       8.693912752719e+27       5.148478085661e+02       1.376363599595e-06       1.194638012893e+01 
