# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.999999999990e+11       7.558503619488e-22       4.634894139599e-07       2.157545950284e+18       1.415931184417e+04       1.415931184417e-08       1.415931184417e+16       2.675958160306e-07       2.751560535470e+36       2.451390603497e+27       1.339408137477e+28       3.514585177132e-08       1.903443976270e+36       4.655004527585e+36       6.969408229769e-18       2.000000000000e+12 
       9.930486593833e+11       7.664693036838e-22       4.667344910558e-07       2.127654531792e+18       1.415931184417e+04       1.425842702708e-08       1.406088564466e+16       2.694689867422e-07       2.675846458098e+36       2.400623788821e+27       1.311669806183e+28       3.514585177132e-08       1.851067333040e+36       4.526913806655e+36       9.723179957163e-08       1.433565615445e+02 
       9.861456399039e+11       7.772374309311e-22       4.700013960246e-07       2.098177239776e+18       1.415931184417e+04       1.435823601627e-08       1.396314363918e+16       2.713552696487e-07       2.602215788101e+36       2.350908324129e+27       1.284505918930e+28       3.514585177132e-08       1.800131926216e+36       4.402347729513e+36       1.944635991351e-07       7.167828077441e+01 
       9.792906056642e+11       7.881568395980e-22       4.732919478556e-07       2.069108336778e+18       1.415931184416e+04       1.445874366838e-08       1.386608107167e+16       2.732547565356e-07       2.530611196823e+36       2.302222436599e+27       1.257904579329e+28       3.514585177132e-08       1.750598097618e+36       4.281209309322e+36       2.916953986976e-07       4.778552051657e+01 
       9.724832231024e+11       7.992296550372e-22       4.766043275595e-07       2.040442164829e+18       1.415931184416e+04       1.455995487405e-08       1.376969321913e+16       2.751675398306e-07       2.460976933108e+36       2.254544804313e+27       1.231854137360e+28       3.514585177132e-08       1.702427280330e+36       4.163404228012e+36       3.889271982589e-07       3.583914038744e+01 
       9.657231609756e+11       8.104580324603e-22       4.799403541256e-07       2.012173144349e+18       1.415931184416e+04       1.466187455817e-08       1.367397539139e+16       2.770937126087e-07       2.393258779892e+36       2.207854546915e+27       1.206343184267e+28       3.514585177132e-08       1.655581968675e+36       4.048840762838e+36       4.861589978191e-07       2.867131230990e+01 
       9.590100903431e+11       8.218441573576e-22       4.833000275539e-07       1.984295773058e+18       1.415931184415e+04       1.476450768007e-08       1.357892293087e+16       2.790333685962e-07       2.327404011990e+36       2.162131216469e+27       1.181360547561e+28       3.514585177132e-08       1.610025689009e+36       3.937429714975e+36       5.833907973782e-07       2.389276025818e+01 
       9.523436845512e+11       8.333902459235e-22       4.866833478445e-07       1.956804624907e+18       1.415931184415e+04       1.486785923383e-08       1.348453121238e+16       2.809866021756e-07       2.263361355044e+36       2.117354788504e+27       1.156895286130e+28       3.514585177132e-08       1.565722971327e+36       3.829084340057e+36       6.806225969363e-07       2.047950879266e+01 
       9.457236192166e+11       8.450985454876e-22       4.900903149974e-07       1.929694349022e+18       1.415931184415e+04       1.497193424846e-08       1.339079564288e+16       2.829535083900e-07       2.201080945601e+36       2.073505653242e+27       1.132936685445e+28       3.514585177132e-08       1.522639321643e+36       3.723720280647e+36       7.778543964934e-07       1.791957019351e+01 
       9.391495722111e+11       8.569713349520e-22       4.935209290124e-07       1.902959668661e+18       1.415931184414e+04       1.507673778820e-08       1.329771166124e+16       2.849341829478e-07       2.140514292289e+36       2.030564607014e+27       1.109474252870e+28       3.514585177132e-08       1.480741195135e+36       3.621255500550e+36       8.750861960495e-07       1.592850683861e+01 
       9.326212236455e+11       8.690109252355e-22       4.969751898898e-07       1.876595380189e+18       1.415931184414e+04       1.518227495271e-08       1.320527473807e+16       2.869287222276e-07       2.081614238065e+36       1.988512843845e+27       1.086497713063e+28       3.514585177132e-08       1.439995970027e+36       3.521610220945e+36       9.723179956046e-07       1.433565615469e+01 
       9.261382558545e+11       8.812196597228e-22       5.004530976294e-07       1.850596352062e+18       1.415931184414e+04       1.528855087738e-08       1.311348037544e+16       2.889372232823e-07       2.024334923491e+36       1.947331947222e+27       1.063997003479e+28       3.514585177132e-08       1.400371922188e+36       3.424706858266e+36       1.069549795159e-06       1.303241468603e+01 
       9.197003533808e+11       8.935999147206e-22       5.039564712206e-07       1.824957523834e+18       1.415931184413e+04       1.539557073352e-08       1.302232410669e+16       2.909597838443e-07       1.968631751037e+36       1.907003882026e+27       1.041962269963e+28       3.514585177132e-08       1.361838200433e+36       3.330469963797e+36       1.166781594712e-06       1.194638012881e+01 
       9.133072029600e+11       9.061540999208e-22       5.074853106635e-07       1.799673905163e+18       1.415931184413e+04       1.550333972865e-08       1.293180149621e+16       2.929965023302e-07       1.914461350353e+36       1.867510986635e+27       1.020383862432e+28       3.514585177132e-08       1.324364802502e+36       3.238826164926e+36       1.264013394264e-06       1.102742781117e+01 
       9.069584935054e+11       9.188846588687e-22       5.110377969686e-07       1.774740574851e+18       1.415931184412e+04       1.561186310675e-08       1.284190813924e+16       2.950474778455e-07       1.861781544498e+36       1.828835965188e+27       9.992523306524e+27       3.514585177132e-08       1.287922551702e+36       3.149704108021e+36       1.361245193815e-06       1.023975439605e+01 
       9.006539160927e+11       9.317940694391e-22       5.146139301360e-07       1.750152679874e+18       1.415931184412e+04       1.572114614849e-08       1.275263966160e+16       2.971128101894e-07       1.810551317108e+36       1.790961880011e+27       9.785584200970e+27       3.514585177132e-08       1.252483074187e+36       3.063034402871e+36       1.458476993366e-06       9.557104102940e+00 
       8.943931639451e+11       9.448848443185e-22       5.182173481444e-07       1.725905434449e+18       1.415931184412e+04       1.583119417153e-08       1.266399171956e+16       2.991925998597e-07       1.760730780455e+36       1.753872144200e+27       9.582930678955e+27       3.514585177132e-08       1.218018776868e+36       2.978749568659e+36       1.555708792915e-06       8.959785096473e+00 
       8.881759324181e+11       9.581595314939e-22       5.218444130151e-07       1.701994119092e+18       1.415931184411e+04       1.594201253073e-08       1.257595999956e+16       3.012869480576e-07       1.712281144394e+36       1.717550514352e+27       9.384473988642e+27       3.514585177132e-08       1.184502825929e+36       2.896783981425e+36       1.652940592464e-06       8.432738914298e+00 
       8.820019189852e+11       9.716207147493e-22       5.254969437374e-07       1.678414079709e+18       1.415931184411e+04       1.605360661844e-08       1.248854021803e+16       3.033959566928e-07       1.665164686160e+36       1.681981083461e+27       9.190127216186e+27       3.514585177132e-08       1.151909125934e+36       2.817073822966e+36       1.750172392012e-06       7.964253419032e+00 
       8.758708232226e+11       9.852710141680e-22       5.291749403113e-07       1.655160726683e+18       1.415931184411e+04       1.616598186476e-08       1.240172812118e+16       3.055197283885e-07       1.619344720995e+36       1.647148273940e+27       8.999805247679e+27       3.514585177132e-08       1.120212299511e+36       2.739557031152e+36       1.847404191559e-06       7.545082186426e+00 
       8.697823467949e+11       9.991130866431e-22       5.328802217264e-07       1.632229533982e+18       1.415931184410e+04       1.627914373781e-08       1.231551948478e+16       3.076583664860e-07       1.574785573588e+36       1.613036830807e+27       8.813424731868e+27       3.514585177132e-08       1.089387667588e+36       2.664173251603e+36       1.944635991105e-06       7.167828077082e+00 
       8.637361934408e+11       1.013149626394e-21       5.366109689930e-07       1.609616038282e+18       1.415931184410e+04       1.639309774397e-08       1.222991011398e+16       3.098119750502e-07       1.531452550300e+36       1.579631815001e+27       8.630904043656e+27       3.514585177132e-08       1.059411230185e+36       2.590863790696e+36       2.041867790650e-06       6.826502930534e+00 
       8.577320689580e+11       1.027383365492e-21       5.403671821114e-07       1.587315838095e+18       1.415931184410e+04       1.650784942818e-08       1.214489584307e+16       3.119806588743e-07       1.489311912146e+36       1.546918596840e+27       8.452163248349e+27       3.514585177132e-08       1.030259647723e+36       2.519571569867e+36       2.139099590195e-06       6.516207342763e+00 
       8.517696811897e+11       1.041817074390e-21       5.441488610813e-07       1.565324592911e+18       1.415931184409e+04       1.662340437417e-08       1.206047253532e+16       3.141645234851e-07       1.448330848530e+36       1.514882849614e+27       8.277124066657e+27       3.514585177132e-08       1.001910222851e+36       2.450241081172e+36       2.236331389739e-06       6.232893980017e+00 
       8.458487400096e+11       1.056453562465e-21       5.479578248924e-07       1.543638022357e+18       1.415931184409e+04       1.673976820479e-08       1.197663608274e+16       3.163636751481e-07       1.408477451698e+36       1.483510543311e+27       8.105709840402e+27       3.514585177132e-08       9.743408827781e+35       2.382818344066e+36       2.333563189282e-06       5.973190064168e+00 
       8.399689573084e+11       1.071295678560e-21       5.517940735444e-07       1.522251905360e+18       1.415931184408e+04       1.685694658222e-08       1.189338240589e+16       3.185782208728e-07       1.369720691896e+36       1.452787938469e+27       7.937845498954e+27       3.514585177132e-08       9.475301620855e+35       2.317250863372e+36       2.430794988825e-06       5.734262461587e+00 
       8.341300469794e+11       1.086346311544e-21       5.556557880482e-07       1.501162079329e+18       1.415931184408e+04       1.697494520829e-08       1.181070745371e+16       3.208082684175e-07       1.332030393206e+36       1.422701580167e+27       7.773457526347e+27       3.514585177132e-08       9.214571860126e+35       2.253487588415e+36       2.528026788367e-06       5.513713905360e+00 
       8.283317249051e+11       1.101608390870e-21       5.595466063824e-07       1.480364439342e+18       1.415931184408e+04       1.709376982474e-08       1.172860720329e+16       3.230539262949e-07       1.295377210057e+36       1.393238292122e+27       7.612473929089e+27       3.514585177132e-08       8.961016542053e+35       2.191478873268e+36       2.625258587908e-06       5.309502279225e+00 
       8.225737089424e+11       1.117084887149e-21       5.634628905682e-07       1.459854937348e+18       1.415931184407e+04       1.721342621351e-08       1.164707765967e+16       3.253153037775e-07       1.259732604371e+36       1.364385170928e+27       7.454824204628e+27       3.514585177132e-08       8.714438249099e+35       2.131176438100e+36       2.722490387449e-06       5.119877197814e+00 
