# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3100, i.e. number of multipoles equal to 3099
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.448014125447e-10       4.690118493792e-15       3.799479138102e-13       0.000000000000e+00       8.637678063369e-09       4.760185034236e-10      -2.000712785227e-12 
    3       1.369597346463e-10       6.371201180063e-15       4.369687970574e-13       0.000000000000e+00       5.332302064291e-09       3.380658204497e-10      -1.567649118169e-12 
    4       1.294917796831e-10       5.864294858032e-15       4.170303555653e-13       0.000000000000e+00       3.708998605069e-09       2.563115899997e-10      -1.075479105730e-12 
    5       1.238436886039e-10       4.175496423858e-15       3.619718814956e-13       0.000000000000e+00       2.768834055124e-09       2.026516195076e-10      -6.437548793883e-13 
    6       1.199247907815e-10       2.464957315291e-15       2.965809789568e-13       0.000000000000e+00       2.163764350585e-09       1.649971488344e-10      -3.089528936764e-13 
    7       1.173535910506e-10       1.339531927074e-15       2.357685310058e-13       0.000000000000e+00       1.746476904129e-09       1.373408794793e-10      -7.905720368966e-14 
    8       1.158220770606e-10       8.137523473244e-16       1.867202924319e-13       0.000000000000e+00       1.444193197793e-09       1.163532451657e-10       5.463170672434e-14 
    9       1.150686295342e-10       6.281455322322e-16       1.518651148684e-13       0.000000000000e+00       1.216849556536e-09       1.000225062366e-10       1.104723993274e-13 
   10       1.148730373412e-10       5.459946971349e-16       1.306984557762e-13       0.000000000000e+00       1.040619684903e-09       8.704722529362e-11       1.114248253461e-13 
   11       1.151419743842e-10       4.683568773392e-16       1.209856542362e-13       0.000000000000e+00       8.771012063597e-10       7.686294719691e-11       8.092920257591e-14 
   12       1.157496839098e-10       3.981752704646e-16       1.197250724422e-13       0.000000000000e+00       7.666180756836e-10       6.800732162327e-11       3.863911556637e-14 
   13       1.166222947041e-10       3.611334451656e-16       1.239483365221e-13       0.000000000000e+00       6.758967588482e-10       6.079306927353e-11      -5.309878272375e-16 
   14       1.176844461554e-10       3.614864965048e-16       1.311942304868e-13       0.000000000000e+00       6.003950899765e-10       5.449428472297e-11      -2.857830728970e-14 
   15       1.189431104800e-10       3.847386572617e-16       1.397336931324e-13       0.000000000000e+00       5.368262424123e-10       4.920543533651e-11      -4.219218938295e-14 
   16       1.203455104802e-10       4.180932910121e-16       1.485456491126e-13       0.000000000000e+00       4.827648681013e-10       4.467259938941e-11      -4.286742266880e-14 
   17       1.218678683479e-10       4.613133564552e-16       1.571240185891e-13       0.000000000000e+00       4.363784880947e-10       4.072716398976e-11      -3.468462709448e-14 
