# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.448307783106e-10       4.766761649039e-15       3.840752697200e-13       2.540068960480e-19       8.661035863022e-09       4.760011753427e-10      -2.013436932187e-12 
    3       1.369707880174e-10       6.553031519745e-15       4.449974293832e-13       5.080704347333e-19       5.328108609065e-09       3.380879223734e-10      -1.585192538865e-12 
    4       1.294638423009e-10       6.142771193678e-15       4.289840266482e-13       8.469109298878e-19       3.705823989030e-09       2.564101293654e-10      -1.095730519653e-12 
    5       1.237633925073e-10       4.505211315968e-15       3.773789694303e-13       1.270606588449e-18       2.767751071565e-09       2.027783747970e-10      -6.653650179806e-13 
    6       1.197825900283e-10       2.790578687780e-15       3.148257088688e-13       1.779257236421e-18       2.163312312426e-09       1.651316120827e-10      -3.308189482592e-13 
    7       1.171426985649e-10       1.618963977863e-15       2.561864636269e-13       2.372985374470e-18       1.746366078351e-09       1.374729506416e-10      -1.002087692803e-13 
    8       1.155382308874e-10       1.028510358047e-15       2.086234480530e-13       3.051937145598e-18       1.444137348508e-09       1.164671451181e-10       3.492173477681e-14 
    9       1.147089009821e-10       7.812250865150e-16       1.745819658482e-13       3.816283080413e-18       1.216555938036e-09       1.001120737081e-10       9.265610391358e-14 
   10       1.144363418555e-10       6.532364479225e-16       1.536757561483e-13       4.666218484939e-18       1.040053885940e-09       8.712717644546e-11       9.568037307955e-14 
   11       1.146279348474e-10       5.497518298752e-16       1.437565225494e-13       5.601963343384e-18       8.769872121512e-10       7.695199822198e-11       6.705345791718e-14 
   12       1.151581142409e-10       4.724594123713e-16       1.419197326234e-13       6.623761623604e-18       7.665147607639e-10       6.809603438228e-11       2.648741303319e-14 
   13       1.159531427086e-10       4.436767901214e-16       1.453113755012e-13       7.731879895652e-18       6.758024218004e-10       6.088166860524e-11      -1.117184618715e-14 
   14       1.169384790873e-10       4.640459501408e-16       1.515743683502e-13       8.926605202819e-18       6.003086433258e-10       5.458208248118e-11      -3.811659715122e-14 
   15       1.181203486225e-10       5.156450895595e-16       1.590680130146e-13       1.020824215867e-17       5.367467025271e-10       4.929069281511e-11      -5.087165531964e-14 
   16       1.194465769014e-10       5.824995212878e-16       1.667568489512e-13       1.157710928126e-17       4.826914566927e-10       4.475436217552e-11      -5.089550977131e-14 
   17       1.208930415875e-10       6.617376118752e-16       1.741416801933e-13       1.303353461516e-17       4.363105194494e-10       4.080537088885e-11      -4.219705413549e-14 
   18       1.224248036167e-10       7.599044789872e-16       1.813303093553e-13       1.457785115500e-17       3.960454691098e-10       3.731757442365e-11      -2.988464696965e-14 
   19       1.240533484076e-10       8.807577132802e-16       1.885854253576e-13       1.621038923123e-17       3.612602074777e-10       3.426078745270e-11      -1.771633165601e-14 
   20       1.257514060385e-10       1.025673264510e-15       1.961691102958e-13       1.793147518802e-17       3.306166994707e-10       3.156199094870e-11      -9.197256664600e-15 
   21       1.275279178156e-10       1.192694957782e-15       2.042348100954e-13       1.974141982169e-17       3.036355294838e-10       2.917640923225e-11      -5.298125205983e-15 
   22       1.293700778629e-10       1.378494466255e-15       2.128250609084e-13       2.164051756445e-17       2.796730193160e-10       2.703033877368e-11      -5.758210840034e-15 
   23       1.312735730692e-10       1.583305579623e-15       2.217275727377e-13       2.362903631790e-17       2.584010340370e-10       2.509978491164e-11      -9.315390170873e-15 
   24       1.332174402500e-10       1.808269409671e-15       2.305770067142e-13       2.570721654148e-17       2.393291360996e-10       2.335570036142e-11      -1.406743877876e-14 
   25       1.352152603140e-10       2.053330484962e-15       2.390354366861e-13       2.787526357545e-17       2.222339243890e-10       2.179391328144e-11      -1.845002599654e-14 
   26       1.372722547423e-10       2.318103049356e-15       2.467383227909e-13       3.013334615053e-17       2.068068809412e-10       2.039891050328e-11      -2.101461588938e-14 
   27       1.393734425348e-10       2.603344030499e-15       2.534139599990e-13       3.248159215667e-17       1.928635584000e-10       1.913790752158e-11      -2.141670580616e-14 
   28       1.414898161266e-10       2.910360381625e-15       2.588445411513e-13       3.492008801486e-17       1.801641660674e-10       1.796656446524e-11      -1.980473384922e-14 
   29       1.436316411372e-10       3.241091916319e-15       2.630377336329e-13       3.744888499895e-17       1.686442578429e-10       1.688400340682e-11      -1.681567538505e-14 
   30       1.458110562926e-10       3.597927389085e-15       2.661051676696e-13       4.006798941158e-17       1.581805573738e-10       1.589526188872e-11      -1.343841388138e-14 
   31       1.480292757548e-10       3.983242562491e-15       2.681811542657e-13       4.277736524093e-17       1.485601364405e-10       1.499644090617e-11      -1.073277890801e-14 
   32       1.502884578400e-10       4.398011968810e-15       2.693095793092e-13       4.557696190621e-17       1.397335867100e-10       1.417868929682e-11      -9.013627922331e-15 
   33       1.525814527822e-10       4.842664156714e-15       2.695167611688e-13       4.846669206780e-17       1.316387298686e-10       1.342384121268e-11      -8.366064363171e-15 
   34       1.548944979307e-10       5.317556269086e-15       2.688139102622e-13       5.144643445332e-17       1.241625725067e-10       1.271008332850e-11      -8.775304427603e-15 
   35       1.572327439570e-10       5.823436815159e-15       2.671026419945e-13       5.451607781709e-17       1.172670350962e-10       1.203894626772e-11      -9.855511291120e-15 
   36       1.596019288478e-10       6.361132620369e-15       2.642337743078e-13       5.767548949967e-17       1.108969849311e-10       1.141693267576e-11      -1.101170531097e-14 
   37       1.620027165049e-10       6.931430232386e-15       2.600517009799e-13       6.092452269910e-17       1.049697352253e-10       1.084742467851e-11      -1.165131155899e-14 
   38       1.644371852626e-10       7.535100273388e-15       2.544688902180e-13       6.426308582830e-17       9.947009151234e-11       1.032829648656e-11      -1.170068872912e-14 
   39       1.669032581518e-10       8.172875340153e-15       2.474142903143e-13       6.769109566686e-17       9.438071152464e-11       9.852959578596e-12      -1.125585269539e-14 
   40       1.693921150188e-10       8.845439391172e-15       2.388129164966e-13       7.120845924911e-17       8.965318997521e-11       9.410559051130e-12      -1.044730283111e-14 
   41       1.718928650297e-10       9.553415009895e-15       2.286044077203e-13       7.481509552984e-17       8.522494803847e-11       8.989304969454e-12      -9.431638572210e-15 
   42       1.744099913949e-10       1.029732794052e-14       2.168068185525e-13       7.851100797330e-17       8.108302994275e-11       8.588601441172e-12      -8.357248419209e-15 
   43       1.769504667259e-10       1.107762559320e-14       2.034729941962e-13       8.229623621827e-17       7.721651226641e-11       8.210284304639e-12      -7.391567448770e-15 
   44       1.795186136441e-10       1.189468176693e-14       1.886743767072e-13       8.617083862369e-17       7.359735836302e-11       7.855193879524e-12      -6.732611989194e-15 
   45       1.821165050894e-10       1.274883922305e-14       1.724754779317e-13       9.013489921709e-17       7.019044981312e-11       7.523245396308e-12      -6.550970142693e-15 
   46       1.847460109630e-10       1.364056170804e-14       1.548459825698e-13       9.418854666228e-17       6.699046843176e-11       7.213884005793e-12      -6.791124699961e-15 
   47       1.874068558866e-10       1.457032079276e-14       1.357239664323e-13       9.833194410574e-17       6.399372239702e-11       6.925607994459e-12      -7.313597858985e-15 
   48       1.900957222958e-10       1.553855220615e-14       1.150395131531e-13       1.025652866545e-16       6.118702104978e-11       6.655736187627e-12      -7.947779513692e-15 
   49       1.928059923496e-10       1.654565463788e-14       9.271412995929e-14       1.068888035178e-16       5.854696832580e-11       6.400324578493e-12      -8.490173279727e-15 
   50       1.955306764255e-10       1.759194465539e-14       6.867348301497e-14       1.113027389238e-16       5.604701657854e-11       6.155287045839e-12      -8.758440394286e-15 
   51       1.982727344949e-10       1.867750980630e-14       4.289103417927e-14       1.158072837931e-16       5.368252450828e-11       5.920309557468e-12      -8.774894683796e-15 
   52       2.010371102427e-10       1.980231357262e-14       1.535523907502e-14       1.204026292206e-16       5.145127957866e-11       5.695854321227e-12      -8.629783378998e-15 
   53       2.038276837774e-10       2.096623258613e-14      -1.394269568708e-14       1.250889871959e-16       4.934599882456e-11       5.482022482316e-12      -8.430693589777e-15 
   54       2.066471634966e-10       2.216905336585e-14      -4.500876993537e-14       1.298665917457e-16       4.735398747900e-11       5.278527415324e-12      -8.303424113237e-15 
   55       2.094972961550e-10       2.341054502145e-14      -7.784912083248e-14       1.347356561424e-16       4.546101662348e-11       5.084887813139e-12      -8.360657212492e-15 
   56       2.123798058995e-10       2.469070598781e-14      -1.124797657162e-13       1.396962294605e-16       4.366486623704e-11       4.901124310533e-12      -8.596863055604e-15 
   57       2.152954991056e-10       2.600957286993e-14      -1.489192050195e-13       1.447483063877e-16       4.196454858965e-11       4.727189135734e-12      -8.968814323400e-15 
   58       2.182438729630e-10       2.736714955096e-14      -1.871857325379e-13       1.498918674809e-16       4.035621084259e-11       4.562743726150e-12      -9.425124407271e-15 
   59       2.212230197389e-10       2.876340688935e-14      -2.272975087062e-13       1.551268785972e-16       3.883295805294e-11       4.407140583917e-12      -9.905864670656e-15 
   60       2.242295310418e-10       3.019828241591e-14      -2.692726338745e-13       1.604532903252e-16       3.738467617811e-11       4.259405131454e-12      -1.034218171053e-14 
   61       2.272599417677e-10       3.167158997238e-14      -3.131226461446e-13       1.658710149963e-16       3.600084302384e-11       4.118505522166e-12      -1.067157449431e-14 
   62       2.303156572599e-10       3.318272561052e-14      -3.588311436199e-13       1.713798529771e-16       3.468009880224e-11       3.984273890692e-12      -1.088859875585e-14 
   63       2.333989672506e-10       3.473089484106e-14      -4.063704718824e-13       1.769795487475e-16       3.342251948309e-11       3.856660630585e-12      -1.100491636449e-14 
   64       2.365115578158e-10       3.631519376936e-14      -4.557077433307e-13       1.826698106060e-16       3.222673785044e-11       3.735455856786e-12      -1.103475162032e-14 
   65       2.396544644919e-10       3.793460593509e-14      -5.068047018226e-13       1.884503093892e-16       3.108986131229e-11       3.620280397769e-12      -1.099500539176e-14 
   66       2.428280253924e-10       3.958799915188e-14      -5.596175873177e-13       1.943206771915e-16       3.000738971030e-11       3.510576787690e-12      -1.090536925298e-14 
   67       2.460318343251e-10       4.127412234694e-14      -6.140970005198e-13       2.002805060851e-16       2.897313312952e-11       3.405600258538e-12      -1.078843962144e-14 
   68       2.492653123216e-10       4.299172323851e-14      -6.701965955958e-13       2.063294104889e-16       2.798086629363e-11       3.304613178286e-12      -1.066497842919e-14 
   69       2.525296615032e-10       4.473993612110e-14      -7.279015062396e-13       2.124672318139e-16       2.702986474007e-11       3.207534250688e-12      -1.053832486996e-14 
