# Matter power spectrum P(k) at redshift z=0
# for k=1.07209e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 611
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.072086077628e-05       4.852918444344e+01 
       2.407119303778e-05       1.061144646733e+02 
       3.747163567609e-05       1.628084502575e+02 
       5.096092499847e-05       2.191894278216e+02 
       6.457848213963e-05       2.755963341443e+02 
       7.836479054482e-05       3.322896383685e+02 
       9.236178633398e-05       3.894965007926e+02 
       1.066132670930e-04       4.474805617935e+02 
       1.211653246775e-04       5.063539032667e+02 
       1.360668076501e-04       5.663695763885e+02 
       1.513698189575e-04       6.277414972201e+02 
       1.671302543377e-04       6.906923126793e+02 
       1.834083866396e-04       7.554563785908e+02 
       2.002695006311e-04       8.222825216654e+02 
       2.177845818126e-04       8.914463196473e+02 
       2.360310610395e-04       9.632163339029e+02 
       2.550936141165e-04       1.037908668838e+03 
       2.750650116283e-04       1.115856480789e+03 
       2.960470086803e-04       1.197420381868e+03 
       3.181512564428e-04       1.282990753924e+03 
       3.415002068705e-04       1.372989738251e+03 
       3.662279681320e-04       1.467872709945e+03 
       3.924810507138e-04       1.568128972702e+03 
       4.204189227116e-04       1.674272842552e+03 
       4.502142679986e-04       1.786874236571e+03 
       4.820528143049e-04       1.906491194337e+03 
       5.161325729183e-04       2.034121609361e+03 
       5.526623130176e-04       2.169604535687e+03 
       5.918590894276e-04       2.313997848760e+03 
       6.339446629662e-04       2.468026779590e+03 
       6.791407086967e-04       2.631930101293e+03 
       7.276628085384e-04       2.806304705146e+03 
       7.797133735227e-04       2.991831726325e+03 
       8.354738279861e-04       3.188353796891e+03 
       8.950965869838e-04       3.396393507936e+03 
       9.586975262963e-04       3.615817502938e+03 
       1.026349729727e-03       3.846422815804e+03 
       1.098079256074e-03       4.087868160041e+03 
       1.173863479988e-03       4.339885306513e+03 
       1.253632249724e-03       4.601381326855e+03 
       1.337271733807e-03       4.872043607300e+03 
       1.424630482831e-03       5.150819525909e+03 
       1.477104874446e-03       5.316427228609e+03 
       1.515526989588e-03       5.436837292673e+03 
       1.609757933829e-03       5.729169963919e+03 
       1.707106346376e-03       6.026816466602e+03 
       1.807349083104e-03       6.328889915088e+03 
       1.910263207615e-03       6.634515754992e+03 
       2.015631090313e-03       6.942841797094e+03 
       2.123244205146e-03       7.252896112333e+03 
       2.232905727237e-03       7.564295823943e+03 
       2.344432104515e-03       7.876261947311e+03 
       2.457653803547e-03       8.188238079659e+03 
       2.572415426799e-03       8.499700749338e+03 
       2.688575377732e-03       8.810064641306e+03 
       2.806005221107e-03       9.119020246753e+03 
       2.924588855219e-03       9.426202997986e+03 
       3.044221584318e-03       9.731289703682e+03 
       3.164809155230e-03       1.003403324961e+04 
       3.286266802434e-03       1.033419876668e+04 
       3.408518330728e-03       1.063158997106e+04 
       3.531495253181e-03       1.092609041028e+04 
       3.655135993907e-03       1.121730181683e+04 
       3.779385159479e-03       1.150538394952e+04 
       3.904192878937e-03       1.179010520539e+04 
       4.029514209886e-03       1.207135181939e+04 
       4.155308606718e-03       1.234908312421e+04 
       4.281539446186e-03       1.262312614163e+04 
       4.408173605264e-03       1.289348083724e+04 
       4.535181086223e-03       1.316014582566e+04 
       4.662534684024e-03       1.342298578730e+04 
       4.790209691467e-03       1.368191269997e+04 
       4.918183637863e-03       1.393710102943e+04 
       5.046436057402e-03       1.418842282703e+04 
       5.174948283779e-03       1.443657920677e+04 
       5.303703267983e-03       1.468011336967e+04 
       5.432685416533e-03       1.491939130571e+04 
       5.561880447717e-03       1.515532571186e+04 
       5.691275263723e-03       1.538744085448e+04 
       5.820857836768e-03       1.561648710468e+04 
       5.950617107575e-03       1.584101352501e+04 
       6.080542894756e-03       1.606163245492e+04 
       6.210625813821e-03       1.627865439733e+04 
       6.340857204694e-03       1.649228200866e+04 
       6.471229066769e-03       1.670178753132e+04 
       6.601734000634e-03       1.690762929669e+04 
       6.732365155712e-03       1.710982358642e+04 
       6.863116183157e-03       1.730840308628e+04 
       6.993981193424e-03       1.750340789247e+04 
       7.124954717990e-03       1.769486094233e+04 
       7.256031674787e-03       1.788279901799e+04 
       7.387207336933e-03       1.806712967611e+04 
       7.518477304430e-03       1.824807240963e+04 
       7.649837478489e-03       1.842554111453e+04 
       7.781284038238e-03       1.859961084399e+04 
       7.912813419541e-03       1.877029905512e+04 
       8.044422295731e-03       1.893764437418e+04 
       8.176107560060e-03       1.910150696716e+04 
       8.307866309687e-03       1.926261191001e+04 
       8.439695831060e-03       1.942007663985e+04 
       8.571593586561e-03       1.957683978098e+04 
