# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.517696811897e+11       1.041817074403e-21       5.441488610813e-07       1.565324592890e+18       1.419802545427e+04       1.666885517036e-08       1.209344761472e+16       3.141645234888e-07       1.448330848530e+36       1.514882849614e+27       8.209740933368e+27       3.525489147681e-08       1.001910222851e+36       2.450241081105e+36       2.254540155332e-06       6.232893980022e+00 
       8.458487400096e+11       1.056453562477e-21       5.479578248924e-07       1.543638022335e+18       1.419802545426e+04       1.678553715655e-08       1.200938194113e+16       3.163636751519e-07       1.408477451698e+36       1.483510543311e+27       8.039722170992e+27       3.525489147681e-08       9.743408827782e+35       2.382818344000e+36       2.352563640335e-06       5.973190064173e+00 
       8.399689573084e+11       1.071295678573e-21       5.517940735444e-07       1.522251905339e+18       1.419802545426e+04       1.690303591664e-08       1.192590063667e+16       3.185782208766e-07       1.369720691896e+36       1.452787938469e+27       7.873224394211e+27       3.525489147681e-08       9.475301620855e+35       2.317250863307e+36       2.450587125339e-06       5.734262461592e+00 
       8.341300469795e+11       1.086346311557e-21       5.556557880482e-07       1.501162079308e+18       1.419802545426e+04       1.702135716805e-08       1.184299963919e+16       3.208082684213e-07       1.332030393206e+36       1.422701580167e+27       7.710174685545e+27       3.525489147681e-08       9.214571860126e+35       2.253487588352e+36       2.548610610341e-06       5.513713905364e+00 
       8.283317249051e+11       1.101608390884e-21       5.595466063824e-07       1.480364439321e+18       1.419802545425e+04       1.714050666822e-08       1.176067491478e+16       3.230539262988e-07       1.295377210057e+36       1.393238292122e+27       7.550501637591e+27       3.525489147681e-08       8.961016542054e+35       2.191478873206e+36       2.646634095343e-06       5.309502279229e+00 
       8.225737089424e+11       1.117084887163e-21       5.634628905682e-07       1.459854937327e+18       1.419802545425e+04       1.726049021490e-08       1.167892245757e+16       3.253153037814e-07       1.259732604371e+36       1.364385170928e+27       7.394135321753e+27       3.525489147681e-08       8.714438249099e+35       2.131176438039e+36       2.744657580344e-06       5.119877197818e+00 
       8.168557189100e+11       1.132778812738e-21       5.674064595951e-07       1.439629581360e+18       1.419802545425e+04       1.738131364640e-08       1.159773828954e+16       3.275925109063e-07       1.225068823347e+36       1.336129580399e+27       7.241007257609e+27       3.525489147681e-08       8.474644996019e+35       2.072533331526e+36       2.842681065345e-06       4.943329708230e+00 
       8.111774765739e+11       1.148693222273e-21       5.713791324524e-07       1.419684434757e+18       1.419802545424e+04       1.750298284192e-08       1.151711846032e+16       3.298856584811e-07       1.191358877852e+36       1.308459146036e+27       7.091050382930e+27       3.525489147681e-08       8.241450080386e+35       2.015503894290e+36       2.940704550345e-06       4.778552051281e+00 
       8.055387056345e+11       1.164831213347e-21       5.753790901508e-07       1.400015615396e+18       1.419802545424e+04       1.762550372181e-08       1.143705904699e+16       3.321948580888e-07       1.158576521406e+36       1.281361749610e+27       6.944199024302e+27       3.525489147681e-08       8.014671937220e+35       1.960043723354e+36       3.038728035345e-06       4.624405210911e+00 
       7.999391317124e+11       1.181195927058e-21       5.794063326903e-07       1.380619294942e+18       1.419802545423e+04       1.774888224786e-08       1.135755615390e+16       3.345202220938e-07       1.126696229749e+36       1.254825523852e+27       6.800388868368e+27       3.525489147681e-08       7.794133997624e+35       1.906109637567e+36       3.136751520344e-06       4.479892548065e+00 
