# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.558503619587e-22       4.634894139599e-07       2.157545950255e+18       1.421456600707e+04       1.421456600707e-08       1.421456600707e+16       2.675958160341e-07       2.751560535470e+36       2.451390603497e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.903443976270e+36       4.655004527463e+36       1.326093312004e+28       1.215268032491e+04       7.053032600527e-18       2.000000000000e+12 
       9.930486593833e+11       7.664693036939e-22       4.667344910558e-07       2.127654531764e+18       1.421456600707e+04       1.431406796912e-08       1.411575571705e+16       2.694689867457e-07       2.675846458098e+36       2.400623788821e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.851067333040e+36       4.526913806536e+36       1.298630722681e+28       1.206820290416e+04       9.839846219043e-08       1.433565615445e+02 
       9.861456399039e+11       7.772374309413e-22       4.700013960246e-07       2.098177239748e+18       1.421456600706e+04       1.441426644490e-08       1.401763229100e+16       2.713552696523e-07       2.602215788101e+36       2.350908324129e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.800131926216e+36       4.402347729396e+36       1.271736866950e+28       1.198431271474e+04       1.967969243727e-07       7.167828077442e+01 
       9.792906056642e+11       7.881568396084e-22       4.732919478556e-07       2.069108336750e+18       1.421456600706e+04       1.451516631001e-08       1.392019095432e+16       2.732547565391e-07       2.530611196823e+36       2.302222436599e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.750598097618e+36       4.281209309208e+36       1.245399966682e+28       1.190100567461e+04       2.951953865538e-07       4.778552051658e+01 
       9.724832231024e+11       7.992296550476e-22       4.766043275595e-07       2.040442164801e+18       1.421456600706e+04       1.461677247418e-08       1.382342696556e+16       2.751675398342e-07       2.460976933108e+36       2.254544804313e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.702427280330e+36       4.163404227899e+36       1.219608487667e+28       1.181827773010e+04       3.935938487338e-07       3.583914038745e+01 
       9.657231609756e+11       8.104580324709e-22       4.799403541256e-07       2.012173144321e+18       1.421456600705e+04       1.471908988149e-08       1.372733561624e+16       2.770937126123e-07       2.393258779892e+36       2.207854546915e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.655581968675e+36       4.048840762728e+36       1.194351134562e+28       1.173612485571e+04       4.919923109127e-07       2.867131230991e+01 
       9.590100903431e+11       8.218441573684e-22       4.833000275539e-07       1.984295773031e+18       1.421456600705e+04       1.482212351066e-08       1.363191223062e+16       2.790333685998e-07       2.327404011990e+36       2.162131216469e+27       9.813594845994e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.610025689009e+36       3.937429714867e+36       1.169616845942e+28       1.165454305395e+04       5.903907730906e-07       2.389276025819e+01 
       9.523436845512e+11       8.333902459345e-22       4.866833478445e-07       1.956804624880e+18       1.421456600705e+04       1.492587837523e-08       1.353715216546e+16       2.809866021792e-07       2.263361355044e+36       2.117354788504e+27       9.610361240486e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.565722971327e+36       3.829084339952e+36       1.145394789459e+28       1.157352835509e+04       6.887892352674e-07       2.047950879266e+01 
       9.457236192166e+11       8.450985454987e-22       4.900903149974e-07       1.929694348995e+18       1.421456600704e+04       1.503035952385e-08       1.344305080979e+16       2.829535083937e-07       2.201080945601e+36       2.073505653242e+27       9.411336479857e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.522639321643e+36       3.723720280543e+36       1.121674357095e+28       1.149307681700e+04       7.871876974431e-07       1.791957019351e+01 
       9.391495722111e+11       8.569713349633e-22       4.935209290124e-07       1.902959668634e+18       1.421456600704e+04       1.513557204052e-08       1.334960358469e+16       2.849341829516e-07       2.140514292289e+36       2.030564607014e+27       9.216433401478e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.480741195135e+36       3.621255500449e+36       1.098445160519e+28       1.141318452496e+04       8.855861596179e-07       1.592850683862e+01 
       9.326212236455e+11       8.690109252470e-22       4.969751898898e-07       1.876595380162e+18       1.421456600704e+04       1.524152104480e-08       1.325680594309e+16       2.869287222314e-07       2.081614238065e+36       1.988512843845e+27       9.025566647806e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.439995970027e+36       3.521610220846e+36       1.075697026534e+28       1.133384759147e+04       9.839846217916e-07       1.433565615470e+01 
       9.261382558545e+11       8.812196597344e-22       5.004530976294e-07       1.850596352036e+18       1.421456600703e+04       1.534821169211e-08       1.316465336950e+16       2.889372232861e-07       2.024334923491e+36       1.947331947222e+27       8.838652629002e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.400371922188e+36       3.424706858169e+36       1.053419992627e+28       1.125506215603e+04       1.082383083964e-06       1.303241468604e+01 
       9.197003533808e+11       8.935999147324e-22       5.039564712206e-07       1.824957523808e+18       1.421456600703e+04       1.545564917395e-08       1.307314137983e+16       2.909597838481e-07       1.968631751037e+36       1.907003882026e+27       8.655609486319e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.361838200433e+36       3.330469963702e+36       1.031604302600e+28       1.117682438499e+04       1.180781546136e-06       1.194638012882e+01 
       9.133072029600e+11       9.061540999328e-22       5.074853106635e-07       1.799673905138e+18       1.421456600702e+04       1.556383871817e-08       1.298226552118e+16       2.929965023341e-07       1.914461350353e+36       1.867510986635e+27       8.476357056259e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.324364802502e+36       3.238826164833e+36       1.010240402300e+28       1.109913047136e+04       1.279180008307e-06       1.102742781117e+01 
       9.069584935054e+11       9.188846588809e-22       5.110377969686e-07       1.774740574825e+18       1.421456600702e+04       1.567278558919e-08       1.289202137158e+16       2.950474778494e-07       1.861781544498e+36       1.828835965188e+27       8.300816835458e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.287922551702e+36       3.149704107930e+36       9.893189354354e+27       1.102197663458e+04       1.377578470477e-06       1.023975439605e+01 
       9.006539160927e+11       9.317940694515e-22       5.146139301360e-07       1.750152679849e+18       1.421456600702e+04       1.578249508831e-08       1.280240453979e+16       2.971128101933e-07       1.810551317108e+36       1.790961880011e+27       8.128911946312e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.252483074187e+36       3.063034402782e+36       9.688307394785e+27       1.094535912042e+04       1.475976932646e-06       9.557104102946e+00 
       8.943931639451e+11       9.448848443310e-22       5.182173481444e-07       1.725905434423e+18       1.421456600701e+04       1.589297255393e-08       1.271341066513e+16       2.991925998636e-07       1.760730780455e+36       1.753872144200e+27       7.960567103302e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.218018776868e+36       2.978749568572e+36       9.487668416510e+27       1.086927420070e+04       1.574375394814e-06       8.959785096479e+00 
       8.881759324181e+11       9.581595315066e-22       5.218444130151e-07       1.701994119067e+18       1.421456600701e+04       1.600422336180e-08       1.262503541721e+16       3.012869480616e-07       1.712281144394e+36       1.717550514353e+27       7.795708580031e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.524376497625e-08       1.184502825929e+36       2.896783981340e+36       9.291184549954e+27       1.079371817317e+04       1.672773856982e-06       8.432738914304e+00 
