# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.286892967962e-10       3.924974844972e-15       4.818482968292e-13       3.200870861598e-19       7.930160988806e-09       1.519346879657e-10      -1.857875212416e-12 
    3       1.220502907803e-10       5.447034619872e-15       5.147349493866e-13       6.402028032091e-19       4.995699986988e-09       1.200568038723e-10      -1.490871769851e-12 
    4       1.164389158496e-10       5.219702621270e-15       4.685167204184e-13       1.067071065797e-18       3.519245305963e-09       9.563970783790e-11      -1.069622943309e-12 
    5       1.125706327346e-10       3.903040639009e-15       3.911512165394e-13       1.600737576004e-18       2.651593495250e-09       7.758640592481e-11      -6.906397255141e-13 
    6       1.101113075152e-10       2.406068258244e-15       3.084782798370e-13       2.241265500251e-18       2.086888255561e-09       6.403146259045e-11      -3.857179607053e-13 
    7       1.087426995272e-10       1.308089838613e-15       2.352328450487e-13       2.988738890948e-18       1.695454369883e-09       5.362711439592e-11      -1.646625379194e-13 
    8       1.081588616323e-10       7.258443090221e-16       1.779497052941e-13       3.843266228444e-18       1.410961669921e-09       4.555394798067e-11      -2.365236275383e-14 
    9       1.081239722989e-10       4.993862158629e-16       1.382619733845e-13       4.804983824554e-18       1.195942150180e-09       3.924484815993e-11       4.932308175064e-14 
   10       1.085467076272e-10       4.240456929718e-16       1.147299603499e-13       5.874058823251e-18       1.028467092792e-09       3.421290280026e-11       7.082010011979e-14 
   11       1.092623803409e-10       3.791140688688e-16       1.042758858738e-13       7.050691542408e-18       8.641961843225e-10       3.056097623856e-11       5.912657615876e-14 
   12       1.101825804576e-10       3.366026376649e-16       1.032980141434e-13       8.335116922514e-18       7.585958798348e-10       2.675985501523e-11       3.020203690353e-14 
   13       1.113617331334e-10       3.102955945791e-16       1.083019542045e-13       9.727604883263e-18       6.715719920794e-10       2.380845079141e-11      -2.010284024882e-15 
   14       1.126371068392e-10       3.100472429741e-16       1.163389650286e-13       1.122845943541e-17       5.989099664594e-10       2.145674668913e-11      -2.860106771122e-14 
   15       1.140478342282e-10       3.291197350902e-16       1.253577045300e-13       1.283801645124e-17       5.375366683250e-10       1.926927085297e-11      -4.520664265182e-14 
   16       1.155441050410e-10       3.551279863719e-16       1.342231480765e-13       1.455664005998e-17       4.851753611783e-10       1.737054363684e-11      -5.069718597209e-14 
   17       1.171342870266e-10       3.830801863615e-16       1.424727105311e-13       1.638471770150e-17       4.401093682238e-10       1.570893965910e-11      -4.699835175756e-14 
   18       1.187861520839e-10       4.184470666119e-16       1.501994586174e-13       1.832265468959e-17       4.008683812029e-10       1.428946017530e-11      -3.766944095909e-14 
   19       1.205039225429e-10       4.684835853890e-16       1.577682074913e-13       2.037086320378e-17       3.668722151343e-10       1.308548859022e-11      -2.602811775835e-14 
   20       1.222591988786e-10       5.399512402979e-16       1.656566792067e-13       2.252976222479e-17       3.368403373644e-10       1.201184477706e-11      -1.573163835777e-14 
   21       1.240645313749e-10       6.330035833605e-16       1.742045579726e-13       2.479975865888e-17       3.103244296782e-10       1.105116140703e-11      -8.554476505856e-15 
   22       1.259151196842e-10       7.449367650948e-16       1.836445931264e-13       2.718124819668e-17       2.867130730368e-10       1.019510553459e-11      -5.426751636055e-15 
   23       1.278100086407e-10       8.745816729501e-16       1.938204500449e-13       2.967459731843e-17       2.656973187786e-10       9.446446812146e-12      -5.910986876556e-15 
   24       1.297292616360e-10       1.021037185530e-15       2.043776260948e-13       3.228014404372e-17       2.468064818644e-10       8.796498713963e-12      -8.819280045595e-15 
   25       1.316745747913e-10       1.184508094215e-15       2.149776084349e-13       3.499818214772e-17       2.298302888945e-10       8.209473448397e-12      -1.285443952416e-14 
   26       1.336402906803e-10       1.365271638406e-15       2.252324267173e-13       3.782896158758e-17       2.144734391031e-10       7.641566110969e-12      -1.654640778038e-14 
   27       1.356293873664e-10       1.562818378190e-15       2.347719968075e-13       4.077267779677e-17       2.005601796473e-10       7.111040381271e-12      -1.895019657201e-14 
   28       1.376381998165e-10       1.776611820542e-15       2.432508672240e-13       4.382947239103e-17       1.878587962079e-10       6.649352796814e-12      -1.938852080728e-14 
