# Matter power spectrum P(k) at redshift z=0
# for k=9.22329e-06 to 1.49698 h/Mpc,
# number of wavenumbers equal to 558
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.223291905393e-06       6.965086175398e+01 
       2.143075503443e-05       1.567229475128e+02 
       3.367515215748e-05       2.420670335904e+02 
       4.598606160644e-05       3.266713823556e+02 
       5.839348856739e-05       4.110682213417e+02 
       7.092810547293e-05       4.956458595978e+02 
       8.362149917380e-05       5.807280239473e+02 
       9.650642787110e-05       6.666301647137e+02 
       1.096170908146e-04       7.535897743033e+02 
       1.229894137999e-04       8.363628997797e+02 
       1.366613535167e-04       9.257037773842e+02 
       1.506732237850e-04       1.016944340305e+03 
       1.650680466516e-04       1.109442156773e+03 
       1.798919311488e-04       1.205651554381e+03 
       1.951944822160e-04       1.302798535602e+03 
       2.110292417633e-04       1.404440859842e+03 
       2.274541630482e-04       1.509606183010e+03 
       2.445321183216e-04       1.618606257642e+03 
       2.623314379411e-04       1.732050583240e+03 
       2.809264766821e-04       1.850418912742e+03 
       3.003981995944e-04       1.968375515069e+03 
       3.208347752213e-04       2.097072138316e+03 
       3.423321580890e-04       2.231936942188e+03 
       3.649946348407e-04       2.373998378145e+03 
       3.889352990838e-04       2.523852765096e+03 
       4.142764089271e-04       2.681988340103e+03 
       4.411495685465e-04       2.849254232219e+03 
       4.696956616473e-04       3.012813582358e+03 
       5.000644516778e-04       3.195100150334e+03 
       5.324137532767e-04       3.393532701023e+03 
       5.669080748254e-04       3.597069686425e+03 
       6.037166372622e-04       3.815452606416e+03 
       6.430106942225e-04       4.046967091080e+03 
       6.849601176628e-04       4.294409402341e+03 
       7.297292743200e-04       4.555715439588e+03 
       7.774723010167e-04       4.831100230895e+03 
       8.283279846896e-04       5.121678211774e+03 
       8.824145529742e-04       5.428847187678e+03 
       9.398247637508e-04       5.751828295380e+03 
       1.000621724824e-03       6.091219841683e+03 
       1.064835858525e-03       6.445533568209e+03 
       1.132463341553e-03       6.813426266347e+03 
       1.203466204788e-03       7.196302586778e+03 
       1.277774094924e-03       7.591433856882e+03 
       1.355287514561e-03       7.999509039300e+03 
       1.435882206137e-03       8.416530041184e+03 
       1.519414254278e-03       8.843699375234e+03 
       1.605725460847e-03       9.278037178666e+03 
       1.694648589879e-03       9.717928811087e+03 
       1.786012166254e-03       1.016348536422e+04 
       1.879644618427e-03       1.061247433957e+04 
       1.975377660206e-03       1.106410655804e+04 
       2.073048894742e-03       1.151728101255e+04 
       2.172503688305e-03       1.196951892340e+04 
       2.273596401425e-03       1.242182211979e+04 
       2.376191084001e-03       1.287105418935e+04 
       2.480161744153e-03       1.331810202222e+04 
       2.585392293505e-03       1.376221538831e+04 
       2.691776258673e-03       1.420215944368e+04 
       2.799216333583e-03       1.463793750354e+04 
       2.907623832094e-03       1.506878605223e+04 
       3.016918086583e-03       1.549371955892e+04 
       3.127025826293e-03       1.591271865380e+04 
       3.237880559559e-03       1.632595057250e+04 
       3.349421976336e-03       1.673291209343e+04 
       3.461595381593e-03       1.713345965578e+04 
       3.574351165745e-03       1.752725437793e+04 
       3.687644315110e-03       1.791368954388e+04 
       3.801433963169e-03       1.829349775724e+04 
       3.915682981872e-03       1.866634270697e+04 
       4.030357611244e-03       1.903183501843e+04 
       4.145427124985e-03       1.939033405465e+04 
       4.260863529420e-03       1.974142529403e+04 
       4.376641293027e-03       2.008527582399e+04 
       4.492737103824e-03       2.042189463742e+04 
       4.609129651945e-03       2.075131934205e+04 
       4.725799434921e-03       2.107364499551e+04 
       4.842728583329e-03       2.139704440821e+04 
       4.959900704693e-03       2.170450502265e+04 
       5.077300743692e-03       2.199907851587e+04 
       5.194914856911e-03       2.230529598038e+04 
       5.312730300576e-03       2.260071885923e+04 
       5.430735329848e-03       2.286377937240e+04 
       5.548919108422e-03       2.314481173915e+04 
       5.667271627299e-03       2.341959980203e+04 
       5.785783631739e-03       2.368786215134e+04 
       5.904446555514e-03       2.394985399338e+04 
       6.023252461650e-03       2.420314624772e+04 
       6.142193988983e-03       2.445253259637e+04 
       6.261264303894e-03       2.464128264127e+04 
       6.380457056683e-03       2.487607640320e+04 
       6.499766342082e-03       2.510477209662e+04 
       6.619186663482e-03       2.532761043149e+04 
       6.738712900492e-03       2.554466226856e+04 
       6.858340279474e-03       2.575600580910e+04 
       6.978064346771e-03       2.596171861809e+04 
       7.097880944333e-03       2.610851844485e+04 
       7.217786187523e-03       2.629321147473e+04 
       7.337776444875e-03       2.648192694821e+04 
       7.457848319612e-03       2.664889150850e+04 
       7.577998632760e-03       2.683078215591e+04 
       7.698224407702e-03       2.697579989160e+04 
       7.818522856033e-03       2.714215994626e+04 
       7.938891364594e-03       2.730351585452e+04 
       8.059327483579e-03       2.745993595789e+04 
       8.179828915613e-03       2.761148679983e+04 
       8.300393505712e-03       2.775823305568e+04 
       8.421019232048e-03       2.786210984307e+04 
       8.541704197444e-03       2.798445033632e+04 
       8.662446621537e-03       2.813717171786e+04 
       8.783244833551e-03       2.827895271404e+04 
       8.904097265626e-03       2.834443799025e+04 
       9.025002446653e-03       2.845766751015e+04 
       9.145958996581e-03       2.858320922637e+04 
       9.266965621141e-03       2.865855211219e+04 
       9.388021106974e-03       2.875942526690e+04 
       9.509124317104e-03       2.885876721233e+04 
       9.630274186757e-03       2.896192128174e+04 
       9.751469719469e-03       2.902285924347e+04 
       9.872709983485e-03       2.910660027083e+04 
       9.993994108410e-03       2.918337631593e+04 
       1.011532128210e-02       2.927286604863e+04 
       1.023669074777e-02       2.932447974280e+04 
       1.035810180131e-02       2.942587211650e+04 
       1.047955378878e-02       2.945521580070e+04 
       1.060104610410e-02       2.951275728808e+04 
       1.072257818686e-02       2.960363998214e+04 
       1.084414952034e-02       2.964859899648e+04 
       1.096575962959e-02       2.968385844606e+04 
       1.108740807974e-02       2.970910926403e+04 
       1.120909447432e-02       2.974376190172e+04 
       1.133081845377e-02       2.980398700085e+04 
       1.145257969403e-02       2.982578558814e+04 
       1.157437790522e-02       2.985996120022e+04 
       1.169621283043e-02       2.987741488198e+04 
       1.181808424456e-02       2.990156443468e+04 
       1.193999195328e-02       2.994721785574e+04 
       1.206193579204e-02       2.993765571881e+04 
       1.218391562515e-02       2.995616539213e+04 
       1.230593134493e-02       2.997837645846e+04 
       1.242798287095e-02       3.000608292061e+04 
       1.255007014925e-02       2.999024151544e+04 
       1.267219315171e-02       2.999213512068e+04 
       1.279435187539e-02       2.999693563190e+04 
       1.291654634197e-02       2.998722238057e+04 
       1.303877659724e-02       2.999024574861e+04 
       1.316104271057e-02       2.997966546703e+04 
       1.328334477449e-02       2.998142914908e+04 
       1.340568290428e-02       2.995581999919e+04 
       1.352805723758e-02       2.994249981474e+04 
       1.365046793409e-02       2.992711376813e+04 
       1.377291517522e-02       2.990926325567e+04 
       1.389539916387e-02       2.989535812715e+04 
       1.401792012413e-02       2.988685154417e+04 
       1.414047830113e-02       2.983664887057e+04 
       1.426307396081e-02       2.982733507401e+04 
       1.438570738977e-02       2.979124288071e+04 
       1.450837889516e-02       2.974786546934e+04 
       1.463108880456e-02       2.972710550099e+04 
       1.475383746585e-02       2.968705081692e+04 
       1.487662524725e-02       2.964230392262e+04 
       1.499945253717e-02       2.960481476584e+04 
       1.512231974427e-02       2.955821350380e+04 
       1.524522729741e-02       2.951393205068e+04 
       1.536817564573e-02       2.947988806619e+04 
       1.549116525862e-02       2.942915776117e+04 
       1.561419662584e-02       2.937014110208e+04 
       1.573727025758e-02       2.932818766772e+04 
       1.586038668455e-02       2.928362252359e+04 
       1.598354645810e-02       2.921108958673e+04 
       1.610675015037e-02       2.916552019353e+04 
       1.622999835440e-02       2.910023338805e+04 
       1.635329168434e-02       2.904676496107e+04 
       1.647663077563e-02       2.897743043683e+04 
       1.660001628518e-02       2.892894744180e+04 
       1.672344889159e-02       2.885317451838e+04 
       1.684692929540e-02       2.878980323443e+04 
       1.697045821935e-02       2.872927986329e+04 
       1.709403640859e-02       2.865536708213e+04 
       1.721766463106e-02       2.859129464245e+04 
       1.734134367768e-02       2.852375553056e+04 
       1.746507436276e-02       2.845449115557e+04 
       1.758885752427e-02       2.836407852197e+04 
       1.771269402422e-02       2.828942098089e+04 
       1.783658474902e-02       2.822947839542e+04 
       1.796053060987e-02       2.814911060554e+04 
       1.808453254311e-02       2.806452577395e+04 
       1.820859151073e-02       2.798853914406e+04 
       1.833270850070e-02       2.789717404912e+04 
       1.845688452750e-02       2.782312734800e+04 
       1.858112063254e-02       2.774157208560e+04 
       1.870541788466e-02       2.765141488655e+04 
       1.882977738067e-02       2.756300425099e+04 
       1.895420024581e-02       2.748336716952e+04 
       1.907868763433e-02       2.739230873376e+04 
       1.920324073005e-02       2.731532885671e+04 
       1.932786074693e-02       2.721631800296e+04 
       1.945254892969e-02       2.713267786199e+04 
       1.957730655440e-02       2.704225272513e+04 
       1.970213492915e-02       2.694611901019e+04 
       1.982703539470e-02       2.685648954301e+04 
       1.995200932518e-02       2.675970059973e+04 
       2.007705812876e-02       2.667676963873e+04 
       2.020218324845e-02       2.657512230352e+04 
       2.032738616277e-02       2.647622922604e+04 
       2.045266838661e-02       2.638542338345e+04 
       2.057803147198e-02       2.628330374897e+04 
       2.070347700885e-02       2.619317622699e+04 
       2.082900662603e-02       2.609620741958e+04 
       2.095462199201e-02       2.598939517193e+04 
       2.108032481593e-02       2.588857288349e+04 
       2.120611684847e-02       2.579984396647e+04 
       2.133199988282e-02       2.569566440296e+04 
       2.145797575573e-02       2.559968812617e+04 
       2.158404634848e-02       2.548735032395e+04 
       2.171021358799e-02       2.538973451868e+04 
       2.183647944789e-02       2.528286465660e+04 
       2.196284594967e-02       2.518334345528e+04 
       2.208931516384e-02       2.507639868461e+04 
       2.221588921113e-02       2.497883362078e+04 
       2.234257026373e-02       2.487211293551e+04 
       2.246936054660e-02       2.476663780552e+04 
       2.259626233878e-02       2.466541531179e+04 
       2.272327797473e-02       2.455902870817e+04 
       2.285040984577e-02       2.445305706957e+04 
       2.297766040154e-02       2.434352137458e+04 
       2.310503215147e-02       2.423851312597e+04 
       2.323252766636e-02       2.413704263372e+04 
       2.336014957998e-02       2.402313292420e+04 
       2.348790059070e-02       2.391610410577e+04 
       2.361578346324e-02       2.381191071493e+04 
       2.374380103037e-02       2.370151890725e+04 
       2.387195619480e-02       2.359464002616e+04 
       2.400025193105e-02       2.349024980710e+04 
       2.412869128734e-02       2.338200293702e+04 
       2.425727738767e-02       2.327236649597e+04 
       2.438601343389e-02       2.316207736515e+04 
       2.451490270781e-02       2.305317701113e+04 
       2.464394857346e-02       2.294731712922e+04 
       2.477315447940e-02       2.283685083084e+04 
       2.490252396106e-02       2.272873304867e+04 
       2.503206064325e-02       2.261974067049e+04 
       2.516176824267e-02       2.251016063298e+04 
       2.529165057059e-02       2.240363355171e+04 
       2.542171153553e-02       2.229378157987e+04 
       2.555195514618e-02       2.218010944210e+04 
       2.568238551422e-02       2.207128172531e+04 
       2.581300685745e-02       2.196140603752e+04 
       2.594382350291e-02       2.185330487050e+04 
       2.607483989012e-02       2.174349133063e+04 
       2.620606057453e-02       2.163372606664e+04 
       2.633749023096e-02       2.152629659266e+04 
       2.646913365729e-02       2.141442906050e+04 
       2.660099577823e-02       2.130475445145e+04 
       2.673308164924e-02       2.119926604692e+04 
       2.686539646061e-02       2.109262066212e+04 
       2.699794554170e-02       2.097865805149e+04 
       2.713073436533e-02       2.087048051840e+04 
       2.726376855235e-02       2.076043251927e+04 
       2.739705387638e-02       2.065284920657e+04 
       2.753059626878e-02       2.054417422389e+04 
       2.766440182375e-02       2.043519565691e+04 
       2.779847680370e-02       2.032579726461e+04 
       2.793282764481e-02       2.022050138061e+04 
       2.806746096281e-02       2.011446722929e+04 
       2.820238355901e-02       2.000254895905e+04 
       2.833760242659e-02       1.989440978171e+04 
       2.847312475718e-02       1.979055556217e+04 
       2.860895794761e-02       1.967932255895e+04 
       2.874510960708e-02       1.957182873328e+04 
       2.888158756461e-02       1.946755727126e+04 
       2.901839987670e-02       1.935749633189e+04 
       2.915555483551e-02       1.925161087263e+04 
       2.929306097727e-02       1.914697745718e+04 
       2.943092709110e-02       1.904085171208e+04 
       2.956916222823e-02       1.893273055472e+04 
       2.970777571167e-02       1.882736615741e+04 
       2.984677714628e-02       1.872577072267e+04 
       2.998617642933e-02       1.861700589067e+04 
       3.012598376156e-02       1.851123079414e+04 
       3.026620965871e-02       1.840646158601e+04 
       3.040686496370e-02       1.830268154717e+04 
       3.054796085931e-02       1.819756825542e+04 
       3.068950888152e-02       1.809467507565e+04 
       3.083152093345e-02       1.799332422494e+04 
