# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518497774e-22       4.635512595996e-07       2.157256296050e+18       1.486174779352e+04       1.486174779352e-08       1.486174779352e+16       2.676317460502e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.902194177205e+36       4.653754726849e+36       1.169481091532e+28       4.147147693248e+02       7.900328372795e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722173149e-22       4.667963366956e-07       2.127368890530e+18       1.486174779352e+04       1.496578002808e-08       1.475843872246e+16       2.695051682719e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.849851924417e+36       4.525698396395e+36       1.145261846440e+28       4.118319456919e+02       1.102192782470e-07       1.433565615447e+02 
       9.861456399039e+11       7.773417903958e-22       4.700650606537e-07       2.097895555888e+18       1.486174779352e+04       1.507054048827e-08       1.465584778794e+16       2.713917044491e-07       2.602215788101e+36       2.366700555064e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.798949961721e+36       4.401165763415e+36       1.121544167246e+28       4.089691615482e+02       2.204385564849e-07       7.167828077454e+01 
       9.792906056642e+11       7.882626652089e-22       4.733537934953e-07       2.068830555437e+18       1.486174779352e+04       1.517603427169e-08       1.455396999796e+16       2.732914463796e-07       2.530611196823e+36       2.317687619997e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.749448656976e+36       4.280059867111e+36       1.098317666822e+28       4.061262775925e+02       3.306578347217e-07       4.778552051669e+01 
       9.724832231024e+11       7.993369673920e-22       4.766679921886e-07       2.040168231969e+18       1.486174779351e+04       1.528226651158e-08       1.445280039518e+16       2.752044865035e-07       2.460976933108e+36       2.269689713130e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.701309468590e+36       4.162286414734e+36       1.075572173155e+28       4.033031554917e+02       4.408771129574e-07       3.583914038755e+01 
       9.657231609756e+11       8.105668524465e-22       4.800040187547e-07       2.011903006650e+18       1.486174779351e+04       1.538924237716e-08       1.435233405678e+16       2.771309179083e-07       2.393258779892e+36       2.222685813843e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.654494915511e+36       4.047753708169e+36       1.053297724886e+28       4.004996578746e+02       5.510963911919e-07       2.867131231001e+01 
       9.590100903431e+11       8.219545061559e-22       4.833655111725e-07       1.984029377942e+18       1.486174779351e+04       1.549696707380e-08       1.425256609412e+16       2.790708343329e-07       2.327404011990e+36       2.176655336842e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.608968548045e+36       3.936372572536e+36       1.031484566949e+28       3.977156483245e+02       6.613156694254e-07       2.389276025828e+01 
       9.523436845512e+11       8.335021450122e-22       4.867488314630e-07       1.956541920522e+18       1.486174779350e+04       1.560544584331e-08       1.415349165255e+16       2.810243301725e-07       2.263361355044e+36       2.131578123140e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.564694919474e+36       3.828056286761e+36       1.010123146302e+28       3.949509913733e+02       7.715349476579e-07       2.047950879275e+01 
       9.457236192167e+11       8.452120166466e-22       4.901557986159e-07       1.929435284236e+18       1.486174779350e+04       1.571468396421e-08       1.405510591117e+16       2.829915004829e-07       2.201080945601e+36       2.087434431232e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.521639558464e+36       3.722720516054e+36       9.892041077384e+27       3.922055524944e+02       8.817542258893e-07       1.791957019360e+01 
       9.391495722111e+11       8.570864002675e-22       4.935864126310e-07       1.902704193049e+18       1.486174779349e+04       1.582468675196e-08       1.395740408259e+16       2.849724409854e-07       2.140514292290e+36       2.044204928448e+27       9.216433401479e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.479768942217e+36       3.620283246247e+36       9.687182897937e+27       3.894791980966e+02       9.919735041196e-07       1.592850683870e+01 
