# Matter power spectrum P(k) at redshift z=0
# for k=9.63987e-06 to 1.69419 h/Mpc,
# number of wavenumbers equal to 561
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.639867365113e-06       6.073254908748e+01 
       2.213282621459e-05       1.351051101055e+02 
       3.466587282303e-05       2.080555972393e+02 
       4.727071977686e-05       2.804365325863e+02 
       5.997956299560e-05       3.527223312401e+02 
       7.282535183941e-05       4.252653237828e+02 
       8.584206723243e-05       4.979759107391e+02 
       9.906501130253e-05       5.718534330331e+02 
       1.125311120654e-04       6.470977488682e+02 
       1.262792467115e-04       7.210926688044e+02 
       1.403505870709e-04       8.001730505276e+02 
       1.547889708013e-04       8.766825888318e+02 
       1.696413017425e-04       9.584182975687e+02 
       1.849579826452e-04       1.042675931111e+03 
       2.007933830559e-04       1.129786675139e+03 
       2.172063444330e-04       1.214024314400e+03 
       2.342607234637e-04       1.309238259709e+03 
       2.520259729051e-04       1.399681195201e+03 
       2.705777568982e-04       1.498531450690e+03 
       2.899985943705e-04       1.604035104458e+03 
       3.103785195937e-04       1.708362423694e+03 
       3.318157428913e-04       1.821010685706e+03 
       3.544172866072e-04       1.945128199683e+03 
       3.782995614848e-04       2.063726806547e+03 
       4.035888364433e-04       2.196137821171e+03 
       4.304215404966e-04       2.332498161629e+03 
       4.589443198121e-04       2.479515827786e+03 
       4.893137568887e-04       2.637835482410e+03 
       5.216956447550e-04       2.799738233684e+03 
       5.562637003198e-04       2.974467719404e+03 
       5.931976022281e-04       3.158685615122e+03 
       6.326802554607e-04       3.356035374109e+03 
       6.748942233913e-04       3.566328256502e+03 
       7.200173326088e-04       3.788761112368e+03 
       7.682175473908e-04       4.025108102451e+03 
       8.196473237342e-04       4.275941099025e+03 
       8.744377733060e-04       4.540648134248e+03 
       9.326930730744e-04       4.818957733854e+03 
       9.944856190913e-04       5.110346871131e+03 
       1.059852417399e-03       5.416859965638e+03 
       1.128793117221e-03       5.737076319704e+03 
       1.201269926795e-03       6.070501624621e+03 
       1.277209437261e-03       6.414897809395e+03 
       1.356506157483e-03       6.770985101508e+03 
       1.439027378032e-03       7.136636960060e+03 
       1.524618870084e-03       7.510919383472e+03 
       1.613110898333e-03       7.893026777989e+03 
       1.704324077755e-03       8.280715772407e+03 
       1.798074708066e-03       8.673581625490e+03 
       1.894179347126e-03       9.070437855369e+03 
       1.992458508815e-03       9.469857424468e+03 
       2.092739474052e-03       9.871342625583e+03 
       2.194858277496e-03       1.027302317101e+04 
       2.298660976805e-03       1.067467070690e+04 
       2.404004330810e-03       1.107553756117e+04 
       2.510756014215e-03       1.147443778668e+04 
       2.618794486189e-03       1.187117438929e+04 
       2.728008613926e-03       1.226510979050e+04 
       2.838297133901e-03       1.265578042162e+04 
       2.949568015754e-03       1.304256860692e+04 
       3.061737777799e-03       1.342522981585e+04 
       3.174730789801e-03       1.380339770938e+04 
       3.288478587875e-03       1.417685140282e+04 
       3.402919217963e-03       1.454548096832e+04 
       3.517996618063e-03       1.490877088563e+04 
       3.633660044723e-03       1.526688853427e+04 
       3.749863546051e-03       1.561929402099e+04 
       3.866565481224e-03       1.596623836424e+04 
       3.983728084983e-03       1.630741313085e+04 
       4.101317074689e-03       1.664280692218e+04 
       4.219301296986e-03       1.697251204511e+04 
       4.337652410877e-03       1.729641995188e+04 
       4.456344603981e-03       1.761430766708e+04 
