# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518493550e-22       4.635512595996e-07       2.157256297255e+18       1.321229546788e+04       1.321229546788e-08       1.321229546788e+16       2.676317459006e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.902194177205e+36       4.653754732048e+36       1.689468728335e+28       1.548483048196e+02       5.559371018542e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722168866e-22       4.667963366956e-07       2.127368891727e+18       1.321229546788e+04       1.330478153616e-08       1.312045230177e+16       2.695051681213e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.849851924417e+36       4.525698401487e+36       1.654480854224e+28       1.537719015024e+02       7.756004969120e-08       1.433565615441e+02 
       9.861456399039e+11       7.773417899615e-22       4.700650606537e-07       2.097895557076e+18       1.321229546788e+04       1.339791500691e-08       1.302924756878e+16       2.713917042975e-07       2.602215788101e+36       2.366700555064e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.798949961721e+36       4.401165768401e+36       1.620217557794e+28       1.527029806315e+02       1.551200993757e-07       7.167828077413e+01 
       9.792906056642e+11       7.882626647684e-22       4.733537934953e-07       2.068830556617e+18       1.321229546787e+04       1.349170041195e-08       1.293867683096e+16       2.732914462269e-07       2.530611196823e+36       2.317687619997e+27       1.044944824164e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.749448656976e+36       4.280059871994e+36       1.586663833481e+28       1.516414901937e+02       2.326801490592e-07       4.778552051632e+01 
       9.724832231024e+11       7.993369669452e-22       4.766679921886e-07       2.040168233141e+18       1.321229546787e+04       1.358614231483e-08       1.284873568119e+16       2.752044863497e-07       2.460976933108e+36       2.269689713129e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.701309468590e+36       4.162286419516e+36       1.553804986477e+28       1.505873785376e+02       3.102401987416e-07       3.583914038721e+01 
       9.657231609755e+11       8.105668519932e-22       4.800040187547e-07       2.011903007814e+18       1.321229546787e+04       1.368124531103e-08       1.275941974298e+16       2.771309177534e-07       2.393258779892e+36       2.222685813842e+27       1.002112630226e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.654494915511e+36       4.047753712851e+36       1.521626626293e+28       1.495405943709e+02       3.878002484229e-07       2.867131230968e+01 
       9.590100903430e+11       8.219545056960e-22       4.833655111725e-07       1.984029379097e+18       1.321229546786e+04       1.377701402821e-08       1.267072467029e+16       2.790708341769e-07       2.327404011990e+36       2.176655336841e+27       9.813594845992e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.608968548044e+36       3.936372577121e+36       1.490114660458e+28       1.485010867575e+02       4.653602981032e-07       2.389276025797e+01 
       9.523436845511e+11       8.335021445456e-22       4.867488314630e-07       1.956541921670e+18       1.321229546786e+04       1.387345312640e-08       1.258264614725e+16       2.810243300153e-07       2.263361355043e+36       2.131578123139e+27       9.610361240484e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.564694919474e+36       3.828056291251e+36       1.459255288351e+28       1.474688051158e+02       5.429203477824e-07       2.047950879245e+01 
       9.457236192166e+11       8.452120161731e-22       4.901557986159e-07       1.929435285375e+18       1.321229546786e+04       1.397056729829e-08       1.249517988803e+16       2.829915003246e-07       2.201080945600e+36       2.087434431232e+27       9.411336479855e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.521639558463e+36       3.722720520451e+36       1.429034995149e+28       1.464436992155e+02       6.204803974607e-07       1.791957019331e+01 
       9.391495722110e+11       8.570863997870e-22       4.935864126310e-07       1.902704194181e+18       1.321229546785e+04       1.406836126937e-08       1.240832163657e+16       2.849724408259e-07       2.140514292289e+36       2.044204928447e+27       9.216433401476e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.479768942216e+36       3.620283250553e+36       1.399440545916e+28       1.454257191756e+02       6.980404471379e-07       1.592850683841e+01 
