# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       7.708102002755e-10       8.725949328430e-15       1.396657488253e-12       0.000000000000e+00       1.607425332383e-08       2.342180953940e-09      -1.354847211911e-12 
    3       6.114115144996e-10       1.078638877868e-14       1.438914733520e-12       0.000000000000e+00       9.608846318159e-09       1.546778293401e-09      -8.441997985022e-13 
    4       4.985516723020e-10       9.279314953957e-15       1.173031333213e-12       0.000000000000e+00       6.481517216413e-09       1.107584268169e-09      -5.610417848157e-13 
    5       4.186925466997e-10       6.148427552983e-15       8.137006364846e-13       0.000000000000e+00       4.699383127054e-09       8.337506451851e-10      -4.118792191053e-13 
    6       3.603453715746e-10       3.318587723553e-15       5.150856569599e-13       0.000000000000e+00       3.571721253231e-09       6.485956147690e-10      -2.712966330619e-13 
    7       3.165426530384e-10       1.581387390327e-15       3.173923442865e-13       0.000000000000e+00       2.807611768872e-09       5.166367425046e-10      -1.355362516615e-13 
    8       2.831375077102e-10       8.003171599171e-16       2.010760038031e-13       0.000000000000e+00       2.262842709362e-09       4.191535944047e-10      -4.080311257937e-14 
    9       2.572982359885e-10       5.376529391169e-16       1.401601565091e-13       0.000000000000e+00       1.859411808411e-09       3.450935108131e-10      -1.533063989744e-15 
   10       2.369063502745e-10       4.643580978870e-16       1.164008142143e-13       0.000000000000e+00       1.551875620919e-09       2.874890391185e-10      -7.543819246227e-15 
   11       2.207168629298e-10       4.446149595175e-16       1.155277166387e-13       0.000000000000e+00       1.318488388797e-09       2.438564720788e-10      -3.781805202252e-14 
