# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518497749e-22       4.635512595996e-07       2.157256296057e+18       1.484735229900e+04       1.484735229900e-08       1.484735229900e+16       2.676317460493e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.902194177205e+36       4.653754726879e+36       1.172565328327e+28       4.063435272862e+02       7.881051990933e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722173124e-22       4.667963366956e-07       2.127368890537e+18       1.484735229900e+04       1.495128376509e-08       1.474414329592e+16       2.695051682710e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.849851924417e+36       4.525698396425e+36       1.148282210559e+28       4.035188950083e+02       1.099503490587e-07       1.433565615447e+02 
       9.861456399039e+11       7.773417903933e-22       4.700650606537e-07       2.097895555895e+18       1.484735229899e+04       1.505594275144e-08       1.464165173378e+16       2.713917044482e-07       2.602215788101e+36       2.366700555064e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.798949961721e+36       4.401165763444e+36       1.124501981453e+28       4.007138977117e+02       2.199006981084e-07       7.167828077454e+01 
       9.792906056642e+11       7.882626652063e-22       4.733537934953e-07       2.068830555444e+18       1.484735229899e+04       1.516133435070e-08       1.453987262540e+16       2.732914463787e-07       2.530611196823e+36       2.317687619997e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.749448656976e+36       4.280059867140e+36       1.101214226489e+28       3.979283989070e+02       3.298510471570e-07       4.778552051669e+01 
       9.724832231024e+11       7.993369673894e-22       4.766679921886e-07       2.040168231976e+18       1.484735229899e+04       1.526746369115e-08       1.443880101827e+16       2.752044865026e-07       2.460976933108e+36       2.269689713130e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.701309468590e+36       4.162286414763e+36       1.078408746825e+28       3.951622630535e+02       4.398013962045e-07       3.583914038755e+01 
       9.657231609756e+11       8.105668524438e-22       4.800040187547e-07       2.011903006657e+18       1.484735229898e+04       1.537433593699e-08       1.433843199431e+16       2.771309179074e-07       2.393258779892e+36       2.222685813843e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.654494915511e+36       4.047753708197e+36       1.056075554833e+28       3.924153555528e+02       5.497517452508e-07       2.867131231000e+01 
       9.590100903431e+11       8.219545061532e-22       4.833655111725e-07       1.984029377949e+18       1.484735229898e+04       1.548195628854e-08       1.423876066961e+16       2.790708343320e-07       2.327404011990e+36       2.176655336842e+27       9.813594845995e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.608968548044e+36       3.936372572563e+36       1.034204869721e+28       3.896875427420e+02       6.597020942961e-07       2.389276025828e+01 
       9.523436845512e+11       8.335021450094e-22       4.867488314630e-07       1.956541920529e+18       1.484735229898e+04       1.559032998256e-08       1.413978219425e+16       2.810243301715e-07       2.263361355044e+36       2.131578123140e+27       9.610361240487e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.564694919474e+36       3.828056286788e+36       1.012787113251e+28       3.869786918874e+02       7.696524433403e-07       2.047950879275e+01 
       9.457236192167e+11       8.452120166438e-22       4.901557986159e-07       1.929435284243e+18       1.484735229897e+04       1.569946229243e-08       1.404149175198e+16       2.829915004819e-07       2.201080945601e+36       2.087434431232e+27       9.411336479858e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.521639558464e+36       3.722720516080e+36       9.918129055454e+27       3.842886711780e+02       8.796027923835e-07       1.791957019360e+01 
       9.391495722111e+11       8.570864002646e-22       4.935864126310e-07       1.902704193056e+18       1.484735229897e+04       1.580935852848e-08       1.394388456006e+16       2.849724409845e-07       2.140514292290e+36       2.044204928448e+27       9.216433401479e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.479768942217e+36       3.620283246273e+36       9.712730609781e+27       3.816173497190e+02       9.895531414257e-07       1.592850683870e+01 
       9.326212236456e+11       8.691276071008e-22       4.970424924977e-07       1.876343444032e+18       1.484735229897e+04       1.592002403817e-08       1.384695586897e+16       2.869672480705e-07       2.081614238065e+36       2.001870682484e+27       9.025566647807e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.439050470375e+36       3.520664719963e+36       9.511585841515e+27       3.789645975256e+02       1.099503490467e-06       1.433565615478e+01 
       9.261382558546e+11       8.813379808517e-22       5.005204002373e-07       1.850347906318e+18       1.484735229896e+04       1.603146420644e-08       1.375070096223e+16       2.889760188061e-07       2.024334923491e+36       1.960413153113e+27       8.838652629003e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.399452439639e+36       3.423787374414e+36       9.314606659574e+27       3.763302855165e+02       1.209453839507e-06       1.303241468612e+01 
       9.197003533808e+11       8.937198981433e-22       5.040255928179e-07       1.824712520143e+18       1.484735229896e+04       1.614368445588e-08       1.365511515614e+16       2.909988509368e-07       1.968631751038e+36       1.919814184066e+27       8.655609486321e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.360944019080e+36       3.329575781168e+36       9.121706797187e+27       3.737142855076e+02       1.319404188546e-06       1.194638012890e+01 
       9.133072029601e+11       9.062757689908e-22       5.075526132714e-07       1.799432295840e+18       1.484735229895e+04       1.625669024707e-08       1.356019379954e+16       2.930358428924e-07       1.914461350353e+36       1.880055995079e+27       8.476357056260e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.323495226138e+36       3.237956587313e+36       8.932801774118e+27       3.711164702060e+02       1.429354537584e-06       1.102742781125e+01 
       9.069584935055e+11       9.190080372676e-22       5.111050995765e-07       1.774502312868e+18       1.484735229895e+04       1.637048707879e-08       1.346593227362e+16       2.950870937917e-07       1.861781544498e+36       1.841121174105e+27       8.300816835460e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.287076903277e+36       3.148858458373e+36       8.747808859663e+27       3.685367132037e+02       1.539304886622e-06       1.023975439613e+01 
