# Matter power spectrum P(k) at redshift z=0
# for k=8.74422e-06 to 1.53634 h/Mpc,
# number of wavenumbers equal to 553
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.744222696063e-06       8.257467437450e+01 
       2.073724083488e-05       1.894555214626e+02 
       3.276454813450e-05       2.940661815857e+02 
       4.485418297445e-05       3.975883216078e+02 
       5.703456874696e-05       5.006247417295e+02 
       6.933473367082e-05       6.035910103976e+02 
       8.178453653039e-05       7.068188837595e+02 
       9.441490097641e-05       8.136272669686e+02 
       1.072580610458e-04       9.215746750116e+02 
       1.203478205838e-04       1.028062110195e+03 
       1.337198292698e-04       1.135915537010e+03 
       1.474118779458e-04       1.245394009594e+03 
       1.614642158958e-04       1.364832519752e+03 
       1.759198926023e-04       1.479810564759e+03 
       1.908251262702e-04       1.600455847875e+03 
       2.062297010034e-04       1.724081740329e+03 
       2.221873938875e-04       1.848044799594e+03 
       2.387564322736e-04       1.976030166982e+03 
       2.559999801721e-04       2.120802747615e+03 
       2.739866507140e-04       2.264054818976e+03 
       2.927910389555e-04       2.411743283340e+03 
       3.124942657015e-04       2.564780035005e+03 
       3.331845183076e-04       2.728866440379e+03 
       3.549575683794e-04       2.895261707021e+03 
       3.779172387633e-04       3.062693784166e+03 
       4.021757831431e-04       3.258069970111e+03 
       4.278541310338e-04       3.452239671801e+03 
       4.550819394042e-04       3.667803362181e+03 
       4.839973804244e-04       3.883118810014e+03 
       5.147465844109e-04       4.115853570518e+03 
       5.474826501887e-04       4.365327758509e+03 
       5.823641348951e-04       4.622944719295e+03 
       6.195529455356e-04       4.900419906877e+03 
       6.592115794027e-04       5.193032859629e+03 
       7.014997031843e-04       5.501677236827e+03 
       7.465701225486e-04       5.827580495940e+03 
       7.945642727940e-04       6.172538715155e+03 
       8.456074491371e-04       6.535582665304e+03 
       8.998040789390e-04       6.916948712584e+03 
       9.572333997312e-04       7.316983319895e+03 
       1.017945927582e-03       7.735745650182e+03 
       1.081961066191e-03       8.172632222332e+03 
       1.149266114716e-03       8.626049805310e+03 
       1.219816792426e-03       9.095035890987e+03 
       1.293539234466e-03       9.578332276747e+03 
       1.370333256426e-03       1.007484125778e+04 
       1.450076565046e-03       1.058315294385e+04 
       1.532629527670e-03       1.110066258783e+04 
       1.617840108670e-03       1.162700535734e+04 
       1.705548628055e-03       1.215967560088e+04 
       1.795592078049e-03       1.269706547993e+04 
       1.887807827324e-03       1.323782828455e+04 
       1.982036632347e-03       1.378013973489e+04 
       2.078124949598e-03       1.432299935142e+04 
       2.175926595919e-03       1.486509107292e+04 
       2.275303837051e-03       1.540548049940e+04 
       2.376127999566e-03       1.594299776703e+04 
       2.478279703394e-03       1.647634462861e+04 
       2.581648805551e-03       1.700513338557e+04 
       2.686134134325e-03       1.752857187232e+04 
       2.791643079947e-03       1.804571550723e+04 
       2.898091094547e-03       1.855691565454e+04 
       3.005401142159e-03       1.906083718468e+04 
       3.113503129117e-03       1.955728184576e+04 
       3.222333336697e-03       2.004588242117e+04 
