# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518496934e-22       4.635512595996e-07       2.157256296290e+18       1.440943090280e+04       1.440943090280e-08       1.440943090280e+16       2.676317460204e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.902194177205e+36       4.653754727882e+36       1.272816793080e+28       1.427322771047e+02       7.299393343639e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722172298e-22       4.667963366956e-07       2.127368890768e+18       1.440943090280e+04       1.451029691912e-08       1.430926604051e+16       2.695051682420e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.849851924417e+36       4.525698397407e+36       1.246457528196e+28       1.417400964249e+02       1.018354969582e-07       1.433565615446e+02 
       9.861456399039e+11       7.773417903095e-22       4.700650606537e-07       2.097895556124e+18       1.440943090279e+04       1.461186899755e-08       1.420979745830e+16       2.713917044190e-07       2.602215788101e+36       2.366700555064e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.798949961721e+36       4.401165764406e+36       1.220644147723e+28       1.407548127311e+02       2.036709939080e-07       7.167828077446e+01 
       9.792906056642e+11       7.882626651213e-22       4.733537934953e-07       2.068830555672e+18       1.440943090279e+04       1.471415208053e-08       1.411102031608e+16       2.732914463492e-07       2.530611196823e+36       2.317687619997e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.749448656976e+36       4.280059868081e+36       1.195365346726e+28       1.397763780799e+02       3.055064908567e-07       4.778552051662e+01 
       9.724832231024e+11       7.993369673032e-22       4.766679921886e-07       2.040168232202e+18       1.440943090279e+04       1.481715114509e-08       1.401292980743e+16       2.752044864730e-07       2.460976933108e+36       2.269689713130e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.701309468590e+36       4.162286415684e+36       1.170610054386e+28       1.388047448613e+02       4.073419878042e-07       3.583914038749e+01 
       9.657231609756e+11       8.105668523564e-22       4.800040187547e-07       2.011903006882e+18       1.440943090278e+04       1.492087120310e-08       1.391552115931e+16       2.771309178775e-07       2.393258779892e+36       2.222685813843e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.654494915511e+36       4.047753709100e+36       1.146367429158e+28       1.378398657962e+02       5.091774847507e-07       2.867131230994e+01 
       9.590100903431e+11       8.219545060645e-22       4.833655111725e-07       1.984029378171e+18       1.440943090278e+04       1.502531730152e-08       1.381878963188e+16       2.790708343019e-07       2.327404011990e+36       2.176655336841e+27       9.813594845994e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.608968548044e+36       3.936372573447e+36       1.122626854015e+28       1.368816939343e+02       6.110129816961e-07       2.389276025822e+01 
       9.523436845512e+11       8.335021449194e-22       4.867488314630e-07       1.956541920750e+18       1.440943090278e+04       1.513049452263e-08       1.372273051825e+16       2.810243301412e-07       2.263361355044e+36       2.131578123140e+27       9.610361240486e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.564694919474e+36       3.828056287653e+36       1.099377931804e+28       1.359301826515e+02       7.128484786404e-07       2.047950879269e+01 
       9.457236192166e+11       8.452120165525e-22       4.901557986159e-07       1.929435284462e+18       1.440943090277e+04       1.523640798428e-08       1.362733914424e+16       2.829915004514e-07       2.201080945601e+36       2.087434431232e+27       9.411336479857e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.521639558464e+36       3.722720516928e+36       1.076610480691e+28       1.349852856478e+02       8.146839755837e-07       1.791957019354e+01 
       9.391495722111e+11       8.570864001720e-22       4.935864126310e-07       1.902704193274e+18       1.440943090277e+04       1.534306284017e-08       1.353261086816e+16       2.849724409537e-07       2.140514292290e+36       2.044204928448e+27       9.216433401478e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.479768942217e+36       3.620283247103e+36       1.054314529702e+28       1.340469569450e+02       9.165194725260e-07       1.592850683864e+01 
