# Matter power spectrum P(k) at redshift z=0
# for k=9.63987e-06 to 1.69342 h/Mpc,
# number of wavenumbers equal to 561
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.639867365113e-06       6.073810295080e+01 
       2.212986128692e-05       1.350923288068e+02 
       3.465992021673e-05       2.080070555173e+02 
       4.726173411811e-05       2.803147309249e+02 
       5.996747576320e-05       3.524965500247e+02 
       7.281007051844e-05       4.247893442449e+02 
       8.582347413346e-05       4.976593360214e+02 
       9.904296202805e-05       5.712889286021e+02 
       1.125054335993e-04       6.459307943694e+02 
       1.262497351016e-04       7.216084542073e+02 
       1.403170046686e-04       7.976721955198e+02 
       1.547510430170e-04       8.767323702449e+02 
       1.695987132704e-04       9.578497119488e+02 
       1.849103731055e-04       1.040526386264e+03 
       2.007403420012e-04       1.126595684917e+03 
       2.171474056625e-04       1.216137097825e+03 
       2.341953585935e-04       1.304518376301e+03 
       2.519535841480e-04       1.402630079314e+03 
       2.704976690227e-04       1.497627424270e+03 
       2.899100458314e-04       1.602253842107e+03 
       3.102806528647e-04       1.712037266541e+03 
       3.317075940867e-04       1.819397877807e+03 
       3.542977745547e-04       1.943063231646e+03 
       3.781674765197e-04       2.062557433778e+03 
       4.034428293295e-04       2.194130298006e+03 
       4.302601120549e-04       2.336490889790e+03 
       4.587658120408e-04       2.483268925658e+03 
       4.891163465938e-04       2.634160458497e+03 
       5.214773409473e-04       2.797773590370e+03 
       5.560223468458e-04       2.971817705895e+03 
       5.929308872364e-04       3.158826125733e+03 
       6.323857292933e-04       3.354541329471e+03 
       6.745693262492e-04       3.564492822762e+03 
       7.196594328050e-04       3.787119619642e+03 
       7.678239901261e-04       4.025312530038e+03 
       8.192154891339e-04       4.273070699107e+03 
       8.739651410613e-04       4.539235060557e+03 
       9.321772896580e-04       4.815177190150e+03 
       9.939245624714e-04       5.107822747800e+03 
       1.059244253755e-03       5.414273728613e+03 
       1.128136344596e-03       5.734733486705e+03 
       1.200563401891e-03       6.067027032996e+03 
       1.276452383548e-03       6.411767358565e+03 
       1.355698154979e-03       6.767644660197e+03 
       1.438168337130e-03       7.133198419838e+03 
       1.523708993264e-03       7.507616089105e+03 
       1.612150634274e-03       7.889011284049e+03 
       1.703314072316e-03       8.276932674186e+03 
       1.797015755963e-03       8.669603384007e+03 
       1.893072347193e-03       9.066347896662e+03 
       1.991304424679e-03       9.465649408891e+03 
       2.091539301120e-03       9.866711688327e+03 
       2.193613016404e-03       1.026854610169e+04 
       2.297371612954e-03       1.067004590977e+04 
       2.402671819309e-03       1.107082000087e+04 
       2.509381269397e-03       1.146960882368e+04 
       2.617378374869e-03       1.186620127399e+04 
       2.726551951594e-03       1.225998346100e+04 
       2.836800683163e-03       1.265056902888e+04 
       2.948032486418e-03       1.303714019129e+04 
       3.060163828143e-03       1.341966260662e+04 
       3.173119028637e-03       1.379740514009e+04 
       3.286829577116e-03       1.417060834265e+04 
       3.401233475480e-03       1.453880145652e+04 
       3.516274620667e-03       1.490179400499e+04 
       3.631902231162e-03       1.525954604685e+04 
       3.748070319938e-03       1.561159882023e+04 
       3.864737213845e-03       1.595799032343e+04 
       3.981865117956e-03       1.629873185461e+04 
       4.099419722453e-03       1.663369078328e+04 
       4.217369849112e-03       1.696285269549e+04 
       4.335687134199e-03       1.728611140909e+04 
       4.454345744559e-03       1.760349949405e+04 
       4.573322123723e-03       1.791488859282e+04 
       4.692594765050e-03       1.822039172911e+04 
       4.812144009104e-03       1.851996827943e+04 
       4.931951862702e-03       1.881369559923e+04 
       5.052001837269e-03       1.910164002809e+04 
       5.172278804416e-03       1.938617859171e+04 
       5.292768866814e-03       1.967158836325e+04 
       5.413459242673e-03       1.994083594242e+04 
       5.534338162314e-03       2.021147038429e+04 
       5.655394775485e-03       2.049372044116e+04 
       5.776619068221e-03       2.074267579797e+04 
       5.898001788195e-03       2.096043914941e+04 
       6.019534377618e-03       2.121380909083e+04 
       6.141208912865e-03       2.144977968461e+04 
       6.263018050079e-03       2.168799391163e+04 
       6.384954976120e-03       2.189889501026e+04 
       6.507013364271e-03       2.214462279627e+04 
       6.629187334207e-03       2.235629449471e+04 
       6.751471415751e-03       2.255076886953e+04 
       6.873860516055e-03       2.276803182110e+04 
       6.996349889811e-03       2.295180193053e+04 
       7.118935112214e-03       2.315053240015e+04 
       7.241612054372e-03       2.335548064587e+04 
       7.364376860926e-03       2.353641713455e+04 
       7.487225929663e-03       2.370289256343e+04 
       7.610155892915e-03       2.387644261933e+04 
       7.733163600576e-03       2.405009252075e+04 
       7.856246104574e-03       2.422388133662e+04 
       7.979400644669e-03       2.439746287395e+04 
       8.102624635441e-03       2.454952871907e+04 
       8.225915654358e-03       2.471205559404e+04 
       8.349271430832e-03       2.485482550683e+04 
       8.472689836157e-03       2.498305897471e+04 
       8.596168874267e-03       2.512601150780e+04 
       8.719706673222e-03       2.526884806400e+04 
       8.843301477379e-03       2.538790327081e+04 
       8.966951640156e-03       2.552555335696e+04 
       9.090655617379e-03       2.563975980480e+04 
       9.214411961119e-03       2.577911323966e+04 
       9.338219314012e-03       2.589006279838e+04 
       9.462076404002e-03       2.598836150346e+04 
       9.585982039470e-03       2.609726505962e+04 
       9.709935104739e-03       2.620308242867e+04 
       9.833934555894e-03       2.630975690938e+04 
       9.957979416917e-03       2.640620893028e+04 
       1.008206877610e-02       2.652184397675e+04 
       1.020620178271e-02       2.659371037488e+04 
       1.033037764390e-02       2.667210447356e+04 
       1.045459562183e-02       2.676241528526e+04 
       1.057885503102e-02       2.683742409469e+04 
       1.070315523584e-02       2.691891931096e+04 
       1.082749564822e-02       2.699822450655e+04 
       1.095187572548e-02       2.706969130964e+04 
       1.107629496836e-02       2.712058588087e+04 
       1.120075291917e-02       2.719516561177e+04 
       1.132524916000e-02       2.725243822531e+04 
       1.144978331117e-02       2.730059141711e+04 
       1.157435502972e-02       2.735451752475e+04 
       1.169896400796e-02       2.741612977358e+04 
       1.182360997227e-02       2.747396896030e+04 
       1.194829268179e-02       2.750496378455e+04 
       1.207301192736e-02       2.754695927394e+04 
       1.219776753047e-02       2.759219838287e+04 
       1.232255934224e-02       2.762126073447e+04 
       1.244738724260e-02       2.765381277704e+04 
       1.257225113936e-02       2.769299517048e+04 
       1.269715096752e-02       2.772083920811e+04 
       1.282208668850e-02       2.775158856131e+04 
       1.294705828948e-02       2.776557962770e+04 
       1.307206578281e-02       2.779535302298e+04 
       1.319710920544e-02       2.780450068911e+04 
       1.332218861837e-02       2.782870414017e+04 
       1.344730410622e-02       2.783743177029e+04 
       1.357245577674e-02       2.784412473365e+04 
       1.369764376048e-02       2.786648294969e+04 
       1.382286821037e-02       2.786334012787e+04 
       1.394812930142e-02       2.787338270325e+04 
       1.407342723043e-02       2.787495320103e+04 
       1.419876221570e-02       2.786970286041e+04 
       1.432413449685e-02       2.786603106129e+04 
       1.444954433457e-02       2.785802158507e+04 
       1.457499201048e-02       2.786048224528e+04 
       1.470047782695e-02       2.784302489894e+04 
       1.482600210698e-02       2.783725802751e+04 
       1.495156519416e-02       2.781744123940e+04 
       1.507716745250e-02       2.780326807388e+04 
       1.520280926646e-02       2.779008137722e+04 
       1.532849104086e-02       2.778245491462e+04 
       1.545421320093e-02       2.774894827563e+04 
       1.557997619225e-02       2.773377009094e+04 
       1.570578048085e-02       2.770962535926e+04 
       1.583162655322e-02       2.767738816640e+04 
       1.595751491640e-02       2.765765704742e+04 
       1.608344609806e-02       2.762697076258e+04 
       1.620942064661e-02       2.758759123188e+04 
       1.633543913131e-02       2.755003317667e+04 
       1.646150214246e-02       2.752080811357e+04 
       1.658761029149e-02       2.748393838469e+04 
       1.671376421121e-02       2.744387032902e+04 
       1.683996455595e-02       2.740231569515e+04 
       1.696621200179e-02       2.736688473740e+04 
       1.709250724682e-02       2.732935000135e+04 
       1.721885101131e-02       2.728066119784e+04 
       1.734524403804e-02       2.723074311467e+04 
       1.747168709257e-02       2.718083288547e+04 
       1.759818096347e-02       2.713919909071e+04 
       1.772472646273e-02       2.709263411076e+04 
       1.785132442599e-02       2.703381255242e+04 
       1.797797571296e-02       2.697802749282e+04 
       1.810468120773e-02       2.692576016971e+04 
       1.823144181917e-02       2.687131292808e+04 
       1.835825848131e-02       2.681572318908e+04 
       1.848513215378e-02       2.675674103355e+04 
       1.861206382218e-02       2.669467309018e+04 
       1.873905449860e-02       2.663911831148e+04 
       1.886610522203e-02       2.657585151195e+04 
       1.899321705885e-02       2.651170689693e+04 
       1.912039110333e-02       2.645270157561e+04 
       1.924762847817e-02       2.638589922890e+04 
       1.937493033500e-02       2.632202411976e+04 
       1.950229785497e-02       2.625024256484e+04 
       1.962973224930e-02       2.619101158538e+04 
       1.975723475988e-02       2.611964003589e+04 
       1.988480665990e-02       2.604988189929e+04 
       2.001244925446e-02       2.597264458127e+04 
       2.014016388126e-02       2.590138137492e+04 
       2.026795191123e-02       2.582760305676e+04 
       2.039581474929e-02       2.575459937553e+04 
       2.052375383505e-02       2.567983032501e+04 
       2.065177064353e-02       2.560615020580e+04 
       2.077986668596e-02       2.552942017832e+04 
       2.090804351059e-02       2.545064028699e+04 
       2.103630270348e-02       2.537533671950e+04 
       2.116464588935e-02       2.529512620457e+04 
       2.129307473248e-02       2.521412166454e+04 
       2.142159093761e-02       2.513556217270e+04 
       2.155019625082e-02       2.505369788379e+04 
       2.167889246056e-02       2.497537252221e+04 
       2.180768139859e-02       2.488859303890e+04 
       2.193656494102e-02       2.481071195551e+04 
       2.206554500938e-02       2.472670388645e+04 
       2.219462357167e-02       2.463924123786e+04 
       2.232380264349e-02       2.455463174386e+04 
       2.245308428923e-02       2.447363278180e+04 
       2.258247062320e-02       2.438382963115e+04 
       2.271196381094e-02       2.429503171343e+04 
       2.284156607040e-02       2.421046584731e+04 
