# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.423608853239e+05       3.724840099788e-08       3.252674737560e+00       4.380849111251e+04       2.812638066000e+04       1.975695994473e-01       4.004124578094e+09       1.875720206026e+00       1.130196596574e+09       7.120349779115e+06       3.210256888690e+04       4.851233942470e-08       7.818348446336e+08       1.919183893555e+09       2.069386279451e-03       6.824081437270e-02 
       1.413712729590e+05       3.777137849613e-08       3.275422227187e+00       4.320211209957e+04       2.812635791251e+04       1.989524347583e-01       3.976287148150e+09       1.888822449148e+00       1.099097029661e+09       6.972890699366e+06       3.143773985287e+04       4.851233942470e-08       7.603211317637e+08       1.866422489864e+09       2.070371634079e-03       6.824656853991e-02 
       1.403885397270e+05       3.830169643600e-08       3.298328651494e+00       4.260413018260e+04       2.812633500608e+04       2.003449477845e-01       3.948643225710e+09       1.902016018550e+00       1.068853226726e+09       6.828485421010e+06       3.078667908481e+04       4.851233942470e-08       7.393994097901e+08       1.815111908616e+09       2.071357542962e-03       6.825258370928e-02 
       1.394126378085e+05       3.883945779836e-08       3.321395118852e+00       4.201442905229e+04       2.812631193961e+04       2.017472062400e-01       3.921191465638e+09       1.915301548069e+00       1.039441639815e+09       6.687070701490e+06       3.014910144946e+04       4.851233942470e-08       7.190533889719e+08       1.765212248590e+09       2.072344010230e-03       6.825886147921e-02 
       1.384435197168e+05       3.938476700779e-08       3.344622745328e+00       4.143289401056e+04       2.812628871199e+04       2.031592783125e-01       3.893930532148e+09       1.928679675901e+00       1.010839368944e+09       6.548584607962e+06       2.952472771849e+04       4.851233942470e-08       6.992672278111e+08       1.716684706090e+09       2.073331040044e-03       6.826540345915e-02 
       1.374811382953e+05       3.993772995284e-08       3.368012654752e+00       4.085941194818e+04       2.812626532208e+04       2.045812326665e-01       3.866859098741e+09       1.942151044635e+00       9.830241442591e+08       6.412966490177e+06       2.891328444625e+04       4.851233942470e-08       6.800255207173e+08       1.669491544751e+09       2.074318636595e-03       6.827221126972e-02 
       1.365254467150e+05       4.049845400647e-08       3.391565978749e+00       4.029387132281e+04       2.812624176875e+04       2.060131384468e-01       3.839975848135e+09       1.955716301277e+00       9.559743087074e+08       6.280156953922e+06       2.831450384996e+04       4.851233942470e-08       6.613132860140e+08       1.623596066179e+09       2.075306804105e-03       6.827928654273e-02 
       1.355763984726e+05       4.106704804687e-08       3.415283856819e+00       3.973616213727e+04       2.812621805088e+04       2.074550652819e-01       3.813279472211e+09       1.969376097286e+00       9.296688011675e+08       6.150097835000e+06       2.772812369252e+04       4.851233942470e-08       6.431159542730e+08       1.578962581399e+09       2.076295546828e-03       6.828663092130e-02 
       1.346339473879e+05       4.164362247855e-08       3.439167436369e+00       3.918617591813e+04       2.812619416730e+04       2.089070832869e-01       3.786768671937e+09       1.983131088599e+00       9.040871400545e+08       6.022732173764e+06       2.715388716756e+04       4.851233942470e-08       6.254193569709e+08       1.535556383086e+09       2.077284869050e-03       6.829424605989e-02 
       1.336980476020e+05       4.222828925369e-08       3.463217872770e+00       3.864380569461e+04       2.812617011686e+04       2.103692630676e-01       3.760442157315e+09       1.996981935662e+00       8.792094073721e+08       5.898004190169e+06       2.659154278706e+04       4.851233942470e-08       6.082097154576e+08       1.493343718563e+09       2.078274775087e-03       6.830213362439e-02 
