# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)rho_lambda         16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_dcdm           19:(.)rho_dr             20:gr.fac. D             21:gr.fac. f          
       9.999999999990e+11       7.559518499423e-22       4.635512595996e-07       2.157256295580e+18       1.598528420866e+04       1.598528420866e-08       1.598528420866e+16       2.676317461085e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.902194177205e+36       4.653754724818e+36       9.664293830070e+27       1.083743294773e+03       9.399648124525e-18       2.000000000000e+12 
       9.930486593833e+11       7.665722174821e-22       4.667963366956e-07       2.127368890063e+18       1.598528420866e+04       1.609718119812e-08       1.587416505329e+16       2.695051683307e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.849851924417e+36       4.525698394407e+36       9.464152158176e+27       1.076209825962e+03       1.311366291594e-07       1.433565615449e+02 
       9.861456399039e+11       7.773417905654e-22       4.700650606537e-07       2.097895555424e+18       1.598528420866e+04       1.620986146651e-08       1.576381832501e+16       2.713917045083e-07       2.602215788101e+36       2.366700555064e+27       1.067042630777e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.798949961721e+36       4.401165761468e+36       9.268155299088e+27       1.068728724859e+03       2.622732583082e-07       7.167828077470e+01 
       9.792906056642e+11       7.882626653809e-22       4.733537934953e-07       2.068830554976e+18       1.598528420866e+04       1.632333049677e-08       1.565423865442e+16       2.732914464392e-07       2.530611196823e+36       2.317687619997e+27       1.044944824165e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.749448656976e+36       4.280059865204e+36       9.076217416243e+27       1.061299627439e+03       3.934098874559e-07       4.778552051683e+01 
       9.724832231025e+11       7.993369675665e-22       4.766679921886e-07       2.040168231511e+18       1.598528420865e+04       1.643759381024e-08       1.554542070945e+16       2.752044865636e-07       2.460976933108e+36       2.269689713130e+27       1.023304649743e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.701309468590e+36       4.162286412867e+36       8.888254450702e+27       1.053922172206e+03       5.245465166024e-07       3.583914038768e+01 
       9.657231609756e+11       8.105668526235e-22       4.800040187547e-07       2.011903006196e+18       1.598528420865e+04       1.655265696691e-08       1.543735919509e+16       2.771309179688e-07       2.393258779893e+36       2.222685813843e+27       1.002112630227e+25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.654494915511e+36       4.047753706341e+36       8.704184084334e+27       1.046596000178e+03       6.556831457479e-07       2.867131231013e+01 
       9.590100903432e+11       8.219545063355e-22       4.833655111725e-07       1.984029377491e+18       1.598528420865e+04       1.666852556568e-08       1.533004885311e+16       2.790708343939e-07       2.327404011991e+36       2.176655336842e+27       9.813594845996e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.608968548045e+36       3.936372570746e+36       8.523925703769e+27       1.039320754867e+03       7.868197748922e-07       2.389276025840e+01 
       9.523436845513e+11       8.335021451944e-22       4.867488314630e-07       1.956541920074e+18       1.598528420864e+04       1.678520524464e-08       1.522348446187e+16       2.810243302338e-07       2.263361355045e+36       2.131578123140e+27       9.610361240488e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.564694919475e+36       3.828056285008e+36       8.347400365089e+27       1.032096082265e+03       9.179564040354e-07       2.047950879287e+01 
       9.457236192167e+11       8.452120168315e-22       4.901557986159e-07       1.929435283791e+18       1.598528420864e+04       1.690270168134e-08       1.511766083602e+16       2.829915005447e-07       2.201080945602e+36       2.087434431233e+27       9.411336479859e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.521639558464e+36       3.722720514337e+36       8.174530759258e+27       1.024921630824e+03       1.049093033178e-06       1.791957019371e+01 
       9.391495722112e+11       8.570864004551e-22       4.935864126310e-07       1.902704192607e+18       1.598528420863e+04       1.702102059311e-08       1.501257282623e+16       2.849724410477e-07       2.140514292290e+36       2.044204928448e+27       9.216433401480e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.479768942217e+36       3.620283244566e+36       8.005241178263e+27       1.017797051439e+03       1.180229662319e-06       1.592850683881e+01 
       9.326212236456e+11       8.691276072941e-22       4.970424924977e-07       1.876343443587e+18       1.598528420863e+04       1.714016773726e-08       1.490821531899e+16       2.869672481342e-07       2.081614238065e+36       2.001870682484e+27       9.025566647809e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.439050470376e+36       3.520664718291e+36       7.839457481957e+27       1.010721997433e+03       1.311366291459e-06       1.433565615489e+01 
       9.261382558546e+11       8.813379810479e-22       5.005204002373e-07       1.850347905875e+18       1.598528420863e+04       1.726014891142e-08       1.480458323633e+16       2.889760188703e-07       2.024334923492e+36       1.960413153113e+27       8.838652629005e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.399452439639e+36       3.423787372778e+36       7.677107065593e+27       1.003696124537e+03       1.442502920598e-06       1.303241468623e+01 
       9.197003533809e+11       8.937198983425e-22       5.040255928179e-07       1.824712519704e+18       1.598528420862e+04       1.738096995379e-08       1.470167153558e+16       2.909988510015e-07       1.968631751038e+36       1.919814184066e+27       8.655609486322e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.360944019081e+36       3.329575779566e+36       7.518118828021e+27       9.967190908773e+02       1.573639549736e-06       1.194638012901e+01 
       9.133072029601e+11       9.062757691930e-22       5.075526132714e-07       1.799432295404e+18       1.598528420862e+04       1.750263674347e-08       1.459947520911e+16       2.930358429576e-07       1.914461350354e+36       1.880055995079e+27       8.476357056262e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.323495226139e+36       3.237956585743e+36       7.362423140555e+27       9.897905569555e+02       1.704776178873e-06       1.102742781136e+01 
       9.069584935056e+11       9.190080374729e-22       5.111050995765e-07       1.774502312435e+18       1.598528420862e+04       1.762515520067e-08       1.449798928412e+16       2.950870938573e-07       1.861781544499e+36       1.841121174105e+27       8.300816835462e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.287076903278e+36       3.148858456836e+36       7.209951816478e+27       9.829101856334e+02       1.835912808009e-06       1.023975439623e+01 
       9.006539160929e+11       9.319191813898e-22       5.146830517333e-07       1.749917718426e+18       1.598528420861e+04       1.774853128707e-08       1.439720882236e+16       2.971527035134e-07       1.810551317109e+36       1.802992669693e+27       8.128911946315e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.251660695281e+36       3.062212021262e+36       7.060638081176e+27       9.760776421163e+02       1.967049437145e-06       9.557104103122e+00 
       8.943931639452e+11       9.450117139674e-22       5.182864697417e-07       1.725673728236e+18       1.598528420861e+04       1.787277100608e-08       1.429712891992e+16       2.992327724370e-07       1.760730780456e+36       1.765653783513e+27       7.960567103306e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.217219027179e+36       2.977949816323e+36       6.914416542897e+27       9.692925939369e+02       2.098186066279e-06       8.959785096652e+00 
       8.881759324183e+11       9.582881835351e-22       5.219135346124e-07       1.701765623016e+18       1.598528420861e+04       1.799788040311e-08       1.419774470697e+16       3.013274018430e-07       1.712281144395e+36       1.729088163052e+27       7.795708580035e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.183725082774e+36       2.896006235678e+36       6.771223164115e+27       9.625547109389e+02       2.229322695412e-06       8.432738914474e+00 
       8.820019189853e+11       9.717511742236e-22       5.255678843241e-07       1.678188749294e+18       1.598528420860e+04       1.812386556593e-08       1.409905134753e+16       3.034366936549e-07       1.665164686161e+36       1.693279794444e+27       7.634264176932e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.151152783765e+36       2.816317478257e+36       6.630995233481e+27       9.558636652610e+02       2.360459324545e-06       7.964253419205e+00 
       8.758708232227e+11       9.854033064682e-22       5.292458808981e-07       1.654938518071e+18       1.598528420860e+04       1.825073262489e-08       1.400104403925e+16       3.055607505094e-07       1.619344720996e+36       1.658212995461e+27       7.476163189636e+24       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.522729900522e-08       1.119476769440e+36       2.738821498595e+36       6.493671338359e+27       9.492191313211e+02       2.491595953677e-06       7.545082186596e+00 
