# Matter power spectrum P(k) at redshift z=0
# for k=9.94861e-06 to 1.83726 h/Mpc,
# number of wavenumbers equal to 563
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.948607971669e-06       5.716129987483e+01 
       2.264706456035e-05       1.261043951064e+02 
       3.538800699620e-05       1.937182899780e+02 
       4.820474662603e-05       2.607735354484e+02 
       6.113112254093e-05       3.276953695530e+02 
       7.420179485131e-05       3.947566989590e+02 
       8.745254698521e-05       4.624336835742e+02 
       1.009206009299e-04       5.306702097969e+02 
       1.146449493668e-04       5.998159324017e+02 
       1.286667086835e-04       6.700965499445e+02 
       1.430294968554e-04       7.417508266633e+02 
       1.577798401523e-04       8.148946140697e+02 
       1.729676124813e-04       8.907342510871e+02 
       1.886465108841e-04       9.679699575261e+02 
       2.048745701685e-04       1.047576160682e+03 
       2.217147187716e-04       1.129371205596e+03 
       2.392353765827e-04       1.214579608146e+03 
       2.575110934105e-04       1.303596523688e+03 
       2.766232238420e-04       1.395815380130e+03 
       2.966606301316e-04       1.493933664389e+03 
       3.177203991456e-04       1.595495493959e+03 
       3.399085519383e-04       1.701317053929e+03 
       3.633407148901e-04       1.812864816679e+03 
       3.881427092403e-04       1.931306961040e+03 
       4.144510012266e-04       2.055562878837e+03 
       4.424129381906e-04       2.186926961110e+03 
       4.721866778459e-04       2.327150382086e+03 
       5.039407002665e-04       2.475335054297e+03 
       5.378527781189e-04       2.633659737228e+03 
       5.741082747955e-04       2.801398207279e+03 
       6.128976484305e-04       2.979643683368e+03 
       6.544130692002e-04       3.169556691962e+03 
       6.988441142882e-04       3.371288250279e+03 
       7.463725930725e-04       3.585427571867e+03 
       7.971666722382e-04       3.812939476201e+03 
       8.513746054138e-04       4.054564085337e+03 
       9.091185029191e-04       4.309222945377e+03 
       9.704886741181e-04       4.577697946627e+03 
       1.035539105530e-03       4.860251135157e+03 
       1.104284578655e-03       5.155550038260e+03 
       1.176699778202e-03       5.463548922258e+03 
       1.252720515397e-03       5.783388309393e+03 
       1.332246936107e-03       6.114412688251e+03 
       1.415148353402e-03       6.455354653494e+03 
       1.501269185269e-03       6.805239705978e+03 
       1.590435415603e-03       7.162737226253e+03 
       1.682461028564e-03       7.527189656998e+03 
       1.777153969466e-03       7.897065998548e+03 
       1.874321325555e-03       8.271307357293e+03 
       1.973773564237e-03       8.648631282555e+03 
       2.075327790666e-03       9.028178922941e+03 
       2.178810078565e-03       9.408966129053e+03 
       2.284056985580e-03       9.790190931708e+03 
       2.390916391816e-03       1.017103756673e+04 
       2.499247805001e-03       1.055085335309e+04 
       2.608922265863e-03       1.092892405876e+04 
       2.719821969605e-03       1.130473165063e+04 
       2.831839698658e-03       1.167775905673e+04 
       2.944878141486e-03       1.204759555878e+04 
       3.058849153906e-03       1.241382213557e+04 
       3.173673003888e-03       1.277623675610e+04 
       3.289277628353e-03       1.313443336785e+04 
       3.405597920805e-03       1.348819328990e+04 
       3.522575061376e-03       1.383729908249e+04 
       3.640155895548e-03       1.418159537560e+04 
       3.758292364067e-03       1.452089583733e+04 
       3.876940984010e-03       1.485515705223e+04 
       3.996062379277e-03       1.518417770949e+04 
       4.115620857763e-03       1.550795100240e+04 
       4.235584031873e-03       1.582638962230e+04 
       4.355922478811e-03       1.613942643792e+04 
       4.476609437019e-03       1.644705979720e+04 
       4.597620535259e-03       1.674925066621e+04 
       4.718933551004e-03       1.704598711828e+04 
       4.840528195046e-03       1.733725285434e+04 
       4.962385919493e-03       1.762305584566e+04 
       5.084489746565e-03       1.790341131546e+04 
       5.206824115893e-03       1.817840128995e+04 
       5.329374748216e-03       1.844340400714e+04 
       5.452128523651e-03       1.871000520454e+04 
       5.575073372866e-03       1.896719373938e+04 
       5.698198179710e-03       1.922494791976e+04 
       5.821492694002e-03       1.947184218482e+04 
       5.944947453333e-03       1.971358820984e+04 
       6.068553712877e-03       1.995390756198e+04 
       6.192303382317e-03       2.018482355710e+04 
       6.316188969094e-03       2.040986429599e+04 
       6.440203527289e-03       2.063334139043e+04 
       6.564340611530e-03       2.084927966253e+04 
       6.688594235363e-03       2.106655237040e+04 
       6.812958833631e-03       2.127254373376e+04 
       6.937429228412e-03       2.147373495491e+04 
       7.062000598164e-03       2.167566310543e+04 
       7.186668449731e-03       2.186727060564e+04 
       7.311428592909e-03       2.205440390336e+04 
       7.436277117330e-03       2.223697577213e+04 
       7.561210371408e-03       2.242476927945e+04 
       7.686224943160e-03       2.260157544439e+04 
       7.811317642702e-03       2.277184949900e+04 
       7.936485486262e-03       2.293686880581e+04 
       8.061725681569e-03       2.309905979469e+04 
       8.187035614473e-03       2.325560522111e+04 
       8.312412836690e-03       2.341442089417e+04 
       8.437855054565e-03       2.356310077829e+04 
       8.563360118754e-03       2.370570852874e+04 
       8.688926014748e-03       2.385079194508e+04 
       8.814550854150e-03       2.398988253517e+04 
       8.940232866657e-03       2.412482724614e+04 
       9.065970392666e-03       2.425310117183e+04 
       9.191761876458e-03       2.438102257929e+04 
       9.317605859912e-03       2.450187608123e+04 
       9.443500976695e-03       2.462046351848e+04 
       9.569445946896e-03       2.473761250867e+04 
       9.695439572065e-03       2.484743720694e+04 
       9.821480730618e-03       2.495694618734e+04 
       9.947568373585e-03       2.505462450334e+04 
       1.007370152067e-02       2.516244618829e+04 
       1.019987925659e-02       2.526103745894e+04 
       1.032610072770e-02       2.535359528878e+04 
       1.045236513883e-02       2.544601652571e+04 
       1.057867175038e-02       2.552712931505e+04 
       1.070501987560e-02       2.561647420689e+04 
       1.083140887806e-02       2.570032237038e+04 
       1.095783816933e-02       2.577756680625e+04 
       1.108430720676e-02       2.584947615143e+04 
       1.121081549151e-02       2.592145872802e+04 
       1.133736256660e-02       2.599387891430e+04 
       1.146394801520e-02       2.605892347008e+04 
       1.159057145899e-02       2.612329486924e+04 
       1.171723255662e-02       2.618429938052e+04 
       1.184393100231e-02       2.623983226772e+04 
       1.197066652455e-02       2.629683366707e+04 
       1.209743888485e-02       2.634633089028e+04 
       1.222424787663e-02       2.639368269190e+04 
       1.235109332411e-02       2.644024371813e+04 
       1.247797508141e-02       2.648879640713e+04 
       1.260489303158e-02       2.652579519803e+04 
       1.273184708575e-02       2.656870851268e+04 
       1.285883718238e-02       2.660471457645e+04 
       1.298586328654e-02       2.663790515482e+04 
       1.311292538917e-02       2.666606939044e+04 
       1.324002350657e-02       2.669513839381e+04 
       1.336715767972e-02       2.672620312576e+04 
       1.349432797385e-02       2.675033897466e+04 
       1.362153447788e-02       2.677076928030e+04 
       1.374877730405e-02       2.678773476944e+04 
       1.387605658746e-02       2.680893337164e+04 
       1.400337248574e-02       2.682332146661e+04 
       1.413072517874e-02       2.683560713693e+04 
       1.425811486818e-02       2.684717237347e+04 
       1.438554177743e-02       2.685569621382e+04 
       1.451300615127e-02       2.686406682082e+04 
       1.464050825567e-02       2.686756257904e+04 
       1.476804837765e-02       2.687023563630e+04 
       1.489562682509e-02       2.686753676133e+04 
       1.502324392663e-02       2.686852154997e+04 
       1.515090003156e-02       2.686640786640e+04 
       1.527859550976e-02       2.686103303924e+04 
       1.540633075165e-02       2.685273740019e+04 
       1.553410616813e-02       2.684571503910e+04 
       1.566192219060e-02       2.683475706549e+04 
       1.578977927098e-02       2.682262310904e+04 
       1.591767788171e-02       2.680886797117e+04 
       1.604561851584e-02       2.679329552604e+04 
       1.617360168705e-02       2.677374516282e+04 
       1.630162792981e-02       2.675630257232e+04 
       1.642969779944e-02       2.673251964010e+04 
       1.655781187224e-02       2.671104139784e+04 
       1.668597074566e-02       2.668749649326e+04 
       1.681417503845e-02       2.666412703096e+04 
       1.694242539081e-02       2.663643905577e+04 
       1.707072246465e-02       2.660631534641e+04 
       1.719906694375e-02       2.657641956690e+04 
       1.732745953401e-02       2.654420157033e+04 
       1.745590096369e-02       2.651209719947e+04 
       1.758439198369e-02       2.647892970416e+04 
       1.771293336782e-02       2.644126427387e+04 
       1.784152591310e-02       2.640510140901e+04 
       1.797017044004e-02       2.636800239873e+04 
       1.809886779305e-02       2.632836331587e+04 
       1.822761884069e-02       2.628552851669e+04 
       1.835642447611e-02       2.624477783952e+04 
       1.848528561738e-02       2.620147733047e+04 
       1.861420320792e-02       2.615573013656e+04 
       1.874317821690e-02       2.611067791163e+04 
       1.887221163967e-02       2.606328495714e+04 
       1.900130449821e-02       2.601488040284e+04 
       1.913045784159e-02       2.596486758952e+04 
       1.925967274648e-02       2.591561445070e+04 
       1.938895031762e-02       2.586249691524e+04 
       1.951829168838e-02       2.580966677245e+04 
       1.964769802124e-02       2.575839255085e+04 
       1.977717050843e-02       2.570179349474e+04 
       1.990671037244e-02       2.564798314333e+04 
       2.003631886665e-02       2.558903438923e+04 
       2.016599727594e-02       2.553375223355e+04 
       2.029574691735e-02       2.547491705411e+04 
       2.042556914072e-02       2.541409880399e+04 
       2.055546532939e-02       2.535491516455e+04 
       2.068543690088e-02       2.529356569924e+04 
       2.081548530765e-02       2.523224522808e+04 
       2.094561203783e-02       2.516759395578e+04 
       2.107581861603e-02       2.510502310633e+04 
       2.120610660409e-02       2.504084994439e+04 
       2.133647760194e-02       2.497572221707e+04 
       2.146693324846e-02       2.490793088657e+04 
       2.159747522234e-02       2.484258591682e+04 
       2.172810524300e-02       2.477518816199e+04 
       2.185882507151e-02       2.470658087660e+04 
       2.198963651158e-02       2.463687323662e+04 
       2.212054141055e-02       2.456672159626e+04 
       2.225154166039e-02       2.449787545410e+04 
       2.238263919880e-02       2.442697253544e+04 
       2.251383601026e-02       2.435489998008e+04 
       2.264513412721e-02       2.428317012555e+04 
       2.277653563116e-02       2.420956637268e+04 
       2.290804265391e-02       2.413605960484e+04 
       2.303965737881e-02       2.406276459443e+04 
       2.317138204198e-02       2.398726575715e+04 
       2.330321893368e-02       2.391303463352e+04 
       2.343517039965e-02       2.383693755419e+04 
       2.356723884248e-02       2.376151920796e+04 
       2.369942672312e-02       2.368472156232e+04 
       2.383173656230e-02       2.360751913367e+04 
       2.396417094213e-02       2.352981671958e+04 
       2.409673250765e-02       2.345221428270e+04 
       2.422942396849e-02       2.337398522597e+04 
       2.436224810057e-02       2.329494293116e+04 
       2.449520774783e-02       2.321556890532e+04 
       2.462830582404e-02       2.313640376141e+04 
       2.476154531469e-02       2.305538102055e+04 
       2.489492927890e-02       2.297468049715e+04 
       2.502846085141e-02       2.289490429566e+04 
       2.516214324466e-02       2.281425973381e+04 
       2.529597975089e-02       2.273277822359e+04 
       2.542997374440e-02       2.265079930050e+04 
       2.556412868373e-02       2.256894599341e+04 
       2.569844811411e-02       2.248655099675e+04 
       2.583293566986e-02       2.240398358601e+04 
       2.596759507688e-02       2.232126301122e+04 
       2.610243015531e-02       2.223808424589e+04 
       2.623744482220e-02       2.215435342643e+04 
       2.637264309431e-02       2.207131190927e+04 
       2.650802909103e-02       2.198729529078e+04 
       2.664360703733e-02       2.190273376792e+04 
       2.677938126690e-02       2.181881126117e+04 
       2.691535622538e-02       2.173432270478e+04 
