# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.999999999990e+11       7.559518507272e-22       4.635512595996e-07       2.157256293340e+18       2.812984791837e+04       2.812984791837e-08       2.812984791837e+16       2.676317463864e-07       2.751560535470e+36       2.467857824327e+27       1.112650056054e+25       4.851234067450e-08       1.902194177205e+36       4.653754715154e+36       6.530394852837e-17       2.000000000000e+12 
       9.930486593833e+11       7.665722182781e-22       4.667963366956e-07       2.127368887838e+18       2.812984791837e+04       2.832675685380e-08       2.793430776402e+16       2.695051686105e-07       2.675846458098e+36       2.416749983481e+27       1.089607747286e+25       4.851234067450e-08       1.849851924417e+36       4.525698384943e+36       9.110702408598e-07       1.433565615459e+02 
       9.861456399040e+11       7.773417913727e-22       4.700632416643e-07       2.097895553215e+18       2.812984791837e+04       2.852504415177e-08       2.774012687589e+16       2.713917047901e-07       2.602215788102e+36       2.366700555065e+27       1.067042630778e+25       4.851234067450e-08       1.798949961721e+36       4.401165752201e+36       1.822140481653e-06       7.167828077547e+01 
       9.792906056643e+11       7.882626661996e-22       4.733556124847e-07       2.068830552783e+18       2.812984791836e+04       2.872471946083e-08       2.754729580525e+16       2.732914467230e-07       2.530611196824e+36       2.317687619998e+27       1.044944824165e+25       4.851234067450e-08       1.749448656977e+36       4.280059856129e+36       2.733210722444e-06       4.778552051751e+01 
       9.724832231026e+11       7.993369683970e-22       4.766698111780e-07       2.040168229333e+18       2.812984791836e+04       2.892579249705e-08       2.735580516906e+16       2.752044868494e-07       2.460976933109e+36       2.269689713130e+27       1.023304649743e+25       4.851234067450e-08       1.701309468591e+36       4.162286403981e+36       3.644280963233e-06       3.583914038832e+01 
       9.657231609757e+11       8.105668534659e-22       4.800058377441e-07       2.011903004033e+18       2.812984791836e+04       2.912827304453e-08       2.716564564951e+16       2.771309182567e-07       2.393258779894e+36       2.222685813844e+27       1.002112630227e+25       4.851234067450e-08       1.654494915512e+36       4.047753697639e+36       4.555351204021e-06       2.867131231073e+01 
       9.590100903433e+11       8.219545071901e-22       4.833636921830e-07       1.984029375343e+18       2.812984791835e+04       2.933217095584e-08       2.697680799355e+16       2.790708346838e-07       2.327404011992e+36       2.176655336843e+27       9.813594846000e+24       4.851234067450e-08       1.608968548046e+36       3.936372562224e+36       5.466421444808e-06       2.389276025898e+01 
       9.523436845514e+11       8.335021460615e-22       4.867470124736e-07       1.956541917942e+18       2.812984791835e+04       2.953749615253e-08       2.678928301246e+16       2.810243305259e-07       2.263361355046e+36       2.131578123141e+27       9.610361240493e+24       4.851234067450e-08       1.564694919476e+36       3.828056276663e+36       6.377491685593e-06       2.047950879343e+01 
       9.457236192169e+11       8.452120177114e-22       4.901557986159e-07       1.929435281673e+18       2.812984791835e+04       2.974425862559e-08       2.660306158139e+16       2.829915008389e-07       2.201080945603e+36       2.087434431234e+27       9.411336479865e+24       4.851234067450e-08       1.521639558466e+36       3.722720506166e+36       7.288561926376e-06       1.791957019426e+01 
       9.391495722114e+11       8.570864013481e-22       4.935864126310e-07       1.902704190505e+18       2.812984791834e+04       2.995246843597e-08       2.641813463891e+16       2.849724413441e-07       2.140514292292e+36       2.044204928450e+27       9.216433401487e+24       4.851234067450e-08       1.479768942218e+36       3.620283236564e+36       8.199632167158e-06       1.592850683935e+01 
       9.326212236459e+11       8.691276082004e-22       4.970424924977e-07       1.876343441499e+18       2.812984791834e+04       3.016213571501e-08       2.623449318660e+16       2.869672484328e-07       2.081614238068e+36       2.001870682486e+27       9.025566647816e+24       4.851234067450e-08       1.439050470377e+36       3.520664710456e+36       9.110702407938e-06       1.433565615541e+01 
       9.261382558549e+11       8.813379819678e-22       5.005204002373e-07       1.850347903802e+18       2.812984791834e+04       3.037327066502e-08       2.605212828858e+16       2.889760191711e-07       2.024334923494e+36       1.960413153115e+27       8.838652629012e+24       4.851234067450e-08       1.399452439641e+36       3.423787365105e+36       1.002177264872e-05       1.303241468674e+01 
       9.197003533812e+11       8.937198992762e-22       5.040237738285e-07       1.824712517645e+18       2.812984791833e+04       3.058588355967e-08       2.587103107108e+16       2.909988513046e-07       1.968631751041e+36       1.919814184068e+27       8.655609486331e+24       4.851234067450e-08       1.360944019082e+36       3.329575772052e+36       1.093284288950e-05       1.194638012951e+01 
       9.133072029605e+11       9.062757701409e-22       5.075526132714e-07       1.799432293360e+18       2.812984791833e+04       3.079998474458e-08       2.569119272202e+16       2.930358432630e-07       1.914461350356e+36       1.880055995081e+27       8.476357056271e+24       4.851234067450e-08       1.323495226141e+36       3.237956578385e+36       1.184391313027e-05       1.102742781185e+01 
       9.069584935059e+11       9.190080384353e-22       5.111069185659e-07       1.774502310404e+18       2.812984791833e+04       3.101558463779e-08       2.551260449058e+16       2.950870941651e-07       1.861781544502e+36       1.841121174107e+27       8.300816835471e+24       4.851234067450e-08       1.287076903279e+36       3.148858449630e+36       1.275498337105e-05       1.023975439671e+01 
       9.006539160932e+11       9.319191823669e-22       5.146830517333e-07       1.749917716410e+18       2.812984791832e+04       3.123269373025e-08       2.533525768677e+16       2.971527038235e-07       1.810551317112e+36       1.802992669695e+27       8.128911946325e+24       4.851234067450e-08       1.251660695283e+36       3.062212014206e+36       1.366605361182e-05       9.557104103598e+00 
       8.943931639456e+11       9.450117149597e-22       5.182846507523e-07       1.725673726234e+18       2.812984791832e+04       3.145132258636e-08       2.515914368100e+16       2.992327727495e-07       1.760730780459e+36       1.765653783516e+27       7.960567103316e+24       4.851234067450e-08       1.217219027181e+36       2.977949809414e+36       1.457712385259e-05       8.959785097120e+00 
       8.881759324187e+11       9.582881845428e-22       5.219153536018e-07       1.701765621028e+18       2.812984791831e+04       3.167148184446e-08       2.498425390367e+16       3.013274021579e-07       1.712281144399e+36       1.729088163054e+27       7.795708580046e+24       4.851234067450e-08       1.183725082776e+36       2.896006228912e+36       1.548819409336e-05       8.432738914933e+00 
       8.820019189857e+11       9.717511752470e-22       5.255678843241e-07       1.678188747320e+18       2.812984791831e+04       3.189318221737e-08       2.481057984476e+16       3.034366939723e-07       1.665164686164e+36       1.693279794446e+27       7.634264176943e+24       4.851234067450e-08       1.151152783767e+36       2.816317471632e+36       1.639926433413e-05       7.964253419657e+00 
       8.758708232232e+11       9.854033075076e-22       5.292458808981e-07       1.654938516111e+18       2.812984791831e+04       3.211643449288e-08       2.463811305338e+16       3.055607508293e-07       1.619344720999e+36       1.658212995464e+27       7.476163189648e+24       4.851234067450e-08       1.119476769442e+36       2.738821492107e+36       1.731033457490e-05       7.545082187041e+00 
       8.697823467956e+11       9.992472385743e-22       5.329529813025e-07       1.632010401977e+18       2.812984791830e+04       3.234124953433e-08       2.446684513741e+16       3.076996760843e-07       1.574785573593e+36       1.623872408650e+27       7.321336378043e+24       4.851234067450e-08       1.088672376937e+36       2.663457952161e+36       1.822140481567e-05       7.167828077686e+00 
       8.637361934415e+11       1.013285663029e-21       5.366819095798e-07       1.609399942193e+18       2.812984791830e+04       3.256763828107e-08       2.429676776307e+16       3.098535738161e-07       1.531452550305e+36       1.590242994590e+27       7.169715935933e+24       4.851234067450e-08       1.058715622027e+36       2.590168173929e+36       1.913247505644e-05       6.826502931127e+00 
       8.577320689588e+11       1.027521313308e-21       5.404399416875e-07       1.587102735860e+18       2.812984791830e+04       3.279561174903e-08       2.412787265448e+16       3.120225488319e-07       1.489311912150e+36       1.557310025327e+27       7.021235461348e+24       4.851234067450e-08       1.029583180459e+36       2.518895094174e+36       2.004354529720e-05       6.516207343347e+00 
       8.517696811904e+11       1.041956960238e-21       5.442234396469e-07       1.565114443053e+18       2.812984791829e+04       3.302518103127e-08       2.396015159333e+16       3.142067066729e-07       1.448330848535e+36       1.525059077911e+27       6.875829927462e+24       4.851234067450e-08       1.001252369786e+36       2.449583219853e+36       2.095461553796e-05       6.232893980591e+00 
       8.458487400103e+11       1.056595413572e-21       5.480324034579e-07       1.543430783972e+18       2.812984791829e+04       3.325635729848e-08       2.379359641839e+16       3.164061536188e-07       1.408477451703e+36       1.493476028083e+27       6.733435654116e+24       4.851234067450e-08       9.737011317096e+35       2.382178584913e+36       2.186568577873e-05       5.973190064731e+00 
       8.399689573091e+11       1.071439522537e-21       5.518668331206e-07       1.522047538113e+18       2.812984791828e+04       3.348915179957e-08       2.362819902521e+16       3.186209966933e-07       1.369720691901e+36       1.462547044088e+27       6.593990279927e+24       4.851234067450e-08       9.469080149045e+35       2.316628708275e+36       2.277675601949e-05       5.734262462140e+00 
       8.341300469803e+11       1.086492176388e-21       5.557303666137e-07       1.500960543441e+18       2.812984791828e+04       3.372357586216e-08       2.346395136565e+16       3.208513436693e-07       1.332030393212e+36       1.432258580619e+27       6.457432734981e+24       4.851234067450e-08       9.208521583170e+35       2.252882552967e+36       2.368782626025e-05       5.513713905903e+00 
       8.283317249059e+11       1.101756304973e-21       5.596193659585e-07       1.480165695587e+18       2.812984791828e+04       3.395964089319e-08       2.330084544752e+16       3.230973030741e-07       1.295377210062e+36       1.402597372884e+27       6.323703214083e+24       4.851234067450e-08       8.955132749220e+35       2.190890486393e+36       2.459889650101e-05       5.309502279757e+00 
       8.225737089433e+11       1.117234879301e-21       5.635374691337e-07       1.459658947044e+18       2.812984791827e+04       3.419735837944e-08       2.313887333417e+16       3.253589841947e-07       1.259732604376e+36       1.373550430796e+27       6.192743150566e+24       4.851234067450e-08       8.708716359281e+35       2.130604241684e+36       2.550996674177e-05       5.119877198336e+00 
       8.168557189109e+11       1.132930912120e-21       5.674846761394e-07       1.439436306378e+18       2.812984791827e+04       3.443673988809e-08       2.297802714416e+16       3.276364970831e-07       1.225068823353e+36       1.345105033286e+27       6.064495190648e+24       4.851234067450e-08       8.469080554169e+35       2.071976880121e+36       2.642103698253e-05       4.943329708737e+00 
       8.111774765749e+11       1.148847458503e-21       5.714537110180e-07       1.419493837459e+18       2.812984791826e+04       3.467779706730e-08       2.281829905080e+16       3.299299525618e-07       1.191358877858e+36       1.317248722730e+27       5.938903168304e+24       4.851234067450e-08       8.236038754042e+35       2.014962754585e+36       2.733210722329e-05       4.778552051778e+00 
       8.055387056354e+11       1.164987616447e-21       5.754554877058e-07       1.399827658686e+18       2.812984791826e+04       3.492054164677e-08       2.265968128183e+16       3.322394622288e-07       1.158576521412e+36       1.289969299494e+27       5.815912080676e+24       4.851234067450e-08       8.009409513136e+35       1.959517474021e+36       2.824317746404e-05       4.624405211398e+00 
       7.999391317134e+11       1.181354527470e-21       5.794827302452e-07       1.380433942234e+18       2.812984791826e+04       3.516498543829e-08       2.250216611899e+16       3.345651384635e-07       1.126696229755e+36       1.263254816591e+27       5.695468063981e+24       4.851234067450e-08       7.789016378491e+35       1.905597868873e+36       2.915424770480e-05       4.479892548541e+00 
       7.943784823370e+11       1.197951377225e-21       5.835390766151e-07       1.361308913314e+18       2.812984791825e+04       3.541114033636e-08       2.234574589770e+16       3.369070944318e-07       1.095693180971e+36       1.237093574449e+27       5.577518369923e+24       4.851234067450e-08       7.574687752561e+35       1.853161957469e+36       3.006531794556e-05       4.344138228888e+00 
       7.888564869285e+11       1.214781396123e-21       5.876245268155e-07       1.342448849432e+18       2.812984791825e+04       3.565901831870e-08       2.219041300665e+16       3.392654440918e-07       1.065543236163e+36       1.211474115787e+27       5.462011342592e+24       4.851234067450e-08       7.366256759614e+35       1.802168913341e+36       3.097638818631e-05       4.216369457449e+00 
       7.833728767910e+11       1.231847859956e-21       5.917390808463e-07       1.323850079666e+18       2.812984791824e+04       3.590863144693e-08       2.203615988744e+16       3.416403021995e-07       1.036222920660e+36       1.186385220597e+27       5.348896395837e+24       4.851234067450e-08       7.163561115798e+35       1.752579033431e+36       3.188745842707e-05       4.095901758665e+00 
       7.779273850953e+11       1.249154090540e-21       5.958791007288e-07       1.305508983953e+18       2.812984791824e+04       3.615999186705e-08       2.188297903419e+16       3.440317843139e-07       1.007709405737e+36       1.161815901230e+27       5.238123991120e+24       4.851234067450e-08       6.966443002790e+35       1.704353707183e+36       3.279852866782e-05       3.982126709813e+00 
       7.725197468672e+11       1.266703456356e-21       6.000518624205e-07       1.287421992386e+18       2.812984791824e+04       3.641311181012e-08       2.173086299324e+16       3.464400068031e-07       9.799804908430e+35       1.137755397588e+27       5.129645615814e+24       4.851234067450e-08       6.774748944921e+35       1.657455386478e+36       3.370959890857e-05       3.874501663602e+00 
       7.671496989744e+11       1.284499373214e-21       6.042537279427e-07       1.269585584512e+18       2.812984791823e+04       3.666800359278e-08       2.157980436269e+16       3.488650868497e-07       9.530145863136e+35       1.114193172402e+27       5.023413761959e+24       4.851234067450e-08       6.588329689674e+35       1.611847556400e+36       3.462066914933e-05       3.772541093507e+00 
       7.618169801136e+11       1.302545304907e-21       6.084810593165e-07       1.251996288656e+18       2.812984791823e+04       3.692467961793e-08       2.142979579215e+16       3.513071424566e-07       9.267906965630e+35       1.091118906630e+27       4.919381905456e+24       4.851234067450e-08       6.407040091483e+35       1.567494706807e+36       3.553173939008e-05       3.675809270597e+00 
       7.565213307980e+11       1.320844763894e-21       6.127411324997e-07       1.234650681238e+18       2.812984791822e+04       3.718315237525e-08       2.128082998227e+16       3.537662924528e-07       9.012884037359e+35       1.068522494927e+27       4.817504485693e+24       4.851234067450e-08       6.230738998719e+35       1.524362304681e+36       3.644280963083e-05       3.583914038833e+00 
       7.512624933445e+11       1.339401311981e-21       6.170303095132e-07       1.217545386111e+18       2.812984791822e+04       3.744343444187e-08       2.113289968447e+16       3.562426564989e-07       8.764878518110e+35       1.046394041224e+27       4.717736885590e+24       4.851234067450e-08       6.059289143791e+35       1.482416767241e+36       3.735387987158e-05       3.496501501301e+00 
       7.460402118615e+11       1.358218561012e-21       6.213485903572e-07       1.200677073903e+18       2.812984791822e+04       3.770553848296e-08       2.098599770056e+16       3.587363550933e-07       8.523697311403e+35       1.024723854395e+27       4.620035412058e+24       4.851234067450e-08       5.892557036271e+35       1.441625435797e+36       3.826495011233e-05       3.413251465556e+00 
       7.408542322358e+11       1.377300173574e-21       6.256996130105e-07       1.184042461366e+18       2.812984791821e+04       3.796947725233e-08       2.084011688238e+16       3.612475095779e-07       8.289152634152e+35       1.003502444010e+27       4.524357276870e+24       4.851234067450e-08       5.730412858954e+35       1.401956550319e+36       3.917602035308e-05       3.333873524497e+00 
       7.357043021210e+11       1.396649863711e-21       6.300797394942e-07       1.167638310742e+18       2.812984791821e+04       3.823526359309e-08       2.069525013146e+16       3.637762421438e-07       8.061061870457e+35       9.827205161809e+26       4.430660577912e+24       4.851234067450e-08       5.572730366790e+35       1.363379224712e+36       4.008709059383e-05       3.258103671669e+00 
       7.305901709245e+11       1.416271397645e-21       6.344889698084e-07       1.151461429127e+18       2.812984791820e+04       3.850291043824e-08       2.055139039867e+16       3.663226758377e-07       7.839247429420e+35       9.623689694905e+26       4.338904280841e+24       4.851234067450e-08       5.419386788583e+35       1.325863422767e+36       4.099816083458e-05       3.185701367855e+00 
       7.255115897959e+11       1.436168594509e-21       6.389309419319e-07       1.135508667855e+18       2.812984791820e+04       3.877243081130e-08       2.040853068388e+16       3.688869345675e-07       7.623536606868e+35       9.424388910058e+26       4.249048201108e+24       4.851234067450e-08       5.270262731406e+35       1.289379934774e+36       4.190923107534e-05       3.116446990293e+00 
       7.204683116146e+11       1.456345327092e-21       6.434020178858e-07       1.119776921882e+18       2.812984791819e+04       3.904383782697e-08       2.026666403562e+16       3.714691431083e-07       7.413761450895e+35       9.229215523756e+26       4.161052986364e+24       4.851234067450e-08       5.125242087640e+35       1.253900354781e+36       4.282030131609e-05       3.050139607522e+00 
       7.154600909777e+11       1.476805522591e-21       6.479058356490e-07       1.104263129183e+18       2.812984791819e+04       3.931714469176e-08       2.012578355076e+16       3.740694271089e-07       7.209758631088e+35       9.038084060075e+26       4.074880099222e+24       4.851234067450e-08       4.984211944574e+35       1.219397058474e+36       4.373137155684e-05       2.986595032367e+00 
       7.104866841884e+11       1.497553163376e-21       6.524423952214e-07       1.088964270155e+18       2.812984791818e+04       3.959236470459e-08       1.998588237414e+16       3.766879130975e-07       7.011369311359e+35       8.850910813244e+26       3.990491800381e+24       4.851234067450e-08       4.847062496491e+35       1.185843181674e+36       4.464244179759e-05       2.925644113340e+00 
       7.055478492437e+11       1.518592287766e-21       6.570080586243e-07       1.073877367028e+18       2.812984791818e+04       3.986951125752e-08       1.984695369825e+16       3.793247284880e-07       6.818439026280e+35       8.667613810992e+26       3.907851132097e+24       4.851234067450e-08       4.713686959172e+35       1.153212599416e+36       4.555351203834e-05       2.867131231075e+00 
       7.006433458229e+11       1.539926990816e-21       6.616101018153e-07       1.058999483290e+18       2.812984791817e+04       4.014859783632e-08       1.970899076291e+16       3.819800015862e-07       6.630817560811e+35       8.488112778639e+26       3.826921902001e+24       4.851234067450e-08       4.583981486757e+35       1.121479905609e+36       4.646458227909e-05       2.810912971643e+00 
       6.957729352760e+11       1.561561425108e-21       6.662412488367e-07       1.044327723111e+18       2.812984791817e+04       4.042963802116e-08       1.957198685492e+16       3.846538615961e-07       6.448358833350e+35       8.312329103948e+26       3.747668667245e+24       4.851234067450e-08       4.457845090888e+35       1.090620393259e+36       4.737565251984e-05       2.756856952959e+00 
       6.909363806117e+11       1.583499801567e-21       6.709051376674e-07       1.029859230781e+18       2.812984791817e+04       4.071264548731e-08       1.943593530776e+16       3.873464386260e-07       6.270920781984e+35       8.140185802695e+26       3.670056718979e+24       4.851234067450e-08       4.335179562083e+35       1.060610035224e+36       4.828672276059e-05       2.704840784037e+00 
       6.861334464862e+11       1.605746390277e-21       6.756017683074e-07       1.015591190153e+18       2.812984791816e+04       4.099763400571e-08       1.930082950125e+16       3.900578636951e-07       6.098365253891e+35       7.971607484949e+26       3.594052067155e+24       4.851234067450e-08       4.215889393267e+35       1.031425465517e+36       4.919779300134e-05       2.654751139890e+00 
       6.813638991919e+11       1.628305521313e-21       6.803275027778e-07       1.001520824098e+18       2.812984791816e+04       4.128461744374e-08       1.916666286122e+16       3.927882687397e-07       5.930557897767e+35       7.806520322062e+26       3.519621425636e+24       4.851234067450e-08       4.099881705413e+35       1.003043961102e+36       5.010886324209e-05       2.606482937348e+00 
       6.766275066454e+11       1.651181585579e-21       6.850932550151e-07       9.876453939610e+17       2.812984791815e+04       4.157360976584e-08       1.903342885920e+16       3.955377866196e-07       5.767368059222e+35       7.644852014330e+26       3.446732197624e+24       4.851234067450e-08       3.987066175223e+35       9.754434242125e+35       5.101993348284e-05       2.559938599183e+00 
       6.719240383767e+11       1.674379035673e-21       6.898881110828e-07       9.739621990296e+17       2.812984791815e+04       4.186462503420e-08       1.890112101211e+16       3.983065511247e-07       5.608668679057e+35       7.486531759335e+26       3.375352461377e+24       4.851234067450e-08       3.877354964808e+35       9.486023651385e+35       5.193100372360e-05       2.515027395690e+00 
       6.672532655181e+11       1.697902386743e-21       6.947157089598e-07       9.604685760079e+17       2.812984791814e+04       4.215767740943e-08       1.876973288193e+16       4.010946969812e-07       5.454336194329e+35       7.331490220932e+26       3.305450956236e+24       4.851234067450e-08       3.770662653293e+35       9.224998854987e+35       5.284207396435e-05       2.471664854387e+00 
       6.626149607925e+11       1.721756217372e-21       6.995796866249e-07       9.471618984986e+17       2.812984791814e+04       4.245278115129e-08       1.863925807540e+16       4.039023598587e-07       5.304250442152e+35       7.179659498885e+26       3.236997068929e+24       4.851234067450e-08       3.666906170311e+35       8.971156619674e+35       5.375314420510e-05       2.429772229739e+00 
       6.580088985030e+11       1.745945170468e-21       7.044764060993e-07       9.340395764911e+17       2.812984791813e+04       4.274995061934e-08       1.850969024369e+16       4.067296763764e-07       5.158294566132e+35       7.030973099134e+26       3.169960820169e+24       4.851234067450e-08       3.566004731322e+35       8.724299304517e+35       5.466421444586e-05       2.389276025912e+00 
       6.534348545213e+11       1.770473954165e-21       7.094095053617e-07       9.210990558580e+17       2.812984791813e+04       4.304920027367e-08       1.838102308212e+16       4.095767841097e-07       5.016354925390e+35       6.885365904667e+26       3.104312851518e+24       4.851234067450e-08       3.467879774719e+35       8.484234707025e+35       5.557528468661e-05       2.350107566473e+00 
       6.488926062774e+11       1.795347342745e-21       7.143753464334e-07       9.083378178575e+17       2.812984791812e+04       4.335054467558e-08       1.825325032980e+16       4.124438215970e-07       4.878321006074e+35       6.742774147009e+26       3.040024412538e+24       4.851234067450e-08       3.372454900654e+35       8.250775913502e+35       5.648635492737e-05       2.312202605726e+00 
       6.443819327481e+11       1.820570177561e-21       7.193739293143e-07       8.957533786435e+17       2.812984791812e+04       4.365399848830e-08       1.812636576941e+16       4.153309283468e-07       4.744085335321e+35       6.603135378288e+26       2.977067348191e+24       4.851234067450e-08       3.279655811559e+35       8.023741153513e+35       5.739742516812e-05       2.275500977066e+00 
