# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       3.540110453562e-10       3.310222868567e-14       6.555270437772e-13       0.000000000000e+00       4.083688040339e-09       8.911172354285e-10      -4.561010500013e-12 
    3       2.796811319084e-10       2.952642148095e-14       9.089756599669e-13       0.000000000000e+00       2.444194869209e-09       5.759285002585e-10      -2.507899624683e-12 
    4       2.304912155582e-10       1.718054530223e-14       8.548787082335e-13       0.000000000000e+00       1.649907840817e-09       4.048380968673e-10      -8.068095237656e-13 
    5       1.984685929812e-10       8.808785011298e-15       6.775806050299e-13       0.000000000000e+00       1.195338500676e-09       3.003148840547e-10       2.014372279166e-13 
    6       1.777376363634e-10       5.464841424805e-15       4.908873212453e-13       0.000000000000e+00       9.065648515610e-10       2.316503364173e-10       6.021450372478e-13 
    7       1.643967255061e-10       4.096623973783e-15       3.496627478878e-13       0.000000000000e+00       7.104801478869e-10       1.842360595649e-10       6.035926535445e-13 
    8       1.558997110024e-10       2.949125131727e-15       2.640317594064e-13       0.000000000000e+00       5.708233285807e-10       1.501446099428e-10       4.200150054581e-13 
    9       1.507271853215e-10       1.929783092434e-15       2.201887229938e-13       0.000000000000e+00       4.676684232719e-10       1.247521177377e-10       2.112082582110e-13 
   10       1.478537878496e-10       1.251214333462e-15       1.972990808533e-13       0.000000000000e+00       3.892544966952e-10       1.052348907918e-10       6.223389644665e-14 
   11       1.466667570084e-10       8.662365866898e-16       1.787197522876e-13       0.000000000000e+00       3.275566907820e-10       9.060272323249e-11      -6.329047340098e-15 
   12       1.467669570759e-10       6.397218244827e-16       1.565127910444e-13       0.000000000000e+00       2.794268563248e-10       7.800414646650e-11      -1.652770819320e-14 
   13       1.478982493379e-10       5.101749555950e-16       1.308576049296e-13       0.000000000000e+00       2.406007561492e-10       6.782909522667e-11      -1.357250767155e-16 
   14       1.498199337063e-10       4.629177152766e-16       1.066921893673e-13       0.000000000000e+00       2.088552142718e-10       5.948551616276e-11       1.645902461126e-14 
