# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.801776049650e-10       6.120544150822e-15       6.089017400072e-13       0.000000000000e+00       1.096054375223e-08       1.046502132063e-09      -2.006859495540e-12 
    3       2.358707023846e-10       8.060475888120e-15       6.837384734428e-13       0.000000000000e+00       6.714996144598e-09       7.060192953668e-10      -1.435405802324e-12 
    4       2.044618494758e-10       7.344314733990e-15       6.313185638135e-13       0.000000000000e+00       4.619437404501e-09       5.149408181209e-10      -9.010352517509e-13 
    5       1.827809637579e-10       5.390277991657e-15       5.262908486608e-13       0.000000000000e+00       3.408720400885e-09       3.946409823185e-10      -5.061190731699e-13 
    6       1.675074608063e-10       3.531347686661e-15       4.172505595680e-13       0.000000000000e+00       2.631734172004e-09       3.126790211558e-10      -2.375369738495e-13 
    7       1.565074525810e-10       2.327743195697e-15       3.311174508878e-13       0.000000000000e+00       2.099622679263e-09       2.538557940772e-10      -7.016313371671e-14 
    8       1.484570250668e-10       1.710300759985e-15       2.745060720420e-13       0.000000000000e+00       1.717678465950e-09       2.100633799146e-10       1.502752321533e-14 
    9       1.425257730011e-10       1.411794153298e-15       2.427875636260e-13       0.000000000000e+00       1.432711261042e-09       1.765045989592e-10       3.675373475743e-14 
   10       1.381230662549e-10       1.252881658202e-15       2.290757085003e-13       0.000000000000e+00       1.213322922742e-09       1.501712491865e-10       1.708145643952e-14 
   11       1.349292689841e-10       1.186586739750e-15       2.272506755918e-13       0.000000000000e+00       1.023156363956e-09       1.293446900454e-10      -2.182116773426e-14 
   12       1.326218275342e-10       1.220676930971e-15       2.319450285620e-13       0.000000000000e+00       8.861455123285e-10       1.120425553727e-10      -6.095359007243e-14 
   13       1.309816340277e-10       1.351001320147e-15       2.390903863639e-13       0.000000000000e+00       7.746056924463e-10       9.771704895862e-11      -8.927734028961e-14 
   14       1.299379773021e-10       1.551828086465e-15       2.460239453521e-13       0.000000000000e+00       6.821729176138e-10       8.589998918832e-11      -1.015807323412e-13 
   15       1.293558499289e-10       1.797435760370e-15       2.513634831703e-13       0.000000000000e+00       6.047598850971e-10       7.591313697129e-11      -9.911420514298e-14 
   16       1.291024143861e-10       2.076915931175e-15       2.550106261831e-13       0.000000000000e+00       5.395683264537e-10       6.731250577693e-11      -8.734046217171e-14 
   17       1.291732923795e-10       2.390600856886e-15       2.575440689524e-13       0.000000000000e+00       4.838661421684e-10       5.995821639991e-11      -7.133442585621e-14 
   18       1.294968929710e-10       2.739630677790e-15       2.596363738579e-13       0.000000000000e+00       4.357778215323e-10       5.365204265876e-11      -5.653947037124e-14 
   19       1.300641282186e-10       3.120488199286e-15       2.618796099711e-13       0.000000000000e+00       3.945174682549e-10       4.827261611051e-11      -4.578466695036e-14 
   20       1.308135564623e-10       3.527204214824e-15       2.647220892880e-13       0.000000000000e+00       3.584044750948e-10       4.358330269601e-11      -4.064733497472e-14 
   21       1.317303782276e-10       3.956322164457e-15       2.680401433432e-13       0.000000000000e+00       3.268022524993e-10       3.947057169273e-11      -4.027264319097e-14 
   22       1.327740530685e-10       4.405061815944e-15       2.713697809903e-13       0.000000000000e+00       2.988909514796e-10       3.580003562158e-11      -4.250628100612e-14 
