# Matter power spectrum P(k) at redshift z=3
# for k=9.87366e-06 to 1.4771 h/Mpc,
# number of wavenumbers equal to 606
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.873660637144e-06       6.245136457810e+00 
       2.251649440715e-05       1.386286616422e+01 
       3.520117817916e-05       2.135779442926e+01 
       4.796058545533e-05       2.880583336121e+01 
       6.082810534413e-05       3.625023404299e+01 
       7.383792941506e-05       4.372358829526e+01 
       8.702534729644e-05       5.125390292991e+01 
       1.004270548187e-04       5.886707174008e+01 
       1.140814785349e-04       6.658813826416e+01 
       1.280291204829e-04       7.444205926367e+01 
       1.423129270653e-04       8.245423469836e+01 
       1.569786858875e-04       9.065092035402e+01 
       1.720754542634e-04       9.905957994232e+01 
       1.876560228200e-04       1.077092069030e+02 
       2.037774171291e-04       1.166306329183e+02 
       2.205014394601e-04       1.258568328398e+02 
       2.378952514558e-04       1.354232311177e+02 
       2.560319966048e-04       1.453680113951e+02 
       2.749914586095e-04       1.557324278507e+02 
       2.948607478623e-04       1.665611136594e+02 
       3.157350029379e-04       1.779023782341e+02 
       3.377180869579e-04       1.898084804462e+02 
       3.609232495414e-04       2.023358595997e+02 
       3.854737135734e-04       2.155452994305e+02 
       4.115031320969e-04       2.295019928532e+02 
       4.391558445182e-04       2.442754668248e+02 
       4.685868438127e-04       2.599393181615e+02 
       4.999613491897e-04       2.765707035378e+02 
       5.334538645408e-04       2.942495219970e+02 
       5.692465961705e-04       3.130572286225e+02 
       6.075271094277e-04       3.330752267480e+02 
       6.484851295044e-04       3.543828067050e+02 
       6.923084431829e-04       3.770546345993e+02 
       7.391779396941e-04       4.011578461296e+02 
       7.892619388479e-04       4.267488657045e+02 
       8.427100837322e-04       4.538701427466e+02 
       8.996472041271e-04       4.825470622221e+02 
       9.601676572502e-04       5.127853280800e+02 
       1.024330693413e-03       5.445691193336e+02 
       1.092157351026e-03       5.778602677604e+02 
       1.163629250693e-03       6.125986044211e+02 
       1.238689448479e-03       6.487034849810e+02 
       1.317245262966e-03       6.860763589531e+02 
       1.399172760517e-03       7.246041272674e+02 
       1.477104874446e-03       7.608289272524e+02 
       1.484322415178e-03       7.641629612360e+02 
       1.572525381995e-03       8.046222444879e+02 
       1.663599838048e-03       8.458483413157e+02 
       1.757356934801e-03       8.877079711329e+02 
       1.853606036718e-03       9.300710560850e+02 
       1.952159061971e-03       9.728121580742e+02 
       2.052833866358e-03       1.015813353682e+03 
       2.155456707258e-03       1.058966715513e+03 
       2.259863886669e-03       1.102172099951e+03 
       2.365902704355e-03       1.145338645370e+03 
       2.473431860810e-03       1.188384719993e+03 
       2.582321442683e-03       1.231237609492e+03 
       2.692452607427e-03       1.273833015716e+03 
       2.803717064241e-03       1.316114434931e+03 
       2.916016428392e-03       1.358032477431e+03 
       3.029261507716e-03       1.399544179629e+03 
       3.143371564459e-03       1.440612345713e+03 
       3.258273582837e-03       1.481204940720e+03 
       3.373901562741e-03       1.521294542963e+03 
       3.490195852427e-03       1.560857853438e+03 
       3.607102527442e-03       1.599875254244e+03 
       3.724572819076e-03       1.638330406950e+03 
       3.842562592868e-03       1.676209884083e+03 
       3.961031875867e-03       1.713502830338e+03 
       4.079944430201e-03       1.750200653218e+03 
       4.199267369858e-03       1.786296744267e+03 
       4.318970817233e-03       1.821786231677e+03 
       4.439027595940e-03       1.856665763440e+03 
       4.559412956436e-03       1.890933318190e+03 
       4.680104331159e-03       1.924588039537e+03 
       4.801081116122e-03       1.957630089424e+03 
       4.922324476114e-03       1.990060516978e+03 
       5.043817170953e-03       2.021881077908e+03 
       5.165543400442e-03       2.053093951990e+03 
       5.287488665955e-03       2.083702565148e+03 
       5.409639646782e-03       2.113710468646e+03 
       5.531984089562e-03       2.143121643317e+03 
       5.654510709342e-03       2.171940447068e+03 
       5.777209100944e-03       2.200171568242e+03 
       5.900069659495e-03       2.227819987081e+03 
       6.023083509074e-03       2.254890940788e+03 
       6.146242438603e-03       2.281389880990e+03 
       6.269538844156e-03       2.307322443375e+03 
       6.392965676999e-03       2.332694415503e+03 
       6.516516396727e-03       2.357511705590e+03 
       6.640184928951e-03       2.381780318605e+03 
       6.763965627051e-03       2.405506336452e+03 
       6.887853237556e-03       2.428695901504e+03 
       7.011842868779e-03       2.451355206272e+03 
       7.135929962360e-03       2.473490482994e+03 
       7.260110267419e-03       2.495107994082e+03 
       7.384379817059e-03       2.516214023503e+03 
       7.508734906975e-03       2.536814864456e+03 
       7.633172075954e-03       2.556916808276e+03 
       7.757688088095e-03       2.576526132203e+03 
       7.882279916567e-03       2.595649086569e+03 
       8.006944728753e-03       2.614291884332e+03 
       8.131679872666e-03       2.632460672056e+03 
       8.256482864496e-03       2.650162335090e+03 
       8.381351377192e-03       2.667402235225e+03 
       8.506283229987e-03       2.684186136796e+03 
       8.631276378765e-03       2.700519904438e+03 
       8.756328907207e-03       2.716409323410e+03 
       8.881439018649e-03       2.731860092844e+03 
       9.006605028567e-03       2.746877830657e+03 
       9.131825357661e-03       2.761468076859e+03 
       9.257098525470e-03       2.775636301241e+03 
       9.382423144471e-03       2.789387909749e+03 
       9.507797914633e-03       2.802728251539e+03 
       9.633221618380e-03       2.815662625891e+03 
       9.758693115924e-03       2.828196286299e+03 
       9.884211340947e-03       2.840334445271e+03 
       1.000977529661e-02       2.852082273957e+03 
       1.013538405182e-02       2.863444902989e+03 
