# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.185989032601e+07       5.373308763781e-12       3.907822171641e-02       3.035081881589e+08       1.578063379974e+04       1.330588397985e-03       1.871566019204e+11       2.256150406132e-02       5.443796851369e+16       4.089353418599e+12       1.856097230664e+11       3.351570411909e+08       1.252643406551e+16       4.175478021289e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.513203697710e+16       9.211722027952e+16       1.650576009069e+13       1.141919280681e-02       2.063435287533e-04       8.844005421879e-02 
       1.177744814941e+07       5.448795540256e-12       3.935175383958e-02       2.993035111051e+08       1.578063352621e+04       1.339902497222e-03       1.858556089004e+11       2.271942344253e-02       5.294001049828e+16       4.004665353110e+12       1.817658566226e+11       3.282161391587e+08       1.218174684031e+16       4.060582279564e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.444048405436e+16       8.958259175982e+16       1.616393566310e+13       1.133980736153e-02       2.064708286607e-04       8.838782454501e-02 
       1.169557905647e+07       5.525342770435e-12       3.962720047275e-02       2.951570855297e+08       1.578063325076e+04       1.349281794880e-03       1.845636595261e+11       2.287844810282e-02       5.148327147141e+16       3.921731126621e+12       1.780015943456e+11       3.214189790411e+08       1.184654429936e+16       3.948848099254e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.376796044467e+16       8.711770513837e+16       1.582919021422e+13       1.126097375154e-02       2.065981318910e-04       8.833567535691e-02 
       1.161427906348e+07       5.602965351363e-12       3.990457501095e-02       2.910681044072e+08       1.578063297339e+04       1.358726747343e-03       1.832806909319e+11       2.303858577694e-02       5.006661721913e+16       3.840514418183e+12       1.743152876808e+11       3.147625840297e+08       1.152056545465e+16       3.840188484359e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.311394252254e+16       8.472064140317e+16       1.550137714266e+13       1.118268814083e-02       2.067254384696e-04       8.828360663045e-02 
       1.153354421443e+07       5.681678389347e-12       4.018389094745e-02       2.870357718926e+08       1.578063269407e+04       1.368237814191e-03       1.820066406894e+11       2.319984425377e-02       4.868894473739e+16       3.760979659031e+12       1.707053222145e+11       3.082440389639e+08       1.120355649974e+16       3.734518832731e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.247792107099e+16       8.238953434600e+16       1.518035288307e+13       1.110494672008e-02       2.068527484221e-04       8.823161834255e-02 
       1.145337058082e+07       5.761497202895e-12       4.046516187191e-02       2.830593031671e+08       1.578063241280e+04       1.377815458221e-03       1.807414468041e+11       2.336223137664e-02       4.734918137327e+16       3.683092017007e+12       1.671701169666e+11       3.018604890542e+08       1.089527061212e+16       3.631756870198e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.185940088505e+16       8.012256910942e+16       1.486597684322e+13       1.102774570644e-02       2.069800617743e-04       8.817971047115e-02 
       1.137375426144e+07       5.842437325696e-12       4.074840146131e-02       2.791379242845e+08       1.578063212956e+04       1.387460145468e-03       1.794850477125e+11       2.352575504381e-02       4.604628398981e+16       3.606817381308e+12       1.637081236977e+11       2.956091386323e+08       1.059546776104e+16       3.531822586510e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.125790038618e+16       7.791798077387e+16       1.455811134250e+13       1.095108134336e-02       2.071073785521e-04       8.812788299518e-02 
       1.129469138222e+07       5.924514509645e-12       4.103362349633e-02       2.752708720215e+08       1.578063184434e+04       1.397172345232e-03       1.782373822789e+11       2.369042320874e-02       4.477923815380e+16       3.532122347544e+12       1.603178262320e+11       2.894872499263e+08       1.030391452062e+16       3.434638173043e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.067295124734e+16       7.577405298348e+16       1.425662155155e+13       1.087494990038e-02       2.072346987817e-04       8.807613589461e-02 
       1.121617809600e+07       6.007744727904e-12       4.132084185039e-02       2.714573937284e+08       1.578063155712e+04       1.406952530095e-03       1.769983897927e+11       2.385624388057e-02       4.354705734600e+16       3.458974203108e+12       1.569977397925e+11       2.834921418620e+08       1.002038388811e+16       3.340127962213e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       2.010409802835e+16       7.368911660983e+16       1.396137543327e+13       1.079934767302e-02       2.073620224894e-04       8.802446915039e-02 
       1.113821058238e+07       6.092144178014e-12       4.161007049333e-02       2.676967471831e+08       1.578063126789e+04       1.416801175950e-03       1.757680099653e+11       2.402322512445e-02       4.234878219298e+16       3.387340912855e+12       1.537464103511e+11       2.776211888886e+08       9.744655107144e+15       3.248218368566e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.955089782127e+16       7.166154845240e+16       1.367224368494e+13       1.072427098250e-02       2.074893497018e-04       8.797288274449e-02 
