# Matter power spectrum P(k) at redshift z=0
# for k=9.67645e-06 to 1.4771 h/Mpc,
# number of wavenumbers equal to 604
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.676454560645e-06       5.918153880239e+01 
       2.218173623275e-05       1.320358662299e+02 
       3.472729243750e-05       2.037111785561e+02 
       4.734493038587e-05       2.749383454586e+02 
       6.006694358053e-05       3.461328783397e+02 
       7.292638327492e-05       4.176077931829e+02 
       8.595733801073e-05       4.896321559667e+02 
       9.919522475825e-05       5.624548751150e+02 
       1.126770952117e-04       6.363168482343e+02 
       1.264419608229e-04       7.116938071749e+02 
       1.405311401704e-04       7.883822456849e+02 
       1.549886322359e-04       8.646116633202e+02 
       1.698615190494e-04       9.449254433879e+02 
       1.852004009300e-04       1.028973652837e+03 
       2.010598671150e-04       1.114341092396e+03 
       2.174990038539e-04       1.199291321019e+03 
       2.345819409227e-04       1.290810739803e+03 
       2.523784358456e-04       1.386029141009e+03 
       2.709644927052e-04       1.485119795139e+03 
       2.904230090430e-04       1.588997752946e+03 
       3.108444397461e-04       1.693894263557e+03 
       3.323274606641e-04       1.808305378361e+03 
       3.549796067170e-04       1.922424129523e+03 
       3.789178491725e-04       2.049429261009e+03 
       4.042690644681e-04       2.176616496429e+03 
       4.311703325610e-04       2.316107767871e+03 
       4.597689868968e-04       2.462010048742e+03 
       4.902223219699e-04       2.619871864392e+03 
       5.226968503502e-04       2.785924494206e+03 
       5.573669924221e-04       2.958799422996e+03 
       5.944130836661e-04       3.142539833653e+03 
       6.340186018695e-04       3.340204885821e+03 
       6.763665561373e-04       3.550661067721e+03 
       7.216350454977e-04       3.774314044712e+03 
       7.699920879626e-04       4.013037846603e+03 
       8.215899352840e-04       4.263292703362e+03 
       8.765592099082e-04       4.528731581119e+03 
       9.350033058230e-04       4.809006127584e+03 
       9.969935561617e-04       5.103185381835e+03 
       1.062565662056e-03       5.411885173261e+03 
       1.131717785673e-03       5.734424262268e+03 
       1.204410541795e-03       6.069779970788e+03 
       1.280568904606e-03       6.417041779861e+03 
       1.360085822784e-03       6.775543618999e+03 
       1.442827152378e-03       7.144037696715e+03 
       1.477104874446e-03       7.295335913445e+03 
       1.528637407072e-03       7.521566337091e+03 
       1.617345802212e-03       7.906629461624e+03 
       1.708772122990e-03       8.297499745711e+03 
       1.802732053648e-03       8.692976104162e+03 
       1.899041733311e-03       9.092799820306e+03 
       1.997521428641e-03       9.495203594628e+03 
       2.097998316112e-03       9.899325802386e+03 
       2.200308439700e-03       1.030439510548e+04 
       2.304297953096e-03       1.070847975025e+04 
