# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       9.999999999990e+11       7.558504524286e-22       4.634894139599e-07       2.157545692012e+18       1.567402842426e+04       1.567402842426e-08       1.567402842426e+16       2.675958480634e-07       2.751560535470e+36       2.451390603497e+27       1.112650056054e+26       2.009121583218e+23       6.331470950076e+35       2.110490316692e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.270295769850e+36       4.655003413121e+36       1.023177198205e+28       5.044238593688e+02       8.802304215089e-18       2.000000000000e+12 
       9.930486593833e+11       7.664693954348e-22       4.667344910558e-07       2.127654277094e+18       1.567402842426e+04       1.578374662323e-08       1.556507291386e+16       2.694690189992e-07       2.675846458098e+36       2.400623788821e+27       1.089607747286e+26       1.967513892084e+23       6.157249276516e+35       2.052416425505e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.235341324558e+36       4.526912722837e+36       1.001987818133e+28       5.001861778098e+02       1.228029483987e-07       1.433565615448e+02 
       9.861456399039e+11       7.772375239712e-22       4.700013960246e-07       2.098176988602e+18       1.567402842426e+04       1.589423284959e-08       1.545687479033e+16       2.713553021316e-07       2.602215788101e+36       2.350908324129e+27       1.067042630777e+26       1.926767871034e+23       5.987821621877e+35       1.995940540626e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.201348712939e+36       4.402346675498e+36       9.812372572884e+27       4.959980757231e+02       2.456058967875e-07       7.167828077465e+01 
       9.792906056642e+11       7.881569339452e-22       4.732919478556e-07       2.069108089079e+18       1.567402842425e+04       1.600549247953e-08       1.534942878880e+16       2.732547892458e-07       2.530611196823e+36       2.302222436599e+27       1.044944824165e+26       1.886865675401e+23       5.823056070212e+35       1.941018690071e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.168291468430e+36       4.281208284291e+36       9.609164279913e+27       4.918586547749e+02       3.684088451751e-07       4.778552051679e+01 
       9.724832231025e+11       7.992297507099e-22       4.766043275595e-07       2.040441920557e+18       1.567402842425e+04       1.611753092689e-08       1.524272968103e+16       2.751675727698e-07       2.460976933108e+36       2.254544804314e+27       1.023304649743e+26       1.847789830072e+23       5.662824335472e+35       1.887608111824e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.136143852743e+36       4.163403231166e+36       9.410164307612e+27       4.877670381119e+02       4.912117935617e-07       3.583914038764e+01 
       9.657231609756e+11       8.104581294772e-22       4.799403541256e-07       2.012172903456e+18       1.567402842425e+04       1.623035364337e-08       1.513677227510e+16       2.770937457785e-07       2.393258779893e+36       2.207854546916e+27       1.002112630227e+26       1.809523221834e+23       5.507001661628e+35       1.835667220543e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.104880835825e+36       4.048839793404e+36       9.215285504211e+27       4.837223697925e+02       6.140147419471e-07       2.867131231009e+01 
       9.590100903431e+11       8.218442557377e-22       4.833000275539e-07       1.984295535498e+18       1.567402842424e+04       1.634396611887e-08       1.503155141519e+16       2.790334019982e-07       2.327404011991e+36       2.162131216470e+27       9.813594845995e+25       1.772049091875e+23       5.355466725537e+35       1.785155575179e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.074478076368e+36       3.937428772197e+36       9.024442522796e+27       4.797238142340e+02       7.368176903314e-07       2.389276025836e+01 
       9.523436845512e+11       8.333903456859e-22       4.866833478445e-07       1.956804390634e+18       1.567402842424e+04       1.645837388170e-08       1.492706198132e+16       2.809866358114e-07       2.263361355044e+36       2.117354788504e+27       9.610361240488e+25       1.735351028451e+23       5.208101542473e+35       1.736033847491e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.044911902861e+36       3.829083423203e+36       8.837551783940e+27       4.757705556744e+02       8.596206387146e-07       2.047950879283e+01 
       9.457236192167e+11       8.450986466517e-22       4.900903149974e-07       1.929694117990e+18       1.567402842424e+04       1.657358249887e-08       1.482329888909e+16       2.829535422613e-07       2.201080945601e+36       2.073505653242e+27       9.411336479859e+25       1.699412959693e+23       5.064791374274e+35       1.688263791425e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.016159295153e+36       3.723719389004e+36       8.654531439092e+27       4.718617976490e+02       9.824235870968e-07       1.791957019368e+01 
       9.391495722112e+11       8.569714375376e-22       4.935209290124e-07       1.902959440825e+18       1.567402842423e+04       1.668959757636e-08       1.472025708946e+16       2.849342170563e-07       2.140514292290e+36       2.030564607014e+27       9.216433401480e+25       1.664219146573e+23       4.925424640001e+35       1.641808213334e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.881978665370e+35       3.621254633425e+36       8.475301334737e+27       4.679967624816e+02       1.105226535478e-06       1.592850683878e+01 
       9.326212236456e+11       8.690110292626e-22       4.969751898898e-07       1.876595155505e+18       1.567402842423e+04       1.680642475939e-08       1.461793156848e+16       2.869287565749e-07       2.081614238065e+36       1.988512843845e+27       9.025566647808e+25       1.629754176007e+23       4.789892829061e+35       1.596630943020e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.610058463139e+35       3.521609377664e+36       8.299782977290e+27       4.641746907887e+02       1.228029483858e-06       1.433565615486e+01 
